time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;SyncCompensator_GEN_TSO_FrequencyHz;SyncCompensator_GEN_TSO_ActivePower;SyncCompensator_GEN_TSO_ReactivePower;Main_load_LOAD_TSO_ActivePower;Main_load_LOAD_TSO_ReactivePower;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;SyncCompensator_GEN_FrequencyHz;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000608000;1.035e+00;6.603e-01;-2.911e-02;6.379e-01;-2.812e-02;1.027e+00;1.045e+00;6.488e-01;1.144e-02;5.000e+01;6.323e-03;2.938e-02;6.667e-01;-1.089e-08;1.035e+00;5.943e-01;-2.620e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000672000;1.035e+00;6.603e-01;-2.943e-02;6.379e-01;-2.843e-02;1.026e+00;1.045e+00;6.488e-01;1.113e-02;5.000e+01;6.403e-03;2.971e-02;6.667e-01;-1.075e-08;1.035e+00;5.942e-01;-2.649e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000736000;1.035e+00;6.602e-01;-2.975e-02;6.378e-01;-2.874e-02;1.026e+00;1.044e+00;6.488e-01;1.083e-02;5.000e+01;6.482e-03;3.003e-02;6.667e-01;-1.061e-08;1.035e+00;5.942e-01;-2.677e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000746000;1.035e+00;6.602e-01;-2.980e-02;6.378e-01;-2.879e-02;1.026e+00;1.044e+00;6.488e-01;1.079e-02;5.000e+01;6.494e-03;3.008e-02;6.667e-01;-1.048e-08;1.035e+00;5.942e-01;-2.682e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000747000;1.035e+00;6.602e-01;-2.980e-02;6.378e-01;-2.879e-02;1.026e+00;1.044e+00;6.488e-01;1.078e-02;5.000e+01;6.496e-03;3.009e-02;6.667e-01;-1.034e-08;1.035e+00;5.942e-01;-2.682e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000748000;1.035e+00;6.602e-01;-2.981e-02;6.378e-01;-2.880e-02;1.026e+00;1.044e+00;6.488e-01;1.078e-02;5.000e+01;6.497e-03;3.009e-02;6.667e-01;-1.020e-08;1.035e+00;5.942e-01;-2.683e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000750000;1.035e+00;6.602e-01;-2.982e-02;6.378e-01;-2.881e-02;1.026e+00;1.044e+00;6.488e-01;1.077e-02;5.000e+01;6.499e-03;3.010e-02;6.667e-01;-1.006e-08;1.035e+00;5.942e-01;-2.684e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000754000;1.035e+00;6.602e-01;-2.984e-02;6.378e-01;-2.883e-02;1.026e+00;1.044e+00;6.488e-01;1.075e-02;5.000e+01;6.503e-03;3.012e-02;6.667e-01;-9.915e-09;1.035e+00;5.941e-01;-2.685e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000762000;1.035e+00;6.602e-01;-2.988e-02;6.378e-01;-2.887e-02;1.026e+00;1.044e+00;6.488e-01;1.071e-02;5.000e+01;6.513e-03;3.016e-02;6.667e-01;-9.760e-09;1.035e+00;5.941e-01;-2.689e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000778000;1.035e+00;6.601e-01;-2.995e-02;6.378e-01;-2.894e-02;1.026e+00;1.044e+00;6.488e-01;1.064e-02;5.000e+01;6.532e-03;3.024e-02;6.667e-01;-9.593e-09;1.035e+00;5.941e-01;-2.696e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000810000;1.035e+00;6.601e-01;-3.011e-02;6.378e-01;-2.909e-02;1.026e+00;1.044e+00;6.488e-01;1.049e-02;5.000e+01;6.570e-03;3.040e-02;6.667e-01;-9.409e-09;1.035e+00;5.941e-01;-2.710e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000874000;1.035e+00;6.600e-01;-3.041e-02;6.378e-01;-2.938e-02;1.026e+00;1.044e+00;6.488e-01;1.020e-02;5.000e+01;6.644e-03;3.070e-02;6.667e-01;-9.204e-09;1.035e+00;5.940e-01;-2.737e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000938000;1.035e+00;6.600e-01;-3.070e-02;6.378e-01;-2.967e-02;1.026e+00;1.044e+00;6.488e-01;9.920e-03;5.000e+01;6.717e-03;3.101e-02;6.667e-01;-8.976e-09;1.035e+00;5.940e-01;-2.763e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.001000000;1.035e+00;6.599e-01;-3.099e-02;6.378e-01;-2.995e-02;1.025e+00;1.044e+00;6.488e-01;9.652e-03;5.000e+01;6.786e-03;3.129e-02;6.667e-01;-8.723e-09;1.035e+00;5.939e-01;-2.789e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.001001000;1.035e+00;6.599e-01;-3.099e-02;6.378e-01;-2.995e-02;1.025e+00;1.044e+00;6.488e-01;9.646e-03;5.000e+01;6.787e-03;3.130e-02;6.667e-01;-8.446e-09;1.035e+00;5.939e-01;-2.789e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.001002000;1.035e+00;6.599e-01;-3.099e-02;6.378e-01;-2.996e-02;1.025e+00;1.044e+00;6.488e-01;9.642e-03;5.000e+01;6.788e-03;3.130e-02;6.667e-01;-8.146e-09;1.035e+00;5.939e-01;-2.789e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.001004000;1.035e+00;6.599e-01;-3.100e-02;6.378e-01;-2.997e-02;1.025e+00;1.044e+00;6.488e-01;9.634e-03;5.000e+01;6.790e-03;3.131e-02;6.667e-01;-7.824e-09;1.035e+00;5.939e-01;-2.790e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.001008000;1.035e+00;6.599e-01;-3.102e-02;6.378e-01;-2.998e-02;1.025e+00;1.044e+00;6.488e-01;9.617e-03;5.000e+01;6.793e-03;3.133e-02;6.667e-01;-7.485e-09;1.035e+00;5.939e-01;-2.792e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.001016000;1.035e+00;6.599e-01;-3.106e-02;6.378e-01;-3.002e-02;1.025e+00;1.044e+00;6.488e-01;9.583e-03;5.000e+01;6.802e-03;3.137e-02;6.667e-01;-7.132e-09;1.035e+00;5.939e-01;-2.795e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.001032000;1.035e+00;6.598e-01;-3.113e-02;6.378e-01;-3.009e-02;1.025e+00;1.044e+00;6.488e-01;9.515e-03;5.000e+01;6.820e-03;3.144e-02;6.667e-01;-6.769e-09;1.035e+00;5.939e-01;-2.802e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.001064000;1.035e+00;6.598e-01;-3.127e-02;6.378e-01;-3.022e-02;1.025e+00;1.044e+00;6.488e-01;9.380e-03;5.000e+01;6.854e-03;3.158e-02;6.667e-01;-6.399e-09;1.035e+00;5.938e-01;-2.814e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.001128000;1.034e+00;6.597e-01;-3.155e-02;6.378e-01;-3.050e-02;1.025e+00;1.044e+00;6.488e-01;9.114e-03;5.000e+01;6.921e-03;3.187e-02;6.667e-01;-6.022e-09;1.034e+00;5.938e-01;-2.839e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.001130000;1.034e+00;6.597e-01;-3.155e-02;6.378e-01;-3.050e-02;1.025e+00;1.044e+00;6.488e-01;9.107e-03;5.000e+01;6.922e-03;3.187e-02;6.667e-01;-5.639e-09;1.034e+00;5.938e-01;-2.840e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.001131000;1.034e+00;6.597e-01;-3.156e-02;6.378e-01;-3.051e-02;1.025e+00;1.044e+00;6.488e-01;9.103e-03;5.000e+01;6.923e-03;3.188e-02;6.667e-01;-5.253e-09;1.034e+00;5.938e-01;-2.840e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.001132000;1.034e+00;6.597e-01;-3.156e-02;6.378e-01;-3.051e-02;1.025e+00;1.044e+00;6.488e-01;9.099e-03;5.000e+01;6.924e-03;3.188e-02;6.667e-01;-4.866e-09;1.034e+00;5.938e-01;-2.841e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.001134000;1.034e+00;6.597e-01;-3.157e-02;6.378e-01;-3.052e-02;1.025e+00;1.044e+00;6.488e-01;9.091e-03;5.000e+01;6.927e-03;3.189e-02;6.667e-01;-4.481e-09;1.034e+00;5.938e-01;-2.841e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.001138000;1.034e+00;6.597e-01;-3.159e-02;6.378e-01;-3.054e-02;1.025e+00;1.044e+00;6.488e-01;9.074e-03;5.000e+01;6.931e-03;3.191e-02;6.667e-01;-4.100e-09;1.034e+00;5.938e-01;-2.843e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.001146000;1.034e+00;6.597e-01;-3.162e-02;6.378e-01;-3.057e-02;1.025e+00;1.044e+00;6.488e-01;9.042e-03;5.000e+01;6.939e-03;3.194e-02;6.667e-01;-3.728e-09;1.034e+00;5.938e-01;-2.846e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.001162000;1.034e+00;6.597e-01;-3.169e-02;6.378e-01;-3.064e-02;1.025e+00;1.044e+00;6.488e-01;8.976e-03;5.000e+01;6.956e-03;3.201e-02;6.667e-01;-3.364e-09;1.034e+00;5.937e-01;-2.852e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.001194000;1.034e+00;6.597e-01;-3.183e-02;6.378e-01;-3.077e-02;1.025e+00;1.044e+00;6.488e-01;8.848e-03;5.000e+01;6.988e-03;3.215e-02;6.667e-01;-3.011e-09;1.034e+00;5.937e-01;-2.864e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.001258000;1.034e+00;6.596e-01;-3.209e-02;6.377e-01;-3.103e-02;1.025e+00;1.043e+00;6.488e-01;8.593e-03;5.000e+01;7.051e-03;3.242e-02;6.667e-01;-2.670e-09;1.034e+00;5.937e-01;-2.888e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.001322000;1.034e+00;6.596e-01;-3.235e-02;6.377e-01;-3.128e-02;1.024e+00;1.043e+00;6.488e-01;8.346e-03;5.000e+01;7.112e-03;3.269e-02;6.667e-01;-2.342e-09;1.034e+00;5.936e-01;-2.912e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.001386000;1.034e+00;6.595e-01;-3.260e-02;6.377e-01;-3.153e-02;1.024e+00;1.043e+00;6.489e-01;8.104e-03;5.000e+01;7.172e-03;3.295e-02;6.667e-01;-2.031e-09;1.034e+00;5.935e-01;-2.934e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.001450000;1.034e+00;6.594e-01;-3.285e-02;6.377e-01;-3.177e-02;1.024e+00;1.043e+00;6.489e-01;7.867e-03;5.000e+01;7.230e-03;3.320e-02;6.667e-01;-1.739e-09;1.034e+00;5.935e-01;-2.957e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
0.001514000;1.034e+00;6.594e-01;-3.309e-02;6.377e-01;-3.201e-02;1.024e+00;1.043e+00;6.489e-01;7.637e-03;5.000e+01;7.287e-03;3.344e-02;6.667e-01;-1.468e-09;1.034e+00;5.934e-01;-2.978e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
0.001578000;1.034e+00;6.593e-01;-3.333e-02;6.377e-01;-3.224e-02;1.024e+00;1.043e+00;6.489e-01;7.411e-03;5.000e+01;7.341e-03;3.368e-02;6.667e-01;-1.219e-09;1.034e+00;5.934e-01;-3.000e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
0.001642000;1.034e+00;6.593e-01;-3.356e-02;6.377e-01;-3.246e-02;1.024e+00;1.043e+00;6.489e-01;7.192e-03;5.000e+01;7.393e-03;3.392e-02;6.667e-01;-9.931e-10;1.034e+00;5.933e-01;-3.020e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
0.001706000;1.034e+00;6.592e-01;-3.378e-02;6.377e-01;-3.268e-02;1.024e+00;1.043e+00;6.489e-01;6.979e-03;5.000e+01;7.444e-03;3.415e-02;6.667e-01;-7.900e-10;1.034e+00;5.933e-01;-3.040e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
0.001770000;1.034e+00;6.592e-01;-3.400e-02;6.377e-01;-3.289e-02;1.023e+00;1.043e+00;6.489e-01;6.771e-03;5.000e+01;7.493e-03;3.437e-02;6.667e-01;-6.107e-10;1.034e+00;5.933e-01;-3.060e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
0.001834000;1.034e+00;6.591e-01;-3.421e-02;6.377e-01;-3.310e-02;1.023e+00;1.043e+00;6.489e-01;6.569e-03;5.000e+01;7.540e-03;3.459e-02;6.667e-01;-4.548e-10;1.034e+00;5.932e-01;-3.079e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
0.001898000;1.034e+00;6.591e-01;-3.442e-02;6.377e-01;-3.330e-02;1.023e+00;1.043e+00;6.489e-01;6.372e-03;5.000e+01;7.586e-03;3.480e-02;6.667e-01;-3.209e-10;1.034e+00;5.932e-01;-3.097e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
0.001962000;1.033e+00;6.590e-01;-3.462e-02;6.377e-01;-3.349e-02;1.023e+00;1.042e+00;6.489e-01;6.182e-03;5.000e+01;7.629e-03;3.500e-02;6.667e-01;-2.061e-10;1.033e+00;5.931e-01;-3.115e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
0.002026000;1.033e+00;6.590e-01;-3.481e-02;6.377e-01;-3.368e-02;1.023e+00;1.042e+00;6.489e-01;5.996e-03;5.000e+01;7.671e-03;3.520e-02;6.667e-01;-1.068e-10;1.033e+00;5.931e-01;-3.133e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
0.002090000;1.033e+00;6.590e-01;-3.500e-02;6.377e-01;-3.387e-02;1.023e+00;1.042e+00;6.489e-01;5.817e-03;5.000e+01;7.711e-03;3.539e-02;6.667e-01;-1.899e-11;1.033e+00;5.931e-01;-3.150e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
0.002218000;1.033e+00;6.589e-01;-3.536e-02;6.377e-01;-3.422e-02;1.023e+00;1.042e+00;6.489e-01;5.474e-03;5.000e+01;7.787e-03;3.576e-02;6.667e-01;6.105e-11;1.033e+00;5.930e-01;-3.182e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
0.002333000;1.033e+00;6.588e-01;-3.566e-02;6.377e-01;-3.451e-02;1.022e+00;1.042e+00;6.490e-01;5.184e-03;5.000e+01;7.848e-03;3.607e-02;6.667e-01;1.373e-10;1.033e+00;5.929e-01;-3.209e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
0.002448000;1.033e+00;6.588e-01;-3.594e-02;6.377e-01;-3.479e-02;1.022e+00;1.042e+00;6.490e-01;4.913e-03;5.000e+01;7.904e-03;3.636e-02;6.667e-01;2.129e-10;1.033e+00;5.929e-01;-3.235e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
0.002564000;1.033e+00;6.587e-01;-3.621e-02;6.377e-01;-3.506e-02;1.022e+00;1.042e+00;6.490e-01;4.658e-03;5.000e+01;7.956e-03;3.663e-02;6.667e-01;2.901e-10;1.033e+00;5.928e-01;-3.259e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
0.002679000;1.033e+00;6.587e-01;-3.646e-02;6.377e-01;-3.530e-02;1.022e+00;1.042e+00;6.490e-01;4.421e-03;5.000e+01;8.000e-03;3.689e-02;6.667e-01;3.704e-10;1.033e+00;5.928e-01;-3.281e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
0.002794000;1.033e+00;6.586e-01;-3.669e-02;6.377e-01;-3.553e-02;1.022e+00;1.042e+00;6.490e-01;4.201e-03;5.000e+01;8.040e-03;3.712e-02;6.667e-01;4.557e-10;1.033e+00;5.928e-01;-3.302e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
0.002909000;1.033e+00;6.586e-01;-3.690e-02;6.377e-01;-3.573e-02;1.022e+00;1.042e+00;6.490e-01;3.998e-03;5.000e+01;8.076e-03;3.734e-02;6.667e-01;5.477e-10;1.033e+00;5.927e-01;-3.321e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
0.003024000;1.033e+00;6.586e-01;-3.710e-02;6.377e-01;-3.593e-02;1.022e+00;1.041e+00;6.491e-01;3.812e-03;5.000e+01;8.104e-03;3.754e-02;6.667e-01;6.471e-10;1.033e+00;5.927e-01;-3.339e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
0.003140000;1.033e+00;6.585e-01;-3.728e-02;6.377e-01;-3.610e-02;1.021e+00;1.041e+00;6.491e-01;3.641e-03;5.000e+01;8.129e-03;3.773e-02;6.667e-01;7.531e-10;1.033e+00;5.927e-01;-3.355e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
0.003255000;1.033e+00;6.585e-01;-3.744e-02;6.377e-01;-3.626e-02;1.021e+00;1.041e+00;6.491e-01;3.487e-03;5.000e+01;8.149e-03;3.789e-02;6.667e-01;8.642e-10;1.033e+00;5.927e-01;-3.370e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
0.003370000;1.033e+00;6.585e-01;-3.759e-02;6.378e-01;-3.640e-02;1.021e+00;1.041e+00;6.491e-01;3.350e-03;5.000e+01;8.163e-03;3.804e-02;6.667e-01;9.780e-10;1.033e+00;5.927e-01;-3.383e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
0.003485000;1.032e+00;6.585e-01;-3.772e-02;6.378e-01;-3.653e-02;1.021e+00;1.041e+00;6.492e-01;3.227e-03;5.000e+01;8.172e-03;3.818e-02;6.667e-01;1.092e-09;1.032e+00;5.926e-01;-3.395e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
0.003600000;1.032e+00;6.585e-01;-3.783e-02;6.378e-01;-3.664e-02;1.021e+00;1.041e+00;6.492e-01;3.120e-03;5.000e+01;8.177e-03;3.829e-02;6.667e-01;1.205e-09;1.032e+00;5.926e-01;-3.405e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
0.003716000;1.032e+00;6.585e-01;-3.793e-02;6.378e-01;-3.674e-02;1.021e+00;1.041e+00;6.492e-01;3.029e-03;5.000e+01;8.177e-03;3.839e-02;6.667e-01;1.315e-09;1.032e+00;5.926e-01;-3.414e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;4.998e+01;4.998e+01
0.003831000;1.032e+00;6.585e-01;-3.801e-02;6.378e-01;-3.682e-02;1.021e+00;1.041e+00;6.492e-01;2.952e-03;5.000e+01;8.172e-03;3.848e-02;6.667e-01;1.423e-09;1.032e+00;5.926e-01;-3.421e-02;5.000e+01;6.667e-01;1.044e+00;1.044e+00;4.998e+01;4.998e+01
