time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Bess_GEN_InjectedActiveCurrent;Bess_GEN_InjectedReactiveCurrent;Bess_GEN_AVRSetpointPu;Bess_GEN_NetworkFrequencyPu;NetworkFrequencyPu
20.003068000;1.211e+00;7.612e-01;1.979e-01;6.284e-01;1.633e-01;1.211e+00;4.567e-01;1.187e-01;1.000e+01;6.421e-01;-1.797e-01;1.121e+00;4.997e+01;4.997e+01
20.003580000;1.218e+00;7.642e-01;1.940e-01;6.274e-01;1.593e-01;1.218e+00;4.585e-01;1.164e-01;1.000e+01;6.412e-01;-1.756e-01;1.121e+00;4.997e+01;4.997e+01
20.004604000;1.231e+00;7.699e-01;1.856e-01;6.254e-01;1.508e-01;1.231e+00;4.619e-01;1.114e-01;1.000e+01;6.393e-01;-1.669e-01;1.121e+00;4.997e+01;4.997e+01
20.005116000;1.238e+00;7.727e-01;1.810e-01;6.243e-01;1.463e-01;1.238e+00;4.636e-01;1.086e-01;1.000e+01;6.383e-01;-1.624e-01;1.121e+00;4.997e+01;4.997e+01
20.006140000;1.251e+00;7.780e-01;1.711e-01;6.220e-01;1.368e-01;1.251e+00;4.668e-01;1.027e-01;1.000e+01;6.361e-01;-1.528e-01;1.121e+00;4.997e+01;4.997e+01
20.006660000;1.257e+00;7.805e-01;1.657e-01;6.208e-01;1.318e-01;1.257e+00;4.683e-01;9.944e-02;1.000e+01;6.350e-01;-1.477e-01;1.121e+00;4.997e+01;4.997e+01
20.006716000;1.258e+00;7.808e-01;1.651e-01;6.207e-01;1.313e-01;1.258e+00;4.685e-01;9.909e-02;1.000e+01;6.348e-01;-1.472e-01;1.121e+00;4.997e+01;4.997e+01
20.006908000;1.260e+00;7.818e-01;1.631e-01;6.202e-01;1.294e-01;1.260e+00;4.691e-01;9.784e-02;1.000e+01;6.344e-01;-1.452e-01;1.121e+00;4.997e+01;4.997e+01
20.007164000;1.264e+00;7.830e-01;1.602e-01;6.196e-01;1.268e-01;1.264e+00;4.698e-01;9.611e-02;1.000e+01;6.338e-01;-1.426e-01;1.121e+00;4.997e+01;4.997e+01
20.007932000;1.274e+00;7.866e-01;1.510e-01;6.176e-01;1.185e-01;1.274e+00;4.720e-01;9.058e-02;1.000e+01;6.320e-01;-1.343e-01;1.121e+00;4.997e+01;4.997e+01
20.008393000;1.279e+00;7.887e-01;1.450e-01;6.164e-01;1.133e-01;1.279e+00;4.732e-01;8.699e-02;1.000e+01;6.308e-01;-1.290e-01;1.121e+00;4.997e+01;4.997e+01
20.009775000;1.297e+00;7.946e-01;1.250e-01;6.126e-01;9.638e-02;1.297e+00;4.768e-01;7.501e-02;1.000e+01;6.273e-01;-1.118e-01;1.121e+00;4.997e+01;4.997e+01
20.009996000;1.300e+00;7.955e-01;1.215e-01;6.120e-01;9.350e-02;1.300e+00;4.773e-01;7.292e-02;1.000e+01;6.267e-01;-1.089e-01;1.121e+00;4.997e+01;4.997e+01
20.009998000;1.300e+00;7.955e-01;1.215e-01;6.120e-01;9.348e-02;1.300e+00;4.773e-01;7.291e-02;1.000e+01;6.267e-01;-1.089e-01;1.121e+00;4.997e+01;4.997e+01
20.010028000;1.300e+00;7.954e-01;1.210e-01;6.119e-01;9.308e-02;1.300e+00;4.773e-01;7.260e-02;1.000e+01;6.266e-01;-1.085e-01;1.121e+00;4.997e+01;4.997e+01
20.010060000;1.300e+00;7.953e-01;1.205e-01;6.118e-01;9.266e-02;1.300e+00;4.772e-01;7.227e-02;1.000e+01;6.265e-01;-1.081e-01;1.121e+00;4.997e+01;4.997e+01
20.010124000;1.300e+00;7.951e-01;1.194e-01;6.116e-01;9.181e-02;1.300e+00;4.770e-01;7.161e-02;1.000e+01;6.263e-01;-1.072e-01;1.121e+00;4.998e+01;4.998e+01
20.010764000;1.300e+00;7.926e-01;1.080e-01;6.097e-01;8.311e-02;1.300e+00;4.756e-01;6.483e-02;1.000e+01;6.246e-01;-9.846e-02;1.121e+00;4.998e+01;4.998e+01
20.010892000;1.300e+00;7.921e-01;1.057e-01;6.093e-01;8.133e-02;1.300e+00;4.753e-01;6.344e-02;1.000e+01;6.242e-01;-9.666e-02;1.121e+00;4.999e+01;4.999e+01
20.020722000;1.300e+00;7.527e-01;-9.330e-02;5.790e-01;-7.177e-02;1.300e+00;4.516e-01;-5.598e-02;1.000e+01;5.956e-01;5.710e-02;1.121e+00;4.999e+01;4.999e+01
20.020953000;1.300e+00;7.518e-01;-9.793e-02;5.783e-01;-7.533e-02;1.300e+00;4.511e-01;-5.876e-02;1.000e+01;5.950e-01;6.068e-02;1.121e+00;4.999e+01;4.999e+01
20.023441000;1.300e+00;7.427e-01;-1.467e-01;5.713e-01;-1.128e-01;1.300e+00;4.456e-01;-8.800e-02;1.000e+01;5.884e-01;9.832e-02;1.121e+00;4.999e+01;4.999e+01
20.024271000;1.300e+00;7.398e-01;-1.623e-01;5.691e-01;-1.249e-01;1.300e+00;4.439e-01;-9.740e-02;1.000e+01;5.863e-01;1.104e-01;1.121e+00;4.999e+01;4.999e+01
20.024685000;1.300e+00;7.384e-01;-1.700e-01;5.680e-01;-1.308e-01;1.300e+00;4.430e-01;-1.020e-01;1.000e+01;5.853e-01;1.164e-01;1.121e+00;4.999e+01;4.999e+01
20.027174000;1.300e+00;7.302e-01;-2.145e-01;5.617e-01;-1.650e-01;1.300e+00;4.381e-01;-1.287e-01;1.000e+01;5.794e-01;1.507e-01;1.121e+00;4.999e+01;4.999e+01
20.027588000;1.300e+00;7.289e-01;-2.216e-01;5.607e-01;-1.705e-01;1.300e+00;4.374e-01;-1.330e-01;1.000e+01;5.784e-01;1.562e-01;1.121e+00;4.999e+01;4.999e+01
20.029247000;1.300e+00;7.240e-01;-2.490e-01;5.569e-01;-1.916e-01;1.300e+00;4.344e-01;-1.494e-01;1.000e+01;5.748e-01;1.774e-01;1.121e+00;4.999e+01;4.999e+01
20.029662000;1.300e+00;7.228e-01;-2.557e-01;5.560e-01;-1.967e-01;1.300e+00;4.337e-01;-1.534e-01;1.000e+01;5.739e-01;1.825e-01;1.121e+00;4.999e+01;4.999e+01
20.030491000;1.300e+00;7.204e-01;-2.687e-01;5.542e-01;-2.067e-01;1.300e+00;4.322e-01;-1.612e-01;1.000e+01;5.722e-01;1.925e-01;1.121e+00;4.999e+01;4.999e+01
20.031321000;1.300e+00;7.181e-01;-2.813e-01;5.524e-01;-2.163e-01;1.300e+00;4.309e-01;-1.688e-01;1.000e+01;5.706e-01;2.022e-01;1.121e+00;4.999e+01;4.999e+01
20.032150000;1.300e+00;7.159e-01;-2.935e-01;5.507e-01;-2.258e-01;1.300e+00;4.296e-01;-1.761e-01;1.000e+01;5.690e-01;2.117e-01;1.121e+00;4.999e+01;4.999e+01
20.034224000;1.300e+00;7.108e-01;-3.224e-01;5.467e-01;-2.480e-01;1.300e+00;4.265e-01;-1.934e-01;1.000e+01;5.652e-01;2.340e-01;1.121e+00;4.999e+01;4.999e+01
20.034639000;1.300e+00;7.098e-01;-3.279e-01;5.460e-01;-2.522e-01;1.300e+00;4.259e-01;-1.968e-01;1.000e+01;5.645e-01;2.383e-01;1.121e+00;5.000e+01;5.000e+01
20.035053000;1.300e+00;7.088e-01;-3.333e-01;5.452e-01;-2.564e-01;1.300e+00;4.253e-01;-2.000e-01;1.000e+01;5.638e-01;2.424e-01;1.121e+00;5.000e+01;5.000e+01
20.035468000;1.300e+00;7.078e-01;-3.387e-01;5.445e-01;-2.605e-01;1.300e+00;4.247e-01;-2.032e-01;1.000e+01;5.631e-01;2.466e-01;1.121e+00;5.000e+01;5.000e+01
20.035883000;1.300e+00;7.069e-01;-3.439e-01;5.438e-01;-2.645e-01;1.300e+00;4.241e-01;-2.063e-01;1.000e+01;5.624e-01;2.506e-01;1.121e+00;5.000e+01;5.000e+01
20.037127000;1.300e+00;7.042e-01;-3.591e-01;5.417e-01;-2.762e-01;1.300e+00;4.225e-01;-2.155e-01;1.000e+01;5.605e-01;2.623e-01;1.121e+00;5.000e+01;5.000e+01
20.038371000;1.300e+00;7.016e-01;-3.735e-01;5.397e-01;-2.873e-01;1.300e+00;4.210e-01;-2.241e-01;1.000e+01;5.586e-01;2.735e-01;1.121e+00;5.000e+01;5.000e+01
20.039615000;1.300e+00;6.992e-01;-3.872e-01;5.379e-01;-2.978e-01;1.300e+00;4.195e-01;-2.323e-01;1.000e+01;5.568e-01;2.840e-01;1.121e+00;5.000e+01;5.000e+01
20.040030000;1.300e+00;6.984e-01;-3.916e-01;5.373e-01;-3.012e-01;1.300e+00;4.191e-01;-2.350e-01;1.000e+01;5.563e-01;2.874e-01;1.121e+00;5.000e+01;5.000e+01
20.040859000;1.300e+00;6.969e-01;-4.002e-01;5.361e-01;-3.078e-01;1.300e+00;4.181e-01;-2.401e-01;1.000e+01;5.552e-01;2.940e-01;1.121e+00;5.000e+01;5.000e+01
20.041274000;1.300e+00;6.962e-01;-4.043e-01;5.355e-01;-3.110e-01;1.300e+00;4.177e-01;-2.426e-01;1.000e+01;5.546e-01;2.972e-01;1.121e+00;5.000e+01;5.000e+01
20.043762000;1.300e+00;6.920e-01;-4.277e-01;5.323e-01;-3.290e-01;1.300e+00;4.152e-01;-2.566e-01;1.000e+01;5.516e-01;3.153e-01;1.121e+00;5.000e+01;5.000e+01
20.044177000;1.300e+00;6.914e-01;-4.313e-01;5.318e-01;-3.318e-01;1.300e+00;4.148e-01;-2.588e-01;1.000e+01;5.511e-01;3.181e-01;1.121e+00;5.000e+01;5.000e+01
20.044592000;1.300e+00;6.908e-01;-4.349e-01;5.313e-01;-3.346e-01;1.300e+00;4.145e-01;-2.610e-01;1.000e+01;5.507e-01;3.209e-01;1.121e+00;5.000e+01;5.000e+01
20.045007000;1.300e+00;6.901e-01;-4.384e-01;5.309e-01;-3.373e-01;1.300e+00;4.141e-01;-2.631e-01;1.000e+01;5.502e-01;3.236e-01;1.121e+00;5.000e+01;5.000e+01
20.047910000;1.300e+00;6.861e-01;-4.612e-01;5.278e-01;-3.547e-01;1.300e+00;4.117e-01;-2.767e-01;1.000e+01;5.473e-01;3.411e-01;1.121e+00;5.000e+01;5.000e+01
20.048324000;1.300e+00;6.856e-01;-4.642e-01;5.274e-01;-3.570e-01;1.300e+00;4.113e-01;-2.785e-01;1.000e+01;5.469e-01;3.434e-01;1.121e+00;5.000e+01;5.000e+01
20.048739000;1.300e+00;6.851e-01;-4.671e-01;5.270e-01;-3.593e-01;1.300e+00;4.110e-01;-2.803e-01;1.000e+01;5.465e-01;3.457e-01;1.121e+00;5.000e+01;5.000e+01
20.050398000;1.300e+00;6.831e-01;-4.783e-01;5.254e-01;-3.679e-01;1.300e+00;4.098e-01;-2.870e-01;1.000e+01;5.451e-01;3.543e-01;1.121e+00;5.000e+01;5.000e+01
20.052057000;1.300e+00;6.812e-01;-4.886e-01;5.240e-01;-3.759e-01;1.300e+00;4.087e-01;-2.932e-01;1.000e+01;5.438e-01;3.623e-01;1.121e+00;5.000e+01;5.000e+01
20.053301000;1.300e+00;6.800e-01;-4.958e-01;5.231e-01;-3.814e-01;1.300e+00;4.080e-01;-2.975e-01;1.000e+01;5.428e-01;3.679e-01;1.121e+00;5.000e+01;5.000e+01
20.054047000;1.300e+00;6.792e-01;-4.999e-01;5.225e-01;-3.846e-01;1.300e+00;4.075e-01;-3.000e-01;1.000e+01;5.423e-01;3.710e-01;1.121e+00;5.000e+01;5.000e+01
20.054794000;1.300e+00;6.785e-01;-5.039e-01;5.219e-01;-3.876e-01;1.300e+00;4.071e-01;-3.024e-01;1.000e+01;5.418e-01;3.741e-01;1.121e+00;5.000e+01;5.000e+01
20.056287000;1.300e+00;6.772e-01;-5.114e-01;5.209e-01;-3.934e-01;1.300e+00;4.063e-01;-3.069e-01;1.000e+01;5.408e-01;3.799e-01;1.121e+00;5.000e+01;5.000e+01
20.057033000;1.300e+00;6.766e-01;-5.150e-01;5.204e-01;-3.961e-01;1.300e+00;4.059e-01;-3.090e-01;1.000e+01;5.403e-01;3.826e-01;1.121e+00;5.000e+01;5.000e+01
20.060019000;1.300e+00;6.743e-01;-5.279e-01;5.187e-01;-4.061e-01;1.300e+00;4.046e-01;-3.167e-01;1.000e+01;5.386e-01;3.926e-01;1.121e+00;5.000e+01;5.000e+01
20.060766000;1.300e+00;6.737e-01;-5.309e-01;5.182e-01;-4.083e-01;1.300e+00;4.042e-01;-3.185e-01;1.000e+01;5.383e-01;3.949e-01;1.121e+00;5.000e+01;5.000e+01
20.062259000;1.300e+00;6.727e-01;-5.364e-01;5.175e-01;-4.126e-01;1.300e+00;4.036e-01;-3.218e-01;1.000e+01;5.375e-01;3.992e-01;1.121e+00;5.000e+01;5.000e+01
20.063005000;1.300e+00;6.723e-01;-5.390e-01;5.171e-01;-4.146e-01;1.300e+00;4.034e-01;-3.234e-01;1.000e+01;5.372e-01;4.012e-01;1.121e+00;5.000e+01;5.000e+01
20.063752000;1.300e+00;6.718e-01;-5.416e-01;5.168e-01;-4.166e-01;1.300e+00;4.031e-01;-3.249e-01;1.000e+01;5.369e-01;4.032e-01;1.121e+00;5.000e+01;5.000e+01
20.064498000;1.300e+00;6.714e-01;-5.440e-01;5.164e-01;-4.185e-01;1.300e+00;4.028e-01;-3.264e-01;1.000e+01;5.365e-01;4.050e-01;1.121e+00;5.000e+01;5.000e+01
20.065245000;1.300e+00;6.709e-01;-5.463e-01;5.161e-01;-4.203e-01;1.300e+00;4.026e-01;-3.278e-01;1.000e+01;5.362e-01;4.069e-01;1.121e+00;5.000e+01;5.000e+01
20.066738000;1.300e+00;6.701e-01;-5.508e-01;5.155e-01;-4.237e-01;1.300e+00;4.021e-01;-3.305e-01;1.000e+01;5.356e-01;4.103e-01;1.121e+00;5.000e+01;5.000e+01
20.068231000;1.300e+00;6.694e-01;-5.549e-01;5.149e-01;-4.268e-01;1.300e+00;4.016e-01;-3.329e-01;1.000e+01;5.351e-01;4.134e-01;1.121e+00;5.000e+01;5.000e+01
20.068977000;1.300e+00;6.690e-01;-5.568e-01;5.146e-01;-4.283e-01;1.300e+00;4.014e-01;-3.341e-01;1.000e+01;5.348e-01;4.149e-01;1.121e+00;5.000e+01;5.000e+01
20.070470000;1.300e+00;6.684e-01;-5.604e-01;5.141e-01;-4.311e-01;1.300e+00;4.010e-01;-3.363e-01;1.000e+01;5.343e-01;4.177e-01;1.121e+00;5.000e+01;5.000e+01
20.071963000;1.300e+00;6.677e-01;-5.638e-01;5.136e-01;-4.337e-01;1.300e+00;4.006e-01;-3.383e-01;1.000e+01;5.339e-01;4.204e-01;1.121e+00;5.000e+01;5.000e+01
20.074203000;1.300e+00;6.669e-01;-5.685e-01;5.130e-01;-4.373e-01;1.300e+00;4.001e-01;-3.411e-01;1.000e+01;5.333e-01;4.239e-01;1.121e+00;5.000e+01;5.000e+01
20.074949000;1.300e+00;6.666e-01;-5.699e-01;5.128e-01;-4.384e-01;1.300e+00;4.000e-01;-3.419e-01;1.000e+01;5.331e-01;4.250e-01;1.121e+00;5.000e+01;5.000e+01
20.075696000;1.300e+00;6.664e-01;-5.713e-01;5.126e-01;-4.394e-01;1.300e+00;3.998e-01;-3.428e-01;1.000e+01;5.329e-01;4.261e-01;1.121e+00;5.000e+01;5.000e+01
20.077935000;1.300e+00;6.656e-01;-5.751e-01;5.120e-01;-4.424e-01;1.300e+00;3.994e-01;-3.450e-01;1.000e+01;5.323e-01;4.290e-01;1.121e+00;5.000e+01;5.000e+01
20.078682000;1.300e+00;6.654e-01;-5.763e-01;5.119e-01;-4.433e-01;1.300e+00;3.992e-01;-3.458e-01;1.000e+01;5.322e-01;4.300e-01;1.121e+00;5.000e+01;5.000e+01
20.079428000;1.300e+00;6.652e-01;-5.774e-01;5.117e-01;-4.442e-01;1.300e+00;3.991e-01;-3.464e-01;1.000e+01;5.320e-01;4.308e-01;1.121e+00;5.000e+01;5.000e+01
20.080175000;1.300e+00;6.650e-01;-5.785e-01;5.115e-01;-4.450e-01;1.300e+00;3.990e-01;-3.471e-01;1.000e+01;5.319e-01;4.317e-01;1.121e+00;5.000e+01;5.000e+01
20.081668000;1.300e+00;6.646e-01;-5.806e-01;5.112e-01;-4.466e-01;1.300e+00;3.987e-01;-3.483e-01;1.000e+01;5.316e-01;4.333e-01;1.121e+00;5.000e+01;5.000e+01
20.083414000;1.300e+00;6.641e-01;-5.828e-01;5.109e-01;-4.483e-01;1.300e+00;3.985e-01;-3.497e-01;1.000e+01;5.312e-01;4.350e-01;1.121e+00;5.000e+01;5.000e+01
20.087414000;1.300e+00;6.633e-01;-5.873e-01;5.102e-01;-4.518e-01;1.300e+00;3.980e-01;-3.524e-01;1.000e+01;5.306e-01;4.385e-01;1.121e+00;5.000e+01;5.000e+01
20.089996000;1.300e+00;6.628e-01;-5.897e-01;5.098e-01;-4.536e-01;1.300e+00;3.977e-01;-3.538e-01;1.000e+01;5.302e-01;4.404e-01;1.121e+00;5.000e+01;5.000e+01
20.089996000;1.300e+00;6.628e-01;-5.897e-01;5.098e-01;-4.536e-01;1.300e+00;3.977e-01;-3.538e-01;1.000e+01;5.302e-01;4.404e-01;1.121e+00;5.000e+01;5.000e+01
20.090004000;1.300e+00;6.628e-01;-5.897e-01;5.098e-01;-4.536e-01;1.300e+00;3.977e-01;-3.538e-01;1.000e+01;5.302e-01;4.404e-01;1.121e+00;5.000e+01;5.000e+01
20.090124000;1.300e+00;6.626e-01;-5.897e-01;5.098e-01;-4.537e-01;1.300e+00;3.976e-01;-3.538e-01;1.000e+01;5.302e-01;4.404e-01;1.121e+00;5.000e+01;5.000e+01
20.090508000;1.299e+00;6.620e-01;-5.896e-01;5.097e-01;-4.540e-01;1.299e+00;3.972e-01;-3.538e-01;1.000e+01;5.302e-01;4.407e-01;1.121e+00;5.000e+01;5.000e+01
20.094502000;1.289e+00;6.563e-01;-5.877e-01;5.093e-01;-4.560e-01;1.289e+00;3.938e-01;-3.526e-01;1.000e+01;5.297e-01;4.427e-01;1.121e+00;5.000e+01;5.000e+01
20.094962000;1.288e+00;6.557e-01;-5.873e-01;5.092e-01;-4.561e-01;1.288e+00;3.934e-01;-3.524e-01;1.000e+01;5.297e-01;4.428e-01;1.121e+00;5.000e+01;5.000e+01
20.095423000;1.286e+00;6.551e-01;-5.868e-01;5.092e-01;-4.562e-01;1.286e+00;3.930e-01;-3.521e-01;1.000e+01;5.297e-01;4.429e-01;1.121e+00;5.000e+01;5.000e+01
20.096345000;1.284e+00;6.538e-01;-5.859e-01;5.092e-01;-4.562e-01;1.284e+00;3.923e-01;-3.515e-01;1.000e+01;5.296e-01;4.429e-01;1.121e+00;5.000e+01;5.000e+01
20.096806000;1.283e+00;6.532e-01;-5.853e-01;5.091e-01;-4.562e-01;1.283e+00;3.919e-01;-3.512e-01;1.000e+01;5.296e-01;4.429e-01;1.121e+00;5.000e+01;5.000e+01
20.098557000;1.279e+00;6.510e-01;-5.827e-01;5.091e-01;-4.557e-01;1.279e+00;3.906e-01;-3.496e-01;1.000e+01;5.296e-01;4.424e-01;1.121e+00;5.000e+01;5.000e+01
20.099386000;1.277e+00;6.500e-01;-5.812e-01;5.092e-01;-4.553e-01;1.277e+00;3.900e-01;-3.487e-01;1.000e+01;5.297e-01;4.420e-01;1.121e+00;5.000e+01;5.000e+01
20.099996000;1.275e+00;6.494e-01;-5.802e-01;5.092e-01;-4.549e-01;1.275e+00;3.897e-01;-3.481e-01;1.000e+01;5.297e-01;4.416e-01;1.121e+00;5.000e+01;5.000e+01
20.099996000;1.275e+00;6.492e-01;-5.800e-01;5.092e-01;-4.549e-01;1.275e+00;3.895e-01;-3.480e-01;1.000e+01;5.297e-01;4.416e-01;1.121e+00;5.000e+01;5.000e+01
20.100508000;1.274e+00;6.486e-01;-5.790e-01;5.092e-01;-4.545e-01;1.274e+00;3.892e-01;-3.474e-01;1.000e+01;5.297e-01;4.412e-01;1.121e+00;5.000e+01;5.000e+01
20.101020000;1.272e+00;6.480e-01;-5.778e-01;5.093e-01;-4.541e-01;1.272e+00;3.888e-01;-3.467e-01;1.000e+01;5.298e-01;4.407e-01;1.121e+00;5.000e+01;5.000e+01
20.103020000;1.267e+00;6.458e-01;-5.728e-01;5.095e-01;-4.519e-01;1.267e+00;3.875e-01;-3.437e-01;1.000e+01;5.300e-01;4.385e-01;1.121e+00;5.000e+01;5.000e+01
20.106020000;1.260e+00;6.427e-01;-5.633e-01;5.101e-01;-4.471e-01;1.260e+00;3.856e-01;-3.380e-01;1.000e+01;5.306e-01;4.337e-01;1.121e+00;5.000e+01;5.000e+01
20.107020000;1.257e+00;6.418e-01;-5.597e-01;5.104e-01;-4.451e-01;1.257e+00;3.851e-01;-3.358e-01;1.000e+01;5.309e-01;4.316e-01;1.121e+00;5.000e+01;5.000e+01
20.108020000;1.255e+00;6.409e-01;-5.558e-01;5.107e-01;-4.429e-01;1.255e+00;3.845e-01;-3.335e-01;1.000e+01;5.311e-01;4.294e-01;1.121e+00;5.000e+01;5.000e+01
