time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_InjectedCurrent
0.009192;1.0439292663088593;0.8330376489928637;0.7978761400041087;-0.0015414655024976705;-0.0014767801209601861;1.044324445254886;9.999918718774184;0.8335541581487376;0.01400602108132498;0.7977314521949858;0.013387092721532219;0.7979178692119934
0.011035;1.0439349096182917;0.833075548565439;0.7979059841743698;-0.001512364027792645;-0.0014488884509208935;1.0443303030748412;9.999916450169998;0.8335543141697681;0.014006020776690685;0.7977609159476623;0.01341409229027255;0.7979467346126087
0.012879;1.0439620729057097;0.8331330332532804;0.7979381770904544;-0.0014266065753083573;-0.0013666930912133316;1.0443611289753956;9.99991403047293;0.8335544543019177;0.014006020459934805;0.797792400281521;0.013497091841475944;0.7979785478439809
0.014722;1.044002226162921;0.833201425965395;0.7979709250074432;-0.0013094510437825179;-0.0012544092972140634;1.0444039287368185;9.999911491950614;0.8335545767472975;0.014006020131617497;0.7978239047898025;0.013611091375605672;0.7980109008082491
0.016565;1.0440464876254223;0.8332710725655051;0.7980017688598798;-0.0011821840855144655;-0.0011324447276248235;1.0444507102170357;9.999908888841516;0.8335546787819119;0.014006019792070862;0.7978534276961513;0.013735090893422055;0.7980414478579461
0.018408;1.0440882356258085;0.8333360401378355;0.7980300880360494;-0.0010628722517276909;-0.001018113492983095;1.0444954828339554;9.999906285091235;0.8335547577460027;0.014006019441366055;0.7978799665957604;0.013852090396038437;0.7980689019733684
0.020251;1.0441224037163794;0.8333898930366228;0.7980535922814831;-0.0009627753634435199;-0.0009222030036275602;1.044532256131046;9.999903749032027;0.8335548113217333;0.014006019079288758;0.7979025192155043;0.013951089884764782;0.798092071339842
0.022095;1.0441477401620345;0.8334326764304337;0.7980732831380193;-0.0008857368558903041;-0.0008483913891425195;1.0445590380133343;9.999901350989143;0.8335548372640905;0.01400601870543513;0.7979210837877572;0.01402708936091697;0.798110864360924
0.023938;1.044162641369963;0.8334622926193244;0.7980883788984093;-0.0008356413931590014;-0.000800396792932405;1.044575833478984;9.999899158249923;0.8335548331687248;0.01400601831943223;0.7979356591144497;0.014078088825829489;0.7981252416331105
0.025781;1.044168717459529;0.8334800833575804;0.7980989356638;-0.0008100662385402928;-0.0007758948210776285;1.0445826451170142;9.999897228743295;0.8335547962131696;0.014006017921129979;0.7979472440700541;0.0141050882810016;0.7981362182871314
0.027624;1.044166271899216;0.8334881545700464;0.7981067395714987;-0.0008064475291818183;-0.0007724284269488278;1.044580475372376;9.999895609311631;0.8335547231253978;0.014006017510539728;0.797954836868576;0.01411208772808873;0.7981428658696423
0.031311;1.0441517918182512;0.8334868446080449;0.7981147995519978;-0.0008330187605081047;-0.0007978859275138994;1.0445653283676912;9.999894337421486;0.8335546106496129;0.014006017087698167;0.7979644348215744;0.01409208716873964;0.7981510631724951
0.034997;1.0441275369301177;0.8334733013350019;0.798118654330944;-0.0008849755560821349;-0.000847665704559528;1.0445402100878023;9.999893440589998;0.8335544559907133;0.0140060166526572;0.7979690346765247;0.014046086604424876;0.7981538346656687
0.038683;1.0441042470691353;0.8334587298644215;0.7981208229141773;-0.0009353072397582812;-0.0008958901020328071;1.0445151277935003;9.999892938828614;0.8335542571528669;0.014006016205382837;0.7979726331062011;0.014001086036283502;0.7981556600310133
0.04237;1.0440857362945508;0.833448218032768;0.7981232598425434;-0.0009721701335368203;-0.0009312113213365611;1.044497089303307;9.999892851890863;0.8335540130864982;0.014006015745658759;0.7979752271205124;0.013969085465100011;0.7981567504104272
0.046056;1.0440748124759467;0.8334440709809542;0.7981260229345437;-0.000990096734173613;-0.0009483888157590648;1.0444861023277747;9.999893201478532;0.8335537231265048;0.014006015273332034;0.7979798140583845;0.013954084891434201;0.7981601747588567
0.049743;1.0440699175794095;0.8334464424607765;0.7981304453623389;-0.0009947940183196186;-0.0009528895393368966;1.0444811743522813;9.999894008095895;0.8335533866320691;0.014006014788535151;0.7979843908390428;0.013952084315721263;0.7981638644216745
0.053429;1.0440672330045015;0.833451473304206;0.7981357427612145;-0.0009904213722218287;-0.0009487007914287267;1.0444793128206276;9.999895289312876;0.8335530037290226;0.01400601429151881;0.7979899533581692;0.01395708373835517;0.7981687172012937
0.060802;1.0440661009102827;0.8334610874557377;0.7981442523620907;-0.000983721090842238;-0.0009422811562699918;1.0444785244908823;9.999897057775053;0.8335525758253131;0.014006013782546083;0.7979984972207216;0.013965083159697862;0.7981766660845813
0.068175;1.0440602437750877;0.8334634594793271;0.7981494387147482;-0.0009903899692428049;-0.0009486711474403535;1.044472814185946;9.999899316447701;0.8335521051955354;0.014006013262054058;0.7980040189944053;0.013960082579860826;0.7981814344163483
0.075547;1.0440524673618807;0.8334635147739614;0.7981538687257522;-0.0010016998680290278;-0.0009595082312257076;1.0444651846028492;9.999902055613118;0.8335515950257749;0.014006012730776871;0.7980085162560222;0.013950081998610551;0.7981851632284862
0.085547;1.044042468848564;0.8334632240975902;0.7981596590598505;-0.0010177137720579986;-0.0009748531347427673;1.044455637465375;9.999905252938749;0.8335510498992916;0.014006012189754493;0.7980139868981483;0.013936081415643944;0.7981898708329078
0.095547;1.044032756363996;0.8334624964940526;0.7981648054898527;-0.0010307538970995066;-0.000987349516206647;1.0444471742661317;9.999908872869037;0.8335504750712412;0.014006011640229944;0.798019429234719;0.013923080830855241;0.7981946463417525
0.105547;1.0440239824280808;0.8334625481742894;0.7981699761282666;-0.0010440348387645172;-0.0010000757936337453;1.0444387955373993;9.999912868246637;0.833549875158924;0.014006011083515294;0.7980248426991191;0.01391108024436998;0.7981994922519681
0.115547;1.0440148925947;0.8334620266985566;0.7981748373131651;-0.0010569702470055466;-0.0010124715141799836;1.044430499832009;9.99991718708977;0.8335492541470084;0.014006010520924712;0.7980302282220129;0.013899079656449258;0.7982043942543163
0.125547;1.044006089414218;0.8334617611173724;0.7981797255686389;-0.0010691445406284196;-0.0010241380238406703;1.0444232840788226;9.99992177677558;0.8335486160141734;0.014006009953644927;0.7980345877975679;0.013888079067230084;0.7982083728181898
0.135547;1.0439979270269244;0.8334620276465435;0.798184637956778;-0.0010823206761482241;-0.0010367636277778603;1.044415145003518;9.999926580720434;0.8335479647098764;0.014006009382682061;0.7980389233634129;0.013876078476414274;0.79821239518849
0.145547;1.0439891024756678;0.8334614352016162;0.7981892411038799;-0.0010933883677082781;-0.0010473703776028827;1.0444080798071713;9.999931535249257;0.8335473041882153;0.014006008809086482;0.7980442363997068;0.013865077883208201;0.7982174973860752
0.155547;1.0439809249917795;0.8334613711534062;0.7981938649162822;-0.001105457940368423;-0.0010589362437123128;1.0444010860387585;9.999936572759434;0.8335466386380886;0.01400600823417226;0.7980485287132553;0.013855077286490996;0.7982216798982673
0.165547;1.043973045743693;0.8334601016015644;0.7981971158198191;-0.0011160090966504047;-0.001069047438503865;1.0443941618184562;9.999941628281414;0.8335459721318168;0.014006007659504245;0.7980528028474194;0.013844076685010856;0.7982259067058182
0.175547;1.0439648655291407;0.8334600550082439;0.7982017770458474;-0.0011280783964261148;-0.0010806132266117535;1.0443873060260866;9.999946645803943;0.83354530812042;0.0140060070867882;0.7980570613426776;0.013834076077488554;0.7982302105343091
0.185547;1.0439569875304475;0.8334599092889375;0.7982061192965199;-0.0011382803781822346;-0.0010903901167636622;1.0443805180024444;9.999951581919895;0.8335446494215413;0.014006006517758088;0.7980603056657992;0.013824075462652685;0.7982335719096856
0.195547;1.0439488122340466;0.8334591809312041;0.7982101376008621;-0.001148136930404797;-0.0010998365160536747;1.044374796904051;9.999956406652469;0.8335439986843832;0.014006005954029552;0.7980645357049835;0.013814074839379497;0.79823798791231
0.205547;1.0439415978089988;0.8334595681456416;0.7982144984877939;-0.0011593407583674394;-0.0011105725312656846;1.0443681406806486;9.999961101686589;0.8335433590996888;0.014006005396971654;0.7980687500026022;0.013805074206807124;0.7982424732156006
0.215547;1.0439337423075927;0.8334590912165577;0.7982185323988475;-0.0011684361341844144;-0.0011192896352739676;1.0443625453177725;9.999965654124725;0.8335427344668587;0.01400600484769802;0.798071946115503;0.013795073564178468;0.7982459912061752
0.225547;1.0439265557366544;0.8334591383854536;0.7982225676692228;-0.0011785335136368152;-0.0011289659262444837;1.0443560049815774;9.999970050487315;0.833542128262568;0.014006004307074804;0.798076120937787;0.013787072910672497;0.7982505920521008
0.235547;1.043918736042868;0.8334583214734208;0.7982262693984887;-0.0011865224373691827;-0.00113662329116266;1.0443505131371005;9.999974277230203;0.8335415430342025;0.014006003775566683;0.7980792715717676;0.013778072245528865;0.7982542231365221
0.245547;1.0439115928211564;0.8334583775539484;0.7982303003548034;-0.0011966196051291726;-0.0011462995123715952;1.0443450640749274;9.99997832433497;0.833540980816434;0.014006003253152474;0.7980823960600156;0.013769071568346636;0.7982579007101991
0.255547;1.043904778366584;0.8334583294719984;0.7982339925650612;-0.001204849527710183;-0.0011541868089993252;1.0443396536424452;9.999982186170794;0.8335404436389966;0.01400600273958949;0.7980854929019033;0.013761070879291638;0.7982616411627639
0.265547;1.0438976960104938;0.8334580427433381;0.7982376770160698;-0.0012138402923855163;-0.0011628033165763654;1.0443342788137313;9.999985860812647;0.8335399333858903;0.014006002234760123;0.7980895602076788;0.013753070179080644;0.798266425450129
0.275547;1.0438906516378168;0.8334577578706893;0.7982413535366418;-0.0012228309617600649;-0.001171419796063892;1.0443299368661403;9.999989347577284;0.8335394512414452;0.014006001738809705;0.7980925955145547;0.013745069468808283;0.7982702510899304
0.285547;1.0438849042826805;0.8334581279102444;0.7982446867552945;-0.0012301956571467904;-0.001178477363498856;1.0443246249025107;9.999992639595732;0.8335389974263316;0.014006001252067322;0.7980955960549775;0.013737068749696876;0.7982741149003326
0.295547;1.043877948587717;0.8334574971692638;0.7982480067316372;-0.0012380799587585075;-0.0011860341371446852;1.044319339740124;9.999995720093553;0.8335385714064157;0.014006000774771578;0.7980975595183922;0.013730068022845383;0.7982770315914083
0.305547;1.0438710418212414;0.8334568667008373;0.7982513111250281;-0.0012459641714607555;-0.0011935908838111309;1.0443150779217816;9.999998566658464;0.8335381722369619;0.014006000306925476;0.7981004851305246;0.013723067289136933;0.7982809808503943
0.315547;1.0438654409863732;0.8334572366949203;0.7982545981653879;-0.001253328635939261;-0.0012006483621023432;1.0443098359141318;10.000001153767561;0.8335377992123478;0.014005999848594778;0.7981033737937114;0.013716066549310341;0.7982849592993442
0.325547;1.0438586401991863;0.8334566005072812;0.7982578649852436;-0.0012612126785882468;-0.001208205053283943;1.044305610219505;10.000003454647397;0.8335374526858781;0.014005999400295985;0.7981062272693008;0.01370906580400925;0.7982889629075485
0.335547;1.0438528513839953;0.8334563705040179;0.7982607777205859;-0.0012682317535495126;-0.0012149321080363064;1.044301397019049;10.000005447584126;0.833537133904679;0.0140059989630702;0.7981080477976707;0.013702065053808093;0.7982919876303181
0.345547;1.0438474253836028;0.8334567235201799;0.7982640073135598;-0.001275595996062109;-0.0012219895033789292;1.0442971920061241;10.00000712147827;0.8335368438789644;0.01400599853828083;0.7981108383389803;0.013696064299399223;0.7982960461341055
0.355547;1.0438417639143271;0.8334564780156318;0.7982668839527127;-0.0012826149360289584;-0.0012287165127858794;1.044292991038234;10.000008475983764;0.8335365828328727;0.0140059981273051;0.7981136027743597;0.01368906354186397;0.7983001002662157
0.365547;1.043836170934488;0.8334562229083797;0.7982697426791314;-0.0012896338103611988;-0.0012354435018925806;1.0442887909047949;10.000009518986001;0.8335363505756057;0.01400599773131785;0.7981153458285312;0.01368306278266597;0.7983031806105209
0.375547;1.0438309507091619;0.8334558486285131;0.7982722485690261;-0.0012947855228441145;-0.0012403815305055178;1.0442845896415478;10.000010267765969;0.8335361471162486;0.014005997351259724;0.7981170726122092;0.013677062023307703;0.7983062655497529
0.385547;1.0438255058018453;0.8334555676818636;0.7982750650537664;-0.001301804270616816;-0.001247108477268942;1.0442803865375814;10.00001075333187;0.8335359732299679;0.014005996987841902;0.79811978793806;0.013671061265060588;0.7983103499505116
0.395547;1.0438201416682822;0.8334549208389291;0.7982775215926876;-0.0013077168007645137;-0.0012527757619351177;1.0442761815059491;10.00001101889051;0.8335358301074266;0.014005996641438494;0.7981214958333284;0.013665060508911352;0.7983134287980399
0.405547;1.0438151635281034;0.8334548453120497;0.7982802846829585;-0.0013139744869592263;-0.0012587733666545619;1.044271974073979;10.000011109808627;0.8335357179359497;0.014005996312057732;0.7981231994699441;0.013660059755419637;0.7983165138831992
0.415547;1.0438099738000834;0.8334541593767988;0.7982826809176566;-0.0013198868995244993;-0.0012644406154996089;1.0442687632157217;10.000011067984518;0.8335356352586178;0.014005995999558953;0.7981249013848338;0.013654059004425071;0.7983195661152732
0.425547;1.043805831020308;0.8334542133818211;0.7982850435196552;-0.0013260406166969035;-0.0012703379048495057;1.0442645476979464;10.00001093834072;0.8335355799203717;0.01400599570378306;0.7981266038799505;0.013649058254976379;0.7983226149305568
0.435547;1.0438008317203735;0.8334531354941487;0.7982870375178981;-0.0013308467823887934;-0.0012749454875057025;1.0442613260558824;10.000010774035626;0.8335355504147681;0.014005995424519517;0.7981293096387262;0.013644057505683243;0.7983266382590157
0.445547;1.0437971873330762;0.8334533851265878;0.7982893301471954;-0.001336239473817164;-0.0012801134403763537;1.044257096725758;10.000010630970214;0.8335355464969741;0.014005995161664501;0.7981300223310499;0.013638056755184036;0.7983286149556669
0.455547;1.043792391064197;0.833452258006703;0.7982912491712479;-0.001341045544818299;-0.0012847210025855986;1.0442538583794163;10.000010558139675;0.8335355684739921;0.014005994915392898;0.7981317467042224;0.013634056002396235;0.7983315919761204
0.465547;1.04378865226727;0.8334522145976855;0.7982934614479723;-0.001347199085911505;-0.001290618259112056;1.0442506102947904;10.000010589873115;0.8335356156327905;0.014005994685973733;0.7981334880240976;0.013629055246429083;0.798334515079807
0.475547;1.0437850182291428;0.8334517974605463;0.798295297462943;-0.0013522464553559757;-0.00129545586923542;1.0442463527726937;10.00001074378163;0.8335356855413032;0.014005994473402514;0.7981352519597549;0.013624054486269363;0.7983373986471921
0.485547;1.0437808383241116;0.8334508391117701;0.7982970925600131;-0.0013562914558061347;-0.0012993340803554407;1.0442430869191304;10.000011027454118;0.8335357751433703;0.014005994277221259;0.7981370456904752;0.013619053720613354;0.7983402396424102
0.495547;1.0437774219272855;0.8334503829038074;0.7982988436207366;-0.00136133874898834;-0.00130417168022219;1.0442398141028448;10.0000114492779;0.8335358823492528;0.014005994096703226;0.7981388785590114;0.013615052947936478;0.7983430512725056
0.505547;1.0437741199196386;0.8334499139258126;0.7983005520590635;-0.001366386007990556;-0.0013090092784552047;1.0442365359680335;10.000012024650225;0.833536006430966;0.014005993931167205;0.7981397608823488;0.01361005216650485;0.798344795164302
0.515547;1.043770934508897;0.8334494364305045;0.7983022175841501;-0.0013714332336113163;-0.0013138468754560165;1.0442332546233788;10.000012775662517;0.8335361472296391;0.014005993779995538;0.7981417023009819;0.01360605137429774;0.7983475007824821
0.525547;1.0437678655450229;0.8334486045704215;0.798303505975899;-0.0013753743074109953;-0.001317624831199822;1.04422997233663;10.00001372717515;0.8335363040159488;0.014005993642449583;0.7981427112290099;0.013602050569054624;0.7983491475957605
0.535547;1.043765211663067;0.8334483592213171;0.798305087435512;-0.0013796605327947439;-0.0013217330814593777;1.0442266910986002;10.000014898229633;0.8335364746972512;0.014005993517639289;0.7981447948747704;0.01359804974843445;0.7983517324760399
0.545547;1.0437623681014712;0.8334475204392521;0.7983062917306745;-0.0013836015474676887;-0.0013255110333492378;1.0442234122824814;10.00001629289265;0.8335366559769273;0.01400599340460325;0.7981469587897955;0.013594048910229674;0.7983542539589615
0.555547;1.0437596326077845;0.8334466792970006;0.7983074552739958;-0.0013875425337667516;-0.0013292889856178455;1.0442201361886532;10.000017901592814;0.8335368439962391;0.014005993302354728;0.7981482068386399;0.013590048052706501;0.7983557116840331
0.565547;1.0437570026690293;0.8334461854826094;0.7983089137012972;-0.0013925896019590317;-0.0013341265782985758;1.0442168622978203;10.000019711179979;0.833537034684497;0.014005993209957988;0.7981495426747816;0.01358604717494638;0.7983571053213756
0.575547;1.0437544771412273;0.8334453410003829;0.7983100002496449;-0.0013965305299107784;-0.0013379045344432668;1.0442145904381892;10.000021713133755;0.8335372240745972;0.014005993126635065;0.7981519711900559;0.013583046276866049;0.7983594512808345
0.585547;1.0437520566782543;0.8334444930341094;0.7983110511240507;-0.0014004714297365533;-0.0013416824947449027;1.0442113216091962;10.000023904746376;0.833537408714179;0.014005993051740506;0.7981534983335896;0.013579045358942152;0.7983607155576204
0.595547;1.0437509973485752;0.8334446410809517;0.798312069549238;-0.001403892815870004;-0.0013449611817609565;1.0442080578974064;10.000026285342546;0.8335375857467933;0.014005992984637953;0.7981561299555409;0.013575044421976972;0.7983629157323451
0.605547;1.0437487908855843;0.8334434280893904;0.798312722968481;-0.0014067275618483786;-0.001347679517872494;1.044205802139624;10.000028856122965;0.8335377525466251;0.014005992924641275;0.7981578706712462;0.013572043466959812;0.7983640711226839
0.615547;1.043746690782627;0.8334425507913552;0.798313684610625;-0.0014106683847074468;-0.001351457503972123;1.044202558398785;10.00003162183995;0.833537906448728;0.014005992871004926;0.7981597231403004;0.013569042494912524;0.7983651672813317
0.625547;1.0437456479630514;0.8334424179800513;0.7983146225076062;-0.001414850643901588;-0.0013554655875338518;1.044199333029655;10.000034586428313;0.8335380449945385;0.014005992822979707;0.7981616875107103;0.013565041506766722;0.7983661905752756
0.635547;1.0437437514302812;0.8334411564978801;0.7983152039842453;-0.0014176853212783426;-0.001358183969790654;1.0441971345578351;10.000037746808955;0.8335381660859876;0.014005992780007566;0.7981647607028605;0.013562040503434685;0.7983681790245588
0.645547;1.0437429054132543;0.833440984848392;0.7983160967136841;-0.0014218675430906198;-0.0013621920944649583;1.0441939722216071;10.00004108994442;0.8335382676566835;0.014005992742016802;0.798166936532932;0.013559039486076289;0.7983691208429489
0.655547;1.0437415016839178;0.8334399246352066;0.7983166347979306;-0.0014239412431923094;-0.0013641811504260832;1.0441918549630684;10.000044593658597;0.8335383477323252;0.014005992709596973;0.7981692072811948;0.013556038456242009;0.7983700213253793
0.665547;1.0437408450540946;0.8334393641402114;0.7983171514696834;-0.0014270173376133462;-0.0013671296857209918;1.0441887911850458;10.000048229299642;0.8335384051726504;0.014005992683841987;0.7981715655647129;0.013553037415820835;0.7983708856935515
0.675547;1.0437393282160004;0.8334383720600311;0.7983179863608896;-0.0014309580281141163;-0.0013709077967724564;1.0441867880655453;10.000051963817794;0.8335384401976638;0.014005992665999379;0.7981740054326858;0.013550036367015333;0.7983717180328957
0.685547;1.043738857334827;0.8334377721114321;0.7983184733395777;-0.0014340340933969241;-0.0013738563855404179;1.0441848501332658;10.000055761471817;0.8335384545129302;0.014005992657235398;0.7981765222250091;0.013547035312215289;0.798372521123538
0.695547;1.04373847689663;0.8334371519316458;0.7983189498224613;-0.0014371101479115761;-0.0013768050020220163;1.0441819783702655;10.000059583846001;0.8335384513671537;0.01400599265863455;0.7981791113621974;0.01354403425368928;0.7983732969349341
0.705547;1.0437372306110362;0.8334357502614096;0.7983194191329467;-0.0014399447006510414;-0.001379523555737746;1.0441801711842131;10.000063388928062;0.8335384352374999;0.01400599267117155;0.7981827674068983;0.01354203319338097;0.7983750637439186
0.715547;1.043737022184238;0.8334350885562686;0.7983198840766846;-0.0014430207342034046;-0.0013824722261568882;1.0441784265183922;10.000067132997124;0.8335384110532089;0.01400599269545868;0.7981854848434587;0.013539032132933636;0.7983757885660123
0.725547;1.0437371937074575;0.8334346470260304;0.7983203502090211;-0.0014453358249038185;-0.0013846915406093086;1.0441767430478466;10.000070773392514;0.8335383834082849;0.014005992731629367;0.7981882600721496;0.013537031073813923;0.7983765049166602
0.735547;1.043736183706858;0.8334328326654588;0.7983204844718182;-0.001447064264851081;-0.0013863505314474372;1.0441741203382846;10.000074266577823;0.8335383558727579;0.01400599277954536;0.7981910922745943;0.013534030017377734;0.7983771782617386
