time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_InjectedCurrent;NetworkFrequencyPu
0.0;1.0443632879335538;0.8333764587413869;0.7979282153533347;-4.223746760822121e-07;-3.888252386607014e-07;1.0001657994556494;10.001061081408468;0.8334149796427243;0.015564077072719614;0.01556275312759365;0.7976436743948089;0.014891302972292221;1.0449959644950841;0.7978432312033128;0.9998802703571484
1e-06;1.0443640192145573;0.8333763911041503;0.7979281431254464;-4.2228241896066065e-07;-3.8879929253335797e-07;1.0001661593878697;10.001061882813897;0.8334153459462988;0.015564068403029029;0.015562746121650215;0.7976438308551707;0.014891313087145187;1.0449957625114403;0.7978431340226255;0.9998801574042081
2e-06;1.0443648091887654;0.8333763173683616;0.7979280611652181;-4.2218225781700676e-07;-3.8877070692937675e-07;1.0001665457140014;10.001062781273516;0.833415740762731;0.01556405903741473;0.01556273858277135;0.7976439994404408;0.014891323996928219;1.0449955435129024;0.7978430308116232;0.9998800384299902
4e-06;1.0443656630862335;0.8333762371113744;0.7979279651157151;-4.220729531601229e-07;-3.88738866690766e-07;1.0001669588996474;10.00106380038845;0.8334161656479913;0.015564048880615316;0.015562730501547387;0.7976441797899458;0.014891335743890169;1.0449953042190294;0.7978429229921307;0.9998799154596618
8e-06;1.0443665857401163;0.8333761509869818;0.7979278498522508;-4.2195353638081125e-07;-3.8870363213597285e-07;1.0001673993546956;10.001064956968332;0.8334166218340566;0.015564037810267073;0.01556272188036851;0.7976443708019361;0.014891348354703664;1.0449950404487747;0.7978428125362863;0.9998797915507913
1.6e-05;1.0443675810405166;0.8333760609236414;0.797927709632782;-4.2182376859340636e-07;-3.886655333017433e-07;1.0001678666499811;10.00106626946335;0.8334171108160113;0.015564025695482198;0.015562712716771728;0.7976445714172642;0.014891361845390699;1.0449947477378623;0.7978427013417427;0.9998796716738365
3.2e-05;1.0443686520176911;0.8333759695720814;0.7979275386762349;-4.2168415259369627e-07;-3.8862547666670107e-07;1.0001683579902205;10.001067762769406;0.8334176345254355;0.015564012421960592;0.015562702991797194;0.7976447811807603;0.014891376222497883;1.0449944216966869;0.7978425906311466;0.9998795627268826
6.4e-05;1.0443698012144362;0.8333758796550728;0.7979273320347179;-4.215356125496947e-07;-3.885843897257531e-07;1.0001688673866345;10.001069462411097;0.833418194699486;0.015563997911421178;0.015562692675104935;0.7976450005382242;0.014891391478121145;1.044994058090814;0.7978424810389039;0.9998794721883093
0.000128;1.0443710305750364;0.8333757940173034;0.7979270857665818;-4.2137921960677386e-07;-3.885430544059273e-07;1.0001693866000292;10.001071390421798;0.8334187920344446;0.015563982126129364;0.015562681737252353;0.7976452305322577;0.014891407582164404;1.0449936526483061;0.7978423732988418;0.9998794069438469
0.000256;1.044372341230736;0.8333757158296156;0.7979267963836244;-4.2121627400557453e-07;-3.8850216016830213e-07;1.0001699068783005;10.001073567837752;0.8334194261797925;0.015563965055075799;0.015562670154214493;0.7976454719094026;0.014891424491160671;1.0449932007507816;0.797842268674789;0.9998793734640039
0.000512;1.0443737334566312;0.8333756480971272;0.7979264601799726;-4.210485270827597e-07;-3.884624888248302e-07;1.0001704196603591;10.001076018911174;0.8334200967884843;0.015563946690448107;0.015562657902189003;0.7976457246164584;0.014891442173571917;1.0449926978325212;0.7978421689002857;0.9998793786627467
0.001;1.044375206415194;0.8333755931564814;0.7979260727188688;-4.208780820173059e-07;-3.884249994117732e-07;1.0001709163501782;10.001078776109292;0.833420804456842;0.015563927019035289;0.015562644952898348;0.7976459878969382;0.014891460618577608;1.0449921405667255;0.7978420760373957;0.999879429784758
0.001;1.0443767575958796;0.8333755528412483;0.7979256289954847;-4.2070700711841527e-07;-3.883908695857113e-07;1.0001713885855057;10.00108188609825;0.8334215509204821;0.015563906029481276;0.015562631284046956;0.7976462604742732;0.014891479819489597;1.0449915275754245;0.7978419926086029;0.9998795327987513
0.001001;1.0443783820471548;0.8333755285152414;0.797925124717296;-4.205369739883331e-07;-3.8836167041896715e-07;1.000171829373153;10.00108541037862;0.8334223388252111;0.015563883713636097;0.015562616899717703;0.79764654100221;0.014891499752965168;1.044990858843595;0.7978419217413404;0.9998796909944884
0.001002;1.0443800723292322;0.8333755209311619;0.797924557640706;-4.203691734292855e-07;-3.8833947429815347e-07;1.0001722339128172;10.001089414967375;0.8334231712699374;0.015563860066216195;0.015562601833124403;0.7976468288318861;0.0148915203690989;1.044990134317194;0.7978418667384504;0.9998799050192978
0.001004;1.0443818202653614;0.8333755306442603;0.7979239274180902;-4.2020456073586044e-07;-3.8832674108067694e-07;1.0001725991505521;10.001093957525196;0.8334240511554938;0.015563835091453813;0.015562586128352452;0.7976471244332242;0.014891541595484815;1.0449893528596337;0.797841830488208;0.9998801736628408
