time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_InjectedCurrent;NetworkFrequencyPu
0.0;0.9776030051974693;0.40886806410765075;0.41822901531364737;0.31905969881528934;0.3263696344833174;1.0002189509027575;9.999119621250863;0.41673364212164654;0.45363602175029916;0.4536009343670341;0.415353881242842;0.3300271710807442;0.9858255016281336;0.5306036152575755;0.9999593774175767
1e-06;0.9776025513696309;0.4088679796928746;0.4182290435342913;0.31905962270555677;0.32636967633627406;1.0002182227871113;9.999120053178993;0.41673362022138666;0.45363615362395265;0.453600800765154;0.41535424748995103;0.3300268551795473;0.985824699175746;0.5306035690786133;0.9999589947308101
2e-06;0.9776020636305875;0.4088678880329035;0.418229074150104;0.31905954042199086;0.3263697213619341;1.0002174430649804;9.999120510455539;0.41673359886231254;0.4536362956302439;0.45360065557617285;0.41535464198286004;0.3300265151775151;0.9858238349899164;0.5306035190995424;0.9999585816121396
4e-06;0.9776015402546535;0.4088678417576382;0.41822916301797913;0.3190583665682594;0.3263686600335221;1.0002166124858651;9.999120980677766;0.41673357999827204;0.4536364488558623;0.4536004966303667;0.4153550663846054;0.33002615013880726;0.9858229050455478;0.5306034653136135;0.9999581359594694
8e-06;0.977600978386925;0.4088677319145255;0.4182292015722492;0.3190582705118825;0.32636871214943963;1.0002157310332036;9.999121447277485;0.4167335658367183;0.4536366146570867;0.4536003208603391;0.41535552192634284;0.3300257594103578;0.9858219055099486;0.5306034080629094;0.9999576566644682
1.6e-05;0.9776003733964789;0.40886761080233286;0.41822924684745655;0.3190581671705117;0.3263687680483858;1.0002147977614542;9.999121892883439;0.4167335585970313;0.45363679461345274;0.45360012454167226;0.41535600932011485;0.3300253423315526;0.9858208334059833;0.5306033476229808;0.9999571435557322
3.2e-05;0.9775997194696903;0.40886861560870696;0.41823046590003615;0.31905702502799355;0.32636777257295063;1.0002138118252617;9.999122302242686;0.41673356008957585;0.4536369907330928;0.45359990401456685;0.415356529026149;0.3300248983029475;0.9858196870074035;0.5306032835428527;0.9999565967786143
6.4e-05;0.9775980123408838;0.4088703109527535;0.41823284432227226;0.3190545384096011;0.32636574606016244;1.000212772438199;9.999122669872639;0.4167335714788424;0.45363720523279943;0.4535996563662885;0.415357081402361;0.3300244272409356;0.985818466352889;0.5306032142657091;0.9999560165542303
0.000128;0.9775972949162869;0.4088733113929106;0.4182361383193741;0.31905066676707405;0.32636196279580987;1.0002116779309094;9.999123005793418;0.41673359353350226;0.4536374398595375;0.4535993798624515;0.4153586666072525;0.33002392965660465;0.9858161736723324;0.5306039204645294;0.9999554030551958
0.000256;0.9775955173796789;0.40887927547368536;0.4182429236441563;0.31904338866588855;0.3263550372582092;1.0002105256160674;9.999123334141135;0.41673362687186905;0.4536376954165916;0.453599074238876;0.4153602846024348;0.33002340623660337;0.9858138131386037;0.5306046165387559;0.9999547558890509
0.000384;0.9775936768948457;0.40888744213779854;0.41825199741262126;0.319035125574748;0.32634711187858456;1.0002093127883163;9.999123685827353;0.416733672079766;0.453637971679206;0.45359874067817935;0.41536393527929255;0.3300228575608828;0.9858113906668938;0.5306068654684443;0.9999540740580083
0.00064;0.9775908238037014;0.4089071562373503;0.4182733277038866;0.31901998195286396;0.32633247102895635;1.0002080372641808;9.999124087937776;0.41673373003655045;0.45363826767023885;0.45359838113612944;0.41537361847839116;0.3300222840768055;0.9858079142962353;0.530613795927327;0.9999533568306346
0.0008;0.9775889070429826;0.4089204479067757;0.41828769979443275;0.31901132348279204;0.3263241354552425;1.0002066967011725;9.999124559519101;0.41673380224925793;0.45363858222389886;0.45359799758189917;0.41538233394671686;0.3300216861057738;0.9858053939741879;0.5306199240930973;0.9999526041731299
0.0008;0.977587829499074;0.40892017137643283;0.41828784634591487;0.31901116069717356;0.32632419373241783;1.0002052882267378;9.999125115794142;0.4167338907485435;0.4536389144814687;0.4535975918942288;0.41538308118951917;0.3300210639210513;0.9858038400150175;0.5306197671119701;0.9999518160610719
0.000801;0.9775866941387311;0.40891986874118563;0.418288004749801;0.31901099242364045;0.3263242488976361;1.0002038091024543;9.99912577420112;0.4167339973821826;0.453639264037335;0.4535971659493461;0.41538385905752606;0.33002041791233694;0.9858022613413344;0.5306195882269039;0.9999509918548514
0.000802;0.9775855041184661;0.4089195398578341;0.4182881737547953;0.319010818834739;0.3263243001057356;1.000202257278528;9.999126559745957;0.41673412297579715;0.4536396307905849;0.45359672146245567;0.4153846655793739;0.3300197487485631;0.9858006647634254;0.5306193873160604;0.9999501304867774
0.000804;0.9775842625382536;0.40891918446896774;0.41828835249109386;0.31901063995422707;0.32632434599861676;1.000200631344181;9.99912750176577;0.41673426725525237;0.4536400147128446;0.45359625994777936;0.4153854984258191;0.3300190574657671;0.9857990555257737;0.5306191647780492;0.9999492311168071
0.000808;0.9775829723458669;0.40891885565921376;0.41828859551736614;0.31900937045069055;0.3263232750808844;1.000198930200814;9.999128622207643;0.41673442937389577;0.45364041560825585;0.45359578289716096;0.4153863553240888;0.3300183454057161;0.9857974383859699;0.5306189216635184;0.9999482937606909
