time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
30.108000000;5.018e-01;2.475e-01;-7.603e-01;4.933e-01;-1.515e+00;5.782e-01;6.946e-01;1.092e+00;5.018e-01;9.902e-03;-3.041e-02;1.000e+01;8.333e-01;7.540e-04;4.998e+01;4.998e+01
30.111000000;5.019e-01;2.474e-01;-7.603e-01;4.929e-01;-1.515e+00;5.785e-01;6.942e-01;1.093e+00;5.019e-01;9.897e-03;-3.041e-02;1.000e+01;8.333e-01;7.540e-04;4.999e+01;4.999e+01
30.159000000;5.029e-01;2.467e-01;-7.605e-01;4.905e-01;-1.512e+00;5.798e-01;6.925e-01;1.100e+00;5.029e-01;9.867e-03;-3.042e-02;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
30.207000000;5.029e-01;2.466e-01;-7.605e-01;4.904e-01;-1.512e+00;5.799e-01;6.925e-01;1.100e+00;5.029e-01;9.866e-03;-3.042e-02;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
30.249000000;5.029e-01;2.467e-01;-7.605e-01;4.905e-01;-1.512e+00;5.799e-01;6.925e-01;1.100e+00;5.029e-01;9.868e-03;-3.042e-02;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
30.801000000;5.029e-01;2.469e-01;-7.605e-01;4.908e-01;-1.512e+00;5.799e-01;6.928e-01;1.100e+00;5.029e-01;9.874e-03;-3.042e-02;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
30.801000000;1.366e+00;1.022e+00;1.452e+00;7.483e-01;1.063e+00;1.442e+00;7.263e-01;1.078e+00;1.366e+00;4.088e-02;5.806e-02;1.000e+01;8.333e-01;7.540e-04;4.336e+01;4.336e+01
30.804000000;1.373e+00;9.917e-01;1.483e+00;7.225e-01;1.081e+00;1.450e+00;7.016e-01;1.094e+00;1.373e+00;3.967e-02;5.933e-02;1.000e+01;8.333e-01;7.540e-04;4.823e+01;4.823e+01
30.807000000;1.329e+00;9.858e-01;1.268e+00;7.418e-01;9.542e-01;1.399e+00;7.204e-01;9.704e-01;1.329e+00;3.943e-02;5.073e-02;1.000e+01;8.333e-01;7.540e-04;5.023e+01;5.023e+01
30.810000000;1.277e+00;9.624e-01;1.024e+00;7.537e-01;8.019e-01;1.338e+00;7.331e-01;8.208e-01;1.277e+00;3.850e-02;4.096e-02;1.000e+01;8.333e-01;7.540e-04;5.057e+01;5.057e+01
30.813000000;1.233e+00;9.361e-01;8.320e-01;7.589e-01;6.746e-01;1.287e+00;7.397e-01;6.957e-01;1.233e+00;3.744e-02;3.328e-02;1.000e+01;8.333e-01;7.540e-04;5.049e+01;5.049e+01
30.816000000;1.190e+00;9.032e-01;6.486e-01;7.593e-01;5.453e-01;1.235e+00;7.421e-01;5.685e-01;1.190e+00;3.613e-02;2.594e-02;1.000e+01;8.333e-01;7.540e-04;5.040e+01;5.040e+01
30.822000000;1.114e+00;8.408e-01;3.582e-01;7.550e-01;3.216e-01;1.145e+00;7.429e-01;3.486e-01;1.114e+00;3.363e-02;1.433e-02;1.000e+01;8.333e-01;7.540e-04;5.029e+01;5.029e+01
30.825000000;1.084e+00;8.160e-01;2.522e-01;7.530e-01;2.328e-01;1.110e+00;7.435e-01;2.614e-01;1.084e+00;3.264e-02;1.009e-02;1.000e+01;8.333e-01;7.540e-04;5.025e+01;5.025e+01
30.828000000;1.059e+00;7.964e-01;1.694e-01;7.520e-01;1.599e-01;1.081e+00;7.450e-01;1.901e-01;1.059e+00;3.186e-02;6.774e-03;1.000e+01;8.333e-01;7.540e-04;5.023e+01;5.023e+01
30.831000000;1.043e+00;7.860e-01;1.177e-01;7.537e-01;1.129e-01;1.062e+00;7.483e-01;1.443e-01;1.043e+00;3.144e-02;4.710e-03;1.000e+01;8.333e-01;7.540e-04;5.020e+01;5.020e+01
30.834000000;1.031e+00;7.806e-01;8.092e-02;7.571e-01;7.849e-02;1.048e+00;7.530e-01;1.110e-01;1.031e+00;3.122e-02;3.237e-03;1.000e+01;8.333e-01;7.540e-04;5.019e+01;5.019e+01
30.837000000;1.022e+00;7.788e-01;5.470e-02;7.619e-01;5.351e-02;1.038e+00;7.588e-01;8.702e-02;1.022e+00;3.115e-02;2.188e-03;1.000e+01;8.333e-01;7.540e-04;5.019e+01;5.019e+01
30.840000000;1.016e+00;7.798e-01;3.608e-02;7.676e-01;3.551e-02;1.031e+00;7.652e-01;7.001e-02;1.016e+00;3.119e-02;1.443e-03;1.000e+01;8.333e-01;7.540e-04;5.019e+01;5.019e+01
30.843000000;1.011e+00;7.826e-01;2.295e-02;7.740e-01;2.270e-02;1.025e+00;7.721e-01;5.813e-02;1.011e+00;3.130e-02;9.180e-04;1.000e+01;8.333e-01;7.540e-04;5.018e+01;5.018e+01
30.846000000;1.008e+00;7.866e-01;1.383e-02;7.806e-01;1.372e-02;1.021e+00;7.791e-01;4.998e-02;1.008e+00;3.146e-02;5.530e-04;1.000e+01;8.333e-01;7.540e-04;5.018e+01;5.018e+01
30.849000000;1.005e+00;7.914e-01;7.525e-03;7.873e-01;7.486e-03;1.019e+00;7.860e-01;4.457e-02;1.005e+00;3.166e-02;3.010e-04;1.000e+01;8.333e-01;7.540e-04;5.017e+01;5.017e+01
30.861000000;1.000e+00;8.118e-01;-2.450e-03;8.114e-01;-2.449e-03;1.014e+00;8.106e-01;3.726e-02;1.000e+00;3.247e-02;-9.798e-05;1.000e+01;8.333e-01;7.540e-04;5.013e+01;5.013e+01
30.864000000;1.000e+00;8.164e-01;-3.075e-03;8.164e-01;-3.075e-03;1.013e+00;8.156e-01;3.716e-02;1.000e+00;3.266e-02;-1.230e-04;1.000e+01;8.333e-01;7.540e-04;5.011e+01;5.011e+01
30.870000000;9.993e-01;8.244e-01;-3.525e-03;8.250e-01;-3.527e-03;1.013e+00;8.241e-01;3.760e-02;9.993e-01;3.298e-02;-1.410e-04;1.000e+01;8.333e-01;7.540e-04;5.009e+01;5.009e+01
30.873000000;9.991e-01;8.278e-01;-3.500e-03;8.286e-01;-3.503e-03;1.013e+00;8.277e-01;3.795e-02;9.991e-01;3.311e-02;-1.400e-04;1.000e+01;8.333e-01;7.540e-04;5.008e+01;5.008e+01
30.876000000;9.989e-01;8.308e-01;-3.425e-03;8.317e-01;-3.429e-03;1.012e+00;8.308e-01;3.837e-02;9.989e-01;3.323e-02;-1.370e-04;1.000e+01;8.333e-01;7.540e-04;5.007e+01;5.007e+01
30.879000000;9.988e-01;8.335e-01;-3.300e-03;8.345e-01;-3.304e-03;1.012e+00;8.335e-01;3.877e-02;9.988e-01;3.334e-02;-1.320e-04;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
30.891000000;9.985e-01;8.407e-01;-2.750e-03;8.419e-01;-2.754e-03;1.012e+00;8.410e-01;4.006e-02;9.985e-01;3.363e-02;-1.100e-04;1.000e+01;8.333e-01;7.540e-04;5.003e+01;5.003e+01
30.900000000;9.985e-01;8.434e-01;-2.425e-03;8.447e-01;-2.429e-03;1.012e+00;8.438e-01;4.067e-02;9.985e-01;3.374e-02;-9.700e-05;1.000e+01;8.333e-01;7.540e-04;5.002e+01;5.002e+01
30.903000000;9.985e-01;8.440e-01;-2.325e-03;8.453e-01;-2.329e-03;1.012e+00;8.443e-01;4.082e-02;9.985e-01;3.376e-02;-9.300e-05;1.000e+01;8.333e-01;7.540e-04;5.001e+01;5.001e+01
30.909000000;9.985e-01;8.447e-01;-2.175e-03;8.460e-01;-2.178e-03;1.012e+00;8.450e-01;4.104e-02;9.985e-01;3.379e-02;-8.700e-05;1.000e+01;8.333e-01;7.540e-04;5.001e+01;5.001e+01
30.918000000;9.985e-01;8.449e-01;-1.975e-03;8.462e-01;-1.978e-03;1.012e+00;8.452e-01;4.124e-02;9.985e-01;3.380e-02;-7.901e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
30.930000000;9.986e-01;8.443e-01;-1.800e-03;8.455e-01;-1.802e-03;1.013e+00;8.445e-01;4.138e-02;9.986e-01;3.377e-02;-7.201e-05;1.000e+01;8.333e-01;7.540e-04;4.999e+01;4.999e+01
31.002000000;9.991e-01;8.396e-01;-1.300e-03;8.404e-01;-1.301e-03;1.013e+00;8.394e-01;4.131e-02;9.991e-01;3.359e-02;-5.201e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
31.008000000;9.991e-01;8.398e-01;-1.300e-03;8.406e-01;-1.301e-03;1.013e+00;8.395e-01;4.131e-02;9.991e-01;3.359e-02;-5.201e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
31.209000000;9.980e-01;8.524e-01;-2.175e-03;8.541e-01;-2.179e-03;1.012e+00;8.531e-01;4.190e-02;9.980e-01;3.410e-02;-8.701e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
31.212000000;9.980e-01;8.524e-01;-2.175e-03;8.542e-01;-2.179e-03;1.012e+00;8.532e-01;4.192e-02;9.980e-01;3.410e-02;-8.701e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
31.215000000;9.980e-01;8.525e-01;-2.150e-03;8.542e-01;-2.154e-03;1.012e+00;8.532e-01;4.192e-02;9.980e-01;3.410e-02;-8.601e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
31.290000000;9.982e-01;8.500e-01;-1.900e-03;8.516e-01;-1.903e-03;1.012e+00;8.506e-01;4.189e-02;9.982e-01;3.400e-02;-7.601e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
31.494000000;9.998e-01;8.329e-01;-5.500e-04;8.331e-01;-5.501e-04;1.014e+00;8.321e-01;4.129e-02;9.998e-01;3.332e-02;-2.201e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
31.497000000;9.998e-01;8.329e-01;-5.500e-04;8.330e-01;-5.501e-04;1.014e+00;8.320e-01;4.129e-02;9.998e-01;3.331e-02;-2.201e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
31.500000000;9.998e-01;8.328e-01;-5.500e-04;8.329e-01;-5.501e-04;1.014e+00;8.319e-01;4.129e-02;9.998e-01;3.331e-02;-2.201e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
31.503000000;9.998e-01;8.327e-01;-5.500e-04;8.329e-01;-5.501e-04;1.014e+00;8.318e-01;4.129e-02;9.998e-01;3.331e-02;-2.201e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
31.575000000;9.997e-01;8.338e-01;-6.500e-04;8.340e-01;-6.502e-04;1.014e+00;8.329e-01;4.129e-02;9.997e-01;3.335e-02;-2.600e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
31.725000000;9.988e-01;8.444e-01;-1.400e-03;8.455e-01;-1.402e-03;1.013e+00;8.445e-01;4.174e-02;9.988e-01;3.378e-02;-5.599e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
31.809000000;9.986e-01;8.468e-01;-1.525e-03;8.480e-01;-1.527e-03;1.013e+00;8.470e-01;4.188e-02;9.986e-01;3.387e-02;-6.100e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
31.812000000;9.986e-01;8.467e-01;-1.525e-03;8.480e-01;-1.527e-03;1.013e+00;8.469e-01;4.187e-02;9.986e-01;3.387e-02;-6.100e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
31.818000000;9.986e-01;8.467e-01;-1.500e-03;8.479e-01;-1.502e-03;1.013e+00;8.468e-01;4.187e-02;9.986e-01;3.387e-02;-6.000e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
32.091000000;9.999e-01;8.321e-01;-3.500e-04;8.322e-01;-3.500e-04;1.014e+00;8.311e-01;4.138e-02;9.999e-01;3.329e-02;-1.400e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
32.097000000;9.999e-01;8.321e-01;-3.500e-04;8.321e-01;-3.500e-04;1.014e+00;8.311e-01;4.138e-02;9.999e-01;3.328e-02;-1.400e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
32.364000000;9.990e-01;8.428e-01;-1.125e-03;8.437e-01;-1.126e-03;1.013e+00;8.426e-01;4.184e-02;9.990e-01;3.371e-02;-4.500e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
32.367000000;9.990e-01;8.428e-01;-1.125e-03;8.437e-01;-1.126e-03;1.013e+00;8.427e-01;4.184e-02;9.990e-01;3.371e-02;-4.500e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
32.376000000;9.990e-01;8.429e-01;-1.125e-03;8.437e-01;-1.126e-03;1.013e+00;8.427e-01;4.184e-02;9.990e-01;3.372e-02;-4.500e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
32.655000000;1.000e+00;8.321e-01;-2.500e-04;8.321e-01;-2.500e-04;1.014e+00;8.311e-01;4.148e-02;1.000e+00;3.328e-02;-1.002e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
32.658000000;1.000e+00;8.321e-01;-2.500e-04;8.321e-01;-2.500e-04;1.014e+00;8.310e-01;4.148e-02;1.000e+00;3.328e-02;-1.002e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
32.661000000;1.000e+00;8.320e-01;-2.500e-04;8.321e-01;-2.500e-04;1.014e+00;8.310e-01;4.148e-02;1.000e+00;3.328e-02;-1.002e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
32.664000000;1.000e+00;8.320e-01;-2.500e-04;8.320e-01;-2.500e-04;1.014e+00;8.310e-01;4.148e-02;1.000e+00;3.328e-02;-1.002e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
32.925000000;9.993e-01;8.399e-01;-8.000e-04;8.405e-01;-8.006e-04;1.013e+00;8.395e-01;4.180e-02;9.993e-01;3.360e-02;-3.200e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
32.940000000;9.993e-01;8.400e-01;-8.250e-04;8.407e-01;-8.256e-04;1.013e+00;8.396e-01;4.183e-02;9.993e-01;3.360e-02;-3.300e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
32.943000000;9.993e-01;8.401e-01;-8.250e-04;8.407e-01;-8.256e-04;1.013e+00;8.397e-01;4.183e-02;9.993e-01;3.360e-02;-3.299e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
33.231000000;1.000e+00;8.321e-01;-1.750e-04;8.321e-01;-1.750e-04;1.014e+00;8.311e-01;4.155e-02;1.000e+00;3.328e-02;-7.018e-06;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
33.234000000;1.000e+00;8.321e-01;-1.750e-04;8.321e-01;-1.750e-04;1.014e+00;8.310e-01;4.155e-02;1.000e+00;3.328e-02;-7.018e-06;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
33.240000000;1.000e+00;8.320e-01;-1.750e-04;8.320e-01;-1.750e-04;1.014e+00;8.310e-01;4.155e-02;1.000e+00;3.328e-02;-7.017e-06;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
33.507000000;9.995e-01;8.381e-01;-6.000e-04;8.385e-01;-6.003e-04;1.013e+00;8.375e-01;4.179e-02;9.995e-01;3.352e-02;-2.400e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
33.519000000;9.995e-01;8.381e-01;-6.000e-04;8.386e-01;-6.003e-04;1.013e+00;8.375e-01;4.182e-02;9.995e-01;3.352e-02;-2.400e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
33.807000000;1.000e+00;8.322e-01;-1.250e-04;8.322e-01;-1.250e-04;1.014e+00;8.311e-01;4.163e-02;1.000e+00;3.329e-02;-4.992e-06;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
33.816000000;1.000e+00;8.322e-01;-1.250e-04;8.321e-01;-1.250e-04;1.014e+00;8.311e-01;4.160e-02;1.000e+00;3.329e-02;-4.993e-06;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
34.095000000;9.996e-01;8.367e-01;-4.500e-04;8.371e-01;-4.502e-04;1.013e+00;8.360e-01;4.181e-02;9.996e-01;3.347e-02;-1.800e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
34.104000000;9.996e-01;8.368e-01;-4.500e-04;8.371e-01;-4.502e-04;1.013e+00;8.361e-01;4.181e-02;9.996e-01;3.347e-02;-1.801e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
34.377000000;1.000e+00;8.323e-01;-1.000e-04;8.323e-01;-1.000e-04;1.014e+00;8.313e-01;4.165e-02;1.000e+00;3.329e-02;-3.997e-06;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
34.392000000;1.000e+00;8.323e-01;-7.501e-05;8.323e-01;-7.501e-05;1.014e+00;8.312e-01;4.165e-02;1.000e+00;3.329e-02;-3.003e-06;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
34.659000000;9.997e-01;8.357e-01;-3.250e-04;8.360e-01;-3.251e-04;1.014e+00;8.349e-01;4.181e-02;9.997e-01;3.343e-02;-1.300e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
34.671000000;9.997e-01;8.358e-01;-3.250e-04;8.360e-01;-3.251e-04;1.014e+00;8.350e-01;4.181e-02;9.997e-01;3.343e-02;-1.300e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
34.953000000;1.000e+00;8.325e-01;-7.500e-05;8.325e-01;-7.499e-05;1.014e+00;8.314e-01;4.170e-02;1.000e+00;3.330e-02;-3.007e-06;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
35.235000000;9.998e-01;8.350e-01;-2.500e-04;8.352e-01;-2.501e-04;1.014e+00;8.342e-01;4.181e-02;9.998e-01;3.340e-02;-1.000e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
35.532000000;1.000e+00;8.326e-01;-5.000e-05;8.326e-01;-5.000e-05;1.014e+00;8.315e-01;4.172e-02;1.000e+00;3.331e-02;-1.995e-06;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
35.829000000;9.998e-01;8.346e-01;-2.000e-04;8.347e-01;-2.000e-04;1.014e+00;8.337e-01;4.180e-02;9.998e-01;3.338e-02;-7.998e-06;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
100.000000000;1.000e+00;8.332e-01;-5.000e-05;8.332e-01;-5.001e-05;1.014e+00;8.322e-01;4.180e-02;1.000e+00;3.333e-02;-1.988e-06;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
