time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.000e+00;8.332e-01;-4.322e-09;8.332e-01;1.579e-09;1.014e+00;8.322e-01;4.185e-02;1.000e+00;3.333e-02;6.401e-10;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
0.000001000;1.000e+00;8.332e-01;-4.214e-09;8.332e-01;1.579e-09;1.014e+00;8.322e-01;4.185e-02;1.000e+00;3.333e-02;7.302e-10;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
20.002020000;1.000e+00;8.332e-01;-6.678e-09;8.332e-01;-2.481e-09;1.014e+00;8.322e-01;4.185e-02;1.000e+00;3.333e-02;-1.944e-09;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
20.003020000;1.000e+00;8.332e-01;-6.677e-09;8.332e-01;-2.121e-09;1.014e+00;8.322e-01;4.185e-02;1.000e+00;3.333e-02;-1.922e-09;1.000e+01;8.333e-01;7.540e-04;5.001e+01;5.001e+01
20.007020000;1.000e+00;8.332e-01;-6.724e-09;8.332e-01;-5.564e-10;1.014e+00;8.322e-01;4.185e-02;1.000e+00;3.333e-02;-1.745e-09;1.000e+01;8.333e-01;7.540e-04;5.001e+01;5.001e+01
20.008020000;1.000e+00;8.332e-01;-6.736e-09;8.332e-01;-1.378e-10;1.014e+00;8.322e-01;4.185e-02;1.000e+00;3.333e-02;-1.695e-09;1.000e+01;8.333e-01;7.540e-04;5.002e+01;5.002e+01
20.012020000;1.000e+00;8.332e-01;-6.696e-09;8.332e-01;1.612e-09;1.014e+00;8.322e-01;4.185e-02;1.000e+00;3.333e-02;-1.552e-09;1.000e+01;8.333e-01;7.540e-04;5.002e+01;5.002e+01
20.013020000;1.000e+00;8.332e-01;-6.661e-09;8.332e-01;2.060e-09;1.014e+00;8.322e-01;4.185e-02;1.000e+00;3.333e-02;-1.532e-09;1.000e+01;8.333e-01;7.540e-04;5.003e+01;5.003e+01
20.017020000;1.000e+00;8.332e-01;-6.441e-09;8.332e-01;3.847e-09;1.014e+00;8.322e-01;4.185e-02;1.000e+00;3.333e-02;-1.473e-09;1.000e+01;8.333e-01;7.540e-04;5.003e+01;5.003e+01
20.018020000;1.000e+00;8.332e-01;-6.372e-09;8.332e-01;4.288e-09;1.014e+00;8.322e-01;4.185e-02;1.000e+00;3.333e-02;-1.455e-09;1.000e+01;8.333e-01;7.540e-04;5.004e+01;5.004e+01
20.022020000;1.000e+00;8.332e-01;-6.087e-09;8.332e-01;5.942e-09;1.014e+00;8.322e-01;4.185e-02;1.000e+00;3.333e-02;-1.410e-09;1.000e+01;8.333e-01;7.540e-04;5.004e+01;5.004e+01
20.023020000;1.000e+00;8.332e-01;-6.018e-09;8.332e-01;6.307e-09;1.014e+00;8.322e-01;4.185e-02;1.000e+00;3.333e-02;-1.419e-09;1.000e+01;8.333e-01;7.540e-04;5.005e+01;5.005e+01
20.027860000;1.000e+00;8.332e-01;-2.146e-09;8.332e-01;3.047e-09;1.014e+00;8.322e-01;4.185e-02;1.000e+00;3.333e-02;-1.428e-09;1.000e+01;8.333e-01;7.540e-04;5.005e+01;5.005e+01
