time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.044e+00;8.333e-01;2.973e-09;7.979e-01;-1.569e-09;1.044e+00;1.059e+00;8.065e-01;5.735e-02;1.044e+00;7.500e-01;1.111e-08;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.000001000;1.044e+00;8.333e-01;2.863e-09;7.979e-01;-1.572e-09;1.044e+00;1.059e+00;8.065e-01;5.735e-02;1.044e+00;7.500e-01;1.108e-08;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
29.999994000;1.044e+00;8.333e-01;-2.993e-11;7.979e-01;1.535e-08;1.044e+00;1.059e+00;8.065e-01;5.735e-02;1.044e+00;7.500e-01;-8.718e-10;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
29.999994000;3.049e-02;2.427e-02;1.534e-03;7.960e-01;5.033e-02;3.095e-02;8.236e-02;4.199e-01;6.910e-01;3.049e-02;2.184e-02;1.381e-03;1.000e+01;8.333e-01;0.000e+00;1.044e+00;6.007e+01;6.007e+01
29.999995000;3.049e-02;2.427e-02;1.532e-03;7.960e-01;5.026e-02;3.095e-02;8.236e-02;4.199e-01;6.910e-01;3.049e-02;2.184e-02;1.379e-03;1.000e+01;8.333e-01;0.000e+00;1.044e+00;6.007e+01;6.007e+01
29.999996000;3.049e-02;2.427e-02;1.531e-03;7.960e-01;5.023e-02;3.095e-02;8.236e-02;4.199e-01;6.909e-01;3.049e-02;2.184e-02;1.378e-03;1.000e+01;8.333e-01;0.000e+00;1.044e+00;6.007e+01;6.007e+01
29.999998000;3.048e-02;2.427e-02;1.528e-03;7.960e-01;5.012e-02;3.094e-02;8.235e-02;4.199e-01;6.910e-01;3.048e-02;2.184e-02;1.375e-03;1.000e+01;8.333e-01;0.000e+00;1.044e+00;6.007e+01;6.007e+01
29.999999000;3.048e-02;2.427e-02;1.527e-03;7.960e-01;5.008e-02;3.094e-02;8.235e-02;4.199e-01;6.909e-01;3.048e-02;2.184e-02;1.374e-03;1.000e+01;8.333e-01;0.000e+00;1.044e+00;6.007e+01;6.007e+01
30.000002000;3.048e-02;2.426e-02;1.522e-03;7.960e-01;4.994e-02;3.094e-02;8.235e-02;4.199e-01;6.909e-01;3.048e-02;2.184e-02;1.370e-03;1.000e+01;8.333e-01;0.000e+00;1.044e+00;6.007e+01;6.007e+01
30.000006000;3.048e-02;2.426e-02;1.516e-03;7.960e-01;4.972e-02;3.094e-02;8.234e-02;4.199e-01;6.909e-01;3.048e-02;2.184e-02;1.364e-03;1.000e+01;8.333e-01;0.000e+00;1.044e+00;6.007e+01;6.007e+01
30.000014000;3.048e-02;2.426e-02;1.503e-03;7.960e-01;4.933e-02;3.093e-02;8.232e-02;4.200e-01;6.909e-01;3.048e-02;2.184e-02;1.353e-03;1.000e+01;8.333e-01;0.000e+00;1.044e+00;6.007e+01;6.007e+01
30.000030000;3.047e-02;2.426e-02;1.479e-03;7.961e-01;4.854e-02;3.091e-02;8.230e-02;4.201e-01;6.908e-01;3.047e-02;2.183e-02;1.331e-03;1.000e+01;8.333e-01;0.000e+00;1.044e+00;6.007e+01;6.007e+01
30.000062000;3.045e-02;2.425e-02;1.430e-03;7.962e-01;4.696e-02;3.088e-02;8.224e-02;4.203e-01;6.907e-01;3.045e-02;2.182e-02;1.287e-03;1.000e+01;8.333e-01;0.000e+00;1.044e+00;6.006e+01;6.006e+01
