time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
29.996010000;1.020e+00;4.052e-01;4.340e-01;3.972e-01;4.255e-01;1.052e+00;3.899e-01;4.322e-01;1.020e+00;1.621e-02;1.736e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.004e+01;5.000e+01
29.996522000;1.018e+00;4.043e-01;4.334e-01;3.973e-01;4.259e-01;1.050e+00;3.900e-01;4.326e-01;1.018e+00;1.617e-02;1.734e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.004e+01;5.000e+01
29.997034000;1.015e+00;4.034e-01;4.327e-01;3.974e-01;4.263e-01;1.047e+00;3.901e-01;4.331e-01;1.015e+00;1.614e-02;1.731e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.004e+01;5.000e+01
29.997546000;1.013e+00;4.025e-01;4.322e-01;3.975e-01;4.268e-01;1.045e+00;3.901e-01;4.335e-01;1.013e+00;1.610e-02;1.729e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.004e+01;5.000e+01
29.998058000;1.010e+00;4.017e-01;4.316e-01;3.977e-01;4.273e-01;1.042e+00;3.903e-01;4.341e-01;1.010e+00;1.607e-02;1.726e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
29.998570000;1.008e+00;4.008e-01;4.311e-01;3.978e-01;4.278e-01;1.040e+00;3.904e-01;4.346e-01;1.008e+00;1.603e-02;1.724e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
29.999082000;1.005e+00;4.000e-01;4.306e-01;3.980e-01;4.284e-01;1.037e+00;3.905e-01;4.352e-01;1.005e+00;1.600e-02;1.722e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
29.999594000;1.003e+00;3.992e-01;4.301e-01;3.981e-01;4.290e-01;1.035e+00;3.907e-01;4.358e-01;1.003e+00;1.597e-02;1.721e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
29.999956000;1.001e+00;3.986e-01;4.298e-01;3.983e-01;4.295e-01;1.033e+00;3.908e-01;4.363e-01;1.001e+00;1.595e-02;1.719e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
29.999994000;1.001e+00;3.986e-01;4.298e-01;3.983e-01;4.295e-01;1.033e+00;3.908e-01;4.364e-01;1.001e+00;1.594e-02;1.719e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
29.999994000;1.001e+00;3.986e-01;4.298e-01;3.983e-01;4.295e-01;1.033e+00;3.908e-01;4.363e-01;1.001e+00;1.594e-02;1.719e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
29.999995000;1.001e+00;3.986e-01;4.298e-01;3.983e-01;4.295e-01;1.033e+00;3.908e-01;4.364e-01;1.001e+00;1.594e-02;1.719e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.000002000;1.001e+00;3.986e-01;4.298e-01;3.983e-01;4.295e-01;1.033e+00;3.908e-01;4.364e-01;1.001e+00;1.594e-02;1.719e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.000010000;1.001e+00;3.985e-01;4.298e-01;3.983e-01;4.295e-01;1.033e+00;3.908e-01;4.364e-01;1.001e+00;1.594e-02;1.719e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.000026000;1.000e+00;3.985e-01;4.298e-01;3.983e-01;4.295e-01;1.033e+00;3.908e-01;4.364e-01;1.000e+00;1.594e-02;1.719e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.000058000;1.000e+00;3.985e-01;4.297e-01;3.983e-01;4.296e-01;1.033e+00;3.908e-01;4.364e-01;1.000e+00;1.594e-02;1.719e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.000122000;1.000e+00;3.984e-01;4.297e-01;3.984e-01;4.297e-01;1.032e+00;3.909e-01;4.365e-01;1.000e+00;1.594e-02;1.719e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.000250000;9.994e-01;3.982e-01;4.296e-01;3.984e-01;4.298e-01;1.032e+00;3.909e-01;4.367e-01;9.994e-01;1.593e-02;1.718e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.000506000;9.981e-01;3.978e-01;4.294e-01;3.985e-01;4.302e-01;1.031e+00;3.910e-01;4.370e-01;9.981e-01;1.591e-02;1.717e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.001018000;9.956e-01;3.970e-01;4.290e-01;3.988e-01;4.309e-01;1.028e+00;3.912e-01;4.378e-01;9.956e-01;1.588e-02;1.716e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.001530000;9.932e-01;3.963e-01;4.287e-01;3.990e-01;4.316e-01;1.026e+00;3.914e-01;4.385e-01;9.932e-01;1.585e-02;1.715e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.001533000;9.931e-01;3.963e-01;4.287e-01;3.990e-01;4.316e-01;1.026e+00;3.914e-01;4.385e-01;9.931e-01;1.585e-02;1.715e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.001534000;9.931e-01;3.963e-01;4.287e-01;3.990e-01;4.316e-01;1.026e+00;3.914e-01;4.385e-01;9.931e-01;1.585e-02;1.715e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.001535000;9.931e-01;3.962e-01;4.287e-01;3.990e-01;4.316e-01;1.026e+00;3.914e-01;4.385e-01;9.931e-01;1.585e-02;1.715e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.001549000;9.931e-01;3.962e-01;4.287e-01;3.990e-01;4.316e-01;1.026e+00;3.914e-01;4.385e-01;9.931e-01;1.585e-02;1.715e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.001557000;9.930e-01;3.962e-01;4.287e-01;3.990e-01;4.317e-01;1.026e+00;3.914e-01;4.385e-01;9.930e-01;1.585e-02;1.715e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.001573000;9.929e-01;3.962e-01;4.286e-01;3.990e-01;4.317e-01;1.025e+00;3.914e-01;4.386e-01;9.929e-01;1.585e-02;1.715e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.001589000;9.929e-01;3.962e-01;4.286e-01;3.990e-01;4.317e-01;1.025e+00;3.914e-01;4.386e-01;9.929e-01;1.585e-02;1.715e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.001605000;9.928e-01;3.962e-01;4.286e-01;3.990e-01;4.317e-01;1.025e+00;3.914e-01;4.386e-01;9.928e-01;1.585e-02;1.715e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.001637000;9.926e-01;3.961e-01;4.286e-01;3.991e-01;4.318e-01;1.025e+00;3.914e-01;4.387e-01;9.926e-01;1.585e-02;1.714e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.001669000;9.925e-01;3.961e-01;4.286e-01;3.991e-01;4.318e-01;1.025e+00;3.915e-01;4.387e-01;9.925e-01;1.584e-02;1.714e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.001701000;9.923e-01;3.960e-01;4.286e-01;3.991e-01;4.319e-01;1.025e+00;3.915e-01;4.388e-01;9.923e-01;1.584e-02;1.714e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.001765000;9.920e-01;3.959e-01;4.285e-01;3.991e-01;4.320e-01;1.025e+00;3.915e-01;4.389e-01;9.920e-01;1.584e-02;1.714e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.001829000;9.917e-01;3.959e-01;4.285e-01;3.992e-01;4.321e-01;1.024e+00;3.916e-01;4.390e-01;9.917e-01;1.583e-02;1.714e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.001893000;9.914e-01;3.957e-01;4.284e-01;3.992e-01;4.321e-01;1.024e+00;3.916e-01;4.391e-01;9.914e-01;1.583e-02;1.714e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.002021000;9.908e-01;3.956e-01;4.284e-01;3.993e-01;4.323e-01;1.023e+00;3.916e-01;4.393e-01;9.908e-01;1.582e-02;1.713e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.002149000;9.901e-01;3.954e-01;4.283e-01;3.993e-01;4.325e-01;1.023e+00;3.917e-01;4.395e-01;9.901e-01;1.582e-02;1.713e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.002234000;9.897e-01;3.953e-01;4.282e-01;3.994e-01;4.327e-01;1.022e+00;3.917e-01;4.396e-01;9.897e-01;1.581e-02;1.713e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.002250000;9.897e-01;3.953e-01;4.282e-01;3.994e-01;4.327e-01;1.022e+00;3.917e-01;4.396e-01;9.897e-01;1.581e-02;1.713e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.002266000;9.896e-01;3.952e-01;4.282e-01;3.994e-01;4.327e-01;1.022e+00;3.918e-01;4.396e-01;9.896e-01;1.581e-02;1.713e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.002298000;9.894e-01;3.952e-01;4.282e-01;3.994e-01;4.328e-01;1.022e+00;3.918e-01;4.397e-01;9.894e-01;1.581e-02;1.713e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.002362000;9.891e-01;3.951e-01;4.281e-01;3.994e-01;4.329e-01;1.022e+00;3.918e-01;4.398e-01;9.891e-01;1.580e-02;1.713e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.002490000;9.885e-01;3.949e-01;4.281e-01;3.995e-01;4.331e-01;1.021e+00;3.918e-01;4.400e-01;9.885e-01;1.580e-02;1.712e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.002746000;9.873e-01;3.946e-01;4.280e-01;3.997e-01;4.335e-01;1.020e+00;3.920e-01;4.404e-01;9.873e-01;1.578e-02;1.712e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.003002000;9.860e-01;3.942e-01;4.278e-01;3.998e-01;4.339e-01;1.019e+00;3.921e-01;4.409e-01;9.860e-01;1.577e-02;1.711e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.003258000;9.848e-01;3.939e-01;4.277e-01;4.000e-01;4.343e-01;1.017e+00;3.923e-01;4.413e-01;9.848e-01;1.576e-02;1.711e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.003514000;9.835e-01;3.935e-01;4.276e-01;4.001e-01;4.347e-01;1.016e+00;3.924e-01;4.417e-01;9.835e-01;1.574e-02;1.710e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.003770000;9.823e-01;3.932e-01;4.275e-01;4.003e-01;4.352e-01;1.015e+00;3.925e-01;4.422e-01;9.823e-01;1.573e-02;1.710e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.004026000;9.811e-01;3.929e-01;4.274e-01;4.005e-01;4.356e-01;1.014e+00;3.927e-01;4.426e-01;9.811e-01;1.571e-02;1.709e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.004282000;9.798e-01;3.926e-01;4.273e-01;4.006e-01;4.361e-01;1.013e+00;3.929e-01;4.431e-01;9.798e-01;1.570e-02;1.709e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.005e+01;5.000e+01
30.004794000;9.774e-01;3.919e-01;4.271e-01;4.010e-01;4.370e-01;1.010e+00;3.931e-01;4.440e-01;9.774e-01;1.568e-02;1.708e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.006e+01;5.000e+01
30.005306000;9.749e-01;3.913e-01;4.269e-01;4.013e-01;4.379e-01;1.008e+00;3.935e-01;4.450e-01;9.749e-01;1.565e-02;1.708e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.006e+01;5.000e+01
30.005818000;9.724e-01;3.906e-01;4.268e-01;4.017e-01;4.389e-01;1.005e+00;3.938e-01;4.460e-01;9.724e-01;1.562e-02;1.707e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.006e+01;5.000e+01
30.006330000;9.700e-01;3.900e-01;4.267e-01;4.021e-01;4.399e-01;1.003e+00;3.941e-01;4.470e-01;9.700e-01;1.560e-02;1.707e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.006e+01;5.000e+01
30.006842000;9.675e-01;3.894e-01;4.266e-01;4.025e-01;4.409e-01;1.001e+00;3.945e-01;4.481e-01;9.675e-01;1.558e-02;1.706e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.006e+01;5.000e+01
30.007354000;9.651e-01;3.888e-01;4.265e-01;4.028e-01;4.420e-01;9.983e-01;3.948e-01;4.491e-01;9.651e-01;1.555e-02;1.706e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.006e+01;5.000e+01
30.007866000;9.626e-01;3.882e-01;4.265e-01;4.032e-01;4.430e-01;9.959e-01;3.952e-01;4.502e-01;9.626e-01;1.553e-02;1.706e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.006e+01;5.000e+01
30.008378000;9.602e-01;3.876e-01;4.264e-01;4.037e-01;4.441e-01;9.935e-01;3.955e-01;4.513e-01;9.602e-01;1.550e-02;1.706e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.006e+01;5.000e+01
30.008770000;9.583e-01;3.871e-01;4.264e-01;4.039e-01;4.450e-01;9.917e-01;3.958e-01;4.522e-01;9.583e-01;1.548e-02;1.706e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.006e+01;5.000e+01
30.008771000;9.583e-01;3.871e-01;4.264e-01;4.039e-01;4.450e-01;9.917e-01;3.958e-01;4.522e-01;9.583e-01;1.548e-02;1.706e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.006e+01;5.000e+01
30.008772000;9.583e-01;3.871e-01;4.264e-01;4.040e-01;4.450e-01;9.917e-01;3.958e-01;4.522e-01;9.583e-01;1.548e-02;1.706e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.006e+01;5.000e+01
30.008778000;9.583e-01;3.871e-01;4.264e-01;4.040e-01;4.450e-01;9.917e-01;3.958e-01;4.522e-01;9.583e-01;1.548e-02;1.706e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.006e+01;5.000e+01
30.008786000;9.582e-01;3.871e-01;4.264e-01;4.040e-01;4.450e-01;9.916e-01;3.958e-01;4.523e-01;9.582e-01;1.548e-02;1.706e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.006e+01;5.000e+01
30.008802000;9.581e-01;3.871e-01;4.264e-01;4.040e-01;4.451e-01;9.916e-01;3.958e-01;4.523e-01;9.581e-01;1.548e-02;1.706e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.006e+01;5.000e+01
30.008834000;9.580e-01;3.870e-01;4.264e-01;4.040e-01;4.451e-01;9.914e-01;3.958e-01;4.524e-01;9.580e-01;1.548e-02;1.706e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.006e+01;5.000e+01
30.008898000;9.577e-01;3.870e-01;4.264e-01;4.040e-01;4.452e-01;9.911e-01;3.959e-01;4.525e-01;9.577e-01;1.548e-02;1.706e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.006e+01;5.000e+01
30.008962000;9.574e-01;3.869e-01;4.264e-01;4.041e-01;4.454e-01;9.908e-01;3.960e-01;4.527e-01;9.574e-01;1.547e-02;1.706e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.006e+01;5.000e+01
30.009090000;9.568e-01;3.867e-01;4.264e-01;4.042e-01;4.457e-01;9.902e-01;3.960e-01;4.530e-01;9.568e-01;1.547e-02;1.706e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.006e+01;5.000e+01
30.009196000;9.563e-01;3.866e-01;4.264e-01;4.043e-01;4.459e-01;9.897e-01;3.961e-01;4.532e-01;9.563e-01;1.546e-02;1.706e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.006e+01;5.000e+01
30.009303000;9.557e-01;3.865e-01;4.264e-01;4.044e-01;4.461e-01;9.892e-01;3.962e-01;4.535e-01;9.557e-01;1.546e-02;1.706e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.006e+01;5.000e+01
30.009410000;9.552e-01;3.864e-01;4.264e-01;4.045e-01;4.464e-01;9.887e-01;3.963e-01;4.537e-01;9.552e-01;1.545e-02;1.706e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.006e+01;5.000e+01
30.009624000;9.542e-01;3.861e-01;4.264e-01;4.046e-01;4.469e-01;9.878e-01;3.964e-01;4.542e-01;9.542e-01;1.544e-02;1.706e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.006e+01;5.000e+01
30.009716000;9.538e-01;3.860e-01;4.264e-01;4.047e-01;4.471e-01;9.873e-01;3.965e-01;4.544e-01;9.538e-01;1.544e-02;1.706e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.006e+01;5.000e+01
30.009808000;9.533e-01;3.859e-01;4.264e-01;4.048e-01;4.473e-01;9.869e-01;3.965e-01;4.546e-01;9.533e-01;1.544e-02;1.706e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.006e+01;5.000e+01
30.009899000;9.529e-01;3.858e-01;4.264e-01;4.048e-01;4.475e-01;9.865e-01;3.966e-01;4.548e-01;9.529e-01;1.543e-02;1.706e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.006e+01;5.000e+01
30.009945000;9.527e-01;3.857e-01;4.264e-01;4.049e-01;4.476e-01;9.863e-01;3.966e-01;4.549e-01;9.527e-01;1.543e-02;1.706e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.006e+01;5.000e+01
30.009968000;9.526e-01;3.857e-01;4.264e-01;4.049e-01;4.477e-01;9.862e-01;3.967e-01;4.550e-01;9.526e-01;1.543e-02;1.706e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.006e+01;5.000e+01
30.009980000;9.525e-01;3.857e-01;4.264e-01;4.049e-01;4.477e-01;9.861e-01;3.967e-01;4.550e-01;9.525e-01;1.543e-02;1.706e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.006e+01;5.000e+01
30.009993000;9.525e-01;3.857e-01;4.264e-01;4.049e-01;4.477e-01;9.861e-01;3.967e-01;4.550e-01;9.525e-01;1.543e-02;1.706e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.006e+01;5.000e+01
30.009994000;9.524e-01;3.857e-01;4.264e-01;4.049e-01;4.477e-01;9.860e-01;3.967e-01;4.550e-01;9.524e-01;1.543e-02;1.706e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.006e+01;5.000e+01
30.009996000;9.524e-01;3.857e-01;4.264e-01;4.049e-01;4.477e-01;9.860e-01;3.967e-01;4.550e-01;9.524e-01;1.543e-02;1.706e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.006e+01;5.000e+01
30.009996000;9.524e-01;3.857e-01;4.264e-01;4.049e-01;4.477e-01;9.860e-01;3.967e-01;4.551e-01;9.524e-01;1.543e-02;1.706e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.006e+01;5.000e+01
30.010002000;9.524e-01;3.857e-01;4.264e-01;4.049e-01;4.477e-01;9.860e-01;3.967e-01;4.551e-01;9.524e-01;1.543e-02;1.706e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.006e+01;5.000e+01
