time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.044e+00;8.333e-01;1.067e-09;7.979e-01;1.766e-09;1.044e+00;1.059e+00;8.065e-01;5.735e-02;1.044e+00;7.500e-01;-1.271e-09;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
19.999996000;1.044e+00;8.333e-01;-5.414e-10;7.979e-01;1.046e-09;1.044e+00;1.059e+00;8.065e-01;5.735e-02;1.044e+00;7.500e-01;3.918e-09;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
19.999996000;1.044e+00;8.333e-01;-5.937e-10;7.979e-01;1.199e-09;1.044e+00;1.059e+00;8.065e-01;5.735e-02;1.044e+00;7.500e-01;3.978e-09;1.000e+01;5.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
20.006068000;1.044e+00;8.333e-01;-3.314e-12;7.979e-01;2.952e-09;1.044e+00;1.059e+00;8.065e-01;5.734e-02;1.044e+00;7.500e-01;4.418e-09;1.000e+01;5.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
20.008068000;1.044e+00;8.333e-01;2.222e-06;7.978e-01;2.131e-06;1.044e+00;1.059e+00;8.065e-01;5.734e-02;1.044e+00;7.500e-01;2.004e-06;1.000e+01;5.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
20.009068000;1.044e+00;8.333e-01;3.333e-06;7.978e-01;3.194e-06;1.044e+00;1.059e+00;8.064e-01;5.734e-02;1.044e+00;7.500e-01;3.004e-06;1.000e+01;5.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
20.010068000;1.044e+00;8.333e-01;5.556e-06;7.978e-01;5.322e-06;1.044e+00;1.059e+00;8.064e-01;5.734e-02;1.044e+00;7.499e-01;5.004e-06;1.000e+01;5.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
20.017068000;1.044e+00;8.330e-01;3.556e-05;7.975e-01;3.404e-05;1.044e+00;1.059e+00;8.061e-01;5.733e-02;1.044e+00;7.497e-01;3.200e-05;1.000e+01;5.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
20.018068000;1.044e+00;8.329e-01;4.222e-05;7.974e-01;4.042e-05;1.045e+00;1.059e+00;8.061e-01;5.733e-02;1.044e+00;7.496e-01;3.800e-05;1.000e+01;5.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
20.019068000;1.045e+00;8.329e-01;5.000e-05;7.974e-01;4.787e-05;1.045e+00;1.059e+00;8.060e-01;5.733e-02;1.045e+00;7.496e-01;4.500e-05;1.000e+01;5.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
20.020068000;1.045e+00;8.328e-01;5.889e-05;7.973e-01;5.638e-05;1.045e+00;1.060e+00;8.059e-01;5.733e-02;1.045e+00;7.495e-01;5.300e-05;1.000e+01;5.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
20.021068000;1.045e+00;8.327e-01;6.778e-05;7.972e-01;6.489e-05;1.045e+00;1.060e+00;8.059e-01;5.732e-02;1.045e+00;7.494e-01;6.100e-05;1.000e+01;5.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
20.022068000;1.045e+00;8.326e-01;7.778e-05;7.971e-01;7.446e-05;1.045e+00;1.060e+00;8.058e-01;5.732e-02;1.045e+00;7.494e-01;7.000e-05;1.000e+01;5.000e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
20.027068000;1.045e+00;8.321e-01;1.378e-04;7.966e-01;1.319e-04;1.045e+00;1.060e+00;8.053e-01;5.731e-02;1.045e+00;7.489e-01;1.240e-04;1.000e+01;5.000e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
20.028068000;1.045e+00;8.320e-01;1.522e-04;7.965e-01;1.457e-04;1.045e+00;1.060e+00;8.051e-01;5.731e-02;1.045e+00;7.488e-01;1.370e-04;1.000e+01;5.000e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
20.031068000;1.045e+00;8.317e-01;1.978e-04;7.961e-01;1.893e-04;1.045e+00;1.060e+00;8.047e-01;5.730e-02;1.045e+00;7.485e-01;1.780e-04;1.000e+01;5.000e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
20.032068000;1.045e+00;8.315e-01;2.144e-04;7.960e-01;2.053e-04;1.045e+00;1.060e+00;8.046e-01;5.729e-02;1.045e+00;7.484e-01;1.930e-04;1.000e+01;5.000e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
20.038770000;1.045e+00;8.305e-01;3.389e-04;7.949e-01;3.244e-04;1.045e+00;1.060e+00;8.035e-01;5.726e-02;1.045e+00;7.474e-01;3.050e-04;1.000e+01;5.000e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
20.040538000;1.045e+00;8.301e-01;3.744e-04;7.945e-01;3.584e-04;1.045e+00;1.060e+00;8.032e-01;5.725e-02;1.045e+00;7.471e-01;3.370e-04;1.000e+01;5.000e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
20.045538000;1.045e+00;8.292e-01;4.856e-04;7.935e-01;4.647e-04;1.045e+00;1.060e+00;8.021e-01;5.722e-02;1.045e+00;7.463e-01;4.370e-04;1.000e+01;5.000e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
20.047538000;1.045e+00;8.288e-01;5.333e-04;7.931e-01;5.104e-04;1.045e+00;1.060e+00;8.017e-01;5.721e-02;1.045e+00;7.459e-01;4.800e-04;1.000e+01;5.000e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
20.050538000;1.045e+00;8.281e-01;6.056e-04;7.924e-01;5.794e-04;1.045e+00;1.060e+00;8.010e-01;5.718e-02;1.045e+00;7.453e-01;5.450e-04;1.000e+01;5.000e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
20.051538000;1.045e+00;8.279e-01;6.311e-04;7.921e-01;6.039e-04;1.045e+00;1.060e+00;8.008e-01;5.718e-02;1.045e+00;7.451e-01;5.680e-04;1.000e+01;5.000e-01;0.000e+00;1.044e+00;4.998e+01;4.998e+01
20.056538000;1.045e+00;8.267e-01;7.600e-04;7.909e-01;7.271e-04;1.045e+00;1.060e+00;7.995e-01;5.713e-02;1.045e+00;7.440e-01;6.840e-04;1.000e+01;5.000e-01;0.000e+00;1.044e+00;4.998e+01;4.998e+01
20.057538000;1.045e+00;8.264e-01;7.867e-04;7.906e-01;7.526e-04;1.046e+00;1.060e+00;7.993e-01;5.712e-02;1.045e+00;7.438e-01;7.080e-04;1.000e+01;5.000e-01;0.000e+00;1.044e+00;4.998e+01;4.998e+01
20.058538000;1.045e+00;8.262e-01;8.133e-04;7.904e-01;7.781e-04;1.046e+00;1.060e+00;7.990e-01;5.711e-02;1.045e+00;7.435e-01;7.320e-04;1.000e+01;5.000e-01;0.000e+00;1.044e+00;4.998e+01;4.998e+01
20.063538000;1.045e+00;8.249e-01;9.511e-04;7.890e-01;9.097e-04;1.046e+00;1.060e+00;7.976e-01;5.706e-02;1.045e+00;7.424e-01;8.560e-04;1.000e+01;5.000e-01;0.000e+00;1.044e+00;4.998e+01;4.998e+01
20.064538000;1.045e+00;8.246e-01;9.789e-04;7.887e-01;9.363e-04;1.046e+00;1.060e+00;7.973e-01;5.705e-02;1.045e+00;7.421e-01;8.810e-04;1.000e+01;5.000e-01;0.000e+00;1.044e+00;4.998e+01;4.998e+01
20.065538000;1.046e+00;8.243e-01;1.007e-03;7.884e-01;9.628e-04;1.046e+00;1.060e+00;7.970e-01;5.704e-02;1.046e+00;7.419e-01;9.060e-04;1.000e+01;5.000e-01;0.000e+00;1.044e+00;4.998e+01;4.998e+01
20.067538000;1.046e+00;8.238e-01;1.063e-03;7.878e-01;1.017e-03;1.046e+00;1.060e+00;7.965e-01;5.702e-02;1.046e+00;7.414e-01;9.570e-04;1.000e+01;5.000e-01;0.000e+00;1.044e+00;4.998e+01;4.998e+01
