time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;SyncCompensator_GEN_TSO_FrequencyHz;SyncCompensator_GEN_TSO_ActivePower;SyncCompensator_GEN_TSO_ReactivePower;Main_load_LOAD_TSO_ActivePower;Main_load_LOAD_TSO_ReactivePower;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;SyncCompensator_GEN_FrequencyHz;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.003398000;1.045e+00;6.674e-01;5.211e-04;6.389e-01;4.989e-04;1.045e+00;1.056e+00;6.484e-01;3.948e-02;5.000e+01;-7.554e-04;-5.211e-04;6.667e-01;6.953e-10;1.045e+00;6.007e-01;4.690e-04;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.894e+01;4.894e+01
0.004320000;1.045e+00;6.681e-01;3.224e-03;6.390e-01;3.084e-03;1.046e+00;1.058e+00;6.484e-01;4.201e-02;5.000e+01;-1.399e-03;-3.221e-03;6.667e-01;1.450e-09;1.045e+00;6.013e-01;2.902e-03;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.959e+01;4.959e+01
0.004435000;1.046e+00;6.681e-01;3.402e-03;6.390e-01;3.254e-03;1.047e+00;1.058e+00;6.484e-01;4.218e-02;5.000e+01;-1.449e-03;-3.398e-03;6.667e-01;1.351e-09;1.046e+00;6.013e-01;3.062e-03;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.963e+01;4.963e+01
0.006059000;1.046e+00;6.685e-01;4.286e-03;6.393e-01;4.098e-03;1.047e+00;1.058e+00;6.486e-01;4.302e-02;5.000e+01;-1.863e-03;-4.279e-03;6.667e-01;-7.207e-10;1.046e+00;6.017e-01;3.857e-03;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.994e+01;4.994e+01
0.006163000;1.046e+00;6.685e-01;4.286e-03;6.393e-01;4.098e-03;1.047e+00;1.058e+00;6.486e-01;4.303e-02;5.000e+01;-1.881e-03;-4.279e-03;6.667e-01;-8.579e-10;1.046e+00;6.017e-01;3.857e-03;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.994e+01;4.994e+01
0.008547000;1.046e+00;6.689e-01;3.826e-03;6.397e-01;3.659e-03;1.047e+00;1.058e+00;6.491e-01;4.264e-02;5.000e+01;-2.273e-03;-3.820e-03;6.667e-01;-3.239e-09;1.046e+00;6.020e-01;3.443e-03;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;5.001e+01;5.001e+01
0.009929000;1.046e+00;6.692e-01;3.441e-03;6.401e-01;3.291e-03;1.047e+00;1.058e+00;6.494e-01;4.232e-02;5.000e+01;-2.563e-03;-3.436e-03;6.667e-01;-3.469e-09;1.046e+00;6.023e-01;3.097e-03;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;5.001e+01;5.001e+01
0.010390000;1.045e+00;6.693e-01;3.312e-03;6.402e-01;3.168e-03;1.046e+00;1.058e+00;6.496e-01;4.222e-02;5.000e+01;-2.676e-03;-3.308e-03;6.667e-01;-3.515e-09;1.045e+00;6.024e-01;2.981e-03;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;5.002e+01;5.002e+01
0.024037000;1.045e+00;6.760e-01;2.856e-04;6.472e-01;2.734e-04;1.045e+00;1.057e+00;6.567e-01;4.012e-02;5.000e+01;-9.380e-03;-2.589e-04;6.667e-01;-3.574e-09;1.045e+00;6.084e-01;2.570e-04;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;5.004e+01;5.004e+01
0.024959000;1.044e+00;6.766e-01;1.378e-04;6.478e-01;1.319e-04;1.045e+00;1.056e+00;6.573e-01;4.004e-02;5.000e+01;-9.954e-03;-1.078e-04;6.667e-01;-3.563e-09;1.044e+00;6.090e-01;1.240e-04;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;5.004e+01;5.004e+01
0.031410000;1.044e+00;6.806e-01;-7.278e-04;6.518e-01;-6.970e-04;1.044e+00;1.056e+00;6.613e-01;3.965e-02;5.000e+01;-1.395e-02;7.856e-04;6.667e-01;-3.447e-09;1.044e+00;6.126e-01;-6.550e-04;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;5.004e+01;5.004e+01
0.040940000;1.044e+00;6.858e-01;-1.571e-03;6.570e-01;-1.505e-03;1.043e+00;1.056e+00;6.664e-01;3.941e-02;5.001e+01;-1.915e-02;1.682e-03;6.667e-01;-3.155e-09;1.044e+00;6.172e-01;-1.414e-03;1.000e+01;5.001e+01;6.667e-01;0.000e+00;1.044e+00;5.004e+01;5.004e+01
0.051940000;1.044e+00;6.901e-01;-2.113e-03;6.611e-01;-2.025e-03;1.043e+00;1.056e+00;6.706e-01;3.934e-02;5.002e+01;-2.339e-02;2.279e-03;6.667e-01;-2.353e-09;1.044e+00;6.211e-01;-1.902e-03;1.000e+01;5.002e+01;6.667e-01;0.000e+00;1.044e+00;5.004e+01;5.004e+01
0.063940000;1.044e+00;6.924e-01;-2.364e-03;6.634e-01;-2.266e-03;1.043e+00;1.056e+00;6.729e-01;3.936e-02;5.003e+01;-2.573e-02;2.566e-03;6.667e-01;-1.861e-09;1.044e+00;6.232e-01;-2.128e-03;1.000e+01;5.003e+01;6.667e-01;0.000e+00;1.044e+00;5.003e+01;5.003e+01
0.064940000;1.044e+00;6.925e-01;-2.374e-03;6.635e-01;-2.275e-03;1.043e+00;1.056e+00;6.730e-01;3.936e-02;5.003e+01;-2.583e-02;2.576e-03;6.667e-01;-1.870e-09;1.044e+00;6.232e-01;-2.137e-03;1.000e+01;5.003e+01;6.667e-01;0.000e+00;1.044e+00;5.003e+01;5.003e+01
0.065940000;1.044e+00;6.926e-01;-2.382e-03;6.636e-01;-2.283e-03;1.043e+00;1.056e+00;6.731e-01;3.936e-02;5.003e+01;-2.591e-02;2.586e-03;6.667e-01;-1.882e-09;1.044e+00;6.233e-01;-2.144e-03;1.000e+01;5.003e+01;6.667e-01;0.000e+00;1.044e+00;5.003e+01;5.003e+01
0.077940000;1.044e+00;6.927e-01;-2.382e-03;6.638e-01;-2.283e-03;1.043e+00;1.056e+00;6.733e-01;3.937e-02;5.004e+01;-2.607e-02;2.588e-03;6.667e-01;-1.773e-09;1.044e+00;6.235e-01;-2.144e-03;1.000e+01;5.004e+01;6.667e-01;0.000e+00;1.044e+00;5.003e+01;5.003e+01
0.205608000;1.044e+00;6.843e-01;-1.530e-03;6.555e-01;-1.466e-03;1.043e+00;1.056e+00;6.650e-01;3.929e-02;5.012e+01;-1.760e-02;1.623e-03;6.667e-01;-7.008e-10;1.044e+00;6.158e-01;-1.377e-03;1.000e+01;5.012e+01;6.667e-01;0.000e+00;1.044e+00;5.011e+01;5.011e+01
0.207608000;1.044e+00;6.840e-01;-1.498e-03;6.552e-01;-1.435e-03;1.044e+00;1.056e+00;6.647e-01;3.928e-02;5.012e+01;-1.730e-02;1.589e-03;6.667e-01;-6.901e-10;1.044e+00;6.156e-01;-1.348e-03;1.000e+01;5.012e+01;6.667e-01;0.000e+00;1.044e+00;5.011e+01;5.011e+01
0.209608000;1.044e+00;6.836e-01;-1.466e-03;6.549e-01;-1.404e-03;1.044e+00;1.056e+00;6.644e-01;3.928e-02;5.012e+01;-1.698e-02;1.553e-03;6.667e-01;-6.263e-10;1.044e+00;6.153e-01;-1.319e-03;1.000e+01;5.012e+01;6.667e-01;0.000e+00;1.044e+00;5.011e+01;5.011e+01
0.212608000;1.044e+00;6.832e-01;-1.416e-03;6.544e-01;-1.356e-03;1.044e+00;1.056e+00;6.639e-01;3.928e-02;5.012e+01;-1.649e-02;1.498e-03;6.667e-01;-4.400e-10;1.044e+00;6.148e-01;-1.274e-03;1.000e+01;5.012e+01;6.667e-01;0.000e+00;1.044e+00;5.011e+01;5.011e+01
0.284608000;1.044e+00;6.673e-01;1.689e-04;6.389e-01;1.617e-04;1.045e+00;1.056e+00;6.484e-01;3.914e-02;5.014e+01;-6.313e-04;-1.689e-04;6.667e-01;-1.868e-09;1.044e+00;6.006e-01;1.520e-04;1.000e+01;5.014e+01;6.667e-01;0.000e+00;1.044e+00;5.013e+01;5.013e+01
0.285608000;1.045e+00;6.670e-01;1.933e-04;6.386e-01;1.851e-04;1.045e+00;1.056e+00;6.481e-01;3.914e-02;5.014e+01;-3.791e-04;-1.933e-04;6.667e-01;-1.863e-09;1.045e+00;6.003e-01;1.740e-04;1.000e+01;5.014e+01;6.667e-01;0.000e+00;1.044e+00;5.013e+01;5.013e+01
0.333811000;1.045e+00;6.545e-01;1.404e-03;6.264e-01;1.344e-03;1.045e+00;1.057e+00;6.359e-01;3.902e-02;5.014e+01;1.214e-02;-1.360e-03;6.667e-01;-1.164e-09;1.045e+00;5.891e-01;1.264e-03;1.000e+01;5.014e+01;6.667e-01;0.000e+00;1.044e+00;5.012e+01;5.012e+01
0.347811000;1.045e+00;6.509e-01;1.748e-03;6.229e-01;1.673e-03;1.046e+00;1.057e+00;6.324e-01;3.899e-02;5.013e+01;1.574e-02;-1.672e-03;6.667e-01;-4.809e-09;1.045e+00;5.858e-01;1.573e-03;1.000e+01;5.013e+01;6.667e-01;0.000e+00;1.044e+00;5.011e+01;5.011e+01
0.428811000;1.045e+00;6.345e-01;3.259e-03;6.069e-01;3.117e-03;1.046e+00;1.057e+00;6.164e-01;3.882e-02;5.007e+01;3.217e-02;-2.946e-03;6.667e-01;-4.394e-09;1.045e+00;5.710e-01;2.933e-03;1.000e+01;5.007e+01;6.667e-01;0.000e+00;1.044e+00;5.006e+01;5.006e+01
0.430811000;1.045e+00;6.342e-01;3.281e-03;6.067e-01;3.139e-03;1.046e+00;1.057e+00;6.162e-01;3.881e-02;5.007e+01;3.243e-02;-2.963e-03;6.667e-01;-4.441e-09;1.045e+00;5.708e-01;2.953e-03;1.000e+01;5.007e+01;6.667e-01;0.000e+00;1.044e+00;5.006e+01;5.006e+01
0.431811000;1.045e+00;6.341e-01;3.292e-03;6.066e-01;3.149e-03;1.046e+00;1.057e+00;6.160e-01;3.881e-02;5.007e+01;3.255e-02;-2.971e-03;6.667e-01;-4.464e-09;1.045e+00;5.707e-01;2.963e-03;1.000e+01;5.007e+01;6.667e-01;0.000e+00;1.044e+00;5.006e+01;5.006e+01
0.432811000;1.045e+00;6.340e-01;3.302e-03;6.064e-01;3.159e-03;1.046e+00;1.057e+00;6.159e-01;3.881e-02;5.007e+01;3.267e-02;-2.979e-03;6.667e-01;-4.490e-09;1.045e+00;5.706e-01;2.972e-03;1.000e+01;5.007e+01;6.667e-01;0.000e+00;1.044e+00;5.006e+01;5.006e+01
0.567777000;1.045e+00;6.303e-01;3.478e-03;6.029e-01;3.327e-03;1.047e+00;1.057e+00;6.124e-01;3.863e-02;4.992e+01;3.633e-02;-3.080e-03;6.667e-01;1.844e-09;1.045e+00;5.673e-01;3.130e-03;1.000e+01;4.992e+01;6.667e-01;0.000e+00;1.044e+00;4.992e+01;4.992e+01
0.569777000;1.045e+00;6.304e-01;3.471e-03;6.030e-01;3.320e-03;1.047e+00;1.057e+00;6.125e-01;3.863e-02;4.992e+01;3.628e-02;-3.073e-03;6.667e-01;2.027e-09;1.045e+00;5.674e-01;3.124e-03;1.000e+01;4.992e+01;6.667e-01;0.000e+00;1.044e+00;4.992e+01;4.992e+01
0.571777000;1.045e+00;6.305e-01;3.463e-03;6.030e-01;3.313e-03;1.047e+00;1.057e+00;6.125e-01;3.863e-02;4.992e+01;3.622e-02;-3.067e-03;6.667e-01;2.190e-09;1.045e+00;5.674e-01;3.117e-03;1.000e+01;4.992e+01;6.667e-01;0.000e+00;1.044e+00;4.992e+01;4.992e+01
0.572777000;1.045e+00;6.305e-01;3.459e-03;6.031e-01;3.308e-03;1.047e+00;1.057e+00;6.126e-01;3.863e-02;4.992e+01;3.618e-02;-3.063e-03;6.667e-01;2.267e-09;1.045e+00;5.674e-01;3.113e-03;1.000e+01;4.992e+01;6.667e-01;0.000e+00;1.044e+00;4.992e+01;4.992e+01
0.573777000;1.045e+00;6.305e-01;3.454e-03;6.031e-01;3.304e-03;1.047e+00;1.057e+00;6.126e-01;3.863e-02;4.991e+01;3.615e-02;-3.059e-03;6.667e-01;2.344e-09;1.045e+00;5.675e-01;3.109e-03;1.000e+01;4.991e+01;6.667e-01;0.000e+00;1.044e+00;4.992e+01;4.992e+01
0.574777000;1.045e+00;6.306e-01;3.449e-03;6.031e-01;3.299e-03;1.046e+00;1.057e+00;6.126e-01;3.863e-02;4.991e+01;3.611e-02;-3.056e-03;6.667e-01;2.422e-09;1.045e+00;5.675e-01;3.104e-03;1.000e+01;4.991e+01;6.667e-01;0.000e+00;1.044e+00;4.992e+01;4.992e+01
0.584777000;1.045e+00;6.311e-01;3.387e-03;6.037e-01;3.239e-03;1.046e+00;1.057e+00;6.131e-01;3.862e-02;4.990e+01;3.558e-02;-3.004e-03;6.667e-01;3.227e-09;1.045e+00;5.680e-01;3.048e-03;1.000e+01;4.990e+01;6.667e-01;0.000e+00;1.044e+00;4.991e+01;4.991e+01
0.588777000;1.045e+00;6.314e-01;3.354e-03;6.039e-01;3.209e-03;1.046e+00;1.057e+00;6.134e-01;3.862e-02;4.990e+01;3.529e-02;-2.978e-03;6.667e-01;3.551e-09;1.045e+00;5.682e-01;3.019e-03;1.000e+01;4.990e+01;6.667e-01;0.000e+00;1.044e+00;4.990e+01;4.990e+01
0.658777000;1.045e+00;6.445e-01;2.011e-03;6.167e-01;1.924e-03;1.046e+00;1.057e+00;6.262e-01;3.862e-02;4.984e+01;2.217e-02;-1.862e-03;6.667e-01;3.784e-09;1.045e+00;5.800e-01;1.810e-03;1.000e+01;4.984e+01;6.667e-01;0.000e+00;1.044e+00;4.985e+01;4.985e+01
0.660777000;1.045e+00;6.451e-01;1.953e-03;6.173e-01;1.869e-03;1.046e+00;1.057e+00;6.268e-01;3.862e-02;4.983e+01;2.160e-02;-1.812e-03;6.667e-01;3.889e-09;1.045e+00;5.806e-01;1.758e-03;1.000e+01;4.983e+01;6.667e-01;0.000e+00;1.044e+00;4.985e+01;4.985e+01
0.662777000;1.045e+00;6.456e-01;1.896e-03;6.178e-01;1.814e-03;1.046e+00;1.057e+00;6.273e-01;3.862e-02;4.983e+01;2.102e-02;-1.762e-03;6.667e-01;4.022e-09;1.045e+00;5.811e-01;1.706e-03;1.000e+01;4.983e+01;6.667e-01;0.000e+00;1.044e+00;4.985e+01;4.985e+01
0.671777000;1.045e+00;6.483e-01;1.626e-03;6.205e-01;1.556e-03;1.045e+00;1.057e+00;6.300e-01;3.863e-02;4.983e+01;1.833e-02;-1.523e-03;6.667e-01;4.828e-09;1.045e+00;5.835e-01;1.463e-03;1.000e+01;4.983e+01;6.667e-01;0.000e+00;1.044e+00;4.985e+01;4.985e+01
0.672777000;1.045e+00;6.486e-01;1.594e-03;6.208e-01;1.526e-03;1.045e+00;1.056e+00;6.303e-01;3.863e-02;4.983e+01;1.802e-02;-1.497e-03;6.667e-01;4.913e-09;1.045e+00;5.838e-01;1.435e-03;1.000e+01;4.983e+01;6.667e-01;0.000e+00;1.044e+00;4.985e+01;4.985e+01
0.713777000;1.045e+00;6.627e-01;1.833e-04;6.345e-01;1.755e-04;1.045e+00;1.056e+00;6.440e-01;3.871e-02;4.981e+01;3.920e-03;-1.778e-04;6.667e-01;4.327e-09;1.045e+00;5.965e-01;1.650e-04;1.000e+01;4.981e+01;6.667e-01;0.000e+00;1.044e+00;4.984e+01;4.984e+01
0.714777000;1.044e+00;6.631e-01;1.456e-04;6.349e-01;1.394e-04;1.045e+00;1.056e+00;6.444e-01;3.871e-02;4.981e+01;3.548e-03;-1.422e-04;6.667e-01;4.284e-09;1.044e+00;5.968e-01;1.310e-04;1.000e+01;4.981e+01;6.667e-01;0.000e+00;1.044e+00;4.984e+01;4.984e+01
0.715777000;1.044e+00;6.635e-01;1.078e-04;6.352e-01;1.032e-04;1.045e+00;1.056e+00;6.447e-01;3.871e-02;4.981e+01;3.174e-03;-1.056e-04;6.667e-01;4.237e-09;1.044e+00;5.971e-01;9.700e-05;1.000e+01;4.981e+01;6.667e-01;0.000e+00;1.044e+00;4.984e+01;4.984e+01
0.745777000;1.044e+00;6.751e-01;-1.053e-03;6.465e-01;-1.009e-03;1.044e+00;1.056e+00;6.561e-01;3.880e-02;4.981e+01;-8.396e-03;1.074e-03;6.667e-01;1.679e-09;1.044e+00;6.076e-01;-9.480e-04;1.000e+01;4.981e+01;6.667e-01;0.000e+00;1.044e+00;4.984e+01;4.984e+01
0.792705000;1.044e+00;6.932e-01;-2.881e-03;6.643e-01;-2.761e-03;1.043e+00;1.056e+00;6.738e-01;3.896e-02;4.984e+01;-2.652e-02;3.094e-03;6.667e-01;-1.470e-09;1.044e+00;6.239e-01;-2.593e-03;1.000e+01;4.984e+01;6.667e-01;0.000e+00;1.044e+00;4.986e+01;4.986e+01
0.793705000;1.043e+00;6.936e-01;-2.918e-03;6.646e-01;-2.796e-03;1.043e+00;1.056e+00;6.742e-01;3.897e-02;4.984e+01;-2.689e-02;3.138e-03;6.667e-01;-1.412e-09;1.043e+00;6.242e-01;-2.626e-03;1.000e+01;4.984e+01;6.667e-01;0.000e+00;1.044e+00;4.986e+01;4.986e+01
0.801705000;1.043e+00;6.964e-01;-3.209e-03;6.675e-01;-3.075e-03;1.042e+00;1.056e+00;6.770e-01;3.900e-02;4.985e+01;-2.977e-02;3.478e-03;6.667e-01;-1.641e-09;1.043e+00;6.268e-01;-2.888e-03;1.000e+01;4.985e+01;6.667e-01;0.000e+00;1.044e+00;4.987e+01;4.987e+01
0.802705000;1.043e+00;6.968e-01;-3.244e-03;6.678e-01;-3.110e-03;1.042e+00;1.055e+00;6.773e-01;3.901e-02;4.985e+01;-3.012e-02;3.520e-03;6.667e-01;-1.741e-09;1.043e+00;6.271e-01;-2.920e-03;1.000e+01;4.985e+01;6.667e-01;0.000e+00;1.044e+00;4.987e+01;4.987e+01
0.849705000;1.043e+00;7.110e-01;-4.663e-03;6.817e-01;-4.472e-03;1.041e+00;1.055e+00;6.913e-01;3.920e-02;4.990e+01;-4.431e-02;5.260e-03;6.667e-01;-5.538e-09;1.043e+00;6.399e-01;-4.197e-03;1.000e+01;4.990e+01;6.667e-01;0.000e+00;1.044e+00;4.992e+01;4.992e+01
0.853705000;1.043e+00;7.119e-01;-4.754e-03;6.827e-01;-4.559e-03;1.041e+00;1.055e+00;6.922e-01;3.921e-02;4.991e+01;-4.525e-02;5.378e-03;6.667e-01;-5.516e-09;1.043e+00;6.407e-01;-4.279e-03;1.000e+01;4.991e+01;6.667e-01;0.000e+00;1.044e+00;4.992e+01;4.992e+01
0.854705000;1.043e+00;7.121e-01;-4.777e-03;6.829e-01;-4.580e-03;1.041e+00;1.055e+00;6.924e-01;3.922e-02;4.991e+01;-4.548e-02;5.406e-03;6.667e-01;-5.510e-09;1.043e+00;6.409e-01;-4.299e-03;1.000e+01;4.991e+01;6.667e-01;0.000e+00;1.044e+00;4.992e+01;4.992e+01
0.855705000;1.043e+00;7.124e-01;-4.799e-03;6.831e-01;-4.602e-03;1.041e+00;1.055e+00;6.926e-01;3.922e-02;4.991e+01;-4.570e-02;5.434e-03;6.667e-01;-5.499e-09;1.043e+00;6.411e-01;-4.319e-03;1.000e+01;4.991e+01;6.667e-01;0.000e+00;1.044e+00;4.992e+01;4.992e+01
0.856705000;1.043e+00;7.126e-01;-4.820e-03;6.833e-01;-4.622e-03;1.041e+00;1.055e+00;6.929e-01;3.923e-02;4.991e+01;-4.592e-02;5.462e-03;6.667e-01;-5.483e-09;1.043e+00;6.413e-01;-4.338e-03;1.000e+01;4.991e+01;6.667e-01;0.000e+00;1.044e+00;4.992e+01;4.992e+01
0.862705000;1.043e+00;7.138e-01;-4.941e-03;6.845e-01;-4.738e-03;1.041e+00;1.055e+00;6.941e-01;3.925e-02;4.992e+01;-4.717e-02;5.619e-03;6.667e-01;-5.227e-09;1.043e+00;6.425e-01;-4.447e-03;1.000e+01;4.992e+01;6.667e-01;0.000e+00;1.044e+00;4.993e+01;4.993e+01
0.958454000;1.043e+00;7.205e-01;-5.439e-03;6.911e-01;-5.217e-03;1.041e+00;1.055e+00;7.006e-01;3.951e-02;5.007e+01;-5.384e-02;6.321e-03;6.667e-01;-5.674e-10;1.043e+00;6.485e-01;-4.895e-03;1.000e+01;5.007e+01;6.667e-01;0.000e+00;1.044e+00;5.007e+01;5.007e+01
0.969454000;1.043e+00;7.205e-01;-5.420e-03;6.911e-01;-5.199e-03;1.041e+00;1.055e+00;7.006e-01;3.953e-02;5.009e+01;-5.386e-02;6.302e-03;6.667e-01;2.073e-09;1.043e+00;6.485e-01;-4.878e-03;1.000e+01;5.009e+01;6.667e-01;0.000e+00;1.044e+00;5.009e+01;5.009e+01
0.977454000;1.043e+00;7.204e-01;-5.389e-03;6.909e-01;-5.169e-03;1.041e+00;1.055e+00;7.005e-01;3.954e-02;5.010e+01;-5.372e-02;6.266e-03;6.667e-01;3.561e-09;1.043e+00;6.483e-01;-4.850e-03;1.000e+01;5.010e+01;6.667e-01;0.000e+00;1.044e+00;5.010e+01;5.010e+01
0.978454000;1.043e+00;7.204e-01;-5.383e-03;6.909e-01;-5.163e-03;1.041e+00;1.055e+00;7.004e-01;3.954e-02;5.010e+01;-5.368e-02;6.260e-03;6.667e-01;3.733e-09;1.043e+00;6.483e-01;-4.845e-03;1.000e+01;5.010e+01;6.667e-01;0.000e+00;1.044e+00;5.010e+01;5.010e+01
0.979454000;1.043e+00;7.203e-01;-5.378e-03;6.909e-01;-5.158e-03;1.041e+00;1.055e+00;7.004e-01;3.954e-02;5.010e+01;-5.365e-02;6.253e-03;6.667e-01;3.902e-09;1.043e+00;6.483e-01;-4.840e-03;1.000e+01;5.010e+01;6.667e-01;0.000e+00;1.044e+00;5.010e+01;5.010e+01
