time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.044e+00;8.333e-01;-6.538e-09;7.979e-01;-1.957e-10;1.044e+00;1.059e+00;8.065e-01;5.735e-02;1.044e+00;7.500e-01;-9.509e-09;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.000001000;1.044e+00;8.333e-01;-6.579e-09;7.979e-01;-2.063e-10;1.044e+00;1.059e+00;8.065e-01;5.735e-02;1.044e+00;7.500e-01;-9.467e-09;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
19.999996000;1.044e+00;8.333e-01;5.696e-09;7.979e-01;6.660e-09;1.044e+00;1.059e+00;8.065e-01;5.735e-02;1.044e+00;7.500e-01;-2.291e-09;8.333e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
19.999996000;1.044e+00;8.333e-01;5.924e-09;7.979e-01;6.690e-09;1.044e+00;1.059e+00;8.065e-01;5.735e-02;1.044e+00;7.500e-01;-2.474e-09;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.004020000;1.044e+00;8.333e-01;7.785e-06;7.979e-01;7.451e-06;1.044e+00;1.059e+00;8.065e-01;5.735e-02;1.044e+00;7.500e-01;6.998e-06;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.005020000;1.044e+00;8.333e-01;1.223e-05;7.979e-01;1.170e-05;1.044e+00;1.059e+00;8.065e-01;5.736e-02;1.044e+00;7.500e-01;1.100e-05;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.006020000;1.044e+00;8.333e-01;1.668e-05;7.979e-01;1.596e-05;1.044e+00;1.059e+00;8.065e-01;5.736e-02;1.044e+00;7.500e-01;1.500e-05;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.007020000;1.044e+00;8.333e-01;2.223e-05;7.979e-01;2.128e-05;1.044e+00;1.059e+00;8.065e-01;5.737e-02;1.044e+00;7.500e-01;2.000e-05;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.008020000;1.044e+00;8.333e-01;2.779e-05;7.979e-01;2.660e-05;1.044e+00;1.059e+00;8.065e-01;5.737e-02;1.044e+00;7.500e-01;2.500e-05;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.009020000;1.044e+00;8.333e-01;3.445e-05;7.979e-01;3.298e-05;1.044e+00;1.059e+00;8.065e-01;5.738e-02;1.044e+00;7.500e-01;3.100e-05;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.010020000;1.044e+00;8.333e-01;4.112e-05;7.979e-01;3.936e-05;1.044e+00;1.059e+00;8.065e-01;5.738e-02;1.044e+00;7.500e-01;3.700e-05;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.011020000;1.044e+00;8.333e-01;4.779e-05;7.979e-01;4.574e-05;1.044e+00;1.059e+00;8.065e-01;5.739e-02;1.044e+00;7.500e-01;4.300e-05;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.012020000;1.044e+00;8.334e-01;5.557e-05;7.979e-01;5.319e-05;1.044e+00;1.059e+00;8.065e-01;5.740e-02;1.044e+00;7.500e-01;5.000e-05;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.013020000;1.044e+00;8.334e-01;6.334e-05;7.979e-01;6.064e-05;1.044e+00;1.059e+00;8.065e-01;5.740e-02;1.044e+00;7.500e-01;5.700e-05;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.014020000;1.044e+00;8.334e-01;7.112e-05;7.979e-01;6.808e-05;1.044e+00;1.059e+00;8.065e-01;5.741e-02;1.044e+00;7.500e-01;6.400e-05;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.015020000;1.044e+00;8.334e-01;8.001e-05;7.979e-01;7.659e-05;1.044e+00;1.059e+00;8.065e-01;5.742e-02;1.044e+00;7.500e-01;7.200e-05;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.016020000;1.044e+00;8.334e-01;8.890e-05;7.979e-01;8.510e-05;1.044e+00;1.059e+00;8.065e-01;5.743e-02;1.044e+00;7.500e-01;8.000e-05;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.017020000;1.044e+00;8.334e-01;9.779e-05;7.979e-01;9.361e-05;1.045e+00;1.059e+00;8.065e-01;5.744e-02;1.044e+00;7.500e-01;8.800e-05;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.018020000;1.044e+00;8.334e-01;1.067e-04;7.979e-01;1.021e-04;1.045e+00;1.059e+00;8.065e-01;5.744e-02;1.044e+00;7.500e-01;9.600e-05;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.019020000;1.044e+00;8.334e-01;1.156e-04;7.979e-01;1.106e-04;1.045e+00;1.059e+00;8.065e-01;5.745e-02;1.044e+00;7.500e-01;1.040e-04;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.020020000;1.044e+00;8.334e-01;1.256e-04;7.979e-01;1.202e-04;1.045e+00;1.059e+00;8.065e-01;5.746e-02;1.044e+00;7.500e-01;1.130e-04;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.021020000;1.044e+00;8.334e-01;1.344e-04;7.979e-01;1.287e-04;1.045e+00;1.059e+00;8.065e-01;5.747e-02;1.044e+00;7.500e-01;1.210e-04;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.022020000;1.044e+00;8.334e-01;1.444e-04;7.979e-01;1.383e-04;1.045e+00;1.060e+00;8.065e-01;5.748e-02;1.044e+00;7.500e-01;1.300e-04;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.023020000;1.044e+00;8.334e-01;1.544e-04;7.979e-01;1.479e-04;1.045e+00;1.060e+00;8.065e-01;5.749e-02;1.044e+00;7.500e-01;1.390e-04;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.024020000;1.044e+00;8.334e-01;1.633e-04;7.979e-01;1.564e-04;1.045e+00;1.060e+00;8.065e-01;5.750e-02;1.044e+00;7.500e-01;1.470e-04;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.025020000;1.044e+00;8.334e-01;1.733e-04;7.979e-01;1.659e-04;1.045e+00;1.060e+00;8.065e-01;5.751e-02;1.044e+00;7.500e-01;1.560e-04;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.026020000;1.045e+00;8.334e-01;1.833e-04;7.979e-01;1.755e-04;1.045e+00;1.060e+00;8.065e-01;5.752e-02;1.045e+00;7.500e-01;1.650e-04;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.027020000;1.045e+00;8.334e-01;1.933e-04;7.979e-01;1.851e-04;1.045e+00;1.060e+00;8.065e-01;5.752e-02;1.045e+00;7.500e-01;1.740e-04;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.028020000;1.045e+00;8.334e-01;2.044e-04;7.979e-01;1.957e-04;1.045e+00;1.060e+00;8.065e-01;5.753e-02;1.045e+00;7.500e-01;1.840e-04;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.029020000;1.045e+00;8.334e-01;2.144e-04;7.979e-01;2.053e-04;1.045e+00;1.060e+00;8.065e-01;5.754e-02;1.045e+00;7.500e-01;1.930e-04;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.030020000;1.045e+00;8.334e-01;2.244e-04;7.979e-01;2.149e-04;1.045e+00;1.060e+00;8.065e-01;5.755e-02;1.045e+00;7.500e-01;2.020e-04;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.031020000;1.045e+00;8.334e-01;2.344e-04;7.979e-01;2.245e-04;1.045e+00;1.060e+00;8.065e-01;5.756e-02;1.045e+00;7.500e-01;2.110e-04;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.032020000;1.045e+00;8.334e-01;2.456e-04;7.979e-01;2.351e-04;1.045e+00;1.060e+00;8.065e-01;5.757e-02;1.045e+00;7.500e-01;2.210e-04;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.033020000;1.045e+00;8.334e-01;2.556e-04;7.979e-01;2.447e-04;1.045e+00;1.060e+00;8.065e-01;5.758e-02;1.045e+00;7.500e-01;2.300e-04;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.034020000;1.045e+00;8.334e-01;2.667e-04;7.979e-01;2.553e-04;1.045e+00;1.060e+00;8.065e-01;5.759e-02;1.045e+00;7.501e-01;2.400e-04;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.035020000;1.045e+00;8.334e-01;2.767e-04;7.979e-01;2.649e-04;1.045e+00;1.060e+00;8.065e-01;5.760e-02;1.045e+00;7.501e-01;2.490e-04;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.036020000;1.045e+00;8.334e-01;2.878e-04;7.979e-01;2.755e-04;1.045e+00;1.060e+00;8.065e-01;5.761e-02;1.045e+00;7.501e-01;2.590e-04;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.037020000;1.045e+00;8.334e-01;2.978e-04;7.979e-01;2.851e-04;1.045e+00;1.060e+00;8.065e-01;5.762e-02;1.045e+00;7.501e-01;2.680e-04;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.038020000;1.045e+00;8.334e-01;3.089e-04;7.979e-01;2.957e-04;1.045e+00;1.060e+00;8.065e-01;5.763e-02;1.045e+00;7.501e-01;2.780e-04;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.039020000;1.045e+00;8.334e-01;3.200e-04;7.979e-01;3.064e-04;1.045e+00;1.060e+00;8.065e-01;5.764e-02;1.045e+00;7.501e-01;2.880e-04;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.040020000;1.045e+00;8.334e-01;3.300e-04;7.979e-01;3.159e-04;1.045e+00;1.060e+00;8.065e-01;5.765e-02;1.045e+00;7.501e-01;2.970e-04;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.041020000;1.045e+00;8.334e-01;3.411e-04;7.979e-01;3.266e-04;1.045e+00;1.060e+00;8.065e-01;5.766e-02;1.045e+00;7.501e-01;3.070e-04;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.042020000;1.045e+00;8.334e-01;3.522e-04;7.978e-01;3.372e-04;1.045e+00;1.060e+00;8.065e-01;5.767e-02;1.045e+00;7.501e-01;3.170e-04;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.043020000;1.045e+00;8.334e-01;3.633e-04;7.978e-01;3.478e-04;1.045e+00;1.060e+00;8.065e-01;5.768e-02;1.045e+00;7.501e-01;3.270e-04;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.044020000;1.045e+00;8.334e-01;3.744e-04;7.978e-01;3.585e-04;1.045e+00;1.060e+00;8.065e-01;5.769e-02;1.045e+00;7.501e-01;3.370e-04;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.045020000;1.045e+00;8.334e-01;3.844e-04;7.978e-01;3.680e-04;1.045e+00;1.060e+00;8.064e-01;5.770e-02;1.045e+00;7.501e-01;3.460e-04;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.046020000;1.045e+00;8.334e-01;3.956e-04;7.978e-01;3.787e-04;1.045e+00;1.060e+00;8.064e-01;5.771e-02;1.045e+00;7.501e-01;3.560e-04;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.047020000;1.045e+00;8.334e-01;4.067e-04;7.978e-01;3.893e-04;1.045e+00;1.060e+00;8.064e-01;5.772e-02;1.045e+00;7.501e-01;3.660e-04;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.048020000;1.045e+00;8.334e-01;4.178e-04;7.978e-01;3.999e-04;1.045e+00;1.060e+00;8.064e-01;5.773e-02;1.045e+00;7.501e-01;3.760e-04;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.049020000;1.045e+00;8.334e-01;4.289e-04;7.978e-01;4.106e-04;1.045e+00;1.060e+00;8.064e-01;5.774e-02;1.045e+00;7.501e-01;3.860e-04;8.333e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
