time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000000;1.000e+00;8.332e-01;0.000e+00;8.332e-01;0.000e+00;1.000e+00;8.333e-01;7.500e-04;1.000e+00;3.333e-02;0.000e+00;8.333e-01;7.540e-04
0.000001000;1.000e+00;8.332e-01;0.000e+00;8.332e-01;0.000e+00;1.000e+00;8.333e-01;7.500e-04;1.000e+00;3.333e-02;0.000e+00;8.333e-01;7.540e-04
29.999994000;1.000e+00;8.332e-01;0.000e+00;8.332e-01;0.000e+00;1.000e+00;8.333e-01;7.500e-04;1.000e+00;3.333e-02;0.000e+00;8.333e-01;7.540e-04
29.999994000;4.003e-06;-6.019e-10;0.000e+00;-1.022e-10;0.000e+00;9.136e-04;2.736e-02;8.209e-01;4.006e-06;3.509e-10;0.000e+00;8.333e-01;7.540e-04
30.000250000;4.002e-06;-1.315e-09;-0.000e+00;1.322e-09;0.000e+00;9.136e-04;2.736e-02;8.209e-01;4.006e-06;-1.877e-09;-0.000e+00;8.333e-01;7.540e-04
30.000378000;4.002e-06;-1.414e-09;0.000e+00;1.431e-09;0.000e+00;9.146e-04;2.733e-02;8.200e-01;4.005e-06;-2.109e-09;0.000e+00;8.333e-01;7.540e-04
30.000539000;4.002e-06;-2.011e-09;0.000e+00;1.726e-09;0.000e+00;9.145e-04;2.734e-02;8.201e-01;4.003e-06;-3.645e-09;0.000e+00;8.333e-01;7.540e-04
30.000571000;4.002e-06;-2.045e-09;0.000e+00;1.654e-09;0.000e+00;9.145e-04;2.734e-02;8.474e-01;4.003e-06;-3.768e-09;0.000e+00;8.333e-01;7.540e-04
30.000635000;4.002e-06;-2.068e-09;0.000e+00;1.558e-09;0.000e+00;9.145e-04;2.734e-02;8.474e-01;4.003e-06;-3.869e-09;0.000e+00;8.333e-01;7.540e-04
30.000699000;4.002e-06;-2.079e-09;0.000e+00;1.442e-09;0.000e+00;9.155e-04;2.731e-02;8.465e-01;4.002e-06;-3.943e-09;0.000e+00;8.333e-01;7.540e-04
