time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;Wind_Turbine_GEN_VoltageInjTerminal;Wind_Turbine_GEN_ActiveCurrentInjTerminal;Wind_Turbine_GEN_ReactiveCurrentInjTerminal;Wind_Turbine_GEN_ActivePowerControlledPu;Wind_Turbine_GEN_ReactivePowerControlledPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000;1.000e+00;8.332e-01;0.000e+00;8.332e-01;0.000e+00;1.014e+00;8.322e-01;4.111e-02;8.437e-01;4.165e-02;1.000e+00;3.333e-02;0.000e+00;8.437e-01;4.166e-02
29.999994;1.000e+00;8.332e-01;1.466e-07;8.332e-01;-2.800e-07;1.014e+00;8.322e-01;4.111e-02;8.437e-01;4.165e-02;1.000e+00;3.333e-02;1.423e-07;8.437e-01;4.166e-02
29.999995;4.533e-01;3.778e-01;1.466e-07;8.332e-01;-2.800e-07;4.685e-01;8.285e-01;8.895e-02;3.882e-01;4.165e-02;4.533e-01;1.511e-02;1.423e-07;8.437e-01;4.166e-02
30.000002;4.533e-01;3.778e-01;-7.485e-05;8.333e-01;-1.657e-04;4.685e-01;8.285e-01;8.879e-02;3.881e-01;4.158e-02;4.533e-01;1.511e-02;-2.858e-06;8.437e-01;4.166e-02
30.001018;4.526e-01;3.776e-01;-7.225e-03;8.343e-01;-1.596e-02;4.669e-01;8.312e-01;7.400e-02;3.881e-01;3.455e-02;4.526e-01;1.511e-02;-2.889e-04;8.437e-01;4.166e-02
30.002042;4.524e-01;3.791e-01;-9.350e-03;8.380e-01;-2.067e-02;4.665e-01;8.353e-01;7.036e-02;3.897e-01;3.283e-02;4.524e-01;1.516e-02;-3.738e-04;8.437e-01;4.166e-02
30.003092;4.527e-01;3.824e-01;-6.750e-03;8.448e-01;-1.491e-02;4.672e-01;8.414e-01;7.726e-02;3.931e-01;3.608e-02;4.527e-01;1.530e-02;-2.698e-04;8.437e-01;4.166e-02
30.004013;4.532e-01;3.866e-01;-1.500e-03;8.530e-01;-3.310e-03;4.686e-01;8.483e-01;9.000e-02;3.975e-01;4.217e-02;4.532e-01;1.546e-02;-5.983e-05;8.437e-01;4.166e-02
30.005050;4.541e-01;3.927e-01;6.950e-03;8.647e-01;1.531e-02;4.708e-01;8.578e-01;1.101e-01;4.039e-01;5.183e-02;4.541e-01;1.571e-02;2.782e-04;8.437e-01;4.166e-02
30.006022;4.550e-01;3.991e-01;1.670e-02;8.770e-01;3.670e-02;4.733e-01;8.676e-01;1.330e-01;4.106e-01;6.293e-02;4.550e-01;1.596e-02;6.682e-04;8.437e-01;4.166e-02
