time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu
0.000000000;1.044e+00;8.333e-01;-1.171e-07;7.979e-01;1.358e-07;1.044e+00;7.500e-01;6.153e-08;1.000e+01;-8.335e-01;-1.556e-02;-1.556e-02
0.002226000;1.044e+00;8.254e-01;-3.438e-03;7.906e-01;-3.293e-03;1.044e+00;7.428e-01;-3.094e-03;1.000e+01;-8.335e-01;-1.556e-02;-1.556e-02
0.002331000;1.044e+00;8.244e-01;-3.586e-03;7.896e-01;-3.434e-03;1.044e+00;7.420e-01;-3.227e-03;1.000e+01;-8.335e-01;-1.556e-02;-1.556e-02
0.004485000;1.044e+00;7.903e-01;-5.891e-03;7.572e-01;-5.644e-03;1.044e+00;7.113e-01;-5.302e-03;1.000e+01;-8.335e-01;-1.556e-02;-1.556e-02
0.004621000;1.044e+00;7.873e-01;-5.981e-03;7.544e-01;-5.731e-03;1.044e+00;7.086e-01;-5.383e-03;1.000e+01;-8.335e-01;-1.556e-02;-1.556e-02
0.006664000;1.044e+00;7.334e-01;-6.608e-03;7.028e-01;-6.332e-03;1.044e+00;6.600e-01;-5.947e-03;1.000e+01;-8.335e-01;-1.556e-02;-1.556e-02
0.014822000;1.043e+00;4.907e-01;-2.942e-03;4.704e-01;-2.821e-03;1.043e+00;4.416e-01;-2.648e-03;1.000e+01;-8.335e-01;-1.556e-02;-1.556e-02
0.015030000;1.043e+00;4.856e-01;-2.864e-03;4.656e-01;-2.746e-03;1.043e+00;4.370e-01;-2.578e-03;1.000e+01;-8.335e-01;-1.556e-02;-1.556e-02
0.024154000;1.042e+00;3.074e-01;-7.611e-04;2.950e-01;-7.303e-04;1.042e+00;2.767e-01;-6.850e-04;1.000e+01;-8.335e-01;-1.556e-02;-1.556e-02
0.024361000;1.042e+00;3.043e-01;-7.333e-04;2.920e-01;-7.037e-04;1.042e+00;2.738e-01;-6.600e-04;1.000e+01;-8.335e-01;-1.556e-02;-1.556e-02
0.028716000;1.042e+00;2.446e-01;-2.600e-04;2.348e-01;-2.496e-04;1.042e+00;2.202e-01;-2.340e-04;1.000e+01;-8.335e-01;-1.556e-02;-1.556e-02
