time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.044e+00;8.333e-01;1.144e-08;7.979e-01;7.186e-08;1.051e+00;1.044e+00;7.500e-01;-8.907e-08;1.000e+01;8.083e-01;-2.061e-02;1.051e+00;5.000e+01;5.000e+01
20.000508000;1.044e+00;8.333e-01;1.976e-08;7.979e-01;1.312e-08;1.051e+00;1.044e+00;7.500e-01;4.000e-08;1.000e+01;8.083e-01;-2.061e-02;1.051e+00;5.000e+01;5.000e+01
20.001020000;1.044e+00;8.333e-01;2.240e-06;7.979e-01;2.140e-06;1.051e+00;1.044e+00;7.500e-01;2.040e-06;1.000e+01;8.083e-01;-2.061e-02;1.051e+00;5.000e+01;5.000e+01
20.006020000;1.044e+00;8.333e-01;5.890e-05;7.979e-01;5.639e-05;1.051e+00;1.044e+00;7.500e-01;5.304e-05;1.000e+01;8.083e-01;-2.067e-02;1.051e+00;5.000e+01;5.000e+01
20.007020000;1.044e+00;8.334e-01;7.779e-05;7.979e-01;7.448e-05;1.051e+00;1.044e+00;7.500e-01;7.004e-05;1.000e+01;8.083e-01;-2.068e-02;1.051e+00;5.000e+01;5.000e+01
20.008020000;1.044e+00;8.334e-01;9.890e-05;7.979e-01;9.469e-05;1.052e+00;1.044e+00;7.500e-01;8.904e-05;1.000e+01;8.083e-01;-2.070e-02;1.051e+00;5.000e+01;5.000e+01
20.011020000;1.044e+00;8.334e-01;1.722e-04;7.979e-01;1.649e-04;1.052e+00;1.044e+00;7.500e-01;1.550e-04;1.000e+01;8.083e-01;-2.077e-02;1.051e+00;5.000e+01;5.000e+01
20.012020000;1.045e+00;8.334e-01;1.989e-04;7.979e-01;1.904e-04;1.052e+00;1.045e+00;7.500e-01;1.790e-04;1.000e+01;8.083e-01;-2.080e-02;1.051e+00;5.000e+01;5.000e+01
20.013020000;1.045e+00;8.334e-01;2.278e-04;7.979e-01;2.181e-04;1.052e+00;1.045e+00;7.501e-01;2.050e-04;1.000e+01;8.083e-01;-2.083e-02;1.051e+00;5.000e+01;5.000e+01
20.014020000;1.045e+00;8.334e-01;2.578e-04;7.979e-01;2.468e-04;1.052e+00;1.045e+00;7.501e-01;2.320e-04;1.000e+01;8.083e-01;-2.085e-02;1.051e+00;5.000e+01;5.000e+01
20.015020000;1.045e+00;8.334e-01;2.878e-04;7.979e-01;2.755e-04;1.052e+00;1.045e+00;7.501e-01;2.590e-04;1.000e+01;8.083e-01;-2.088e-02;1.051e+00;5.000e+01;5.000e+01
20.020020000;1.045e+00;8.334e-01;4.522e-04;7.979e-01;4.329e-04;1.052e+00;1.045e+00;7.501e-01;4.070e-04;1.000e+01;8.083e-01;-2.104e-02;1.051e+00;5.000e+01;5.000e+01
20.021020000;1.045e+00;8.335e-01;4.878e-04;7.979e-01;4.670e-04;1.052e+00;1.045e+00;7.501e-01;4.390e-04;1.000e+01;8.083e-01;-2.107e-02;1.051e+00;5.000e+01;5.000e+01
20.024020000;1.045e+00;8.335e-01;5.944e-04;7.979e-01;5.690e-04;1.052e+00;1.045e+00;7.501e-01;5.350e-04;1.000e+01;8.083e-01;-2.118e-02;1.051e+00;5.000e+01;5.000e+01
20.025020000;1.045e+00;8.335e-01;6.311e-04;7.979e-01;6.041e-04;1.052e+00;1.045e+00;7.501e-01;5.680e-04;1.000e+01;8.082e-01;-2.121e-02;1.051e+00;5.000e+01;5.000e+01
20.026020000;1.045e+00;8.335e-01;6.678e-04;7.979e-01;6.392e-04;1.052e+00;1.045e+00;7.501e-01;6.010e-04;1.000e+01;8.082e-01;-2.125e-02;1.051e+00;5.000e+01;5.000e+01
20.027020000;1.045e+00;8.335e-01;7.056e-04;7.979e-01;6.754e-04;1.052e+00;1.045e+00;7.502e-01;6.350e-04;1.000e+01;8.082e-01;-2.128e-02;1.051e+00;5.000e+01;5.000e+01
20.033020000;1.045e+00;8.335e-01;9.344e-04;7.979e-01;8.944e-04;1.052e+00;1.045e+00;7.502e-01;8.410e-04;1.000e+01;8.082e-01;-2.150e-02;1.051e+00;5.000e+01;5.000e+01
20.034020000;1.045e+00;8.336e-01;9.733e-04;7.978e-01;9.316e-04;1.052e+00;1.045e+00;7.502e-01;8.760e-04;1.000e+01;8.082e-01;-2.154e-02;1.051e+00;5.000e+01;5.000e+01
20.036020000;1.045e+00;8.336e-01;1.051e-03;7.978e-01;1.006e-03;1.052e+00;1.045e+00;7.502e-01;9.460e-04;1.000e+01;8.082e-01;-2.161e-02;1.051e+00;5.000e+01;5.000e+01
20.038020000;1.045e+00;8.336e-01;1.130e-03;7.978e-01;1.082e-03;1.052e+00;1.045e+00;7.502e-01;1.017e-03;1.000e+01;8.082e-01;-2.168e-02;1.051e+00;5.000e+01;5.000e+01
20.040020000;1.045e+00;8.336e-01;1.209e-03;7.978e-01;1.157e-03;1.052e+00;1.045e+00;7.502e-01;1.088e-03;1.000e+01;8.082e-01;-2.176e-02;1.051e+00;5.000e+01;5.000e+01
