time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.044e+00;5.000e-01;1.805e-09;4.787e-01;-2.430e-08;1.048e+00;1.044e+00;4.500e-01;1.394e-08;1.000e+01;4.893e-01;-1.092e-02;1.048e+00;5.000e+01;5.000e+01
20.007836000;1.044e+00;5.000e-01;2.699e-08;4.787e-01;-1.465e-08;1.048e+00;1.044e+00;4.500e-01;2.657e-09;1.000e+01;4.893e-01;-1.092e-02;1.048e+00;5.000e+01;5.000e+01
20.009836000;1.044e+00;5.000e-01;2.518e-08;4.788e-01;-1.620e-08;1.048e+00;1.044e+00;4.500e-01;3.551e-09;1.000e+01;4.893e-01;-1.092e-02;1.048e+00;5.000e+01;5.000e+01
20.010836000;1.044e+00;5.001e-01;1.135e-06;4.788e-01;1.047e-06;1.048e+00;1.044e+00;4.500e-01;1.004e-06;1.000e+01;4.893e-01;-1.092e-02;1.048e+00;5.000e+01;5.000e+01
20.011836000;1.044e+00;5.001e-01;2.331e-08;4.788e-01;-1.772e-08;1.048e+00;1.044e+00;4.501e-01;5.708e-09;1.000e+01;4.893e-01;-1.092e-02;1.048e+00;5.000e+01;5.000e+01
20.023836000;1.044e+00;5.005e-01;-4.429e-06;4.792e-01;-4.275e-06;1.048e+00;1.044e+00;4.505e-01;-3.962e-06;1.000e+01;4.898e-01;-1.092e-02;1.048e+00;5.000e+01;5.000e+01
20.024836000;1.044e+00;5.006e-01;-5.541e-06;4.793e-01;-5.339e-06;1.048e+00;1.044e+00;4.505e-01;-4.959e-06;1.000e+01;4.898e-01;-1.092e-02;1.048e+00;5.000e+01;5.000e+01
20.031836000;1.044e+00;5.012e-01;-1.331e-05;4.799e-01;-1.279e-05;1.048e+00;1.044e+00;4.510e-01;-1.194e-05;1.000e+01;4.904e-01;-1.092e-02;1.048e+00;5.000e+01;5.000e+01
20.032836000;1.044e+00;5.013e-01;-1.442e-05;4.800e-01;-1.386e-05;1.048e+00;1.044e+00;4.511e-01;-1.294e-05;1.000e+01;4.905e-01;-1.092e-02;1.048e+00;5.001e+01;5.001e+01
20.036836000;1.044e+00;5.017e-01;-1.997e-05;4.804e-01;-1.918e-05;1.048e+00;1.044e+00;4.515e-01;-1.793e-05;1.000e+01;4.909e-01;-1.092e-02;1.048e+00;5.001e+01;5.001e+01
20.037836000;1.044e+00;5.018e-01;-2.219e-05;4.805e-01;-2.131e-05;1.048e+00;1.044e+00;4.516e-01;-1.993e-05;1.000e+01;4.911e-01;-1.092e-02;1.048e+00;5.001e+01;5.001e+01
20.038836000;1.044e+00;5.019e-01;-2.440e-05;4.806e-01;-2.344e-05;1.048e+00;1.044e+00;4.518e-01;-2.193e-05;1.000e+01;4.912e-01;-1.092e-02;1.048e+00;5.001e+01;5.001e+01
20.048836000;1.044e+00;5.035e-01;-4.326e-05;4.821e-01;-4.154e-05;1.048e+00;1.044e+00;4.531e-01;-3.893e-05;1.000e+01;4.927e-01;-1.093e-02;1.048e+00;5.001e+01;5.001e+01
20.050836000;1.044e+00;5.038e-01;-4.771e-05;4.825e-01;-4.579e-05;1.048e+00;1.044e+00;4.535e-01;-4.293e-05;1.000e+01;4.930e-01;-1.094e-02;1.048e+00;5.001e+01;5.001e+01
20.056836000;1.044e+00;5.050e-01;-6.103e-05;4.837e-01;-5.857e-05;1.048e+00;1.044e+00;4.545e-01;-5.494e-05;1.000e+01;4.942e-01;-1.095e-02;1.048e+00;5.001e+01;5.001e+01
20.060836000;1.044e+00;5.059e-01;-6.992e-05;4.845e-01;-6.708e-05;1.048e+00;1.044e+00;4.553e-01;-6.296e-05;1.000e+01;4.951e-01;-1.096e-02;1.048e+00;5.001e+01;5.001e+01
20.062374000;1.044e+00;5.063e-01;-7.437e-05;4.849e-01;-7.134e-05;1.048e+00;1.044e+00;4.557e-01;-6.699e-05;1.000e+01;4.954e-01;-1.096e-02;1.048e+00;5.001e+01;5.001e+01
20.070382000;1.044e+00;5.083e-01;-9.329e-05;4.869e-01;-8.944e-05;1.048e+00;1.044e+00;4.575e-01;-8.402e-05;1.000e+01;4.975e-01;-1.099e-02;1.048e+00;5.001e+01;5.001e+01
20.073382000;1.044e+00;5.092e-01;-9.996e-05;4.877e-01;-9.583e-05;1.048e+00;1.044e+00;4.583e-01;-9.003e-05;1.000e+01;4.983e-01;-1.100e-02;1.048e+00;5.001e+01;5.001e+01
