time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent
0.000000000;1.044e+00;8.333e-01;-4.444e-01;7.979e-01;-4.255e-01;1.044e+00;7.500e-01;-4.000e-01;1.000e+01;8.336e-01;4.245e-01;4.245e-01;8.058e-01;4.103e-01
0.000032000;1.045e+00;8.334e-01;-4.442e-01;7.979e-01;-4.253e-01;1.045e+00;7.501e-01;-3.998e-01;1.000e+01;8.336e-01;4.245e-01;4.245e-01;8.058e-01;4.101e-01
0.000256000;1.045e+00;8.340e-01;-4.426e-01;7.979e-01;-4.235e-01;1.045e+00;7.506e-01;-3.984e-01;1.000e+01;8.336e-01;4.245e-01;4.245e-01;8.058e-01;4.082e-01
0.000640000;1.047e+00;8.351e-01;-4.400e-01;7.979e-01;-4.204e-01;1.047e+00;7.516e-01;-3.960e-01;1.000e+01;8.336e-01;4.245e-01;4.245e-01;8.058e-01;4.051e-01
0.000896000;1.047e+00;8.358e-01;-4.382e-01;7.980e-01;-4.184e-01;1.047e+00;7.522e-01;-3.944e-01;1.000e+01;8.336e-01;4.245e-01;4.245e-01;8.058e-01;4.031e-01
0.001280000;1.049e+00;8.368e-01;-4.356e-01;7.980e-01;-4.154e-01;1.049e+00;7.531e-01;-3.920e-01;1.000e+01;8.336e-01;4.245e-01;4.245e-01;8.058e-01;4.001e-01
0.001536000;1.049e+00;8.375e-01;-4.338e-01;7.980e-01;-4.134e-01;1.049e+00;7.537e-01;-3.905e-01;1.000e+01;8.336e-01;4.245e-01;4.245e-01;8.058e-01;3.981e-01
0.001920000;1.051e+00;8.385e-01;-4.313e-01;7.981e-01;-4.105e-01;1.051e+00;7.546e-01;-3.881e-01;1.000e+01;8.336e-01;4.245e-01;4.245e-01;8.058e-01;3.952e-01
0.002176000;1.051e+00;8.392e-01;-4.296e-01;7.981e-01;-4.086e-01;1.051e+00;7.552e-01;-3.866e-01;1.000e+01;8.336e-01;4.245e-01;4.245e-01;8.058e-01;3.933e-01
0.002560000;1.053e+00;8.401e-01;-4.271e-01;7.982e-01;-4.057e-01;1.053e+00;7.561e-01;-3.844e-01;1.000e+01;8.336e-01;4.245e-01;4.245e-01;8.058e-01;3.905e-01
0.002816000;1.053e+00;8.408e-01;-4.254e-01;7.982e-01;-4.039e-01;1.053e+00;7.567e-01;-3.829e-01;1.000e+01;8.336e-01;4.245e-01;4.245e-01;8.058e-01;3.886e-01
0.002944000;1.054e+00;8.411e-01;-4.246e-01;7.982e-01;-4.030e-01;1.054e+00;7.570e-01;-3.822e-01;1.000e+01;8.336e-01;4.245e-01;4.245e-01;8.057e-01;3.877e-01
0.003072000;1.054e+00;8.414e-01;-4.238e-01;7.982e-01;-4.021e-01;1.054e+00;7.573e-01;-3.814e-01;1.000e+01;8.336e-01;4.245e-01;4.245e-01;8.057e-01;3.868e-01
