time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_InjectedCurrent
0.0;1.0444581183590516;0.8333313759854959;0.7978547877021763;1.5452305941330372e-06;1.0617373216795205e-05;9.99883987759732;0.8335600962063988;0.016418713725675688;0.016420254360630618;0.797640631013199;-0.015712006782217725;1.0451501389413131;0.7976510765974569
0.0;1.0444581443528065;0.8333313313549412;0.7978548788405687;1.5323145670651323e-06;1.033019919691179e-05;9.998832142349713;0.8335602560142664;0.01641872000837447;0.01642026500231695;0.7976404422996306;-0.015712006795944578;1.045150135959699;0.7976510003959258
1e-06;1.0444581723668633;0.8333312831526432;0.7978549790302941;1.5181605084804513e-06;1.0024350724412162e-05;9.998823857307292;0.8335604315617205;0.016418726771116592;0.016420276420905874;0.7976402400577054;-0.015712006810818708;1.0451501332516717;0.7976509234391117
2e-06;1.044458202505152;0.8333312309668305;0.7978550907590279;1.5025931923003751e-06;9.701927256237385e-06;9.998815036634992;0.8335606267752169;0.016418734051943416;0.016420288614160717;0.7976400245217139;-0.015712006826768585;1.0451501313618528;0.7976508496221268
4e-06;1.044458234780004;0.8333311742748429;0.7978552159266302;1.485523887857015e-06;9.364889986209514e-06;9.998805713344046;0.8335608454710822;0.016418741893445218;0.016420301556738418;0.7976397957803901;-0.015712006843564195;1.0451501309099949;0.7976507824546032
8e-06;1.0444582690950888;0.8333311125144417;0.7978553552470432;1.4669747971396972e-06;9.01459188825225e-06;9.998795938978775;0.8335610906842075;0.01641875033648023;0.016420315197566093;0.7976395535495859;-0.015712006860929606;1.045150132433732;0.7976507244840415
1.6e-05;1.044458305334866;0.833331045139572;0.7978555083695746;1.4471449964702215e-06;8.651687650588493e-06;9.998785770088368;0.8335613643340009;0.016418759425063992;0.01642032946870507;0.7976392975002504;-0.015712006878546063;1.0451501363867575;0.7976506765688546
3.2e-05;1.044458343468751;0.8333309716236225;0.7978556739085878;1.4263953968154495e-06;8.275892678228935e-06;9.998775259303988;0.8335616670639049;0.016418769215087142;0.016420344305427794;0.7976390275496127;-0.015712006895879368;1.0451501432320045;0.7976506376380987
6.4e-05;1.0444583835853536;0.8333308914989237;0.7978558495921261;1.4051169037133598e-06;7.886142986299047e-06;9.998764465699296;0.8335619986740743;0.016418779780144128;0.016420359654908172;0.7976387438760385;-0.015712006912153114;1.0451501534143939;0.7976506057834187
0.000128;1.044458425865913;0.8333308044493806;0.7978560326561082;1.3836076549258248e-06;7.481071894353125e-06;9.998753456939463;0.8335623592026211;0.01641879121681281;0.016420375468649252;0.7976384469424076;-0.015712006926529454;1.0451501672821772;0.7976505795749566
0.000256;1.0444584705363527;0.8333307103813428;0.7978562199680188;1.3620172423460313e-06;7.059451635093716e-06;9.998742295555374;0.8335627494988718;0.016418803644731115;0.01642039169530274;0.7976381374171855;-0.015712006938194262;1.0451501851110991;0.7976505589237112
0.000512;1.0444585178158552;0.8333306094292049;0.7978564079711857;1.3404149936711425e-06;6.620361604840817e-06;9.998731035026793;0.833563170541572;0.016418817196059952;0.01642040828090379;0.7976378158311855;-0.015712006946426816;1.0451502070696546;0.7976505452751154
0.001024;1.0444585678211888;0.8333305019251187;0.797856593087095;1.3189035562712796e-06;6.162651493545387e-06;9.998719724850039;0.8335636226696633;0.016418831998201697;0.016420425171014864;0.7976374825542429;-0.015712006950763326;1.0451502330635936;0.7976505405264717
0.002048;1.0444586204661024;0.8333303883630381;0.7978567724776355;1.297602608509968e-06;5.684503389463571e-06;9.998708412801259;0.8335641053518008;0.01641884815848066;0.01642044231348283;0.7976371382784454;-0.0157120069510593;1.0451502626947557;0.7976505456513905
0.004096;1.0444586754426046;0.8333302693535375;0.7978569443552993;1.2765468690759745e-06;5.183994411489248e-06;9.99869714462701;0.8335646168657199;0.016418865760593402;0.016420459667978733;0.7976367841930792;-0.01571200694745911;1.0451502953351295;0.7976505603210974
0.008192;1.0444587322585905;0.8333301456071532;0.7978571075522379;1.2555806089921547e-06;4.659670890316004e-06;9.998685959585917;0.8335651545642079;0.01641888486959031;0.016420477220354914;0.7976364218470795;-0.015712006940287432;1.0451503302073346;0.7976505830693218
0.016384;1.0444587903417568;0.8333300179556872;0.7978572608313729;1.234303879273295e-06;4.110234787827756e-06;9.998674889397494;0.8335657159405533;0.016418905526728065;0.016420494984391666;0.7976360534084452;-0.01571200692985052;1.0451503665596704;0.7976506115741956
0.026384;1.0444588492064462;0.8333298873535671;0.7978574026928733;1.2120746397064355e-06;3.534278628483825e-06;9.99866396280479;0.8335662988759033;0.01641892773287462;0.01642051298552893;0.7976356819045114;-0.0157120069164011;1.0451504038273574;0.7976506429903018
0.036384;1.0444589085319815;0.8333297548379048;0.7978575318384102;1.1879567808139212e-06;2.930772479334481e-06;9.998653202015793;0.8335669007971713;0.016418951447296416;0.01642053124986574;0.7976353109747091;-0.015712006900245983;1.0451504415513306;0.7976506743074095
