time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;Wind_Turbine_GEN_InjectedCurrent;NetworkFrequencyPu
0.0;1.044414353442952;0.8333282877538817;0.7977935680068295;1.928692204688139e-06;-1.730787066848557e-05;1.0449668514046546;9.999863463942415;0.8082176162862097;-0.02061005323558363;1.0448612262907147;1.0000802470519645;0.8085465407884571;1.0001346964534013
0.0;1.044415209412308;0.8333286879384105;0.797794091931481;2.016268252960604e-06;-1.7224838683224655e-05;1.04496709282107;9.999867325104674;0.8082182447531113;-0.020610053281267707;1.044861658474689;1.0000801840137779;0.8085460602232324;1.0001343927049147
1e-06;1.0444161321348868;0.8333291171539069;0.7977946584262494;2.110177659164151e-06;-1.713516041753161e-05;1.0449673527316048;9.99987147844555;0.808218919166005;-0.020610053329210214;1.0448621240402634;1.0000801150556646;0.8085455373723694;1.0001340667647762
2e-06;1.0444171246825475;0.8333295773912534;0.7977952709409312;2.210194312603323e-06;-1.7038490073633047e-05;1.0449676303451043;9.999875926140062;0.8082196383076492;-0.02061005337815671;1.044862624357098;1.000080039597404;0.8085449668601522;1.000133719484853
4e-06;1.0444181876830774;0.833330072257696;0.7977959319872213;2.3157761000247487e-06;-1.6934860716927914e-05;1.0449679244571248;9.999880652100051;0.8082204001146829;-0.020610053426353084;1.0448631601393754;1.0000799556549198;0.8085443445840425;1.0001333527470209
8e-06;1.0444193198254035;0.8333306054547529;0.7977966432570881;2.426162777443429e-06;-1.6824614762061668e-05;1.044968234258823;9.999885628245172;0.8082212025450258;-0.020610053471809043;1.0448637307380482;1.0000798592686668;0.8085436672683717;1.0001329688647822
1.6e-05;1.0444205187731141;0.8333311797277118;0.7977974058806537;2.5404072125427793e-06;-1.670808455546833e-05;1.044968559114222;9.999890821361856;0.808222042425571;-0.02061005351266232;1.0448643337593222;1.0000797464850655;0.8085429316059944;1.0001325701836692
3.2e-05;1.0444217812574965;0.8333317967940785;0.7977982209167194;2.657420013188381e-06;-1.6585332783276475e-05;1.0449688995212856;9.999896187917336;0.8082229144996941;-0.020610053547468456;1.04486496653678;1.0000796148279505;0.8085421338875284;1.000132159818993
6.4e-05;1.0444231026918476;0.8333324568085236;0.7977990900795555;2.7762069038077187e-06;-1.6456187065455014e-05;1.0449692591193664;9.999901666578472;0.8082238118103627;-0.02061005357511756;1.0448656277883708;1.0000794627379936;0.8085412706721795;1.0001317427783047
0.000128;1.0444244771098137;0.8333331579920049;0.797800015988143;2.8960874499298785e-06;-1.6320483625777246e-05;1.0449696449357861;9.99990718177081;0.8082247264175457;-0.0206100535943221;1.0448663173255948;1.000079288812564;0.8085403399821236;1.0001313251676507
0.000256;1.0444258976790717;0.833333897726486;0.7978010015563911;3.016702750913908e-06;-1.6178285924622042e-05;1.0449700652600376;9.999912668537203;0.8082256502764806;-0.02061005360339559;1.0448670346088549;1.000079091121012;0.8085393423621065;1.0001309116632493
0.000512;1.0444273571740328;0.8333346745182784;0.7978020497831656;3.13795364660617e-06;-1.6029950371676333e-05;1.044970528044005;9.999918103234332;0.8082265759732247;-0.020610053600774236;1.0448677779090483;1.000078866116386;0.8085382814293924;1.0001305037553665
0.001024;1.0444288478583506;0.8333354891905823;0.7978031644206665;3.2599817262889603e-06;-1.58761028865027e-05;1.0449710415839442;9.999923502775419;0.8082274968717295;-0.020610053585650084;1.0448685444697758;1.0000786081337594;0.808537162958401;1.0001301001048413
0.002048;1.0444303613839454;0.83333634453425;0.7978043495883074;3.383226318878641e-06;-1.5717640714457142e-05;1.0449716154613746;9.999928899964319;0.8082284070955099;-0.0206100535580801;1.0448693311115713;1.0000783099216883;0.8085359931531432;1.0001296981989063
0.004096;1.0444318900107352;0.8333372438426236;0.797805608250584;3.5084590091337933e-06;-1.5555767538968136e-05;1.0449722603382618;9.999934334914085;0.8082293013913773;-0.02061005351876085;1.044870134997745;1.0000779638250568;0.8085347774234224;1.0001292957408956
