time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent
0.000000000;1.044e+00;8.333e-01;-3.837e-08;7.979e-01;-4.820e-08;1.045e+00;1.044e+00;7.500e-01;8.929e-08;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.920e-01;-9.645e-02
0.144540000;1.045e+00;8.329e-01;9.220e-05;7.974e-01;8.825e-05;1.045e+00;1.045e+00;7.496e-01;8.300e-05;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.916e-01;-9.642e-02
0.341540000;1.045e+00;8.307e-01;5.256e-04;7.950e-01;5.031e-04;1.045e+00;1.045e+00;7.476e-01;4.731e-04;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.891e-01;-9.621e-02
0.423540000;1.045e+00;8.300e-01;6.421e-04;7.943e-01;6.146e-04;1.045e+00;1.045e+00;7.470e-01;5.780e-04;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.884e-01;-9.614e-02
0.715540000;1.045e+00;8.293e-01;7.779e-04;7.935e-01;7.442e-04;1.046e+00;1.045e+00;7.464e-01;7.000e-04;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.877e-01;-9.607e-02
0.979540000;1.046e+00;8.270e-01;1.218e-03;7.910e-01;1.165e-03;1.046e+00;1.046e+00;7.443e-01;1.096e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.851e-01;-9.585e-02
1.253540000;1.046e+00;8.265e-01;1.298e-03;7.905e-01;1.241e-03;1.046e+00;1.046e+00;7.439e-01;1.168e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.847e-01;-9.580e-02
1.545540000;1.046e+00;8.247e-01;1.658e-03;7.885e-01;1.585e-03;1.046e+00;1.046e+00;7.422e-01;1.492e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.826e-01;-9.563e-02
1.855177000;1.046e+00;8.243e-01;1.731e-03;7.881e-01;1.655e-03;1.046e+00;1.046e+00;7.419e-01;1.558e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.823e-01;-9.560e-02
2.123177000;1.046e+00;8.230e-01;1.992e-03;7.866e-01;1.904e-03;1.047e+00;1.046e+00;7.407e-01;1.793e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.808e-01;-9.549e-02
2.134177000;1.046e+00;8.229e-01;1.999e-03;7.866e-01;1.911e-03;1.047e+00;1.046e+00;7.407e-01;1.799e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.808e-01;-9.548e-02
2.136177000;1.046e+00;8.229e-01;2.000e-03;7.866e-01;1.912e-03;1.047e+00;1.046e+00;7.406e-01;1.800e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.808e-01;-9.548e-02
2.155177000;1.046e+00;8.229e-01;2.008e-03;7.866e-01;1.919e-03;1.047e+00;1.046e+00;7.406e-01;1.807e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.807e-01;-9.548e-02
2.412439000;1.046e+00;8.228e-01;2.038e-03;7.865e-01;1.948e-03;1.047e+00;1.046e+00;7.405e-01;1.834e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.807e-01;-9.548e-02
2.693439000;1.046e+00;8.218e-01;2.254e-03;7.854e-01;2.154e-03;1.047e+00;1.046e+00;7.396e-01;2.029e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.795e-01;-9.541e-02
2.973181000;1.046e+00;8.217e-01;2.293e-03;7.853e-01;2.192e-03;1.047e+00;1.046e+00;7.395e-01;2.064e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.795e-01;-9.542e-02
3.284181000;1.047e+00;8.209e-01;2.486e-03;7.844e-01;2.375e-03;1.047e+00;1.047e+00;7.388e-01;2.237e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.785e-01;-9.537e-02
3.594761000;1.047e+00;8.208e-01;2.538e-03;7.843e-01;2.425e-03;1.047e+00;1.047e+00;7.387e-01;2.284e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.785e-01;-9.540e-02
