time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;NetworkFrequencyPu
0.000000000;1.097e+00;4.167e-01;4.444e-01;3.799e-01;4.053e-01;1.107e+00;1.097e+00;3.750e-01;4.000e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;1.107e+00;3.584e-01;-4.245e-01;5.000e+01
0.000258000;1.097e+00;4.165e-01;4.431e-01;3.799e-01;4.041e-01;1.107e+00;1.097e+00;3.749e-01;3.988e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;1.107e+00;3.584e-01;-4.233e-01;5.000e+01
0.000361000;1.096e+00;4.165e-01;4.426e-01;3.799e-01;4.036e-01;1.106e+00;1.096e+00;3.748e-01;3.983e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;1.107e+00;3.584e-01;-4.228e-01;5.000e+01
0.001574000;1.096e+00;4.160e-01;4.367e-01;3.796e-01;3.985e-01;1.106e+00;1.096e+00;3.744e-01;3.931e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;1.107e+00;3.584e-01;-4.177e-01;5.000e+01
0.001948000;1.096e+00;4.158e-01;4.351e-01;3.795e-01;3.971e-01;1.106e+00;1.096e+00;3.743e-01;3.916e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;1.107e+00;3.584e-01;-4.163e-01;5.000e+01
0.002321000;1.096e+00;4.157e-01;4.335e-01;3.795e-01;3.957e-01;1.105e+00;1.096e+00;3.741e-01;3.902e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;1.107e+00;3.584e-01;-4.149e-01;5.000e+01
0.002694000;1.095e+00;4.156e-01;4.320e-01;3.794e-01;3.944e-01;1.105e+00;1.095e+00;3.740e-01;3.888e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;1.107e+00;3.584e-01;-4.136e-01;5.000e+01
0.003067000;1.095e+00;4.154e-01;4.306e-01;3.793e-01;3.932e-01;1.105e+00;1.095e+00;3.739e-01;3.876e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;1.107e+00;3.584e-01;-4.124e-01;5.000e+01
0.003441000;1.095e+00;4.153e-01;4.292e-01;3.793e-01;3.920e-01;1.105e+00;1.095e+00;3.738e-01;3.863e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;1.107e+00;3.584e-01;-4.112e-01;5.000e+01
0.003814000;1.095e+00;4.152e-01;4.279e-01;3.792e-01;3.908e-01;1.105e+00;1.095e+00;3.737e-01;3.851e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;1.107e+00;3.584e-01;-4.100e-01;5.000e+01
0.004187000;1.095e+00;4.151e-01;4.267e-01;3.792e-01;3.897e-01;1.104e+00;1.095e+00;3.736e-01;3.840e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;1.107e+00;3.584e-01;-4.089e-01;5.000e+01
0.004934000;1.095e+00;4.149e-01;4.243e-01;3.791e-01;3.877e-01;1.104e+00;1.095e+00;3.734e-01;3.819e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;1.107e+00;3.584e-01;-4.069e-01;5.000e+01
0.005307000;1.094e+00;4.148e-01;4.232e-01;3.790e-01;3.867e-01;1.104e+00;1.094e+00;3.734e-01;3.809e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;1.107e+00;3.584e-01;-4.059e-01;5.000e+01
0.006053000;1.094e+00;4.147e-01;4.212e-01;3.790e-01;3.849e-01;1.104e+00;1.094e+00;3.732e-01;3.791e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;1.107e+00;3.584e-01;-4.041e-01;5.000e+01
0.006427000;1.094e+00;4.146e-01;4.202e-01;3.789e-01;3.841e-01;1.104e+00;1.094e+00;3.731e-01;3.782e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;1.107e+00;3.584e-01;-4.033e-01;5.000e+01
0.006800000;1.094e+00;4.145e-01;4.193e-01;3.789e-01;3.833e-01;1.104e+00;1.094e+00;3.731e-01;3.774e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;1.107e+00;3.584e-01;-4.025e-01;5.000e+01
0.007173000;1.094e+00;4.145e-01;4.184e-01;3.789e-01;3.825e-01;1.103e+00;1.094e+00;3.730e-01;3.766e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;1.107e+00;3.584e-01;-4.017e-01;5.000e+01
0.007918000;1.094e+00;4.143e-01;4.168e-01;3.788e-01;3.811e-01;1.103e+00;1.094e+00;3.729e-01;3.751e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;1.107e+00;3.585e-01;-4.003e-01;5.000e+01
0.007950000;1.094e+00;4.143e-01;4.168e-01;3.788e-01;3.810e-01;1.103e+00;1.094e+00;3.729e-01;3.751e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;1.107e+00;3.585e-01;-4.003e-01;5.000e+01
0.008942000;1.094e+00;4.142e-01;4.148e-01;3.788e-01;3.793e-01;1.103e+00;1.094e+00;3.728e-01;3.733e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;1.107e+00;3.585e-01;-3.985e-01;5.000e+01
0.009942000;1.093e+00;4.141e-01;4.129e-01;3.787e-01;3.776e-01;1.103e+00;1.093e+00;3.727e-01;3.716e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;1.107e+00;3.585e-01;-3.969e-01;5.000e+01
0.010942000;1.093e+00;4.140e-01;4.111e-01;3.787e-01;3.761e-01;1.102e+00;1.093e+00;3.726e-01;3.700e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;1.107e+00;3.586e-01;-3.953e-01;5.000e+01
0.011942000;1.093e+00;4.139e-01;4.094e-01;3.787e-01;3.746e-01;1.102e+00;1.093e+00;3.725e-01;3.685e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;1.107e+00;3.586e-01;-3.938e-01;5.000e+01
0.012942000;1.093e+00;4.138e-01;4.079e-01;3.787e-01;3.732e-01;1.102e+00;1.093e+00;3.724e-01;3.671e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;1.107e+00;3.587e-01;-3.925e-01;5.000e+01
0.013942000;1.093e+00;4.138e-01;4.064e-01;3.787e-01;3.719e-01;1.102e+00;1.093e+00;3.724e-01;3.658e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;1.107e+00;3.587e-01;-3.912e-01;5.000e+01
0.014942000;1.092e+00;4.137e-01;4.050e-01;3.787e-01;3.707e-01;1.102e+00;1.092e+00;3.723e-01;3.645e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;1.107e+00;3.588e-01;-3.900e-01;5.000e+01
0.015942000;1.092e+00;4.137e-01;4.038e-01;3.787e-01;3.696e-01;1.102e+00;1.092e+00;3.723e-01;3.634e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;1.107e+00;3.589e-01;-3.889e-01;5.000e+01
0.016942000;1.092e+00;4.136e-01;4.026e-01;3.787e-01;3.686e-01;1.101e+00;1.092e+00;3.723e-01;3.623e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;1.107e+00;3.589e-01;-3.879e-01;5.000e+01
0.017942000;1.092e+00;4.136e-01;4.014e-01;3.787e-01;3.676e-01;1.101e+00;1.092e+00;3.723e-01;3.613e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;1.107e+00;3.590e-01;-3.869e-01;5.000e+01
0.019942000;1.092e+00;4.136e-01;3.994e-01;3.788e-01;3.658e-01;1.101e+00;1.092e+00;3.723e-01;3.595e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;1.107e+00;3.591e-01;-3.851e-01;5.000e+01
0.020942000;1.092e+00;4.136e-01;3.985e-01;3.788e-01;3.650e-01;1.101e+00;1.092e+00;3.723e-01;3.587e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;1.107e+00;3.592e-01;-3.844e-01;5.000e+01
0.021942000;1.092e+00;4.136e-01;3.977e-01;3.789e-01;3.643e-01;1.101e+00;1.092e+00;3.723e-01;3.579e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;1.107e+00;3.593e-01;-3.836e-01;5.000e+01
0.022942000;1.092e+00;4.137e-01;3.969e-01;3.789e-01;3.636e-01;1.101e+00;1.092e+00;3.723e-01;3.572e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;1.107e+00;3.594e-01;-3.830e-01;5.000e+01
0.023942000;1.092e+00;4.137e-01;3.962e-01;3.790e-01;3.630e-01;1.101e+00;1.092e+00;3.723e-01;3.566e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;1.107e+00;3.595e-01;-3.823e-01;5.000e+01
