time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu
0.000000000;1.044e+00;8.333e-01;-4.444e-01;7.979e-01;-4.255e-01;1.034e+00;1.044e+00;7.500e-01;-4.000e-01;1.000e+01;8.336e-01;-4.245e-01;1.034e+00
0.123060000;1.044e+00;8.331e-01;-4.444e-01;7.976e-01;-4.255e-01;1.034e+00;1.044e+00;7.498e-01;-4.000e-01;1.000e+01;8.336e-01;-4.245e-01;1.034e+00
0.124060000;1.044e+00;8.331e-01;-4.444e-01;7.976e-01;-4.255e-01;1.035e+00;1.044e+00;7.498e-01;-3.999e-01;1.000e+01;8.336e-01;-4.245e-01;1.034e+00
0.126060000;1.044e+00;8.330e-01;-4.444e-01;7.976e-01;-4.255e-01;1.035e+00;1.044e+00;7.497e-01;-3.999e-01;1.000e+01;8.336e-01;-4.245e-01;1.034e+00
0.127060000;1.045e+00;8.330e-01;-4.444e-01;7.975e-01;-4.255e-01;1.035e+00;1.045e+00;7.497e-01;-3.999e-01;1.000e+01;8.336e-01;-4.245e-01;1.034e+00
0.128060000;1.045e+00;8.330e-01;-4.444e-01;7.975e-01;-4.254e-01;1.035e+00;1.045e+00;7.497e-01;-3.999e-01;1.000e+01;8.336e-01;-4.245e-01;1.034e+00
0.139060000;1.045e+00;8.330e-01;-4.444e-01;7.975e-01;-4.254e-01;1.035e+00;1.045e+00;7.497e-01;-3.999e-01;1.000e+01;8.336e-01;-4.245e-01;1.034e+00
0.140060000;1.045e+00;8.329e-01;-4.444e-01;7.974e-01;-4.254e-01;1.035e+00;1.045e+00;7.497e-01;-3.999e-01;1.000e+01;8.336e-01;-4.245e-01;1.034e+00
0.150060000;1.045e+00;8.329e-01;-4.444e-01;7.974e-01;-4.254e-01;1.035e+00;1.045e+00;7.496e-01;-3.999e-01;1.000e+01;8.336e-01;-4.245e-01;1.034e+00
0.151060000;1.045e+00;8.329e-01;-4.443e-01;7.973e-01;-4.254e-01;1.035e+00;1.045e+00;7.496e-01;-3.999e-01;1.000e+01;8.336e-01;-4.245e-01;1.034e+00
0.152060000;1.045e+00;8.329e-01;-4.443e-01;7.973e-01;-4.254e-01;1.035e+00;1.045e+00;7.496e-01;-3.999e-01;1.000e+01;8.336e-01;-4.245e-01;1.034e+00
0.173060000;1.045e+00;8.327e-01;-4.443e-01;7.971e-01;-4.254e-01;1.035e+00;1.045e+00;7.494e-01;-3.999e-01;1.000e+01;8.336e-01;-4.245e-01;1.034e+00
0.174060000;1.045e+00;8.327e-01;-4.443e-01;7.971e-01;-4.253e-01;1.035e+00;1.045e+00;7.494e-01;-3.999e-01;1.000e+01;8.336e-01;-4.245e-01;1.034e+00
