time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu
0.000000000;1.044e+00;8.333e-01;-4.444e-01;7.979e-01;-4.255e-01;1.044e+00;7.500e-01;-4.000e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
0.003205000;1.046e+00;7.788e-01;-4.497e-01;7.442e-01;-4.298e-01;1.046e+00;7.009e-01;-4.048e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
0.003405000;1.047e+00;7.763e-01;-4.497e-01;7.417e-01;-4.297e-01;1.047e+00;6.987e-01;-4.047e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
0.003604000;1.047e+00;7.741e-01;-4.497e-01;7.394e-01;-4.295e-01;1.047e+00;6.967e-01;-4.047e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
0.006078000;1.049e+00;7.614e-01;-4.474e-01;7.259e-01;-4.265e-01;1.049e+00;6.853e-01;-4.026e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
0.006437000;1.049e+00;7.614e-01;-4.469e-01;7.257e-01;-4.260e-01;1.049e+00;6.853e-01;-4.022e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
0.007155000;1.050e+00;7.623e-01;-4.461e-01;7.263e-01;-4.250e-01;1.050e+00;6.861e-01;-4.015e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
0.010565000;1.050e+00;7.708e-01;-4.438e-01;7.340e-01;-4.227e-01;1.050e+00;6.937e-01;-3.994e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
0.010924000;1.050e+00;7.714e-01;-4.438e-01;7.347e-01;-4.226e-01;1.050e+00;6.942e-01;-3.994e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
0.011104000;1.050e+00;7.717e-01;-4.437e-01;7.349e-01;-4.226e-01;1.050e+00;6.945e-01;-3.994e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
0.013437000;1.050e+00;7.731e-01;-4.439e-01;7.365e-01;-4.229e-01;1.050e+00;6.958e-01;-3.996e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
0.013760000;1.050e+00;7.731e-01;-4.440e-01;7.364e-01;-4.230e-01;1.050e+00;6.958e-01;-3.996e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
0.021450000;1.050e+00;7.695e-01;-4.449e-01;7.332e-01;-4.238e-01;1.050e+00;6.926e-01;-4.004e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
0.022032000;1.050e+00;7.695e-01;-4.449e-01;7.331e-01;-4.239e-01;1.050e+00;6.925e-01;-4.004e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
0.067011000;1.050e+00;7.654e-01;-4.453e-01;7.291e-01;-4.242e-01;1.050e+00;6.889e-01;-4.007e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
0.082011000;1.050e+00;7.643e-01;-4.453e-01;7.280e-01;-4.242e-01;1.050e+00;6.879e-01;-4.008e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
0.084011000;1.050e+00;7.641e-01;-4.453e-01;7.279e-01;-4.242e-01;1.050e+00;6.877e-01;-4.008e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
0.086011000;1.050e+00;7.640e-01;-4.453e-01;7.277e-01;-4.242e-01;1.050e+00;6.876e-01;-4.008e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
0.087011000;1.050e+00;7.639e-01;-4.453e-01;7.277e-01;-4.242e-01;1.050e+00;6.875e-01;-4.008e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
0.255011000;1.050e+00;7.559e-01;-4.455e-01;7.197e-01;-4.241e-01;1.050e+00;6.803e-01;-4.009e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
0.257011000;1.050e+00;7.559e-01;-4.455e-01;7.196e-01;-4.241e-01;1.050e+00;6.803e-01;-4.009e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
0.258011000;1.050e+00;7.558e-01;-4.455e-01;7.196e-01;-4.241e-01;1.050e+00;6.803e-01;-4.009e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
0.349011000;1.051e+00;7.537e-01;-4.455e-01;7.174e-01;-4.241e-01;1.051e+00;6.783e-01;-4.009e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
0.441011000;1.051e+00;7.522e-01;-4.455e-01;7.160e-01;-4.240e-01;1.051e+00;6.770e-01;-4.009e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
0.605011000;1.051e+00;7.509e-01;-4.455e-01;7.146e-01;-4.239e-01;1.051e+00;6.758e-01;-4.009e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
0.734011000;1.051e+00;7.504e-01;-4.454e-01;7.141e-01;-4.239e-01;1.051e+00;6.753e-01;-4.009e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
0.745011000;1.051e+00;7.504e-01;-4.454e-01;7.141e-01;-4.239e-01;1.051e+00;6.753e-01;-4.009e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
0.749011000;1.051e+00;7.503e-01;-4.454e-01;7.141e-01;-4.239e-01;1.051e+00;6.753e-01;-4.008e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
0.758011000;1.051e+00;7.503e-01;-4.454e-01;7.140e-01;-4.239e-01;1.051e+00;6.753e-01;-4.008e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
2.749011000;1.052e+00;7.498e-01;-4.440e-01;7.131e-01;-4.223e-01;1.052e+00;6.748e-01;-3.996e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
7.292011000;1.053e+00;7.498e-01;-4.417e-01;7.123e-01;-4.196e-01;1.053e+00;6.748e-01;-3.975e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
8.336011000;1.053e+00;7.498e-01;-4.415e-01;7.122e-01;-4.193e-01;1.053e+00;6.748e-01;-3.973e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
9.060011000;1.053e+00;7.498e-01;-4.413e-01;7.122e-01;-4.192e-01;1.053e+00;6.748e-01;-3.972e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
