time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent
0.000000000;1.044e+00;8.333e-01;-4.444e-01;7.979e-01;-4.255e-01;1.044e+00;7.500e-01;-4.000e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;8.058e-01;4.103e-01
0.000006000;1.044e+00;8.333e-01;-4.445e-01;7.978e-01;-4.255e-01;1.044e+00;7.500e-01;-4.000e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;6.319e-01;4.103e-01
0.000011000;1.044e+00;8.332e-01;-4.445e-01;7.978e-01;-4.256e-01;1.044e+00;7.499e-01;-4.000e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;5.642e-01;4.103e-01
0.000013000;1.044e+00;8.332e-01;-4.445e-01;7.977e-01;-4.256e-01;1.044e+00;7.499e-01;-4.000e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;5.639e-01;4.103e-01
0.000023000;1.044e+00;8.330e-01;-4.445e-01;7.976e-01;-4.256e-01;1.044e+00;7.497e-01;-4.000e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;5.642e-01;4.102e-01
0.000029000;1.044e+00;8.329e-01;-4.445e-01;7.975e-01;-4.256e-01;1.044e+00;7.496e-01;-4.001e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;5.644e-01;4.101e-01
0.000043000;1.044e+00;8.327e-01;-4.446e-01;7.973e-01;-4.256e-01;1.044e+00;7.495e-01;-4.001e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;5.649e-01;4.100e-01
0.000057000;1.044e+00;8.325e-01;-4.446e-01;7.971e-01;-4.257e-01;1.044e+00;7.493e-01;-4.001e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;5.654e-01;4.099e-01
0.000084000;1.044e+00;8.321e-01;-4.447e-01;7.967e-01;-4.257e-01;1.044e+00;7.489e-01;-4.002e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;5.664e-01;4.097e-01
0.000108000;1.044e+00;8.317e-01;-4.447e-01;7.963e-01;-4.258e-01;1.044e+00;7.485e-01;-4.003e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;5.674e-01;4.095e-01
0.000132000;1.044e+00;8.313e-01;-4.448e-01;7.959e-01;-4.259e-01;1.044e+00;7.482e-01;-4.003e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;5.683e-01;4.093e-01
0.000157000;1.044e+00;8.309e-01;-4.449e-01;7.956e-01;-4.259e-01;1.044e+00;7.478e-01;-4.004e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;5.693e-01;4.091e-01
0.000206000;1.044e+00;8.301e-01;-4.450e-01;7.948e-01;-4.261e-01;1.044e+00;7.471e-01;-4.005e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;5.713e-01;4.087e-01
0.000254000;1.044e+00;8.293e-01;-4.452e-01;7.940e-01;-4.262e-01;1.044e+00;7.464e-01;-4.006e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;5.733e-01;4.082e-01
0.000303000;1.044e+00;8.285e-01;-4.453e-01;7.932e-01;-4.263e-01;1.044e+00;7.456e-01;-4.008e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;5.753e-01;4.078e-01
