time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu
0.000000000;1.044e+00;8.333e-01;4.912e-08;7.979e-01;3.134e-08;1.044e+00;7.500e-01;7.734e-09;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.002475000;1.044e+00;7.817e-01;6.767e-04;7.485e-01;6.479e-04;1.044e+00;7.036e-01;6.090e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.002672000;1.044e+00;7.793e-01;8.133e-04;7.462e-01;7.787e-04;1.044e+00;7.014e-01;7.320e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.005420000;1.045e+00;7.663e-01;2.138e-03;7.336e-01;2.046e-03;1.045e+00;6.897e-01;1.924e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.005597000;1.045e+00;7.663e-01;2.178e-03;7.336e-01;2.085e-03;1.045e+00;6.896e-01;1.960e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.011816000;1.045e+00;7.695e-01;2.306e-03;7.366e-01;2.207e-03;1.045e+00;6.926e-01;2.075e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.012453000;1.045e+00;7.695e-01;2.297e-03;7.366e-01;2.199e-03;1.045e+00;6.925e-01;2.067e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.012771000;1.045e+00;7.694e-01;2.293e-03;7.366e-01;2.195e-03;1.045e+00;6.925e-01;2.064e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.132810000;1.045e+00;7.604e-01;2.524e-03;7.280e-01;2.417e-03;1.045e+00;6.844e-01;2.272e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
0.138810000;1.045e+00;7.601e-01;2.534e-03;7.276e-01;2.426e-03;1.045e+00;6.841e-01;2.281e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
