time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;Wind_Turbine1_GEN_MagnitudeControlledByAVRPu;Wind_Turbine2_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr1_XFMR_Tap;StepUp_Xfmr2_XFMR_Tap;Wind_Turbine1_GEN_InjectedActiveCurrent;Wind_Turbine1_GEN_InjectedReactiveCurrent;Wind_Turbine1_GEN_AVRSetpointPu;Wind_Turbine1_GEN_NetworkFrequencyPu;Wind_Turbine2_GEN_InjectedActiveCurrent;Wind_Turbine2_GEN_InjectedReactiveCurrent;Wind_Turbine2_GEN_AVRSetpointPu;Wind_Turbine2_GEN_NetworkFrequencyPu;Wind_Turbine1_GEN_InjectedCurrent;Wind_Turbine2_GEN_InjectedCurrent;NetworkFrequencyPu
0.0;1.0444310498105203;0.4166673974344252;0.3989334290006507;-2.936092808371173e-07;-9.22491021401806e-07;1.0446853771974576;1.0446949441235223;10.00006115231407;9.99986929172315;0.4042136221453232;-0.006511002015839701;1.0446590855023874;1.000025882149956;0.40421689143786127;-0.006510996064054248;1.0446902527326338;1.0000012165112273;0.4042626310358961;0.40425581623749546;1.0000040859889658
0.0;1.044431044836417;0.41666740527336155;0.3989334472362756;-2.9480757311512063e-07;-9.227010004632453e-07;1.044685340961745;1.0446950139945423;10.000061186613243;9.999869469947416;0.4042136130428965;-0.006511002028091052;1.044658972708697;1.0000258204987036;0.40421687071836077;-0.006510996074880783;1.044690209210989;1.000001210867885;0.4042626619754179;0.4042558472024277;1.0000041212651638
1e-06;1.044431039641649;0.416667413661783;0.39893346688295195;-2.96082780167523e-07;-9.22930630247336e-07;1.0446853016498072;1.0446950891934745;10.000061227466878;9.999869661628958;0.4042136033098165;-0.006511002041219681;1.044658851717033;1.0000257541010211;0.4042168485217462;-0.0065109960865622095;1.04469016232076;1.0000012048653937;0.4042626953143018;0.4042558805731074;1.000004159175756
2e-06;1.0444310344890333;0.4166674225775735;0.3989334880511473;-2.974268489387184e-07;-9.231808838554465e-07;1.044685258746415;1.0446951699617697;10.000061279137528;9.9998698681196;0.4042135929792398;-0.006511002055225456;1.044658722513014;1.000025682659564;0.4042168248970122;-0.00651099609914332;1.0446901117905891;1.00000119860425;0.4042627312073281;0.4042559164951802;1.0000041998305442
4e-06;1.0444310297936457;0.4166674320044467;0.39893351086981704;-2.988301020691243e-07;-9.234500541557886e-07;1.044685211648379;1.044695256533456;10.000061346549145;9.999870091446889;0.40421358209155117;-0.006511002070118893;1.044658585240243;1.000025605805096;0.40421679992155884;-0.006510996112654454;1.0446900573582365;1.0000011922187155;0.4042627697898125;0.40425595509920015;1.0000042433899579
8e-06;1.0444310259888612;0.4166674419692508;0.39893353545501514;-3.002803949487083e-07;-9.237333078455946e-07;1.0446851598393465;1.0446953490777275;10.000061434335807;9.999870333553687;0.4042135706922308;-0.006511002085924698;1.0446584402466834;1.000025523076656;0.40421677366474357;-0.006510996127124223;1.044689998797159;1.0000011858831714;0.40426281116333773;0.40425599649177435;1.0000042900532384
1.6e-05;1.0444310234233607;0.4166674525534189;0.39893356186901646;-3.0176380181305813e-07;-9.240207787862666e-07;1.044685103028901;1.0446954475919634;10.000061546572207;9.999870595547177;0.40421355885401383;-0.006511002102663993;1.044658288084176;1.0000254339723742;0.4042167461614455;-0.006510996142577615;1.0446899358437973;1.0000011798136057;0.40426285537375883;0.4042560407412665;1.0000043399843648
3.2e-05;1.0444310223807645;0.41666746386632536;0.3989335900926137;-3.032658575739301e-07;-9.242957705800914e-07;1.0446850410773305;1.0446955519064949;10.000061687254005;9.999870877717608;0.4042135466980477;-0.006511002120338036;1.044658129401074;1.0000253379865862;0.404216717404986;-0.006510996159014356;1.0446898681569161;1.0000011741732007;0.40426290239573787;0.40425608787742356;1.000004393223428
6.4e-05;1.0444310231418397;0.41666747600900716;0.39893362002386845;-3.0477248228059126e-07;-9.245344157248564e-07;1.044684973810166;1.044695661776298;10.000061859943271;9.999871179623916;0.4042135343951543;-0.006511002138918393;1.0446579648568066;1.0000252345988536;0.4042166873580051;-0.006510996176400172;1.0446897953829597;1.0000011689728805;0.40426295215504754;0.4042561379125662;1.0000044496392602
0.000128;1.0444310260321086;0.41666748907199;0.39893365150321625;-3.0627185980618057e-07;-9.247073524561512e-07;1.0446849009316037;1.044695776930426;10.000062066409193;9.99987149979892;0.4042135221601014;-0.006511002158346806;1.0446577951350702;1.0000251232652597;0.4042166559755274;-0.006510996194699178;1.0446897172680045;1.0000011640808328;0.40426300458002906;0.4042561908601918;1.000004508934056
