time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;Wind_Turbine1_GEN_MagnitudeControlledByAVRPu;Wind_Turbine2_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr1_XFMR_Tap;StepUp_Xfmr2_XFMR_Tap;Wind_Turbine1_GEN_InjectedActiveCurrent;Wind_Turbine1_GEN_InjectedReactiveCurrent;Wind_Turbine1_GEN_AVRSetpointPu;Wind_Turbine1_GEN_NetworkFrequencyPu;Wind_Turbine2_GEN_InjectedActiveCurrent;Wind_Turbine2_GEN_InjectedReactiveCurrent;Wind_Turbine2_GEN_AVRSetpointPu;Wind_Turbine2_GEN_NetworkFrequencyPu;Wind_Turbine1_GEN_InjectedCurrent;Wind_Turbine2_GEN_InjectedCurrent;NetworkFrequencyPu
0.0;1.044443430214088;0.4166642706115151;0.39893798593264035;-1.4330068966097228e-06;-6.292163215299943e-07;1.0446884945403037;1.0446825065971743;10.00023958836852;10.000041132455953;0.40420910132386667;-0.006511004069284346;1.0446582714254815;1.0000033060488482;0.40421124675487896;-0.00651100000913683;1.0446818469387185;1.000001658552958;0.40426824756965984;0.40426442373365573;1.0000084277087444
0.0;1.0444433901624166;0.41666430691665696;0.39893794781255887;-1.4312466848140055e-06;-6.296628426923412e-07;1.0446884639439378;1.0446825075027626;10.00023934632319;10.000041270197077;0.4042091039408366;-0.006511004052601692;1.0446583100005256;1.000003274080338;0.40421125530110985;-0.006510999977943341;1.0446819180244888;1.0000016915278196;0.40426827399566434;0.40426442518281636;1.000008434038184
1e-06;1.0444433473719816;0.4166643460659797;0.39893790669970597;-1.4293427293040818e-06;-6.301496148975841e-07;1.0446884309061681;1.0446825082992761;10.000239085427003;10.000041421580773;0.40420910680225697;-0.006511004034613302;1.0446583515367018;1.0000032398214262;0.40421126444696753;-0.006510999944384506;1.0446819942866494;1.000001726747727;0.4042683023518922;0.4042644268557987;1.0000084408868444
2e-06;1.0444433021310067;0.41666438822343155;0.39893786240505824;-1.427284397291502e-06;-6.306851351935306e-07;1.0446883951668802;1.0446825089428937;10.00023880345803;10.000041589888816;0.404209109958135;-0.00651100401522196;1.0446583961097073;1.000003203254695;0.40421127417437824;-0.006510999908369993;1.0446820757417656;1.0000017640392125;0.4042683326123346;0.40426442883134583;1.0000084483682652
4e-06;1.0444432548370017;0.4166644334830162;0.3989378147997101;-1.4250675864211417e-06;-6.312787968203569e-07;1.0446883564643519;1.0446825094936012;10.000238497501446;10.000041778421187;0.40420911343351557;-0.006511003994325228;1.0446584436499848;1.000003164377745;0.4042112844706316;-0.006510999869832632;1.0446821623698463;1.0000018032168414;0.40426836469608296;0.4042644311547248;1.0000084565918699
8e-06;1.0444432058442024;0.4166644818795208;0.3989377638472862;-1.4226960733248498e-06;-6.319395666253424e-07;1.0446883145696078;1.0446825100466581;10.000238164334842;10.00004199043145;0.40420911720710784;-0.006511003971818269;1.0446584939811605;1.0000031232110067;0.4042112953337182;-0.006510999828723784;1.0446822541600467;1.000001844213128;0.40426839849787616;0.4042644338441244;1.000008465631671
1.6e-05;1.0444431554276399;0.4166645333904035;0.3989377095991519;-1.4201801799831484e-06;-6.32675708966357e-07;1.0446882692975326;1.0446825106404527;10.000237800819505;10.000042228879716;0.40420912123063485;-0.006511003947618334;1.0446585469054603;1.000003079756234;0.40421130676353256;-0.006510999785009495;1.044682351113916;1.0000018871073604;0.4042684338810867;0.404264436910534;1.000008475561597
3.2e-05;1.0444431038416033;0.4166645879213347;0.39893765213491406;-1.4175336128190672e-06;-6.334946747463903e-07;1.044688220530762;1.0446825112667375;10.000237404145839;10.00004249616397;0.4042091254430681;-0.006511003921683888;1.0446586022820208;1.0000030339641308;0.40421131875755745;-0.006510999738659133;1.0446824532343066;1.0000019320416842;0.40426847064767235;0.40426444037549536;1.0000084864688772
6.4e-05;1.0444430513308745;0.4166646453380551;0.39893759150469355;-1.4147698750023044e-06;-6.344014542246292e-07;1.0446881682083662;1.0446825119325884;10.000236972010796;10.000042794568959;0.40420912973667483;-0.006511003893999994;1.0446586600589358;1.0000029857649575;0.40421133130687015;-0.006510999689651569;1.0446825604686922;1.0000019791384138;0.4042685085644498;0.4042644442945183;1.0000084984014093
0.000128;1.0444429980818046;0.4166647055155589;0.3989375277299115;-1.411899717764683e-06;-6.353980969729579e-07;1.0446881122741736;1.0446825126410446;10.00023650239811;10.00004312686198;0.40420913392534863;-0.006511003864562563;1.044658720246939;1.0000029350903794;0.40421134440006024;-0.006510999638013659;1.04468267263963;1.0000020285076408;0.4042685474517364;0.4042644487721597;1.000008511305051
