time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;Wind_Turbine1_GEN_MagnitudeControlledByAVRPu;Wind_Turbine2_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr1_XFMR_Tap;StepUp_Xfmr2_XFMR_Tap;Wind_Turbine1_GEN_InjectedActiveCurrent;Wind_Turbine1_GEN_InjectedReactiveCurrent;Wind_Turbine1_GEN_AVRSetpointPu;Wind_Turbine1_GEN_NetworkFrequencyPu;Wind_Turbine2_GEN_InjectedActiveCurrent;Wind_Turbine2_GEN_InjectedReactiveCurrent;Wind_Turbine2_GEN_AVRSetpointPu;Wind_Turbine2_GEN_NetworkFrequencyPu;Wind_Turbine1_GEN_InjectedCurrent;Wind_Turbine2_GEN_InjectedCurrent;NetworkFrequencyPu
0.0;0.9999972881155104;0.3989343804995489;0.39894149968702647;-3.7348810134416803e-06;-2.045416050428915e-06;1.0002161957933349;1.0002383239574564;10.000027433713939;10.000010939336795;0.4042054539427083;-0.0065109998732280445;1.044652374742529;0.9999852255229058;0.4042134196599509;-0.006510997255638672;1.044648921681449;0.9999889320557978;0.4042510472344469;0.4042640383781351;0.9999878658081386
0.0;0.9999973266181909;0.39893437988041675;0.3989414997352444;-4.315112098384748e-06;-2.6020748126090854e-06;1.0002162588815837;1.0002383530983905;10.000027298655716;10.000010813272981;0.40420544012868703;-0.006510999878945797;1.0446523879401017;0.9999853006829759;0.4042134100068943;-0.00651099725117927;1.0446489220793722;0.9999889038621527;0.4042510874083894;0.4042640289472239;0.9999878517616148
1e-06;0.999997368095026;0.3989343791577143;0.3989414997929352;-4.3417344876406954e-06;-2.6031808407313383e-06;1.0002163264916593;1.0002383843085212;10.00002715334339;10.00001067574077;0.40420542546018773;-0.006510999885051703;1.0446524022255583;0.9999853816221557;0.4042133995992809;-0.0065109972463908575;1.0446489229321876;0.9999888735831072;0.4042511308031728;0.40426401866280204;0.9999878367038021
2e-06;0.9999974127360968;0.39893437824140254;0.39894149995186207;-4.370412208957226e-06;-2.604127747612787e-06;1.0002163985343748;1.000238417609074;10.000026996194133;10.000010523961736;0.40420541007953414;-0.006510999891548574;1.0446524177490577;0.9999854686040994;0.40421338837629833;-0.006510997241271794;1.044648924703888;0.9999888411887923;0.4042511776218494;0.4042640074564998;0.9999878207130694
4e-06;0.9999974607058858;0.39893437697976575;0.3989415003876721;-4.9567186090476545e-06;-3.1602268208565766e-06;1.0002164748479496;1.0002384530601232;10.000026824550302;10.000010354435494;0.40420539413767304;-0.006510999898480137;1.044652434735381;0.999985561809567;0.4042133763192896;-0.006510997235849967;1.044648927947505;0.9999888066715272;0.4042512279333061;0.40426399532982005;0.9999878038935861
8e-06;0.9999975120731567;0.3989343751732896;0.39894150129747996;-5.545028383191858e-06;-3.715685171902985e-06;1.000216555276928;1.0002384907465929;10.000026635360133;10.000010163485088;0.40420537773714704;-0.006510999905927286;1.0446524534268133;0.9999856613461168;0.4042133634550956;-0.006510997230209321;1.0446489332744453;0.99998877008448;0.40425128168995866;0.4042639823309303;0.9999877862801121
1.6e-05;0.9999975668022332;0.39893437260294196;0.398941502799945;-6.6907828356976765e-06;-4.825897677169887e-06;1.0002156397228281;1.0002375307446751;10.000026426320424;10.000009947797542;0.4042053609094525;-0.00651099991397927;1.0446524739762024;0.9999857672188082;0.4042133497846282;-0.006510997224494451;1.0446489413442326;0.9999887316488345;0.4042513387940533;0.404263968541034;0.9999877678165854
3.2e-05;0.999997624862357;0.3989343690819706;0.3989415048927849;-8.949410113248486e-06;-7.046327317130888e-06;1.000215728165576;1.0002375730890798;10.00002619669512;10.000009704243869;0.40420534365180255;-0.006510999922711139;1.04465249645636;0.9999858792609561;0.4042133352089998;-0.006510997218882412;1.04464895280943;0.999988691829186;0.4042513991270366;0.404263954045563;0.9999877484538522
6.4e-05;0.9999976863356848;0.39893436452861214;0.3989415075131942;-1.343191432644078e-05;-1.1488023165018053e-05;1.000215820631755;1.000237617717782;10.00002594736473;10.000009429098181;0.40420532598636094;-0.006511999932167465;1.0446525209577986;0.9999859971218288;0.4042133195047444;-0.006511997213538254;1.0446489682639986;0.9999886512676245;0.4042514786482903;0.4042639550184025;0.999987728262939
0.000128;0.9999977513936661;0.39893491454829594;0.3989420661891775;-2.1249335315077875e-05;-1.926205564405185e-05;1.0002159171244698;1.0002376644317692;10.000025680443072;10.000009118020019;0.4042053079887623;-0.006512999942351321;1.044652547630258;0.9999861203182004;0.40421330233434244;-0.006512997208589253;1.0446489882397367;0.9999886106304888;0.4042515610410638;0.40426395544735494;0.9999877074394861
0.000256;0.9999978201666776;0.3989371303833956;0.39894429208448645;-3.2401595500364464e-05;-3.036841974244856e-05;1.0002160176051997;1.0002377129219873;10.000025398352681;10.00000876719938;0.4042082897861096;-0.006519999953236977;1.0446525766867434;0.9999862483056962;0.4042162832711417;-0.006519997204130751;1.0446490131970019;0.999988570501908;0.40425474232253406;0.40426705184030676;0.999987686226741
0.000512;0.9999978926343748;0.39894601218682135;0.39895318531408186;-3.9110793402066116e-05;-3.7029366421502394e-05;1.0002161220272738;1.0002377628144148;10.000025102790122;10.00000837389786;0.4042162715492805;-0.0065429999648009465;1.0446526084539896;0.9999863805537222;0.40422426184531773;-0.006542997200247459;1.0446490434884517;0.9999885313141886;0.4042631838362538;0.40427540618586644;0.9999876648627201
0.000768;0.9999979686001138;0.3989598934505204;0.39896707936420156;-2.582121485570793e-05;-2.3689369650893377e-05;1.0002162303499667;1.0002378136704737;10.00002479497855;10.000007935703907;0.40422925348728833;-0.0065789999770350435;1.0446526434061445;0.9999865165684081;0.4042372376124129;-0.006578997197040219;1.0446490793569698;0.9999884933098498;0.40427683895465033;0.40428897253717416;0.9999876435979955
0.00128;0.9999980477489894;0.3990026632232017;0.3990098632909479;4.9133965282951686e-05;5.131820992219651e-05;1.0002183425457194;1.000239865000755;10.000024476450198;10.00000745029112;0.4042712358326645;-0.006687999989929784;1.044652682089068;0.9999866558958812;0.40427921020604296;-0.006687997194642602;1.0446491210124291;0.9999884566233562;0.4043206953935973;0.4043327392257156;0.9999876227657938
0.001792;0.9999981297869952;0.39906432165553285;0.39907153720980004;0.00018131042452492794;0.00018354884822495445;1.000221458595808;1.0002429163593547;10.00002414876866;10.000006916038707;0.40433121880842665;-0.006842000003461646;1.0446527250124278;0.9999867981376429;0.404339179366646;-0.006841997193212747;1.0446491687466348;0.9999884213985983;0.4043833379314715;0.4043952915016958;0.9999876028279026
0.002304;0.9999982145684221;0.3991443133507186;0.39915154557143995;0.00036237489030871195;0.00036466905587448275;1.0002265784560858;1.0002479674260198;10.000023812738533;10.000006331940746;0.4044082025945368;-0.007036000017602374;1.0446527726122394;0.999986942898808;0.40441614496103906;-0.007035997192918411;1.0446492229645616;0.99998838778018;0.40446373019740717;0.404475593278149;0.9999875843210942
0.002816;0.9999983020972207;0.39923986071449424;0.3992471105162533;0.0005834384679109275;0.0005857897625321467;1.0002317020256564;1.0002530179929292;10.000023468155476;10.000005696878851;0.4045021873077868;-0.0072660000323257305;1.0446528252717313;0.9999870897622264;0.40451010696926687;-0.007265997193933265;1.0446492840978425;0.9999883558696413;0.40456185687905616;0.4045736293782731;0.9999875677512379
0.003328;0.9999983924321022;0.3993509639165342;0.39935823193515785;0.0008395010964205252;0.000841910820952523;1.0002388291513031;1.0002600679380507;10.00002311426447;10.00000500978772;0.40461017300054974;-0.007528000047603781;1.0446528833761408;0.9999872384043264;0.404618065455606;-0.007527997196428314;1.0446493525192024;0.9999883257923028;0.4046747042680484;0.40468638618699626;0.9999875535145359
