;time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine1_GEN_MagnitudeControlledByAVRPu;Wind_Turbine2_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr1_XFMR_Tap;StepUp_Xfmr2_XFMR_Tap;Wind_Turbine1_GEN_InjectedActiveCurrent;Wind_Turbine1_GEN_InjectedReactiveCurrent;Wind_Turbine1_GEN_AVRSetpointPu;Wind_Turbine1_GEN_NetworkFrequencyPu;Wind_Turbine2_GEN_InjectedActiveCurrent;Wind_Turbine2_GEN_InjectedReactiveCurrent;Wind_Turbine2_GEN_AVRSetpointPu;Wind_Turbine2_GEN_NetworkFrequencyPu;Wind_Turbine1_GEN_InjectedCurrent;Wind_Turbine2_GEN_InjectedCurrent;NetworkFrequencyPu
1316;1.302e+01;1.046e+00;3.747e-01;7.756e-04;3.581e-01;7.413e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.509e-03;1.045e+00;1.000e+00;3.632e-01;-6.509e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1317;1.303e+01;1.046e+00;3.747e-01;7.755e-04;3.581e-01;7.412e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.509e-03;1.045e+00;1.000e+00;3.632e-01;-6.509e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1318;1.304e+01;1.046e+00;3.747e-01;7.755e-04;3.581e-01;7.412e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.509e-03;1.045e+00;1.000e+00;3.632e-01;-6.509e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1319;1.305e+01;1.046e+00;3.747e-01;7.755e-04;3.581e-01;7.412e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.509e-03;1.045e+00;1.000e+00;3.632e-01;-6.509e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1320;1.306e+01;1.046e+00;3.747e-01;7.755e-04;3.581e-01;7.412e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.509e-03;1.045e+00;1.000e+00;3.632e-01;-6.509e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1321;1.307e+01;1.046e+00;3.747e-01;7.755e-04;3.581e-01;7.412e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.509e-03;1.045e+00;1.000e+00;3.632e-01;-6.509e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1322;1.308e+01;1.046e+00;3.747e-01;7.760e-04;3.581e-01;7.417e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.509e-03;1.045e+00;1.000e+00;3.632e-01;-6.509e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1323;1.309e+01;1.046e+00;3.747e-01;7.760e-04;3.581e-01;7.417e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.509e-03;1.045e+00;1.000e+00;3.632e-01;-6.509e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1324;1.310e+01;1.046e+00;3.747e-01;7.760e-04;3.581e-01;7.417e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.509e-03;1.045e+00;1.000e+00;3.632e-01;-6.509e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1325;1.311e+01;1.046e+00;3.747e-01;7.760e-04;3.581e-01;7.417e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.509e-03;1.045e+00;1.000e+00;3.632e-01;-6.509e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1326;1.312e+01;1.046e+00;3.747e-01;7.760e-04;3.581e-01;7.417e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.509e-03;1.045e+00;1.000e+00;3.632e-01;-6.509e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1327;1.313e+01;1.046e+00;3.747e-01;7.760e-04;3.581e-01;7.417e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.509e-03;1.045e+00;1.000e+00;3.632e-01;-6.509e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1328;1.314e+01;1.046e+00;3.747e-01;7.760e-04;3.581e-01;7.417e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.509e-03;1.045e+00;1.000e+00;3.632e-01;-6.509e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1329;1.315e+01;1.046e+00;3.747e-01;7.760e-04;3.581e-01;7.417e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.509e-03;1.045e+00;1.000e+00;3.632e-01;-6.509e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1330;1.316e+01;1.046e+00;3.747e-01;7.760e-04;3.581e-01;7.417e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.509e-03;1.045e+00;1.000e+00;3.632e-01;-6.509e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1331;1.317e+01;1.046e+00;3.747e-01;7.760e-04;3.581e-01;7.417e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.509e-03;1.045e+00;1.000e+00;3.632e-01;-6.509e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1332;1.318e+01;1.046e+00;3.747e-01;7.760e-04;3.581e-01;7.417e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.509e-03;1.045e+00;1.000e+00;3.632e-01;-6.509e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1333;1.319e+01;1.046e+00;3.747e-01;7.760e-04;3.581e-01;7.417e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.509e-03;1.045e+00;1.000e+00;3.632e-01;-6.509e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1334;1.320e+01;1.046e+00;3.747e-01;7.760e-04;3.581e-01;7.417e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.509e-03;1.045e+00;1.000e+00;3.632e-01;-6.509e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1335;1.321e+01;1.046e+00;3.747e-01;7.760e-04;3.581e-01;7.417e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.509e-03;1.045e+00;1.000e+00;3.632e-01;-6.509e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1336;1.322e+01;1.046e+00;3.747e-01;7.760e-04;3.581e-01;7.417e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.509e-03;1.045e+00;1.000e+00;3.632e-01;-6.509e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1337;1.323e+01;1.046e+00;3.747e-01;7.766e-04;3.581e-01;7.422e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.509e-03;1.045e+00;1.000e+00;3.632e-01;-6.509e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1338;1.324e+01;1.046e+00;3.747e-01;7.766e-04;3.581e-01;7.422e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.509e-03;1.045e+00;1.000e+00;3.632e-01;-6.509e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1339;1.325e+01;1.046e+00;3.747e-01;7.766e-04;3.581e-01;7.422e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.509e-03;1.045e+00;1.000e+00;3.632e-01;-6.509e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1340;1.326e+01;1.046e+00;3.747e-01;7.766e-04;3.581e-01;7.422e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.509e-03;1.045e+00;1.000e+00;3.632e-01;-6.509e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1341;1.327e+01;1.046e+00;3.747e-01;7.766e-04;3.581e-01;7.422e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.509e-03;1.045e+00;1.000e+00;3.632e-01;-6.509e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1342;1.328e+01;1.046e+00;3.747e-01;7.766e-04;3.581e-01;7.422e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.509e-03;1.045e+00;1.000e+00;3.632e-01;-6.509e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1343;1.329e+01;1.046e+00;3.747e-01;7.766e-04;3.581e-01;7.422e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.509e-03;1.045e+00;1.000e+00;3.632e-01;-6.509e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1344;1.330e+01;1.046e+00;3.747e-01;7.766e-04;3.581e-01;7.422e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.509e-03;1.045e+00;1.000e+00;3.632e-01;-6.509e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1345;1.331e+01;1.046e+00;3.747e-01;7.766e-04;3.581e-01;7.422e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.509e-03;1.045e+00;1.000e+00;3.632e-01;-6.509e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1346;1.332e+01;1.046e+00;3.747e-01;7.766e-04;3.581e-01;7.422e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.509e-03;1.045e+00;1.000e+00;3.632e-01;-6.509e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1347;1.333e+01;1.046e+00;3.747e-01;7.766e-04;3.581e-01;7.422e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.509e-03;1.045e+00;1.000e+00;3.632e-01;-6.509e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1348;1.334e+01;1.046e+00;3.747e-01;7.766e-04;3.581e-01;7.422e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.509e-03;1.045e+00;1.000e+00;3.632e-01;-6.509e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1349;1.335e+01;1.046e+00;3.747e-01;7.766e-04;3.581e-01;7.422e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.509e-03;1.045e+00;1.000e+00;3.632e-01;-6.509e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1350;1.336e+01;1.046e+00;3.747e-01;7.766e-04;3.581e-01;7.422e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.509e-03;1.045e+00;1.000e+00;3.632e-01;-6.509e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1351;1.337e+01;1.046e+00;3.747e-01;7.766e-04;3.581e-01;7.422e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1352;1.338e+01;1.046e+00;3.747e-01;7.766e-04;3.581e-01;7.422e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1353;1.339e+01;1.046e+00;3.747e-01;7.766e-04;3.581e-01;7.422e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1354;1.340e+01;1.046e+00;3.747e-01;7.766e-04;3.581e-01;7.422e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1355;1.341e+01;1.046e+00;3.747e-01;7.766e-04;3.581e-01;7.422e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1356;1.342e+01;1.046e+00;3.747e-01;7.766e-04;3.581e-01;7.422e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1357;1.343e+01;1.046e+00;3.747e-01;7.771e-04;3.581e-01;7.428e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1358;1.344e+01;1.046e+00;3.747e-01;7.771e-04;3.581e-01;7.428e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1359;1.345e+01;1.046e+00;3.747e-01;7.771e-04;3.581e-01;7.427e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1360;1.346e+01;1.046e+00;3.747e-01;7.771e-04;3.581e-01;7.427e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1361;1.347e+01;1.046e+00;3.747e-01;7.771e-04;3.581e-01;7.427e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1362;1.348e+01;1.046e+00;3.747e-01;7.771e-04;3.581e-01;7.427e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1363;1.349e+01;1.046e+00;3.747e-01;7.771e-04;3.581e-01;7.427e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1364;1.350e+01;1.046e+00;3.747e-01;7.771e-04;3.581e-01;7.427e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1365;1.351e+01;1.046e+00;3.747e-01;7.771e-04;3.581e-01;7.427e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1366;1.352e+01;1.046e+00;3.747e-01;7.771e-04;3.581e-01;7.427e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1367;1.353e+01;1.046e+00;3.747e-01;7.771e-04;3.581e-01;7.427e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1368;1.354e+01;1.046e+00;3.747e-01;7.771e-04;3.581e-01;7.427e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1369;1.355e+01;1.046e+00;3.747e-01;7.771e-04;3.581e-01;7.427e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1370;1.356e+01;1.046e+00;3.747e-01;7.771e-04;3.581e-01;7.427e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1371;1.357e+01;1.046e+00;3.747e-01;7.771e-04;3.581e-01;7.427e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1372;1.358e+01;1.046e+00;3.747e-01;7.771e-04;3.581e-01;7.427e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1373;1.359e+01;1.046e+00;3.747e-01;7.771e-04;3.581e-01;7.427e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1374;1.360e+01;1.046e+00;3.747e-01;7.771e-04;3.581e-01;7.427e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1375;1.361e+01;1.046e+00;3.747e-01;7.771e-04;3.581e-01;7.427e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1376;1.362e+01;1.046e+00;3.747e-01;7.771e-04;3.581e-01;7.427e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1377;1.363e+01;1.046e+00;3.747e-01;7.771e-04;3.581e-01;7.427e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1378;1.364e+01;1.046e+00;3.747e-01;7.771e-04;3.581e-01;7.427e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1379;1.365e+01;1.046e+00;3.747e-01;7.771e-04;3.581e-01;7.427e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1380;1.366e+01;1.046e+00;3.747e-01;7.771e-04;3.581e-01;7.427e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1381;1.367e+01;1.046e+00;3.747e-01;7.771e-04;3.581e-01;7.427e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1382;1.368e+01;1.046e+00;3.747e-01;7.771e-04;3.581e-01;7.427e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1383;1.369e+01;1.046e+00;3.747e-01;7.771e-04;3.581e-01;7.427e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1384;1.370e+01;1.046e+00;3.747e-01;7.777e-04;3.581e-01;7.433e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1385;1.371e+01;1.046e+00;3.747e-01;7.777e-04;3.581e-01;7.433e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1386;1.372e+01;1.046e+00;3.747e-01;7.777e-04;3.581e-01;7.433e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1387;1.373e+01;1.046e+00;3.747e-01;7.776e-04;3.581e-01;7.432e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1388;1.374e+01;1.046e+00;3.747e-01;7.776e-04;3.581e-01;7.432e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1389;1.375e+01;1.046e+00;3.747e-01;7.776e-04;3.581e-01;7.432e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1390;1.376e+01;1.046e+00;3.747e-01;7.776e-04;3.581e-01;7.432e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1391;1.377e+01;1.046e+00;3.747e-01;7.776e-04;3.581e-01;7.432e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1392;1.378e+01;1.046e+00;3.747e-01;7.776e-04;3.581e-01;7.432e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1393;1.379e+01;1.046e+00;3.747e-01;7.776e-04;3.581e-01;7.432e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1394;1.380e+01;1.046e+00;3.747e-01;7.776e-04;3.581e-01;7.432e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1395;1.381e+01;1.046e+00;3.747e-01;7.776e-04;3.581e-01;7.432e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1396;1.382e+01;1.046e+00;3.747e-01;7.776e-04;3.581e-01;7.432e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1397;1.383e+01;1.046e+00;3.747e-01;7.776e-04;3.581e-01;7.432e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1398;1.384e+01;1.046e+00;3.747e-01;7.776e-04;3.581e-01;7.432e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1399;1.385e+01;1.046e+00;3.747e-01;7.776e-04;3.581e-01;7.432e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1400;1.386e+01;1.046e+00;3.747e-01;7.776e-04;3.581e-01;7.432e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1401;1.387e+01;1.046e+00;3.747e-01;7.776e-04;3.581e-01;7.432e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1402;1.388e+01;1.046e+00;3.747e-01;7.776e-04;3.581e-01;7.432e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1403;1.389e+01;1.046e+00;3.747e-01;7.776e-04;3.581e-01;7.432e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
1404;1.390e+01;1.046e+00;3.747e-01;7.776e-04;3.581e-01;7.432e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;3.636e-01;-6.510e-03;1.045e+00;1.000e+00;3.632e-01;-6.510e-03;1.045e+00;1.000e+00;3.637e-01;3.632e-01;1.000e+00
