time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine1_GEN_MagnitudeControlledByAVRPu;Wind_Turbine2_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr1_XFMR_Tap;StepUp_Xfmr2_XFMR_Tap;Wind_Turbine1_GEN_InjectedActiveCurrent;Wind_Turbine1_GEN_InjectedReactiveCurrent;Wind_Turbine1_GEN_AVRSetpointPu;Wind_Turbine1_GEN_NetworkFrequencyPu;Wind_Turbine2_GEN_InjectedActiveCurrent;Wind_Turbine2_GEN_InjectedReactiveCurrent;Wind_Turbine2_GEN_AVRSetpointPu;Wind_Turbine2_GEN_NetworkFrequencyPu;Wind_Turbine1_GEN_InjectedCurrent;Wind_Turbine2_GEN_InjectedCurrent;NetworkFrequencyPu
0.000000000;1.044e+00;4.167e-01;-1.012e-06;3.989e-01;-9.690e-07;1.047e+00;1.047e+00;1.000e+01;1.000e+01;4.042e-01;-6.511e-03;1.043e+00;1.000e+00;4.042e-01;-6.511e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.000001000;1.044e+00;4.167e-01;-1.012e-06;3.989e-01;-9.690e-07;1.047e+00;1.047e+00;1.000e+01;1.000e+01;4.042e-01;-6.511e-03;1.043e+00;1.000e+00;4.042e-01;-6.511e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.000002000;1.044e+00;4.167e-01;-1.012e-06;3.989e-01;-9.690e-07;1.047e+00;1.047e+00;1.000e+01;1.000e+01;4.042e-01;-6.511e-03;1.043e+00;1.000e+00;4.042e-01;-6.511e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.000004000;1.044e+00;4.167e-01;-1.012e-06;3.989e-01;-9.690e-07;1.047e+00;1.047e+00;1.000e+01;1.000e+01;4.042e-01;-6.511e-03;1.043e+00;1.000e+00;4.042e-01;-6.511e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.000008000;1.044e+00;4.167e-01;-1.012e-06;3.989e-01;-9.690e-07;1.047e+00;1.047e+00;1.000e+01;1.000e+01;4.042e-01;-6.511e-03;1.043e+00;1.000e+00;4.042e-01;-6.511e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.000016000;1.044e+00;4.167e-01;-1.012e-06;3.989e-01;-9.690e-07;1.047e+00;1.047e+00;1.000e+01;1.000e+01;4.042e-01;-6.511e-03;1.043e+00;1.000e+00;4.042e-01;-6.511e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.000032000;1.044e+00;4.167e-01;-1.012e-06;3.989e-01;-9.690e-07;1.047e+00;1.047e+00;1.000e+01;1.000e+01;4.042e-01;-6.511e-03;1.043e+00;1.000e+00;4.042e-01;-6.511e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.000064000;1.044e+00;4.167e-01;-1.012e-06;3.989e-01;-9.690e-07;1.047e+00;1.047e+00;1.000e+01;1.000e+01;4.042e-01;-6.511e-03;1.043e+00;1.000e+00;4.042e-01;-6.511e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.000128000;1.044e+00;4.167e-01;-1.012e-06;3.989e-01;-9.690e-07;1.047e+00;1.047e+00;1.000e+01;1.000e+01;4.042e-01;-6.511e-03;1.043e+00;1.000e+00;4.042e-01;-6.511e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.000256000;1.044e+00;4.167e-01;-1.012e-06;3.989e-01;-9.690e-07;1.047e+00;1.047e+00;1.000e+01;1.000e+01;4.042e-01;-6.511e-03;1.043e+00;1.000e+00;4.042e-01;-6.511e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.000512000;1.044e+00;4.167e-01;-1.012e-06;3.989e-01;-9.690e-07;1.047e+00;1.047e+00;1.000e+01;1.000e+01;4.042e-01;-6.511e-03;1.043e+00;1.000e+00;4.042e-01;-6.511e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.001024000;1.044e+00;4.167e-01;-1.012e-06;3.989e-01;-9.690e-07;1.047e+00;1.047e+00;1.000e+01;1.000e+01;4.042e-01;-6.511e-03;1.043e+00;1.000e+00;4.042e-01;-6.511e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.002048000;1.044e+00;4.167e-01;-1.588e-06;3.989e-01;-1.520e-06;1.047e+00;1.047e+00;1.000e+01;1.000e+01;4.042e-01;-6.510e-03;1.043e+00;1.000e+00;4.042e-01;-6.510e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.004096000;1.044e+00;4.167e-01;-2.690e-06;3.989e-01;-2.575e-06;1.047e+00;1.047e+00;1.000e+01;1.000e+01;4.042e-01;-6.509e-03;1.043e+00;1.000e+00;4.042e-01;-6.509e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.008192000;1.044e+00;4.167e-01;-6.167e-06;3.989e-01;-5.905e-06;1.047e+00;1.047e+00;1.000e+01;1.000e+01;4.042e-01;-6.506e-03;1.043e+00;1.000e+00;4.042e-01;-6.506e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.016384000;1.044e+00;4.167e-01;-1.653e-05;3.989e-01;-1.582e-05;1.047e+00;1.047e+00;1.000e+01;1.000e+01;4.042e-01;-6.496e-03;1.043e+00;1.000e+00;4.042e-01;-6.496e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.024576000;1.044e+00;4.167e-01;-3.069e-05;3.989e-01;-2.938e-05;1.047e+00;1.047e+00;1.000e+01;1.000e+01;4.042e-01;-6.482e-03;1.043e+00;1.000e+00;4.042e-01;-6.482e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.032768000;1.044e+00;4.167e-01;-4.562e-05;3.989e-01;-4.368e-05;1.047e+00;1.047e+00;1.000e+01;1.000e+01;4.042e-01;-6.468e-03;1.043e+00;1.000e+00;4.042e-01;-6.468e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.042768000;1.044e+00;4.167e-01;-6.505e-05;3.989e-01;-6.228e-05;1.047e+00;1.047e+00;1.000e+01;1.000e+01;4.042e-01;-6.449e-03;1.043e+00;1.000e+00;4.042e-01;-6.449e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.052768000;1.044e+00;4.167e-01;-8.532e-05;3.989e-01;-8.169e-05;1.047e+00;1.047e+00;1.000e+01;1.000e+01;4.042e-01;-6.430e-03;1.043e+00;1.000e+00;4.042e-01;-6.430e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.062768000;1.044e+00;4.167e-01;-1.058e-04;3.989e-01;-1.013e-04;1.047e+00;1.047e+00;1.000e+01;1.000e+01;4.042e-01;-6.411e-03;1.043e+00;1.000e+00;4.042e-01;-6.411e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.072768000;1.044e+00;4.167e-01;-1.268e-04;3.989e-01;-1.215e-04;1.047e+00;1.047e+00;1.000e+01;1.000e+01;4.042e-01;-6.391e-03;1.043e+00;1.000e+00;4.042e-01;-6.391e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.082768000;1.044e+00;4.167e-01;-1.478e-04;3.989e-01;-1.415e-04;1.047e+00;1.047e+00;1.000e+01;1.000e+01;4.042e-01;-6.370e-03;1.043e+00;1.000e+00;4.042e-01;-6.370e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.092768000;1.044e+00;4.167e-01;-1.694e-04;3.989e-01;-1.622e-04;1.047e+00;1.047e+00;1.000e+01;1.000e+01;4.042e-01;-6.350e-03;1.043e+00;1.000e+00;4.042e-01;-6.350e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.102768000;1.044e+00;4.167e-01;-1.921e-04;3.990e-01;-1.839e-04;1.047e+00;1.047e+00;1.000e+01;1.000e+01;4.042e-01;-6.329e-03;1.043e+00;1.000e+00;4.042e-01;-6.329e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.112768000;1.044e+00;4.167e-01;-2.142e-04;3.990e-01;-2.051e-04;1.047e+00;1.047e+00;1.000e+01;1.000e+01;4.042e-01;-6.307e-03;1.043e+00;1.000e+00;4.042e-01;-6.307e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.122768000;1.044e+00;4.167e-01;-2.375e-04;3.990e-01;-2.274e-04;1.047e+00;1.047e+00;1.000e+01;1.000e+01;4.042e-01;-6.285e-03;1.043e+00;1.000e+00;4.042e-01;-6.285e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.132768000;1.044e+00;4.167e-01;-2.607e-04;3.990e-01;-2.496e-04;1.047e+00;1.047e+00;1.000e+01;1.000e+01;4.042e-01;-6.263e-03;1.043e+00;1.000e+00;4.042e-01;-6.263e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.142768000;1.044e+00;4.167e-01;-2.840e-04;3.990e-01;-2.719e-04;1.047e+00;1.047e+00;1.000e+01;1.000e+01;4.042e-01;-6.241e-03;1.043e+00;1.000e+00;4.042e-01;-6.241e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.152768000;1.044e+00;4.167e-01;-3.078e-04;3.990e-01;-2.947e-04;1.047e+00;1.047e+00;1.000e+01;1.000e+01;4.042e-01;-6.218e-03;1.043e+00;1.000e+00;4.042e-01;-6.218e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.162768000;1.044e+00;4.167e-01;-3.315e-04;3.990e-01;-3.175e-04;1.047e+00;1.047e+00;1.000e+01;1.000e+01;4.042e-01;-6.195e-03;1.043e+00;1.000e+00;4.042e-01;-6.195e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.172768000;1.044e+00;4.167e-01;-3.559e-04;3.990e-01;-3.408e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;4.042e-01;-6.172e-03;1.043e+00;1.000e+00;4.042e-01;-6.172e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.182768000;1.044e+00;4.167e-01;-3.802e-04;3.990e-01;-3.641e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;4.043e-01;-6.149e-03;1.043e+00;1.000e+00;4.043e-01;-6.149e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.192768000;1.044e+00;4.167e-01;-4.052e-04;3.990e-01;-3.880e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;4.043e-01;-6.125e-03;1.043e+00;1.000e+00;4.043e-01;-6.125e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.202768000;1.044e+00;4.167e-01;-4.295e-04;3.990e-01;-4.113e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;4.043e-01;-6.102e-03;1.043e+00;1.000e+00;4.043e-01;-6.102e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.212768000;1.044e+00;4.167e-01;-4.545e-04;3.990e-01;-4.352e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;4.043e-01;-6.078e-03;1.043e+00;1.000e+00;4.043e-01;-6.078e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.222768000;1.044e+00;4.167e-01;-4.800e-04;3.990e-01;-4.596e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;4.043e-01;-6.054e-03;1.043e+00;1.000e+00;4.043e-01;-6.054e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.232768000;1.044e+00;4.167e-01;-5.048e-04;3.990e-01;-4.834e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;4.043e-01;-6.030e-03;1.043e+00;1.000e+00;4.043e-01;-6.030e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.242768000;1.044e+00;4.167e-01;-5.303e-04;3.990e-01;-5.078e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;4.043e-01;-6.006e-03;1.043e+00;1.000e+00;4.043e-01;-6.006e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.252768000;1.044e+00;4.167e-01;-5.553e-04;3.990e-01;-5.317e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;4.043e-01;-5.982e-03;1.043e+00;1.000e+00;4.043e-01;-5.982e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.262768000;1.044e+00;4.167e-01;-5.807e-04;3.990e-01;-5.561e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;4.043e-01;-5.957e-03;1.043e+00;1.000e+00;4.043e-01;-5.957e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.272768000;1.044e+00;4.167e-01;-6.061e-04;3.990e-01;-5.805e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;4.043e-01;-5.933e-03;1.043e+00;1.000e+00;4.043e-01;-5.933e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.282768000;1.044e+00;4.167e-01;-6.316e-04;3.990e-01;-6.049e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;4.043e-01;-5.909e-03;1.043e+00;1.000e+00;4.043e-01;-5.909e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.292768000;1.044e+00;4.167e-01;-6.577e-04;3.990e-01;-6.299e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;4.043e-01;-5.884e-03;1.043e+00;1.000e+00;4.043e-01;-5.884e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.302768000;1.044e+00;4.167e-01;-6.832e-04;3.990e-01;-6.542e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;4.043e-01;-5.860e-03;1.043e+00;1.000e+00;4.043e-01;-5.860e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.312768000;1.044e+00;4.167e-01;-7.092e-04;3.990e-01;-6.792e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;4.043e-01;-5.835e-03;1.043e+00;1.000e+00;4.043e-01;-5.835e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.322768000;1.044e+00;4.167e-01;-7.353e-04;3.990e-01;-7.041e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;4.043e-01;-5.810e-03;1.043e+00;1.000e+00;4.043e-01;-5.810e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.332768000;1.044e+00;4.167e-01;-7.607e-04;3.990e-01;-7.285e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;4.043e-01;-5.785e-03;1.043e+00;1.000e+00;4.043e-01;-5.785e-03;1.043e+00;1.000e+00;4.043e-01;4.043e-01;1.000e+00
0.342768000;1.044e+00;4.167e-01;-7.867e-04;3.990e-01;-7.534e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;4.043e-01;-5.761e-03;1.043e+00;1.000e+00;4.043e-01;-5.761e-03;1.043e+00;1.000e+00;4.044e-01;4.043e-01;1.000e+00
0.352768000;1.044e+00;4.167e-01;-8.124e-04;3.990e-01;-7.780e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;4.043e-01;-5.736e-03;1.043e+00;1.000e+00;4.043e-01;-5.736e-03;1.043e+00;1.000e+00;4.044e-01;4.044e-01;1.000e+00
0.362768000;1.044e+00;4.167e-01;-8.384e-04;3.990e-01;-8.030e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;4.043e-01;-5.711e-03;1.043e+00;1.000e+00;4.043e-01;-5.711e-03;1.043e+00;1.000e+00;4.044e-01;4.044e-01;1.000e+00
0.372768000;1.044e+00;4.167e-01;-8.650e-04;3.990e-01;-8.284e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;4.043e-01;-5.686e-03;1.043e+00;1.000e+00;4.043e-01;-5.686e-03;1.043e+00;1.000e+00;4.044e-01;4.044e-01;1.000e+00
0.382768000;1.044e+00;4.167e-01;-8.911e-04;3.990e-01;-8.534e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;4.043e-01;-5.661e-03;1.043e+00;1.000e+00;4.043e-01;-5.661e-03;1.043e+00;1.000e+00;4.044e-01;4.044e-01;1.000e+00
0.392768000;1.044e+00;4.167e-01;-9.170e-04;3.990e-01;-8.783e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;4.043e-01;-5.636e-03;1.043e+00;1.000e+00;4.043e-01;-5.636e-03;1.043e+00;1.000e+00;4.044e-01;4.044e-01;1.000e+00
0.402768000;1.044e+00;4.167e-01;-9.431e-04;3.990e-01;-9.032e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;4.043e-01;-5.611e-03;1.043e+00;1.000e+00;4.043e-01;-5.611e-03;1.043e+00;1.000e+00;4.044e-01;4.044e-01;1.000e+00
0.412768000;1.044e+00;4.167e-01;-9.691e-04;3.990e-01;-9.282e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;4.043e-01;-5.586e-03;1.043e+00;1.000e+00;4.043e-01;-5.586e-03;1.043e+00;1.000e+00;4.044e-01;4.044e-01;1.000e+00
0.422768000;1.044e+00;4.167e-01;-9.957e-04;3.991e-01;-9.536e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;4.043e-01;-5.561e-03;1.043e+00;1.000e+00;4.043e-01;-5.561e-03;1.043e+00;1.000e+00;4.044e-01;4.044e-01;1.000e+00
0.432768000;1.044e+00;4.167e-01;-1.022e-03;3.991e-01;-9.786e-04;1.046e+00;1.046e+00;1.000e+01;1.000e+01;4.043e-01;-5.536e-03;1.043e+00;1.000e+00;4.043e-01;-5.536e-03;1.043e+00;1.000e+00;4.044e-01;4.044e-01;1.000e+00
0.442768000;1.044e+00;4.167e-01;-1.048e-03;3.991e-01;-1.004e-03;1.046e+00;1.046e+00;1.000e+01;1.000e+01;4.043e-01;-5.511e-03;1.043e+00;1.000e+00;4.043e-01;-5.511e-03;1.043e+00;1.000e+00;4.044e-01;4.044e-01;1.000e+00
0.452768000;1.044e+00;4.167e-01;-1.074e-03;3.991e-01;-1.029e-03;1.046e+00;1.046e+00;1.000e+01;1.000e+01;4.043e-01;-5.486e-03;1.043e+00;1.000e+00;4.043e-01;-5.486e-03;1.043e+00;1.000e+00;4.044e-01;4.044e-01;1.000e+00
0.462768000;1.044e+00;4.167e-01;-1.100e-03;3.991e-01;-1.054e-03;1.046e+00;1.046e+00;1.000e+01;1.000e+01;4.044e-01;-5.461e-03;1.043e+00;1.000e+00;4.044e-01;-5.461e-03;1.043e+00;1.000e+00;4.044e-01;4.044e-01;1.000e+00
0.472768000;1.044e+00;4.167e-01;-1.127e-03;3.991e-01;-1.079e-03;1.046e+00;1.046e+00;1.000e+01;1.000e+01;4.044e-01;-5.436e-03;1.043e+00;1.000e+00;4.044e-01;-5.436e-03;1.043e+00;1.000e+00;4.044e-01;4.044e-01;1.000e+00
0.482768000;1.044e+00;4.167e-01;-1.153e-03;3.991e-01;-1.104e-03;1.046e+00;1.046e+00;1.000e+01;1.000e+01;4.044e-01;-5.411e-03;1.043e+00;1.000e+00;4.044e-01;-5.411e-03;1.043e+00;1.000e+00;4.044e-01;4.044e-01;1.000e+00
0.492768000;1.044e+00;4.167e-01;-1.179e-03;3.991e-01;-1.129e-03;1.046e+00;1.046e+00;1.000e+01;1.000e+01;4.044e-01;-5.386e-03;1.043e+00;1.000e+00;4.044e-01;-5.386e-03;1.043e+00;1.000e+00;4.044e-01;4.044e-01;1.000e+00
0.502768000;1.044e+00;4.167e-01;-1.205e-03;3.991e-01;-1.154e-03;1.046e+00;1.046e+00;1.000e+01;1.000e+01;4.044e-01;-5.361e-03;1.043e+00;1.000e+00;4.044e-01;-5.361e-03;1.043e+00;1.000e+00;4.044e-01;4.044e-01;1.000e+00
