time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent
0.000000000;1.044e+00;8.333e-01;2.769e-07;7.979e-01;7.763e-08;1.044e+00;7.500e-01;-3.151e-08;1.000e+01;-8.335e-01;-1.556e-02;-1.556e-02;7.977e-01;-1.490e-02
0.001254000;1.044e+00;8.316e-01;-1.976e-03;7.964e-01;-1.892e-03;1.044e+00;7.484e-01;-1.778e-03;1.000e+01;-8.335e-01;-1.556e-02;-1.556e-02;7.963e-01;-1.306e-02
0.002226000;1.044e+00;8.254e-01;-3.438e-03;7.906e-01;-3.293e-03;1.044e+00;7.428e-01;-3.094e-03;1.000e+01;-8.335e-01;-1.556e-02;-1.556e-02;7.905e-01;-1.181e-02
0.002331000;1.044e+00;8.244e-01;-3.586e-03;7.896e-01;-3.434e-03;1.044e+00;7.420e-01;-3.227e-03;1.000e+01;-8.335e-01;-1.556e-02;-1.556e-02;7.896e-01;-1.168e-02
0.004485000;1.044e+00;7.903e-01;-5.891e-03;7.572e-01;-5.644e-03;1.044e+00;7.113e-01;-5.302e-03;1.000e+01;-8.335e-01;-1.556e-02;-1.556e-02;7.571e-01;-9.420e-03
0.004553000;1.044e+00;7.888e-01;-5.937e-03;7.558e-01;-5.688e-03;1.044e+00;7.099e-01;-5.343e-03;1.000e+01;-8.335e-01;-1.556e-02;-1.556e-02;7.558e-01;-9.359e-03
0.004621000;1.044e+00;7.873e-01;-5.981e-03;7.544e-01;-5.731e-03;1.044e+00;7.086e-01;-5.383e-03;1.000e+01;-8.335e-01;-1.556e-02;-1.556e-02;7.543e-01;-9.299e-03
0.005906000;1.044e+00;7.553e-01;-6.529e-03;7.237e-01;-6.256e-03;1.044e+00;6.798e-01;-5.876e-03;1.000e+01;-8.335e-01;-1.556e-02;-1.556e-02;7.237e-01;-8.243e-03
0.006664000;1.044e+00;7.334e-01;-6.608e-03;7.028e-01;-6.332e-03;1.044e+00;6.600e-01;-5.947e-03;1.000e+01;-8.335e-01;-1.556e-02;-1.556e-02;7.028e-01;-7.698e-03
0.007152000;1.044e+00;7.183e-01;-6.576e-03;6.884e-01;-6.301e-03;1.044e+00;6.465e-01;-5.918e-03;1.000e+01;-8.335e-01;-1.556e-02;-1.556e-02;6.883e-01;-7.374e-03
0.007273000;1.043e+00;7.144e-01;-6.558e-03;6.846e-01;-6.284e-03;1.043e+00;6.430e-01;-5.902e-03;1.000e+01;-8.335e-01;-1.556e-02;-1.556e-02;6.846e-01;-7.297e-03
0.014200000;1.043e+00;5.062e-01;-3.188e-03;4.853e-01;-3.056e-03;1.043e+00;4.556e-01;-2.869e-03;1.000e+01;-8.335e-01;-1.556e-02;-1.556e-02;4.853e-01;-4.103e-03
0.014615000;1.043e+00;4.958e-01;-3.022e-03;4.753e-01;-2.897e-03;1.043e+00;4.462e-01;-2.720e-03;1.000e+01;-8.335e-01;-1.556e-02;-1.556e-02;4.753e-01;-3.964e-03
0.014822000;1.043e+00;4.907e-01;-2.942e-03;4.704e-01;-2.821e-03;1.043e+00;4.416e-01;-2.648e-03;1.000e+01;-8.335e-01;-1.556e-02;-1.556e-02;4.704e-01;-3.897e-03
0.020421000;1.043e+00;3.707e-01;-1.377e-03;3.555e-01;-1.321e-03;1.043e+00;3.336e-01;-1.239e-03;1.000e+01;-8.335e-01;-1.556e-02;-1.556e-02;3.555e-01;-2.457e-03
0.020628000;1.042e+00;3.668e-01;-1.336e-03;3.519e-01;-1.281e-03;1.042e+00;3.302e-01;-1.202e-03;1.000e+01;-8.335e-01;-1.556e-02;-1.556e-02;3.519e-01;-2.417e-03
0.022702000;1.042e+00;3.306e-01;-9.723e-04;3.172e-01;-9.326e-04;1.042e+00;2.976e-01;-8.751e-04;1.000e+01;-8.335e-01;-1.556e-02;-1.556e-02;3.172e-01;-2.051e-03
0.023739000;1.042e+00;3.139e-01;-8.190e-04;3.012e-01;-7.855e-04;1.042e+00;2.825e-01;-7.371e-04;1.000e+01;-8.335e-01;-1.556e-02;-1.556e-02;3.012e-01;-1.895e-03
0.024154000;1.042e+00;3.074e-01;-7.612e-04;2.950e-01;-7.301e-04;1.042e+00;2.767e-01;-6.851e-04;1.000e+01;-8.335e-01;-1.556e-02;-1.556e-02;2.950e-01;-1.837e-03
0.025398000;1.042e+00;2.889e-01;-6.034e-04;2.772e-01;-5.788e-04;1.042e+00;2.600e-01;-5.431e-04;1.000e+01;-8.335e-01;-1.556e-02;-1.556e-02;2.772e-01;-1.677e-03
0.028716000;1.042e+00;2.446e-01;-2.601e-04;2.348e-01;-2.495e-04;1.042e+00;2.202e-01;-2.340e-04;1.000e+01;-8.335e-01;-1.556e-02;-1.556e-02;2.348e-01;-1.346e-03
0.030789000;1.042e+00;2.205e-01;-9.001e-05;2.117e-01;-8.636e-05;1.042e+00;1.985e-01;-8.104e-05;1.000e+01;-8.335e-01;-1.556e-02;-1.556e-02;2.117e-01;-1.197e-03
