time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;Wind_Turbine_GEN_InjectedCurrent;NetworkFrequencyPu
0.000000000;1.044e+00;5.000e-01;-6.248e-07;4.787e-01;-5.982e-07;1.048e+00;1.000e+01;4.893e-01;1.092e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.000001000;1.044e+00;5.000e-01;-6.248e-07;4.787e-01;-5.982e-07;1.048e+00;1.000e+01;4.893e-01;1.092e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.000002000;1.044e+00;5.000e-01;-6.248e-07;4.787e-01;-5.982e-07;1.048e+00;1.000e+01;4.893e-01;1.092e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.000004000;1.044e+00;5.000e-01;-6.248e-07;4.787e-01;-5.982e-07;1.048e+00;1.000e+01;4.893e-01;1.092e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.000008000;1.044e+00;5.000e-01;-6.248e-07;4.787e-01;-5.982e-07;1.048e+00;1.000e+01;4.893e-01;1.092e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.000016000;1.044e+00;5.000e-01;-6.248e-07;4.787e-01;-5.982e-07;1.048e+00;1.000e+01;4.893e-01;1.092e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.000032000;1.044e+00;5.000e-01;-6.248e-07;4.787e-01;-5.982e-07;1.048e+00;1.000e+01;4.893e-01;1.092e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.000064000;1.044e+00;5.000e-01;-6.248e-07;4.787e-01;-5.982e-07;1.048e+00;1.000e+01;4.893e-01;1.092e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.000096000;1.044e+00;5.000e-01;-6.248e-07;4.787e-01;-5.982e-07;1.048e+00;1.000e+01;4.893e-01;1.092e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.000160000;1.044e+00;5.000e-01;-6.248e-07;4.787e-01;-5.982e-07;1.048e+00;1.000e+01;4.893e-01;1.092e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.000224000;1.044e+00;5.000e-01;-6.248e-07;4.787e-01;-5.982e-07;1.048e+00;1.000e+01;4.893e-01;1.092e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.000288000;1.044e+00;5.000e-01;-1.772e-06;4.787e-01;-1.697e-06;1.048e+00;1.000e+01;4.893e-01;1.092e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.000352000;1.044e+00;5.000e-01;-2.849e-06;4.787e-01;-2.728e-06;1.048e+00;1.000e+01;4.893e-01;1.092e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.000416000;1.044e+00;5.000e-01;-4.169e-06;4.787e-01;-3.991e-06;1.048e+00;1.000e+01;4.893e-01;1.092e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.000480000;1.044e+00;5.000e-01;-5.245e-06;4.787e-01;-5.022e-06;1.048e+00;1.000e+01;4.893e-01;1.092e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.000544000;1.044e+00;5.000e-01;-7.541e-06;4.787e-01;-7.220e-06;1.048e+00;1.000e+01;4.893e-01;1.091e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.000608000;1.044e+00;5.000e-01;-9.765e-06;4.787e-01;-9.350e-06;1.048e+00;1.000e+01;4.893e-01;1.091e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.000736000;1.044e+00;5.000e-01;-1.668e-05;4.787e-01;-1.597e-05;1.048e+00;1.000e+01;4.893e-01;1.091e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.000864000;1.044e+00;5.000e-01;-2.515e-05;4.787e-01;-2.408e-05;1.048e+00;1.000e+01;4.893e-01;1.090e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.000992000;1.044e+00;5.000e-01;-3.561e-05;4.787e-01;-3.409e-05;1.048e+00;1.000e+01;4.893e-01;1.089e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.001000000;1.044e+00;5.000e-01;-3.561e-05;4.787e-01;-3.409e-05;1.048e+00;1.000e+01;4.893e-01;1.089e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.001001000;1.044e+00;5.000e-01;-3.561e-05;4.787e-01;-3.409e-05;1.048e+00;1.000e+01;4.893e-01;1.089e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.001002000;1.044e+00;5.000e-01;-3.675e-05;4.787e-01;-3.519e-05;1.048e+00;1.000e+01;4.893e-01;1.089e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.001004000;1.044e+00;5.000e-01;-3.675e-05;4.787e-01;-3.519e-05;1.048e+00;1.000e+01;4.893e-01;1.089e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.001008000;1.044e+00;5.000e-01;-3.675e-05;4.787e-01;-3.519e-05;1.048e+00;1.000e+01;4.893e-01;1.089e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.001009000;1.044e+00;5.000e-01;-3.675e-05;4.787e-01;-3.519e-05;1.048e+00;1.000e+01;4.893e-01;1.089e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.001010000;1.044e+00;5.000e-01;-3.675e-05;4.787e-01;-3.519e-05;1.048e+00;1.000e+01;4.893e-01;1.089e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.001011000;1.044e+00;5.000e-01;-3.723e-05;4.787e-01;-3.564e-05;1.048e+00;1.000e+01;4.893e-01;1.089e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.001013000;1.044e+00;5.000e-01;-3.723e-05;4.787e-01;-3.564e-05;1.048e+00;1.000e+01;4.893e-01;1.089e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.001017000;1.044e+00;5.000e-01;-3.830e-05;4.787e-01;-3.668e-05;1.048e+00;1.000e+01;4.893e-01;1.089e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.001025000;1.044e+00;5.000e-01;-3.830e-05;4.787e-01;-3.668e-05;1.048e+00;1.000e+01;4.893e-01;1.089e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.001041000;1.044e+00;5.000e-01;-4.077e-05;4.787e-01;-3.904e-05;1.048e+00;1.000e+01;4.893e-01;1.088e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.001073000;1.044e+00;5.000e-01;-4.300e-05;4.787e-01;-4.117e-05;1.048e+00;1.000e+01;4.893e-01;1.088e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.001137000;1.044e+00;5.000e-01;-4.991e-05;4.787e-01;-4.779e-05;1.048e+00;1.000e+01;4.893e-01;1.087e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.001265000;1.044e+00;5.000e-01;-6.415e-05;4.787e-01;-6.142e-05;1.048e+00;1.000e+01;4.893e-01;1.086e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.001393000;1.044e+00;5.000e-01;-8.182e-05;4.787e-01;-7.834e-05;1.048e+00;1.000e+01;4.893e-01;1.084e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.001521000;1.044e+00;5.000e-01;-9.960e-05;4.787e-01;-9.537e-05;1.048e+00;1.000e+01;4.893e-01;1.083e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.001649000;1.044e+00;5.000e-01;-1.197e-04;4.787e-01;-1.146e-04;1.048e+00;1.000e+01;4.893e-01;1.081e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.001777000;1.044e+00;5.000e-01;-1.420e-04;4.787e-01;-1.359e-04;1.048e+00;1.000e+01;4.893e-01;1.079e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.001905000;1.044e+00;5.000e-01;-1.654e-04;4.787e-01;-1.584e-04;1.048e+00;1.000e+01;4.893e-01;1.076e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.002033000;1.044e+00;5.000e-01;-1.900e-04;4.787e-01;-1.819e-04;1.048e+00;1.000e+01;4.893e-01;1.074e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.002161000;1.044e+00;5.000e-01;-2.163e-04;4.787e-01;-2.071e-04;1.048e+00;1.000e+01;4.893e-01;1.072e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.002417000;1.044e+00;5.000e-01;-2.702e-04;4.787e-01;-2.587e-04;1.048e+00;1.000e+01;4.893e-01;1.066e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.002673000;1.044e+00;4.999e-01;-3.291e-04;4.787e-01;-3.151e-04;1.048e+00;1.000e+01;4.893e-01;1.061e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.002929000;1.044e+00;4.999e-01;-3.909e-04;4.787e-01;-3.743e-04;1.048e+00;1.000e+01;4.893e-01;1.055e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.003185000;1.044e+00;4.999e-01;-4.544e-04;4.787e-01;-4.351e-04;1.048e+00;1.000e+01;4.893e-01;1.049e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.003441000;1.044e+00;4.999e-01;-5.192e-04;4.787e-01;-4.972e-04;1.048e+00;1.000e+01;4.893e-01;1.043e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.003697000;1.044e+00;4.999e-01;-5.855e-04;4.787e-01;-5.607e-04;1.048e+00;1.000e+01;4.893e-01;1.036e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.003953000;1.044e+00;4.999e-01;-6.518e-04;4.787e-01;-6.242e-04;1.048e+00;1.000e+01;4.893e-01;1.030e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.004209000;1.044e+00;4.999e-01;-7.178e-04;4.787e-01;-6.874e-04;1.048e+00;1.000e+01;4.893e-01;1.024e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.004721000;1.044e+00;4.999e-01;-8.479e-04;4.787e-01;-8.120e-04;1.048e+00;1.000e+01;4.893e-01;1.011e-02;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.005233000;1.044e+00;4.998e-01;-9.751e-04;4.787e-01;-9.339e-04;1.048e+00;1.000e+01;4.893e-01;9.990e-03;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.005745000;1.044e+00;4.998e-01;-1.097e-03;4.787e-01;-1.051e-03;1.048e+00;1.000e+01;4.893e-01;9.874e-03;1.045e+00;1.000e+00;4.894e-01;1.000e+00
0.006257000;1.044e+00;4.998e-01;-1.214e-03;4.787e-01;-1.163e-03;1.047e+00;1.000e+01;4.893e-01;9.763e-03;1.045e+00;1.000e+00;4.893e-01;1.000e+00
0.006769000;1.044e+00;4.998e-01;-1.324e-03;4.787e-01;-1.268e-03;1.047e+00;1.000e+01;4.892e-01;9.659e-03;1.045e+00;1.000e+00;4.893e-01;1.000e+00
0.007281000;1.044e+00;4.997e-01;-1.426e-03;4.787e-01;-1.366e-03;1.047e+00;1.000e+01;4.892e-01;9.561e-03;1.045e+00;1.000e+00;4.893e-01;1.000e+00
0.008305000;1.044e+00;4.997e-01;-1.611e-03;4.787e-01;-1.543e-03;1.047e+00;1.000e+01;4.892e-01;9.386e-03;1.045e+00;1.000e+00;4.893e-01;1.000e+00
0.009329000;1.044e+00;4.997e-01;-1.768e-03;4.786e-01;-1.694e-03;1.047e+00;1.000e+01;4.892e-01;9.237e-03;1.045e+00;1.000e+00;4.893e-01;1.000e+00
0.010353000;1.044e+00;4.996e-01;-1.899e-03;4.786e-01;-1.820e-03;1.047e+00;1.000e+01;4.892e-01;9.114e-03;1.045e+00;1.000e+00;4.893e-01;1.000e+00
0.011377000;1.044e+00;4.996e-01;-2.005e-03;4.786e-01;-1.921e-03;1.047e+00;1.000e+01;4.892e-01;9.015e-03;1.045e+00;1.000e+00;4.892e-01;1.000e+00
0.012401000;1.044e+00;4.995e-01;-2.090e-03;4.786e-01;-2.002e-03;1.047e+00;1.000e+01;4.891e-01;8.937e-03;1.045e+00;1.000e+00;4.892e-01;1.000e+00
0.013425000;1.044e+00;4.995e-01;-2.154e-03;4.785e-01;-2.063e-03;1.047e+00;1.000e+01;4.891e-01;8.880e-03;1.045e+00;1.000e+00;4.892e-01;1.000e+00
0.014449000;1.044e+00;4.994e-01;-2.200e-03;4.785e-01;-2.108e-03;1.047e+00;1.000e+01;4.890e-01;8.840e-03;1.045e+00;1.000e+00;4.891e-01;1.000e+00
