time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent
0.000000000;1.044e+00;8.333e-01;-1.099e-07;7.979e-01;2.203e-08;1.045e+00;1.044e+00;7.500e-01;1.061e-07;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;1.489e-02
29.999994000;1.044e+00;8.333e-01;4.408e-08;7.979e-01;-2.386e-08;1.045e+00;1.044e+00;7.500e-01;-3.291e-09;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;1.489e-02
29.999994000;2.300e-05;1.223e-05;-6.107e-05;-3.115e-08;-2.299e-08;1.951e-02;2.310e-05;1.095e-05;-5.500e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;1.489e-02
29.999994000;2.300e-05;1.223e-05;-6.107e-05;-3.086e-08;-2.243e-08;1.951e-02;2.310e-05;1.095e-05;-5.500e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;1.489e-02
29.999995000;2.300e-05;1.223e-05;-6.107e-05;-3.057e-08;-2.217e-08;1.950e-02;2.310e-05;1.096e-05;-5.501e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;1.489e-02
29.999998000;2.300e-05;1.222e-05;-6.107e-05;-2.995e-08;-2.261e-08;1.950e-02;2.310e-05;1.096e-05;-5.501e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.974e-01;1.489e-02
30.001842000;2.293e-05;8.881e-06;-5.996e-05;-5.048e-09;-3.837e-08;1.633e-02;2.301e-05;8.011e-06;-5.404e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.663e-01;4.788e-02
30.002101000;2.293e-05;8.877e-06;-5.998e-05;1.852e-09;-4.356e-08;1.595e-02;2.302e-05;8.008e-06;-5.404e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.497e-01;5.880e-02
30.002450000;2.296e-05;8.855e-06;-6.003e-05;2.553e-08;-2.394e-08;1.547e-02;2.305e-05;7.986e-06;-5.399e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.281e-01;7.655e-02
30.004073000;2.400e-05;7.783e-06;-6.336e-05;-6.628e-08;-5.388e-08;1.398e-02;2.402e-05;7.035e-06;-5.698e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.366e-01;1.977e-01
30.005558000;2.503e-05;6.702e-06;-6.664e-05;2.263e-08;-3.833e-08;1.374e-02;2.498e-05;6.021e-06;-5.996e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;4.650e-01;3.153e-01
30.008715000;2.705e-05;5.535e-06;-7.217e-05;5.820e-08;1.587e-08;1.516e-02;2.702e-05;5.039e-06;-6.504e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;3.454e-01;5.142e-01
30.011099000;2.902e-05;4.434e-06;-7.552e-05;2.931e-08;-1.542e-08;1.682e-02;2.903e-05;4.058e-06;-6.808e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;2.793e-01;6.279e-01
30.015246000;3.001e-05;3.395e-06;-7.893e-05;2.606e-08;-1.369e-08;1.952e-02;2.995e-05;3.022e-06;-7.109e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;2.026e-01;7.712e-01
30.015630000;3.002e-05;3.391e-06;-7.894e-05;1.055e-08;-1.234e-08;1.974e-02;2.993e-05;2.993e-06;-7.108e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.976e-01;7.817e-01
30.017934000;3.102e-05;3.374e-06;-8.116e-05;4.718e-09;1.455e-08;2.092e-02;3.092e-05;2.976e-06;-7.305e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.737e-01;8.369e-01
30.020978000;3.100e-05;3.333e-06;-8.219e-05;4.424e-08;-1.014e-09;2.219e-02;3.098e-05;2.985e-06;-7.404e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.572e-01;8.928e-01
30.022115000;2.904e-05;1.162e-06;-7.552e-05;-4.017e-09;2.035e-08;1.569e-02;2.902e-05;9.964e-07;-6.800e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.515e-01;6.226e-01
30.024393000;2.502e-05;-2.262e-06;-6.439e-05;-9.829e-09;-1.254e-08;4.404e-03;2.502e-05;-2.067e-06;-5.799e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;1.271e-01;1.271e-01
30.025023000;2.398e-05;-6.637e-06;-6.221e-05;-7.604e-08;-1.238e-08;2.401e-05;2.399e-05;-5.948e-06;-5.605e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;-1.308e-08;4.968e-08
30.046014000;2.403e-05;-6.651e-06;-6.226e-05;-2.639e-08;-1.330e-08;2.395e-05;2.401e-05;-5.996e-06;-5.602e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;-6.631e-08;-9.626e-10
