time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_InjectedCurrent
0.001;1.0442116898746057;0.8333278359368224;0.797887883563894;-0.0003002168782427545;-0.0002874682022485204;1.0447919546475597;10.00036771601628;0.8335063912063623;0.014005977756708128;0.7977802379258268;0.014601005064653824;0.7978171903979194
0.001001;1.0442108574300617;0.8333275284159871;0.7978877991103777;-0.00030021718438973187;-0.0002874677585002605;1.0447919494470639;10.00036338256465;0.8335072780892183;0.014005977790839732;0.7977798413925765;0.014600005246104249;0.7978171964950979
0.001002;1.04421001094609;0.8333272230646337;0.7978877380310327;-0.0003002174963795347;-0.00028746731015048853;1.0447920055548032;10.000358329838512;0.8335081599913863;0.014005977834375004;0.7977794403100364;0.014600005424599929;0.7978172325621219
0.001004;1.0442091522048318;0.8333272702166732;0.7978880362788126;-0.00030132449860094553;-0.0002885265713832311;1.044792129208965;10.000352536925687;0.8335090303393777;0.0140059778876314;0.7977790377555106;0.014600005598244812;0.7978172810689667
0.001008;1.0442082835821322;0.8333269728109621;0.7978880267087151;-0.00030132481876606374;-0.0002885261182605354;1.0447923244931874;10.000345991168407;0.8335098838834002;0.014005977950762362;0.7977786377176025;0.014599005765386712;0.7978173228203506
0.001016;1.044206453742766;0.8333255097832869;0.7978876521423346;-0.00030364721141658106;-0.000290749440724702;1.0447915940232126;10.0003386849749;0.8335107170458712;0.014005978023711731;0.7977782445369047;0.01459700592464237;0.7978173561218544
0.001032;1.0442036643641452;0.8333239873186308;0.7978879721335064;-0.0003079428247279459;-0.0002948625069815061;1.0447899400846827;10.000330615482858;0.8335115274085718;0.014005978106164491;0.7977788626030259;0.014593006075035629;0.7978183615202507
0.001064;1.0441996156505642;0.8333210574775289;0.7978879256042503;-0.00031532133711155473;-0.00030192801128783143;1.0447873649779398;10.00032178233179;0.8335123129574513;0.014005978197623751;0.797778496408411;0.014585006216096442;0.7978183029549607
0.001128;1.0441927015711523;0.8333149678569078;0.797887061203721;-0.00033077254801476937;-0.0003167245514645121;1.0447808708742905;10.000312187366388;0.8335130717882469;0.01400597829767977;0.7977781503310328;0.014569006347486719;0.7978181082406814
0.001256;1.0441794610067154;0.8333050468100869;0.7978873791300812;-0.0003617372765750795;-0.0003463786719589572;1.0447684598795117;10.000301843509183;0.8335138019666024;0.014005978406284663;0.7977778285167255;0.014540006468478058;0.7978176881822401
0.001512;1.0441560805675203;0.8332858556495936;0.7978865837028882;-0.00041895729493453455;-0.0004011791714747993;1.0447461338700195;10.000290784903454;0.8335145014267873;0.014005978523662567;0.7977775351809133;0.014484006577808035;0.797816791817029
0.002024;1.0441152846434822;0.8332523928010102;0.7978854435885478;-0.0005202626284270811;-0.0004982072804265355;1.044703893887343;10.000279067540196;0.8335151680566103;0.014005978649818611;0.797778274520823;0.014384006673857384;0.7978161200782345
0.002536;1.044080815974589;0.8332253174425062;0.7978856026714283;-0.0006064584003519263;-0.0005807693015423154;1.044669739528257;10.000266764057292;0.8335157996786402;0.014005978784205364;0.7977790502301425;0.014301006754794565;0.7978157824599215
0.00356;1.044027332168502;0.833182626920298;0.7978853551476784;-0.0007391553910195464;-0.0007078835952114742;1.0446136687668548;10.000253958743357;0.8335163940354018;0.014005978925866738;0.7977818656031171;0.014170006818623185;0.797816617125885
0.004584;1.043989068266511;0.8331563917417573;0.7978892558018802;-0.0008328768843676038;-0.0007976698344203554;1.0445756782378628;10.000240742750407;0.8335169489950234;0.01400597907362395;0.7977857241583536;0.014080006863367666;0.7978192131869686
0.005608;1.0439634658350334;0.8331411300733528;0.7978940075521361;-0.000894531141308885;-0.0008567387027247543;1.0445507640163625;10.000227209831138;0.8335174627092115;0.014005979226058141;0.7977916300905659;0.014020006887440137;0.7978243622596246
0.006632;1.0439461086854132;0.8331353505284607;0.7979015531216854;-0.0009349877240911001;-0.0008955003297411356;1.044534922502905;10.000213453805639;0.8335179336027643;0.014005979381574664;0.7977995884741168;0.013981006889916967;0.7978318989614451
0.007656;1.043935088484701;0.8331356073026299;0.7979100469182949;-0.000959239087080698;-0.000918736256150953;1.0445251504978708;10.000199564857793;0.8335183600947011;0.014005979538636302;0.7978086052309002;0.013957006870471052;0.797840714598728
0.009704;1.0439236761585589;0.8331468912477263;0.7979294086007351;-0.0009804911565601195;-0.0009391002809508986;1.0445154446519307;10.000185624015268;0.8335187401807599;0.01400597969588649;0.7978286866309707;0.013934006829042719;0.7978605602512102
0.011752;1.0439214591369277;0.833168415526146;0.797951554528615;-0.0009807894930833137;-0.0009393866784207849;1.0445148011399694;10.000171697203195;0.8335190713715996;0.014005979851994046;0.7978508385498198;0.013934006765561124;0.7978828191307434
0.0138;1.0439224125227764;0.8331929808621236;0.7979741905671155;-0.0009711517049475537;-0.0009301533850938473;1.044518215981515;10.000157828994514;0.8335193508207163;0.01400598000544115;0.7978730661943083;0.013943006679841887;0.7979052452063525
0.015848;1.043924326471598;0.8332187030851886;0.79799719899266;-0.0009591927480111213;-0.0009186960849743741;1.0445226857591001;10.00014404448948;0.833519575283925;0.014005980154541834;0.7978963744097305;0.01395400657153975;0.7979287155432119
0.017896;1.0439262462618317;0.8332436526358621;0.7980194611372177;-0.0009486885709873024;-0.000908632258890269;1.044527207949383;10.000130359194584;0.8335197409885776;0.014005980297683993;0.7979187680774128;0.013965006440222317;0.7979511957705349
0.021992;1.0439274160514957;0.8332852211670145;0.7980582137986109;-0.0009327837732339888;-0.0008933964606874205;1.0445317809172086;10.00011677957755;0.8335198438049729;0.014005980433596455;0.7979582521338734;0.013981006285750138;0.797990771900598
0.026088;1.0439264367594818;0.8333186959420099;0.7980908583261477;-0.0009265478437855768;-0.0008874233899904346;1.0445334040400214;10.000103295247845;0.833519880104802;0.014005980561501048;0.7979908307638703;0.01399100610849628;0.7980232568246778
0.030184;1.0439239109929992;0.8333435101019281;0.7981163923704905;-0.0009251404747914876;-0.0008860764581903749;1.0445330774907347;10.00008988061695;0.8335198475284614;0.014005980681127765;0.7980175064036662;0.013996005908922483;0.7980496693850018
0.03428;1.0439204930998922;0.833362046371962;0.7981365984262084;-0.0009277596206700011;-0.0008885869273027894;1.0445318015607725;10.000076507583058;0.8335197448978386;0.014005980792680863;0.7980372796656697;0.01399700568704333;0.7980690283925697
0.038376;1.043916485574585;0.8333745454095067;0.7981514756956801;-0.0009336446373943963;-0.0008942260280336176;1.0445305761233143;10.000063156923622;0.8335195719632328;0.014005980896863958;0.7980541497991759;0.013997005442307567;0.7980853868576666
0.042472;1.0439121907532334;0.8333838700111161;0.7981635342296773;-0.0009387753892767382;-0.000899143019469698;1.0445294001218968;10.00004981903062;0.8335193294957685;0.014005980994850396;0.7980661149676568;0.01399500517376689;0.7980967284229151
0.050664;1.0439053502650963;0.8333950285375955;0.7981792962508667;-0.0009509240609814308;-0.0009107841625503695;1.0445242714376581;10.00003648722952;0.8335190194327041;0.01400598108797977;0.7980841721946467;0.013990004880433556;0.798114034691893
0.058856;1.0438988781660823;0.8334009745105626;0.7981897833748419;-0.0009629117073392452;-0.0009222709352529218;1.0445201877135117;10.000023153161843;0.833518645086492;0.0140059811773572;0.7980953170488291;0.013982004561704004;0.7981243090460653
0.067048;1.0438927763082446;0.833403165874663;0.7981963882032516;-0.0009754959455157504;-0.0009343289873570055;1.0445161469470283;10.00000980362968;0.8335182117104999;0.014005981263764145;0.7981035437376507;0.013973004217466525;0.798131587972797
0.077048;1.0438860405603358;0.8334044147902246;0.7982025674181121;-0.0009896395950772187;-0.0009478814443484863;1.0445121471961178;9.99999641863045;0.8335177268073026;0.01400598134776831;0.7981118458826337;0.013962003847868639;0.7981388555567398
0.087048;1.043879975838492;0.8334047173114141;0.7982073125731318;-0.001004027494786067;-0.0009616674454629794;1.0445071864997226;9.999982976074739;0.8335171991666774;0.014005981429703605;0.7981192171678164;0.013949003453168926;0.7981451134784441
0.097048;1.0438726721179166;0.8334047667411866;0.7982127394731725;-0.0010174798937287283;-0.0009745587370534318;1.0445032629126612;9.999969459169048;0.8335166371530235;0.01400598150965157;0.7981256512950627;0.01393600303368347;0.7981503975433125
0.107048;1.0438666345850114;0.8334035988027205;0.7982160005764003;-0.0010311099490079858;-0.0009876192107523389;1.0444993735480494;9.999955860198405;0.8335160478101978;0.01400598158756344;0.7981321416475882;0.013924002589603317;0.7981557249303215
0.117048;1.043860303532299;0.8334029409935623;0.7982199352466592;-0.001044045538936412;-0.0010000149497369107;1.0444955133116185;9.999942180948073;0.8335154373048014;0.014005981663321976;0.798137681162608;0.013912002120996577;0.7981600768195438
0.127048;1.04385427573255;0.8334025172526315;0.7982238156594543;-0.0010562199972762873;-0.0010116815131644625;1.0444926747354506;9.999928432792025;0.8335148115677764;0.014005981736627008;0.7981442624037526;0.013900001628065078;0.7981654499034858
0.137048;1.0438488982122966;0.8334026055751026;0.7982276349858104;-0.0010693962631859145;-0.0010243071834633163;1.0444888490492001;9.999914638771966;0.8335141759384629;0.014005981806891355;0.7981498778205184;0.013888001111161067;0.7981698402851894
0.147048;1.0438428595097093;0.833402166299513;0.7982313907994727;-0.0010815703468454662;-0.0010359736936182374;1.0444860277067833;9.999900833554042;0.8335135344696302;0.01400598187327732;0.7981565201771627;0.013877000570606984;0.7981752598622702
0.157048;1.0438377601687732;0.8334021323773336;0.798234742976942;-0.0010928790671782674;-0.0010468104931320122;1.0444832031621876;9.999887057874304;0.8335128900945025;0.014005981934760603;0.7981621829450338;0.01386600000670197;0.7981796853150417
0.167048;1.0438323400093705;0.8334018514590354;0.7982380214140088;-0.0011049485695151329;-0.0010583764532312784;1.0444793683407176;9.99987335068624;0.8335122449862837;0.014005981990273236;0.7981678604044279;0.013854999419858823;0.7981841092235704
0.177048;1.0438262422163083;0.8334006953017783;0.7982408908610199;-0.001114909609050177;-0.0010679235645850436;1.0444765155881386;9.999859746191749;0.8335116004687253;0.014005982039048452;0.7981735473027415;0.013844998810670948;0.7981885408712289
0.187048;1.043820768478511;0.8334000504121982;0.7982436798463228;-0.0011258725479482347;-0.0010784298324012283;1.044474636444934;9.999846279646118;0.833510957129376;0.014005982080879073;0.7981792385330568;0.013834998179912926;0.798192954819122
0.197048;1.0438162156983457;0.8334001549187413;0.798246386691059;-0.001137076486735776;-0.0010891660791656449;1.0444717227501021;9.999832990361082;0.8335103150925103;0.014005982116058979;0.7981849292585347;0.01382499752867623;0.7981973440544841
0.207048;1.043810974208815;0.8333997245452772;0.7982490109778985;-0.0011472782151226398;-0.001098943109312058;1.044468767508686;9.999819914047695;0.8335096742133894;0.01400598214521447;0.7981906153115942;0.013814996858729493;0.798201703203653
0.217048;1.0438053945959933;0.8333986849948358;0.79825121446341;-0.001157134508267248;-0.0011083896754686977;1.0444667644190149;9.999807076847473;0.8335090340835761;0.014005982169085072;0.7981952935896255;0.01380599617281613;0.7982050457801704
0.227048;1.043801032557633;0.8333986242089754;0.7982533314302439;-0.0011664709122965653;-0.0011173370055127974;1.0444637074186747;9.999794496896426;0.833508393571748;0.014005982188282967;0.7982009620952618;0.013796995474590299;0.7982093514357744
0.237048;1.0437953809461016;0.8333975343374539;0.798255358642738;-0.0011763269566795703;-0.001126783534610136;1.044461590829739;9.999782185257404;0.8335077504219228;0.014005982203331742;0.7982056196460153;0.013787994768269508;0.798212619011897
0.247048;1.0437909508839707;0.8333974176052186;0.7982572952909431;-0.0011856631355244385;-0.0011357308203465625;1.044459409501643;9.999770142661154;0.8335071013362153;0.01400598221492751;0.7982102654250482;0.013778994058413015;0.7982158482030148
0.257048;1.0437861894090632;0.8333966815994652;0.79825880314187;-0.0011946539343513497;-0.0011443476690492448;1.0444571589732945;9.99975835349457;0.8335064422523236;0.014005982224029736;0.7982158985291657;0.013770993349909774;0.7982200573657127
0.267048;1.0437814008132185;0.8333959176077246;0.7982602159460511;-0.0012036446375925007;-0.0011529645026894348;1.0444548350611436;9.999746781653757;0.8335057684445998;0.014005982231612656;0.7982205182584255;0.013762992647724055;0.7982232323423346
0.277048;1.043776890870998;0.8333953690519479;0.7982615347939237;-0.0012118743094062386;-0.001160852071958483;1.0444524329195912;9.99973537811871;0.8335050743416861;0.01400598223831617;0.7982251248750593;0.01375499195651262;0.798226377237318
0.287048;1.0437720636827414;0.8333945564076338;0.7982627594924099;-0.0012208648238828316;-0.0011694688684674866;1.0444499473622282;9.999724101101814;0.8335043535267567;0.014005982244451291;0.7982297192523858;0.013746991280628153;0.7982294974520889
0.297048;1.0437675268465378;0.8333936165303445;0.7982635616689429;-0.0012279881153008454;-0.0011762967419282407;1.044448374342029;9.99971293151262;0.8335035989948307;0.014005982250325224;0.7982343015903604;0.013738990624264466;0.7982325990441375
0.307048;1.0437636385230848;0.8333931801394372;0.7982642782226403;-0.001236113518023851;-0.00118408387840016;1.0444457117312962;9.999701869902479;0.8335028031576656;0.01400598225635677;0.7982388710396542;0.013731989991280912;0.7982357051369454
0.317048;1.0437587974303624;0.8333919694013879;0.7982649170578001;-0.0012439975897465625;-0.0011916409755197324;1.0444439591301122;9.999690924725975;0.833501958165884;0.014005982262945329;0.7982434263626098;0.013724989384878717;0.7982388036320043
0.327048;1.0437552149309437;0.8333917490337369;0.798265485461443;-0.0012513619193613228;-0.0011986988148998349;1.0444411170396937;9.999680107356673;0.833501057049279;0.014005982270519022;0.798246966395339;0.01371798880758246;0.7982408988353183
0.337048;1.0437503832749706;0.8333905150213033;0.7982659892380358;-0.001259245839144032;-0.0012062558758522011;1.0444391859649045;9.999669431847067;0.8335000945499211;0.014005982279736625;0.7982514903089509;0.013710988261491428;0.798243993619921
0.347048;1.0437465111310142;0.8333896812317051;0.798266102042763;-0.0012662647990104537;-0.0012129833083525565;1.044437166856156;9.999658911132084;0.8334990672115131;0.014005982291501436;0.798254997944901;0.013703987748344753;0.7982460903022283
0.357048;1.0437429459180478;0.8333890755988071;0.7982661672472938;-0.0012725227686532226;-0.0012189814453584748;1.0444350622230902;9.999648548270988;0.8334979732875729;0.014005982306722443;0.7982594896955526;0.01369698726941792;0.7982491898086055
0.367048;1.0437390861352138;0.8333882127459351;0.7982661904331557;-0.0012795416220671733;-0.0012257088493495322;1.0444328756302708;9.999638329670418;0.8334968122365733;0.014005982326032673;0.798262965994013;0.013690986825733265;0.7982513110663138
0.377048;1.043735232718073;0.8333873302278272;0.798266180393407;-0.0012865604231838397;-0.0012324362404104437;1.0444306100965346;9.999628232712439;0.8334955837542855;0.014005982349736785;0.7982674271545661;0.013684986418456791;0.7982544390918274
0.387048;1.043731686573953;0.8333866659612238;0.7982661456558461;-0.00129281823590889;-0.0012384343231681785;1.044428267508232;9.999618242371376;0.8334942869689587;0.01400598237809171;0.7982708734714264;0.013678986048896702;0.7982565775583875
0.397048;1.043727846443353;0.8333853863652936;0.7982657571350273;-0.001298730776325018;-0.0012441020382760151;1.0444258488606901;9.99960835708738;0.8334929203362581;0.014005982411664048;0.7982743047060361;0.013672985718219805;0.7982587301948281
0.407048;1.0437240147355238;0.8333844301717729;0.7982656921253014;-0.0013057494269480359;-0.0012508293835106986;1.0444233540543009;9.999598582220724;0.8334914822516982;0.014005982451399702;0.798278719441333;0.013666985427272899;0.7982619006303883
0.417048;1.0437201946313266;0.83338309996004;0.7982652895700885;-0.0013116618755215686;-0.0012564970699425891;1.0444217812750232;9.999588921816862;0.8334899719003922;0.014005982498372671;0.7982821155940751;0.013661985176392171;0.7982641094370886
0.427048;1.0437176447907883;0.8333827468669526;0.798264891105769;-0.0013170546941657822;-0.0012616654836245683;1.0444191267421779;9.999579376122329;0.833488390092748;0.014005982553406553;0.7982854915435112;0.013655984965202171;0.7982663248240232
0.437048;1.0437138605356797;0.8333813650215678;0.7982645007188957;-0.0013229670607427663;-0.0012673331370549516;1.0444163851647303;9.999569946278102;0.8334867397854943;0.014005982616822725;0.7982888465541425;0.013650984792687941;0.7982685831308473
0.447048;1.04371010072323;0.8333799547192966;0.7982641236191886;-0.0013288793832546488;-0.0012730007736941784;1.0444145508687377;9.999560639927369;0.8334850257416504;0.01400598268845067;0.7982921804642874;0.013645984657522108;0.7982708686707346
0.457048;1.043707324036924;0.8333789263812377;0.7982634284515778;-0.0013339268929425875;-0.0012778388070111613;1.0444116193554456;9.999551472653701;0.8334832536139116;0.01400598276764295;0.7982954932552819;0.013640984558380552;0.798273182065264
0.467048;1.0437039305062736;0.833377696590745;0.7982630880483187;-0.001339078200774241;-0.001282777088269097;1.0444095884383269;9.999542464712636;0.8334814296157941;0.014005982853276226;0.7982987845732051;0.013635984494067624;0.7982755233917316
0.477048;1.043701233854557;0.8333766064008314;0.7982624327638996;-0.001344125649759716;-0.0012876150873474567;1.0444074580348517;9.999533636103138;0.8334795608505033;0.01400598294413002;0.7983020531482163;0.01363098446341282;0.7982778923665536
0.487048;1.0436985890318113;0.8333754853485686;0.7982618003217559;-0.0013491730719881526;-0.0012924530703941218;1.0444042287182516;9.999525006122884;0.8334776551620999;0.014005983039420081;0.7983052966057785;0.013625984465015428;0.7982802880051677
0.497048;1.0436950486602146;0.8333735734929961;0.7982611936866431;-0.0013539790745602301;-0.001297060974062388;1.0444019003683493;9.999516595041936;0.833475720580187;0.014005983138938726;0.7983075118534263;0.01362098449700134;0.79828170843309
0.507048;1.043692525587637;0.8333723947177015;0.7982606156200031;-0.0013590264395943847;-0.0013018989230078595;1.0443994721405836;9.999508419603938;0.8334737650781436;0.014005983242920217;0.7983106954683841;0.013616984556919454;0.7982841676956944
0.517048;1.0436903723781805;0.8333714321882922;0.7982600719072421;-0.0013633128439465333;-0.001306007520419648;1.044396943122316;9.999500485586037;0.8334717964859455;0.014005983351977017;0.7983138438570005;0.013612984641799683;0.7982866458628631
0.527048;1.0436879925515212;0.8333702061553344;0.7982595649701338;-0.001368360162435854;-0.0013108454354530022;1.04439431232631;9.999492788847014;0.8334698223579285;0.014005983467047813;0.7983159535805795;0.01360798474828543;0.7982881225122216
0.537048;1.043685692123464;0.8333689614677648;0.798259101167769;-0.0013734074601599781;-0.0013156833359672588;1.044391578116425;9.999485327032147;0.8334678498338187;0.014005983589152613;0.7983190215167036;0.013603984872711593;0.7982906271125856
0.547048;1.043683476477425;0.8333673532844951;0.7982583513247934;-0.0013773486214392649;-0.0013194615824211919;1.0443887379694183;9.999478111152326;0.8334658853469807;0.01400598371909603;0.7983220443896661;0.01359998501121261;0.7982931380910734
0.557048;1.0436813508250427;0.8333660841857304;0.7982579890355213;-0.0013823958863647123;-0.0013242994551121456;1.0443857888793253;9.999471169609334;0.8334639341427531;0.014005983857393925;0.7983240186861956;0.01359598516001017;0.7982946515366928
0.567048;1.0436796208839307;0.8333647029032458;0.7982573527402121;-0.0013855760871082658;-0.0013273483262466051;1.0443827282058866;9.999464547114052;0.8334620001645523;0.014005984004319162;0.7983269411758105;0.01359198531575386;0.7982971637073626
0.577048;1.0436776897233437;0.8333630809824741;0.7982567810132983;-0.001389517216434791;-0.0013311265297236135;1.044379554395931;9.999458301691394;0.8334600867211907;0.01400598415997262;0.7983288085004115;0.013587985475720172;0.7982986710762876
0.587048;1.0436758625154254;0.8333603595133866;0.798255222835536;-0.001393807263219957;-0.0013352389851176976;1.0443772667668463;9.999452501287411;0.8334581973924916;0.014005984324495863;0.7983306162574546;0.01358498563783133;0.7983001861430652
0.597048;1.0436750960723489;0.8333595172936702;0.7982548048007212;-0.0013979898226576006;-0.0013392472389071842;1.044373865038968;9.999447218604747;0.833456336542979;0.014005984498254097;0.7983333593873599;0.013580985800590004;0.7983026704840347
0.607048;1.0436734843532307;0.8333579313591134;0.7982544754421201;-0.0014019309374933423;-0.0013430254038164185;1.0443703498390082;9.999442523032428;0.8334545092774778;0.01400598468173941;0.7983350332540939;0.01357698596299331;0.798304137397984
0.617048;1.0436722811639132;0.8333566085131185;0.7982542420653501;-0.0014051111113287875;-0.0013460741967447165;1.0443677232554482;9.999438471581463;0.833452720968662;0.014005984875273169;0.7983376338469247;0.013573986124339285;0.7983065994933993
0.627048;1.0436718360781403;0.8333558310284094;0.7982541073904823;-0.0014092936718389292;-0.0013500824117637258;1.044363988850479;9.999435101912454;0.833450976646532;0.014005985078794516;0.7983391571733975;0.013570986284020698;0.7983080358354046
0.637048;1.0436705393210608;0.8333539740205228;0.7982537439390766;-0.001412128674025198;-0.0013528008944114806;1.0443601515044905;9.999432431086724;0.8334492804693076;0.014005985291959526;0.7983405987727091;0.013566986441497054;0.7983094249989331
0.647048;1.0436693416687228;0.8333525010537673;0.798253823312105;-0.0014160697713933824;-0.0013565789985094453;1.0443572166132917;9.999430458985094;0.8334476355363274;0.014005985514426991;0.7983419538738062;0.013563986596326337;0.7983107968998372
0.657048;1.04366919485305;0.8333514797485462;0.7982536787796894;-0.0014191462327947846;-0.001359527531109236;1.044353189472817;9.999429172695615;0.8334460440674075;0.01400598574602678;0.7983442181051363;0.013560986748147508;0.7983131311603174
0.667048;1.0436681895215318;0.8333500894789929;0.7982539819360527;-0.0014230873192238465;-0.0013633056006348604;1.0443500759995583;9.999428550506721;0.8334445078364653;0.014005985986668346;0.7983453881704411;0.01355798689672255;0.7983144256849073
0.677048;1.0436682295499673;0.8333491563571297;0.798254066677205;-0.0014261637782268313;-0.0013662540997359028;1.0443458834592463;9.999428564415593;0.8334430291334328;0.014005986236036763;0.7983464618066344;0.01355498704204651;0.7983156779663413
0.687048;1.043667703250761;0.8333477501578097;0.7982542727506778;-0.0014282378216852669;-0.0013682431240486367;1.044342619770098;9.999429180780972;0.8334416118264387;0.014005986493391664;0.7983474371467876;0.013551987184353527;0.798316885036462
0.697048;1.0436679098246782;0.8333469102692521;0.7982545989136215;-0.0014313142739174715;-0.0013711915876183335;1.044339292107273;9.999430361348654;0.8334402612896432;0.014005986757698364;0.7983483121607333;0.01354898732399033;0.7983180434248964
0.707048;1.043668189476829;0.8333461170765416;0.7982550464358256;-0.0014343907230783624;-0.0013741400353537696;1.0443349065540213;9.999432065775979;0.8334389832009326;0.014005987027787823;0.7983490845446078;0.013545987461340557;0.7983191497544377
0.717048;1.0436675822273769;0.8333446093540402;0.7982556134499367;-0.0014372256798134825;-0.001376858378770564;1.0443314692303296;9.999434252904921;0.8334377825262762;0.014005987302262175;0.798349752300199;0.013543987596817386;0.7983202183194794
0.727048;1.0436679906894137;0.833343908547169;0.7982562964286881;-0.0014403021179371096;-0.0013798067969112819;1.0443279871259363;9.999436882742312;0.8334366633039304;0.014005987579309135;0.7983503145416554;0.013540987730837681;0.7983212134017444
0.737048;1.0436684581949744;0.8333432529910944;0.798257093277569;-0.00144337855102909;-0.0013827552026253415;1.044323467130547;9.9994399202126;0.833435628666897;0.014005987856678339;0.7983507714490834;0.013537987863783367;0.798322150796524
0.747048;1.043668029562231;0.8333418811365089;0.7982580018284614;-0.0014462134793805199;-0.0013854735057818761;1.0443199144207724;9.999443331803848;0.8334346809795957;0.014005988131937295;0.7983511235270042;0.013535987995919287;0.7983230465764017
0.757048;1.043668611799713;0.8333413147759605;0.7982590182257105;-0.0014492898969225472;-0.0013884218910358837;1.044316332120828;9.99944707698369;0.8334338222663128;0.01400598840289932;0.7983513711566046;0.013532988127293056;0.798323866194101
0.767048;1.0436695519514168;0.8333406862140548;0.7982598063543695;-0.0014504992922264454;-0.001389581248224874;1.0443127221092652;9.999451107126552;0.8334330541412446;0.014005988667969328;0.7983515146985052;0.013530988257682192;0.7983246431515385
0.777048;1.0436702469123318;0.8333402118761065;0.7982610287423044;-0.001453575697012968;-0.0013925296175197374;1.0443090860559028;9.999455370223597;0.8334323772113341;0.014005988926208435;0.7983515549965555;0.01352798838666719;0.7983253432652097
0.787048;1.0436709947436245;0.8333397864251736;0.7982623492388219;-0.0014566520938270172;-0.0013954779817572692;1.044305426398184;9.999459814546022;0.8334317912626433;0.014005989177090188;0.7983514939082436;0.013525988513996626;0.7983260003974944
0.797048;1.0436717926241275;0.8333390627716559;0.7982634305403402;-0.0014586224051511326;-0.001397366707837497;1.0443017464042668;9.999464394651184;0.8334312961275867;0.014005989420296076;0.7983513342529431;0.01352398864001158;0.7983265979249693
