time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActivePower;Wind_Turbine_GEN_InjectedReactivePower;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_ActivePowerPu;Wind_Turbine_GEN_ReactivePowerPu;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_InjectedCurrent;NetworkFrequencyPu
0.0;1.0962422467517225;0.37496478101533326;0.3419895727964407;-0.39999971687738006;-0.3647414538223657;1.0003374964854248;9.999362780668182;0.37525534271720995;-0.3935140595197177;-0.3935140328110663;0.3751001648492778;-0.3935140488154155;0.34493414653782256;0.36199044056206303;0.3749189168001914;-0.39388897083778424;1.0879315298346237;0.4998502020738356;1.0000427005621133
0.0;1.0962273315295106;0.3749683305896832;0.3419901495928662;-0.3999997178672616;-0.3647414514758151;1.000336281179297;9.999362546822416;0.3752555650666328;-0.39351406180124104;-0.39351403661766765;0.37509988455404725;-0.39351405092115893;0.3449278619112266;0.36198939536242064;0.37491684135771525;-0.39388897123207967;1.0879328780349895;0.49984493661102786;1.0000490669867081
0.1;1.0962120863641491;0.374971974758746;0.3419907366191395;-0.3999997188811117;-0.36474144908059175;1.000335144472751;9.999362086447402;0.3752558324663621;-0.3935140641251018;-0.39351404050352773;0.3750995998692255;-0.3935140530832063;0.3449214573880384;0.36198836808552237;0.37491471640932644;-0.39388897159842456;1.0879341854093552;0.4998395937172958;1.000055546361904
0.2;1.096196511168143;0.374975715054997;0.34199133400890713;-0.3999997199192793;-0.364741446637091;1.0003340919257773;9.999361396616667;0.37525614723584905;-0.39351406649069337;-0.3935140444680104;0.3750993106568577;-0.39351405530263156;0.3449149335649299;0.3619873606127996;0.3749125424728938;-0.3938889719344692;1.0879354468571525;0.4998341757996119;1.0000621375755006
0.4;1.0961806062676076;0.37497955317745635;0.34199194180460946;-0.3999997209821249;-0.36474144414583876;1.0003331286491228;9.999360475109839;0.3752565114915062;-0.39351406889736806;-0.39351404851048316;0.3750990169546082;-0.3935140575804643;0.3449082910535106;0.3619863746165553;0.37491032028883636;-0.3938889722379075;1.0879366562131347;0.4998286854306866;1.0000688395656996
0.8;1.0961643725538333;0.37498349094220906;0.34199255993159183;-0.3999997220700299;-0.3647414416074973;1.0003322593240236;9.999359320270361;0.37525692718799536;-0.3935140713444391;-0.39351405263032685;0.3750987189755667;-0.3935140599176536;0.3449015304938971;0.36198541158531494;0.3749080508474668;-0.39388897250647154;1.087937806263895;0.4998231253342959;1.000075651309164
1.6;1.0961478116190597;0.3749875302719162;0.3419931882081365;-0.39999972318338345;-0.36474143902289025;1.0003314882093957;9.99935793075286;0.3752573961904338;-0.3935140738311449;-0.39351405682692797;0.3750984170873837;-0.3935140623150417;0.3448946526046836;0.3619844728378413;0.3749057354183885;-0.3938889727379277;1.08793888871169;0.4998174983903256;1.0000825718518538
2.6;1.0961309258148555;0.3749916732434142;0.34199382636212405;-0.39999972432253955;-0.3647414363930126;1.0003308190658244;9.999356305765911;0.37525792030333627;-0.3935140763566141;-0.39351406109965675;0.3750981118112433;-0.39351406477339174;0.34488765822878564;0.3619835594996305;0.37490337558478;-0.3938889729300798;1.0879398940527782;0.4998118076442251;1.0000896002970785
3.6;1.0961137182619678;0.374995922123414;0.3419944740485966;-0.39999972548776896;-0.3647414337190151;1.0003302550380677;9.999354445731468;0.375258501261681;-0.39351407891985307;-0.39351406544785505;0.37509780384544317;-0.39351406729343424;0.34488054832470083;0.3619826724838308;0.3749009732641198;-0.39388897308074194;1.0879408115097036;0.49980605631382374;1.000096735732497
4.6;1.0960961928381308;0.37500027933256214;0.3419951308676328;-0.3999997266792579;-0.36474143100219636;1.0003297986107735;9.999352352820956;0.37525914072159866;-0.39351408151972345;-0.3935140698708351;0.37509749410224646;-0.39351406987587245;0.3448733239234589;0.3619818124950116;0.3748985306899967;-0.3938889731876952;1.0879416290240485;0.4998002478029521;1.0001039771866336
