time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActivePower;Wind_Turbine_GEN_InjectedReactivePower;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_ActivePowerPu;Wind_Turbine_GEN_ReactivePowerPu;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_InjectedCurrent
0.0;1.0441872549858697;0.7503342874912663;0.7182984531907016;-2.618364765210998e-07;-6.696691677694475e-07;10.005864401162222;0.750902729950425;0.012605061462644812;0.01260494972662176;0.75108301867257;0.013378357493796478;0.7184335713891074;-0.012801316213646656;0.7495392809057955;0.012608386135468934;1.0449865855630416;0.7176981601391701
0.0;1.0441586764494328;0.7503679348939193;0.7183142027431748;-2.581983324105313e-07;-6.748793233373185e-07;10.006062224808396;0.7509345681983045;0.012605058052763421;0.012604938923452963;0.751084635167901;0.013378489788554673;0.7184454028583211;-0.012801325805134753;0.7495162731385859;0.012608291555535682;1.044937932558179;0.7176811440235061
6.3e-05;1.04412816426586;0.7504021696180172;0.7183309345348834;-2.7157027735213377e-06;-3.036883939218956e-06;10.006264680145588;0.7509672567737344;0.012605054608854648;0.012604927881186037;0.7510854979474582;0.013375623540127241;0.7184575087997788;-0.01279833527964465;0.7494916550121522;0.012606196233437481;1.0448870189146393;0.7176638758399712
0.000125;1.0440972761106653;0.7504364982926798;0.7183470971267827;-4.802193602931573e-06;-5.044056041816912e-06;10.006471803489998;0.7510008092513601;0.012605051133100235;0.012604916599646828;0.7510866276840273;0.01337375866626417;0.718469887140321;-0.012796344622032326;0.7494664167888198;0.012604100244264763;1.0448348240117982;0.717646435472144
0.000251;1.0440647601799542;0.7504709772355415;0.7183635957880316;-9.975048648559927e-06;-1.0006678173459657e-05;10.006683632838731;0.7510352390707223;0.012605047627551758;0.012604905078192221;0.7510880440832912;0.013368895087728714;0.7184825351593945;-0.012791353818287256;0.7494405491020945;0.012599003656260621;1.0447793251484274;0.717628761132518
0.000502;1.044028410670803;0.7505043508076524;0.7183807343591647;-1.9483444718576986e-05;-1.912085795747134e-05;10.006900201542583;0.7510705594195312;0.012605044094004246;0.012604893315812325;0.7510877657660875;0.0133600327284532;0.7184954491569657;-0.012782362855486978;0.7494110428698642;0.012588906531281053;1.044721497700219;0.7176108452527393
0.001004;1.0439882294323082;0.7505368953827656;0.7183987644457696;-3.762566869675455e-05;-3.650219675418228e-05;10.007121532954669;0.7511067831054057;0.01260504053402876;0.012604881311401984;0.7510838099474839;0.01334117151533543;0.7185086245406113;-0.0127643717217932;0.7493788892057399;0.012569808925952464;1.0446573158529053;0.7175926098375643
0.002007;1.0439413565596758;0.7505647867667813;0.7184159780139364;-7.198216457851495e-05;-6.94093162347541e-05;10.007347638555169;0.7511439224658237;0.012605036949083425;0.012604869064011372;0.7510761922484026;0.013306311378330396;0.7185220562248015;-0.01273038040652324;0.7493410796075904;0.012535710892104826;1.0445847530516863;0.7175739427148822
0.004015;1.0438814691888891;0.7505856450087953;0.718434430084029;-0.00013290011639540078;-0.00012775156968267674;10.007578520332242;0.7511819893683334;0.012605033340565359;0.012604856572954461;0.7510609268555211;0.013246452249158186;0.7185367388417605;-0.01267338890015223;0.7492936061752866;0.01247561247656705;1.0444987817207108;0.7175557341325195
0.006022;1.043826284437148;0.7506108675088434;0.7184528380453419;-0.00018162690214912052;-0.00017442301229493373;10.007814174889951;0.7512209952398043;0.012605029709760426;0.012604843837775513;0.7510490269647487;0.013198594058726065;0.7185516666216396;-0.012627397194215207;0.7492504615624932;0.012426513721091418;1.0444173727474606;0.7175375989116931
0.008029;1.0437745480328495;0.7506418768052617;0.7184734119582945;-0.00021900087186441775;-0.0002102252225002807;10.008054594921713;0.7512609511888783;0.012605026057807571;0.012604830858221736;0.751042505322373;0.013159736735867913;0.7185668330713887;-0.012591405281236982;0.7492106388344727;0.012388414662749014;1.044338495177095;0.7175195299394305
0.010037;1.0437253063946879;0.7506762732404835;0.7184944948331673;-0.000249732911734465;-0.00023966836519119706;10.008299766704832;0.7513018682550066;0.012605022385809354;0.01260481763432132;0.7510403743938684;0.013129880208259887;0.7185842306142365;-0.012562413154709046;0.749173131506021;0.012358315334634327;1.0442621161900578;0.7175034862056969
0.012044;1.0436795136897377;0.7507167512737524;0.7185179952770545;-0.0002734117941508457;-0.00026235791369988535;10.008549667204376;0.7513437575142022;0.012605018694905037;0.012604804166450243;0.7510406460437147;0.013107024403526433;0.7186018505952865;-0.01254042080898382;0.7491389339215425;0.012334215766907767;1.0441872014075115;0.7174874816124951
0.014051;1.0436340088004354;0.750758070159346;0.718541052681944;-0.00029101622657236624;-0.0002792314349607072;10.008804262626013;0.7513866300480024;0.012605014986165779;0.01260479045524907;0.7510433314110256;0.013089169248898977;0.7186196836136121;-0.012523428239159032;0.7491050415799558;0.012316115987907352;1.0441127153420702;0.7174714963786893
