time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActivePower;Wind_Turbine_GEN_InjectedReactivePower;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_ActivePowerPu;Wind_Turbine_GEN_ReactivePowerPu;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_InjectedCurrent
0.0;1.0422950499688297;0.7499148771654385;0.7190436274680271;-3.929766022523322e-05;1.0017593812748707e-05;9.988290517138145;0.749972862834628;0.013403867232188844;0.01337008571644833;0.7488917936676901;0.013283974478241789;0.7185199893627581;-0.012802070672506466;0.7498171661569808;0.012567504926591514;1.0454185183835116;0.7187336569826805
0.0;1.0422502014135653;0.7499211564194352;0.7190618190519064;-4.105586626248995e-05;6.159019847809704e-06;9.987725621600221;0.7499385612663844;0.01340438951430568;0.013369778895229154;0.7488481948807572;0.013279234147455327;0.7185631967932916;-0.01280207199423825;0.7498595537839852;0.012566403771170314;1.045430153160541;0.718757799786271
0.1;1.042203787838423;0.7499276473271095;0.7190805402557234;-4.2834965367640295e-05;2.1939040353934292e-06;9.987151490344399;0.7499037398810782;0.013404928410732075;0.013369465930098138;0.7488031145926125;0.013274380400085;0.7186070114445916;-0.012802073572124572;0.7499024821254161;0.012565267700813605;1.0454419681755776;0.7187819624795311
0.2;1.0421557744566825;0.7499343499196366;0.7190997968692455;-4.463370556126408e-05;-1.8781563482515897e-06;9.986568183792352;0.7498684116208029;0.013405484295013271;0.013369146924554045;0.7487565230192466;0.013269411762126286;0.7186514122642262;-0.012802075419336185;0.7499459255393204;0.012564096817547943;1.0454539609210465;0.718806116054841
0.4;1.04210612878412;0.7499412646684435;0.7191195936142688;-4.645077452106338e-05;-6.0576898993494506e-06;9.985975769023998;0.7498325898152008;0.013406057519387685;0.013368821990750892;0.7487083923030503;0.013264326886413618;0.7186963772123125;-0.012802077548996814;0.7499898594117598;0.012562891294733635;1.0454661286940328;0.7188302300188949
0.8;1.0420548211774638;0.7499483926054227;0.7191399341944976;-4.828481985919763e-05;-1.0345451596653061e-05;9.985374320378043;0.749796288261166;0.013406648401967348;0.013368491246337684;0.7486586964325259;0.013259124579197978;0.718741883564048;-0.01280207997414508;0.7500342601153104;0.012561651323964725;1.0454784686038496;0.7188542722568844
1.6;1.0420018247260454;0.7499557352920009;0.7191608209247812;-5.013444930062665e-05;-1.4742453003496667e-05;9.98476392333098;0.7497595212445382;0.013407257222377048;0.013368154816655643;0.7486074109533984;0.013253803728869158;0.7187879080045113;-0.012802082707836768;0.7500791049383538;0.012560377089614766;1.0454909774422732;0.7188782087862587
2.6;1.0419471150664659;0.7499632946840458;0.7191822544901679;-5.199819327576961e-05;-1.9249937687810914e-05;9.984144678055806;0.749722303291366;0.013407884222956471;0.013367812839006113;0.7485545127590444;0.013248363205525682;0.7188344262519286;-0.012802085763394167;0.7501243721819381;0.012559068777702761;1.0455036516550447;0.7189020035599543
3.6;1.041890670267545;0.7499710730036173;0.7192042341068158;-5.387446334934289e-05;-2.3869388236198633e-05;9.983516701666202;0.7496846490936103;0.013408529611521676;0.013367465463268039;0.7484999799822541;0.013242801827931304;0.7188814126517823;-0.01280208915458951;0.750170041227697;0.012557726590212637;1.045516487403491;0.7189256184346816
4.6;1.0418324705407507;0.7499790725722735;0.7192267575863451;-5.57615356467436e-05;-2.8602518222190835e-05;9.982880128323675;0.7496465737275987;0.013409193566467716;0.013367112849497662;0.7484437920876886;0.013237118402996899;0.7189288401963592;-0.012802092895613949;0.7502160923004153;0.012556350752589568;1.0455294805903355;0.7189490131386342
