Time (s);Ip PGU (pu);Ip lower (pu);Ip upper (pu);Ip upper_overdamped (pu);Ip lower_overdamped (pu);Ip upper_underdamped (pu);Ip lower_underdamped (pu)
1.162e+00;7.282e-03;-5.174e-02;6.317e-02;6.317e-02;-4.613e-02;5.339e-02;-5.174e-02
1.164e+00;7.233e-03;-5.172e-02;6.309e-02;6.309e-02;-4.616e-02;5.336e-02;-5.172e-02
1.165e+00;7.184e-03;-5.170e-02;6.302e-02;6.302e-02;-4.619e-02;5.333e-02;-5.170e-02
1.167e+00;7.136e-03;-5.168e-02;6.294e-02;6.294e-02;-4.622e-02;5.330e-02;-5.168e-02
1.169e+00;7.088e-03;-5.166e-02;6.287e-02;6.287e-02;-4.625e-02;5.327e-02;-5.166e-02
1.170e+00;7.040e-03;-5.164e-02;6.280e-02;6.280e-02;-4.627e-02;5.324e-02;-5.164e-02
1.172e+00;6.993e-03;-5.163e-02;6.272e-02;6.272e-02;-4.630e-02;5.321e-02;-5.163e-02
1.174e+00;6.945e-03;-5.161e-02;6.265e-02;6.265e-02;-4.633e-02;5.318e-02;-5.161e-02
1.175e+00;6.899e-03;-5.159e-02;6.258e-02;6.258e-02;-4.636e-02;5.316e-02;-5.159e-02
1.177e+00;6.852e-03;-5.156e-02;6.251e-02;6.251e-02;-4.638e-02;5.313e-02;-5.156e-02
1.179e+00;6.806e-03;-5.154e-02;6.244e-02;6.244e-02;-4.641e-02;5.310e-02;-5.154e-02
1.180e+00;6.760e-03;-5.152e-02;6.237e-02;6.237e-02;-4.644e-02;5.307e-02;-5.152e-02
1.182e+00;6.715e-03;-5.150e-02;6.230e-02;6.230e-02;-4.646e-02;5.305e-02;-5.150e-02
1.184e+00;6.670e-03;-5.148e-02;6.223e-02;6.223e-02;-4.649e-02;5.302e-02;-5.148e-02
1.185e+00;6.625e-03;-5.146e-02;6.216e-02;6.216e-02;-4.652e-02;5.299e-02;-5.146e-02
1.187e+00;6.580e-03;-5.144e-02;6.209e-02;6.209e-02;-4.654e-02;5.297e-02;-5.144e-02
1.189e+00;6.536e-03;-5.142e-02;6.202e-02;6.202e-02;-4.657e-02;5.294e-02;-5.142e-02
1.190e+00;6.492e-03;-5.139e-02;6.195e-02;6.195e-02;-4.659e-02;5.292e-02;-5.139e-02
1.192e+00;6.448e-03;-5.137e-02;6.188e-02;6.188e-02;-4.662e-02;5.289e-02;-5.137e-02
1.194e+00;6.405e-03;-5.135e-02;6.181e-02;6.181e-02;-4.664e-02;5.287e-02;-5.135e-02
1.195e+00;6.362e-03;-5.133e-02;6.175e-02;6.175e-02;-4.667e-02;5.284e-02;-5.133e-02
1.197e+00;6.319e-03;-5.130e-02;6.168e-02;6.168e-02;-4.669e-02;5.282e-02;-5.130e-02
1.199e+00;6.276e-03;-5.128e-02;6.161e-02;6.161e-02;-4.672e-02;5.279e-02;-5.128e-02
1.200e+00;6.234e-03;-5.126e-02;6.155e-02;6.155e-02;-4.674e-02;5.277e-02;-5.126e-02
1.202e+00;6.192e-03;-5.124e-02;6.148e-02;6.148e-02;-4.677e-02;5.274e-02;-5.124e-02
1.204e+00;6.150e-03;-5.121e-02;6.142e-02;6.142e-02;-4.679e-02;5.272e-02;-5.121e-02
1.205e+00;6.109e-03;-5.119e-02;6.135e-02;6.135e-02;-4.681e-02;5.269e-02;-5.119e-02
1.207e+00;6.068e-03;-5.117e-02;6.129e-02;6.129e-02;-4.684e-02;5.267e-02;-5.117e-02
1.209e+00;6.027e-03;-5.115e-02;6.122e-02;6.122e-02;-4.686e-02;5.265e-02;-5.115e-02
1.210e+00;5.986e-03;-5.115e-02;6.116e-02;6.116e-02;-4.688e-02;5.262e-02;-5.115e-02
1.212e+00;5.946e-03;-5.115e-02;6.109e-02;6.109e-02;-4.691e-02;5.260e-02;-5.115e-02
1.214e+00;5.906e-03;-5.115e-02;6.103e-02;6.103e-02;-4.693e-02;5.258e-02;-5.115e-02
1.215e+00;5.866e-03;-5.115e-02;6.097e-02;6.097e-02;-4.695e-02;5.256e-02;-5.115e-02
1.217e+00;5.827e-03;-5.115e-02;6.091e-02;6.091e-02;-4.698e-02;5.253e-02;-5.115e-02
1.219e+00;5.788e-03;-5.115e-02;6.084e-02;6.084e-02;-4.700e-02;5.251e-02;-5.115e-02
1.220e+00;5.749e-03;-5.115e-02;6.078e-02;6.078e-02;-4.702e-02;5.249e-02;-5.115e-02
1.222e+00;5.710e-03;-5.115e-02;6.072e-02;6.072e-02;-4.704e-02;5.247e-02;-5.115e-02
1.224e+00;5.672e-03;-5.114e-02;6.066e-02;6.066e-02;-4.706e-02;5.244e-02;-5.114e-02
1.225e+00;5.633e-03;-5.114e-02;6.060e-02;6.060e-02;-4.709e-02;5.242e-02;-5.114e-02
1.227e+00;5.595e-03;-5.114e-02;6.054e-02;6.054e-02;-4.711e-02;5.240e-02;-5.114e-02
1.229e+00;5.558e-03;-5.113e-02;6.048e-02;6.048e-02;-4.713e-02;5.238e-02;-5.113e-02
1.230e+00;5.520e-03;-5.113e-02;6.042e-02;6.042e-02;-4.715e-02;5.236e-02;-5.113e-02
1.232e+00;5.483e-03;-5.112e-02;6.036e-02;6.036e-02;-4.717e-02;5.234e-02;-5.112e-02
1.234e+00;5.446e-03;-5.112e-02;6.030e-02;6.030e-02;-4.719e-02;5.232e-02;-5.112e-02
1.235e+00;5.410e-03;-5.111e-02;6.024e-02;6.024e-02;-4.721e-02;5.230e-02;-5.111e-02
1.237e+00;5.373e-03;-5.111e-02;6.018e-02;6.018e-02;-4.723e-02;5.228e-02;-5.111e-02
1.239e+00;5.337e-03;-5.110e-02;6.012e-02;6.012e-02;-4.725e-02;5.226e-02;-5.110e-02
1.240e+00;5.301e-03;-5.110e-02;6.007e-02;6.007e-02;-4.727e-02;5.224e-02;-5.110e-02
1.242e+00;5.265e-03;-5.109e-02;6.001e-02;6.001e-02;-4.729e-02;5.222e-02;-5.109e-02
1.244e+00;5.230e-03;-5.109e-02;5.995e-02;5.995e-02;-4.731e-02;5.220e-02;-5.109e-02
1.245e+00;5.195e-03;-5.108e-02;5.990e-02;5.990e-02;-4.733e-02;5.218e-02;-5.108e-02
1.247e+00;5.160e-03;-5.107e-02;5.984e-02;5.984e-02;-4.735e-02;5.216e-02;-5.107e-02
1.249e+00;5.125e-03;-5.107e-02;5.978e-02;5.978e-02;-4.737e-02;5.214e-02;-5.107e-02
1.250e+00;5.091e-03;-5.106e-02;5.973e-02;5.973e-02;-4.739e-02;5.212e-02;-5.106e-02
1.252e+00;5.056e-03;-5.105e-02;5.967e-02;5.967e-02;-4.741e-02;5.210e-02;-5.105e-02
1.254e+00;5.022e-03;-5.104e-02;5.962e-02;5.962e-02;-4.743e-02;5.208e-02;-5.104e-02
1.255e+00;4.989e-03;-5.104e-02;5.956e-02;5.956e-02;-4.745e-02;5.207e-02;-5.104e-02
1.257e+00;4.955e-03;-5.103e-02;5.951e-02;5.951e-02;-4.747e-02;5.205e-02;-5.103e-02
1.259e+00;4.922e-03;-5.102e-02;5.945e-02;5.945e-02;-4.749e-02;5.203e-02;-5.102e-02
1.260e+00;4.888e-03;-5.101e-02;5.940e-02;5.940e-02;-4.750e-02;5.201e-02;-5.101e-02
1.262e+00;4.856e-03;-5.100e-02;5.935e-02;5.935e-02;-4.752e-02;5.199e-02;-5.100e-02
1.264e+00;4.823e-03;-5.099e-02;5.929e-02;5.929e-02;-4.754e-02;5.198e-02;-5.099e-02
1.265e+00;4.790e-03;-5.098e-02;5.924e-02;5.924e-02;-4.756e-02;5.196e-02;-5.098e-02
1.267e+00;4.758e-03;-5.098e-02;5.919e-02;5.919e-02;-4.758e-02;5.194e-02;-5.098e-02
1.269e+00;4.726e-03;-5.097e-02;5.913e-02;5.913e-02;-4.759e-02;5.192e-02;-5.097e-02
1.270e+00;4.694e-03;-5.096e-02;5.908e-02;5.908e-02;-4.761e-02;5.191e-02;-5.096e-02
1.272e+00;4.663e-03;-5.095e-02;5.903e-02;5.903e-02;-4.763e-02;5.189e-02;-5.095e-02
1.274e+00;4.631e-03;-5.094e-02;5.898e-02;5.898e-02;-4.765e-02;5.187e-02;-5.094e-02
1.275e+00;4.600e-03;-5.093e-02;5.893e-02;5.893e-02;-4.766e-02;5.186e-02;-5.093e-02
1.277e+00;4.569e-03;-5.092e-02;5.888e-02;5.888e-02;-4.768e-02;5.184e-02;-5.092e-02
1.279e+00;4.538e-03;-5.091e-02;5.883e-02;5.883e-02;-4.770e-02;5.182e-02;-5.091e-02
1.280e+00;4.508e-03;-5.090e-02;5.878e-02;5.878e-02;-4.772e-02;5.181e-02;-5.090e-02
1.282e+00;4.478e-03;-5.088e-02;5.873e-02;5.873e-02;-4.773e-02;5.179e-02;-5.088e-02
1.284e+00;4.447e-03;-5.087e-02;5.868e-02;5.868e-02;-4.775e-02;5.177e-02;-5.087e-02
1.285e+00;4.417e-03;-5.086e-02;5.863e-02;5.863e-02;-4.777e-02;5.176e-02;-5.086e-02
1.287e+00;4.388e-03;-5.085e-02;5.858e-02;5.858e-02;-4.778e-02;5.174e-02;-5.085e-02
1.289e+00;4.358e-03;-5.084e-02;5.853e-02;5.853e-02;-4.780e-02;5.173e-02;-5.084e-02
1.290e+00;4.329e-03;-5.083e-02;5.848e-02;5.848e-02;-4.781e-02;5.171e-02;-5.083e-02
1.292e+00;4.300e-03;-5.082e-02;5.843e-02;5.843e-02;-4.783e-02;5.170e-02;-5.082e-02
1.294e+00;4.271e-03;-5.081e-02;5.838e-02;5.838e-02;-4.785e-02;5.168e-02;-5.081e-02
1.295e+00;4.242e-03;-5.080e-02;5.834e-02;5.834e-02;-4.786e-02;5.167e-02;-5.080e-02
1.297e+00;4.213e-03;-5.078e-02;5.829e-02;5.829e-02;-4.788e-02;5.165e-02;-5.078e-02
1.299e+00;4.185e-03;-5.077e-02;5.824e-02;5.824e-02;-4.789e-02;5.164e-02;-5.077e-02
1.300e+00;4.157e-03;-5.076e-02;5.820e-02;5.820e-02;-4.791e-02;5.162e-02;-5.076e-02
1.302e+00;4.129e-03;-5.075e-02;5.815e-02;5.815e-02;-4.792e-02;5.161e-02;-5.075e-02
1.304e+00;4.101e-03;-5.074e-02;5.810e-02;5.810e-02;-4.794e-02;5.159e-02;-5.074e-02
1.305e+00;4.074e-03;-5.072e-02;5.806e-02;5.806e-02;-4.795e-02;5.158e-02;-5.072e-02
1.307e+00;4.046e-03;-5.071e-02;5.801e-02;5.801e-02;-4.797e-02;5.156e-02;-5.071e-02
1.309e+00;4.019e-03;-5.070e-02;5.796e-02;5.796e-02;-4.798e-02;5.155e-02;-5.070e-02
1.310e+00;3.992e-03;-5.069e-02;5.792e-02;5.792e-02;-4.800e-02;5.154e-02;-5.069e-02
1.312e+00;3.965e-03;-5.068e-02;5.787e-02;5.787e-02;-4.801e-02;5.152e-02;-5.068e-02
1.314e+00;3.938e-03;-5.066e-02;5.783e-02;5.783e-02;-4.803e-02;5.151e-02;-5.066e-02
1.315e+00;3.912e-03;-5.065e-02;5.778e-02;5.778e-02;-4.804e-02;5.149e-02;-5.065e-02
1.317e+00;3.885e-03;-5.064e-02;5.774e-02;5.774e-02;-4.806e-02;5.148e-02;-5.064e-02
1.319e+00;3.859e-03;-5.063e-02;5.770e-02;5.770e-02;-4.807e-02;5.147e-02;-5.063e-02
1.320e+00;3.833e-03;-5.061e-02;5.765e-02;5.765e-02;-4.808e-02;5.145e-02;-5.061e-02
1.322e+00;3.808e-03;-5.060e-02;5.761e-02;5.761e-02;-4.810e-02;5.144e-02;-5.060e-02
1.324e+00;3.782e-03;-5.059e-02;5.756e-02;5.756e-02;-4.811e-02;5.143e-02;-5.059e-02
1.325e+00;3.756e-03;-5.058e-02;5.752e-02;5.752e-02;-4.813e-02;5.142e-02;-5.058e-02
1.327e+00;3.731e-03;-5.056e-02;5.748e-02;5.748e-02;-4.814e-02;5.140e-02;-5.056e-02
1.329e+00;3.706e-03;-5.055e-02;5.744e-02;5.744e-02;-4.815e-02;5.139e-02;-5.055e-02
1.330e+00;3.681e-03;-5.054e-02;5.739e-02;5.739e-02;-4.817e-02;5.138e-02;-5.054e-02
1.332e+00;3.656e-03;-5.052e-02;5.735e-02;5.735e-02;-4.818e-02;5.137e-02;-5.052e-02
1.334e+00;3.632e-03;-5.051e-02;5.731e-02;5.731e-02;-4.819e-02;5.135e-02;-5.051e-02
1.335e+00;3.607e-03;-5.050e-02;5.727e-02;5.727e-02;-4.821e-02;5.134e-02;-5.050e-02
1.337e+00;3.583e-03;-5.049e-02;5.723e-02;5.723e-02;-4.822e-02;5.133e-02;-5.049e-02
1.339e+00;3.559e-03;-5.047e-02;5.719e-02;5.719e-02;-4.823e-02;5.132e-02;-5.047e-02
1.340e+00;3.535e-03;-5.046e-02;5.714e-02;5.714e-02;-4.824e-02;5.130e-02;-5.046e-02
1.342e+00;3.511e-03;-5.045e-02;5.710e-02;5.710e-02;-4.826e-02;5.129e-02;-5.045e-02
1.344e+00;3.487e-03;-5.044e-02;5.706e-02;5.706e-02;-4.827e-02;5.128e-02;-5.044e-02
1.345e+00;3.464e-03;-5.042e-02;5.702e-02;5.702e-02;-4.828e-02;5.127e-02;-5.042e-02
1.347e+00;3.441e-03;-5.041e-02;5.698e-02;5.698e-02;-4.829e-02;5.126e-02;-5.041e-02
1.349e+00;3.418e-03;-5.040e-02;5.694e-02;5.694e-02;-4.831e-02;5.125e-02;-5.040e-02
1.350e+00;3.395e-03;-5.039e-02;5.690e-02;5.690e-02;-4.832e-02;5.124e-02;-5.039e-02
1.352e+00;3.372e-03;-5.037e-02;5.686e-02;5.686e-02;-4.833e-02;5.122e-02;-5.037e-02
1.354e+00;3.349e-03;-5.036e-02;5.683e-02;5.683e-02;-4.834e-02;5.121e-02;-5.036e-02
1.355e+00;3.326e-03;-5.035e-02;5.679e-02;5.679e-02;-4.836e-02;5.120e-02;-5.035e-02
1.357e+00;3.304e-03;-5.034e-02;5.675e-02;5.675e-02;-4.837e-02;5.119e-02;-5.034e-02
1.359e+00;3.282e-03;-5.032e-02;5.671e-02;5.671e-02;-4.838e-02;5.118e-02;-5.032e-02
1.360e+00;3.260e-03;-5.031e-02;5.667e-02;5.667e-02;-4.839e-02;5.117e-02;-5.031e-02
1.362e+00;3.238e-03;-5.030e-02;5.663e-02;5.663e-02;-4.840e-02;5.116e-02;-5.030e-02
1.364e+00;3.216e-03;-5.029e-02;5.660e-02;5.660e-02;-4.841e-02;5.115e-02;-5.029e-02
1.365e+00;3.194e-03;-5.027e-02;5.656e-02;5.656e-02;-4.843e-02;5.114e-02;-5.027e-02
1.367e+00;3.173e-03;-5.026e-02;5.652e-02;5.652e-02;-4.844e-02;5.113e-02;-5.026e-02
1.369e+00;3.151e-03;-5.025e-02;5.648e-02;5.648e-02;-4.845e-02;5.112e-02;-5.025e-02
1.370e+00;3.130e-03;-5.024e-02;5.645e-02;5.645e-02;-4.846e-02;5.111e-02;-5.024e-02
1.372e+00;3.109e-03;-5.023e-02;5.641e-02;5.641e-02;-4.847e-02;5.110e-02;-5.023e-02
1.374e+00;3.088e-03;-5.021e-02;5.637e-02;5.637e-02;-4.848e-02;5.109e-02;-5.021e-02
1.375e+00;3.067e-03;-5.020e-02;5.634e-02;5.634e-02;-4.849e-02;5.108e-02;-5.020e-02
1.377e+00;3.047e-03;-5.019e-02;5.630e-02;5.630e-02;-4.850e-02;5.107e-02;-5.019e-02
1.379e+00;3.026e-03;-5.018e-02;5.626e-02;5.626e-02;-4.851e-02;5.106e-02;-5.018e-02
1.380e+00;3.006e-03;-5.017e-02;5.623e-02;5.623e-02;-4.853e-02;5.105e-02;-5.017e-02
1.382e+00;2.986e-03;-5.016e-02;5.619e-02;5.619e-02;-4.854e-02;5.104e-02;-5.016e-02
1.384e+00;2.966e-03;-5.014e-02;5.616e-02;5.616e-02;-4.855e-02;5.103e-02;-5.014e-02
1.385e+00;2.946e-03;-5.013e-02;5.612e-02;5.612e-02;-4.856e-02;5.102e-02;-5.013e-02
1.387e+00;2.926e-03;-5.012e-02;5.609e-02;5.609e-02;-4.857e-02;5.101e-02;-5.012e-02
1.389e+00;2.906e-03;-5.011e-02;5.605e-02;5.605e-02;-4.858e-02;5.100e-02;-5.011e-02
1.390e+00;2.887e-03;-5.010e-02;5.602e-02;5.602e-02;-4.859e-02;5.099e-02;-5.010e-02
1.392e+00;2.867e-03;-5.009e-02;5.598e-02;5.598e-02;-4.860e-02;5.098e-02;-5.009e-02
1.394e+00;2.848e-03;-5.008e-02;5.595e-02;5.595e-02;-4.861e-02;5.097e-02;-5.008e-02
1.395e+00;2.829e-03;-5.006e-02;5.592e-02;5.592e-02;-4.862e-02;5.096e-02;-5.006e-02
1.397e+00;2.810e-03;-5.005e-02;5.588e-02;5.588e-02;-4.863e-02;5.095e-02;-5.005e-02
1.399e+00;2.791e-03;-5.004e-02;5.585e-02;5.585e-02;-4.864e-02;5.095e-02;-5.004e-02
1.400e+00;2.772e-03;-5.003e-02;5.582e-02;5.582e-02;-4.865e-02;5.094e-02;-5.003e-02
1.402e+00;2.753e-03;-5.002e-02;5.578e-02;5.578e-02;-4.866e-02;5.093e-02;-5.002e-02
1.404e+00;2.735e-03;-5.001e-02;5.575e-02;5.575e-02;-4.867e-02;5.092e-02;-5.001e-02
1.405e+00;2.716e-03;-5.000e-02;5.572e-02;5.572e-02;-4.868e-02;5.091e-02;-5.000e-02
1.407e+00;2.698e-03;-4.999e-02;5.568e-02;5.568e-02;-4.869e-02;5.090e-02;-4.999e-02
1.409e+00;2.680e-03;-4.998e-02;5.565e-02;5.565e-02;-4.870e-02;5.089e-02;-4.998e-02
1.410e+00;2.662e-03;-4.997e-02;5.562e-02;5.562e-02;-4.871e-02;5.089e-02;-4.997e-02
1.412e+00;2.644e-03;-4.996e-02;5.559e-02;5.559e-02;-4.871e-02;5.088e-02;-4.996e-02
1.414e+00;2.626e-03;-4.995e-02;5.556e-02;5.556e-02;-4.872e-02;5.087e-02;-4.995e-02
1.415e+00;2.608e-03;-4.994e-02;5.552e-02;5.552e-02;-4.873e-02;5.086e-02;-4.994e-02
1.417e+00;2.591e-03;-4.993e-02;5.549e-02;5.549e-02;-4.874e-02;5.085e-02;-4.993e-02
1.419e+00;2.573e-03;-4.992e-02;5.546e-02;5.546e-02;-4.875e-02;5.085e-02;-4.992e-02
1.420e+00;2.556e-03;-4.991e-02;5.543e-02;5.543e-02;-4.876e-02;5.084e-02;-4.991e-02
1.422e+00;2.539e-03;-4.990e-02;5.540e-02;5.540e-02;-4.877e-02;5.083e-02;-4.990e-02
1.424e+00;2.522e-03;-4.989e-02;5.537e-02;5.537e-02;-4.878e-02;5.082e-02;-4.989e-02
1.425e+00;2.505e-03;-4.988e-02;5.534e-02;5.534e-02;-4.879e-02;5.082e-02;-4.988e-02
1.427e+00;2.488e-03;-4.987e-02;5.531e-02;5.531e-02;-4.880e-02;5.081e-02;-4.987e-02
1.429e+00;2.471e-03;-4.986e-02;5.528e-02;5.528e-02;-4.880e-02;5.080e-02;-4.986e-02
1.430e+00;2.455e-03;-4.985e-02;5.525e-02;5.525e-02;-4.881e-02;5.079e-02;-4.985e-02
1.432e+00;2.438e-03;-4.984e-02;5.522e-02;5.522e-02;-4.882e-02;5.079e-02;-4.984e-02
1.434e+00;2.422e-03;-4.983e-02;5.519e-02;5.519e-02;-4.883e-02;5.078e-02;-4.983e-02
1.435e+00;2.405e-03;-4.983e-02;5.516e-02;5.516e-02;-4.884e-02;5.077e-02;-4.983e-02
1.437e+00;2.389e-03;-4.982e-02;5.513e-02;5.513e-02;-4.885e-02;5.076e-02;-4.982e-02
1.439e+00;2.373e-03;-4.981e-02;5.510e-02;5.510e-02;-4.885e-02;5.076e-02;-4.981e-02
1.440e+00;2.357e-03;-4.980e-02;5.507e-02;5.507e-02;-4.886e-02;5.075e-02;-4.980e-02
1.442e+00;2.341e-03;-4.979e-02;5.504e-02;5.504e-02;-4.887e-02;5.074e-02;-4.979e-02
1.444e+00;2.326e-03;-4.978e-02;5.501e-02;5.501e-02;-4.888e-02;5.074e-02;-4.978e-02
1.445e+00;2.310e-03;-4.978e-02;5.498e-02;5.498e-02;-4.889e-02;5.073e-02;-4.978e-02
1.447e+00;2.294e-03;-4.977e-02;5.496e-02;5.496e-02;-4.889e-02;5.072e-02;-4.977e-02
1.449e+00;2.279e-03;-4.976e-02;5.493e-02;5.493e-02;-4.890e-02;5.071e-02;-4.976e-02
1.450e+00;2.264e-03;-4.975e-02;5.490e-02;5.490e-02;-4.891e-02;5.071e-02;-4.975e-02
1.452e+00;2.248e-03;-4.974e-02;5.487e-02;5.487e-02;-4.892e-02;5.070e-02;-4.974e-02
1.454e+00;2.233e-03;-4.974e-02;5.484e-02;5.484e-02;-4.893e-02;5.069e-02;-4.974e-02
1.455e+00;2.218e-03;-4.973e-02;5.482e-02;5.482e-02;-4.893e-02;5.069e-02;-4.973e-02
1.457e+00;2.203e-03;-4.972e-02;5.479e-02;5.479e-02;-4.894e-02;5.068e-02;-4.972e-02
1.459e+00;2.188e-03;-4.971e-02;5.476e-02;5.476e-02;-4.895e-02;5.068e-02;-4.971e-02
1.460e+00;2.174e-03;-4.971e-02;5.473e-02;5.473e-02;-4.896e-02;5.067e-02;-4.971e-02
1.462e+00;2.159e-03;-4.970e-02;5.471e-02;5.471e-02;-4.896e-02;5.066e-02;-4.970e-02
1.464e+00;2.144e-03;-4.969e-02;5.468e-02;5.468e-02;-4.897e-02;5.066e-02;-4.969e-02
1.465e+00;2.130e-03;-4.969e-02;5.465e-02;5.465e-02;-4.898e-02;5.065e-02;-4.969e-02
1.467e+00;2.116e-03;-4.968e-02;5.463e-02;5.463e-02;-4.899e-02;5.064e-02;-4.968e-02
1.469e+00;2.101e-03;-4.967e-02;5.460e-02;5.460e-02;-4.899e-02;5.064e-02;-4.967e-02
1.470e+00;2.087e-03;-4.967e-02;5.458e-02;5.458e-02;-4.900e-02;5.063e-02;-4.967e-02
1.472e+00;2.073e-03;-4.966e-02;5.455e-02;5.455e-02;-4.901e-02;5.063e-02;-4.966e-02
1.474e+00;2.059e-03;-4.965e-02;5.452e-02;5.452e-02;-4.901e-02;5.062e-02;-4.965e-02
1.475e+00;2.045e-03;-4.965e-02;5.450e-02;5.450e-02;-4.902e-02;5.061e-02;-4.965e-02
1.477e+00;2.032e-03;-4.964e-02;5.447e-02;5.447e-02;-4.903e-02;5.061e-02;-4.964e-02
1.479e+00;2.018e-03;-4.963e-02;5.445e-02;5.445e-02;-4.904e-02;5.060e-02;-4.963e-02
1.480e+00;2.004e-03;-4.963e-02;5.442e-02;5.442e-02;-4.904e-02;5.060e-02;-4.963e-02
1.482e+00;1.991e-03;-4.962e-02;5.440e-02;5.440e-02;-4.905e-02;5.059e-02;-4.962e-02
1.484e+00;1.978e-03;-4.962e-02;5.437e-02;5.437e-02;-4.906e-02;5.059e-02;-4.962e-02
1.485e+00;1.964e-03;-4.961e-02;5.435e-02;5.435e-02;-4.906e-02;5.058e-02;-4.961e-02
1.487e+00;1.951e-03;-4.961e-02;5.432e-02;5.432e-02;-4.907e-02;5.057e-02;-4.961e-02
1.489e+00;1.938e-03;-4.960e-02;5.430e-02;5.430e-02;-4.908e-02;5.057e-02;-4.960e-02
1.490e+00;1.925e-03;-4.959e-02;5.427e-02;5.427e-02;-4.908e-02;5.056e-02;-4.959e-02
1.492e+00;1.912e-03;-4.959e-02;5.425e-02;5.425e-02;-4.909e-02;5.056e-02;-4.959e-02
1.494e+00;1.899e-03;-4.958e-02;5.422e-02;5.422e-02;-4.910e-02;5.055e-02;-4.958e-02
1.495e+00;1.886e-03;-4.958e-02;5.420e-02;5.420e-02;-4.910e-02;5.055e-02;-4.958e-02
1.497e+00;1.874e-03;-4.957e-02;5.418e-02;5.418e-02;-4.911e-02;5.054e-02;-4.957e-02
1.499e+00;1.861e-03;-4.957e-02;5.415e-02;5.415e-02;-4.911e-02;5.054e-02;-4.957e-02
1.501e+00;1.848e-03;-4.957e-02;5.413e-02;5.413e-02;-4.912e-02;5.053e-02;-4.957e-02
1.502e+00;1.836e-03;-4.956e-02;5.410e-02;5.410e-02;-4.913e-02;5.053e-02;-4.956e-02
1.504e+00;1.824e-03;-4.956e-02;5.408e-02;5.408e-02;-4.913e-02;5.052e-02;-4.956e-02
1.506e+00;1.811e-03;-4.955e-02;5.406e-02;5.406e-02;-4.914e-02;5.052e-02;-4.955e-02
1.507e+00;1.799e-03;-4.955e-02;5.403e-02;5.403e-02;-4.915e-02;5.051e-02;-4.955e-02
1.509e+00;1.787e-03;-4.954e-02;5.401e-02;5.401e-02;-4.915e-02;5.051e-02;-4.954e-02
1.511e+00;1.775e-03;-4.954e-02;5.399e-02;5.399e-02;-4.916e-02;5.050e-02;-4.954e-02
1.512e+00;1.763e-03;-4.954e-02;5.397e-02;5.397e-02;-4.916e-02;5.050e-02;-4.954e-02
1.514e+00;1.751e-03;-4.953e-02;5.394e-02;5.394e-02;-4.917e-02;5.049e-02;-4.953e-02
1.516e+00;1.739e-03;-4.953e-02;5.392e-02;5.392e-02;-4.918e-02;5.049e-02;-4.953e-02
1.517e+00;1.728e-03;-4.952e-02;5.390e-02;5.390e-02;-4.918e-02;5.048e-02;-4.952e-02
1.519e+00;1.716e-03;-4.952e-02;5.388e-02;5.388e-02;-4.919e-02;5.048e-02;-4.952e-02
1.521e+00;1.704e-03;-4.952e-02;5.385e-02;5.385e-02;-4.919e-02;5.047e-02;-4.952e-02
1.522e+00;1.693e-03;-4.951e-02;5.383e-02;5.383e-02;-4.920e-02;5.047e-02;-4.951e-02
1.524e+00;1.682e-03;-4.951e-02;5.381e-02;5.381e-02;-4.920e-02;5.046e-02;-4.951e-02
1.526e+00;1.670e-03;-4.951e-02;5.379e-02;5.379e-02;-4.921e-02;5.046e-02;-4.951e-02
1.527e+00;1.659e-03;-4.951e-02;5.377e-02;5.377e-02;-4.922e-02;5.046e-02;-4.951e-02
1.529e+00;1.648e-03;-4.950e-02;5.375e-02;5.375e-02;-4.922e-02;5.045e-02;-4.950e-02
1.531e+00;1.637e-03;-4.950e-02;5.372e-02;5.372e-02;-4.923e-02;5.045e-02;-4.950e-02
1.532e+00;1.626e-03;-4.950e-02;5.370e-02;5.370e-02;-4.923e-02;5.044e-02;-4.950e-02
1.534e+00;1.615e-03;-4.949e-02;5.368e-02;5.368e-02;-4.924e-02;5.044e-02;-4.949e-02
1.536e+00;1.604e-03;-4.949e-02;5.366e-02;5.366e-02;-4.924e-02;5.043e-02;-4.949e-02
1.537e+00;1.593e-03;-4.949e-02;5.364e-02;5.364e-02;-4.925e-02;5.043e-02;-4.949e-02
1.539e+00;1.582e-03;-4.949e-02;5.362e-02;5.362e-02;-4.925e-02;5.043e-02;-4.949e-02
1.541e+00;1.572e-03;-4.949e-02;5.360e-02;5.360e-02;-4.926e-02;5.042e-02;-4.949e-02
1.542e+00;1.561e-03;-4.950e-02;5.358e-02;5.358e-02;-4.926e-02;5.042e-02;-4.950e-02
1.544e+00;1.551e-03;-4.951e-02;5.356e-02;5.356e-02;-4.927e-02;5.041e-02;-4.951e-02
1.546e+00;1.540e-03;-4.952e-02;5.354e-02;5.354e-02;-4.927e-02;5.041e-02;-4.952e-02
1.547e+00;1.530e-03;-4.953e-02;5.352e-02;5.352e-02;-4.928e-02;5.041e-02;-4.953e-02
1.549e+00;1.520e-03;-4.954e-02;5.350e-02;5.350e-02;-4.928e-02;5.040e-02;-4.954e-02
1.551e+00;1.509e-03;-4.955e-02;5.348e-02;5.348e-02;-4.929e-02;5.040e-02;-4.955e-02
1.552e+00;1.499e-03;-4.956e-02;5.346e-02;5.346e-02;-4.929e-02;5.039e-02;-4.956e-02
