time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;Wind_Turbine_GEN_InjectedCurrent;NetworkFrequencyPu
0.0;1.0222883578689583;0.8150305387260438;0.7972571208818504;0.43565266370127215;0.426150862544918;1.033251575051255;9.999898986269375;0.7999595252714169;-0.4465250036599342;1.0553952494067753;0.9999994414810847;0.9161338064949579;0.999988067186787
0.0;1.0222883533185894;0.8150304989485968;0.797257100820826;0.4356526740407833;0.42615087144037633;1.033251609299691;9.999898914642229;0.7999594995384418;-0.4465240036555258;1.0553951118565208;0.9999994521902625;0.9161332671659567;0.9999881132710601
1e-06;1.022288348531118;0.8150306536355344;0.7972572725324334;0.4356481459253054;0.4261464407965278;1.0332506458227617;9.999898836904316;0.799959472093267;-0.4465220036507981;1.0553949637110736;0.9999994640797211;0.9161322367630684;0.9999881624494333
2e-06;1.022287344668738;0.8150299405630558;0.7972573762688913;0.4356443623556107;0.42614315486639803;1.0332506844045855;9.99989875167534;0.7999594431030748;-0.44651800364574123;1.0553948044429156;0.999999477586514;0.916130228035882;0.9999882145595621
4e-06;1.0222873401051165;0.8150314207546925;0.7972588482848658;0.43563534598506665;0.42613433381077465;1.0332497246748467;9.999898657938445;0.7999594127495104;-0.4465120036403711;1.055394633694217;0.9999994932734881;0.9161272412580556;0.9999882695096728
8e-06;1.022286336923466;0.8150324280259924;0.7972606390740452;0.43561799563316744;0.4261177770372934;1.0332487660616685;9.999898556440005;0.7999593811457755;-0.446500003634764;1.0553944512732418;0.9999995117744283;0.9161213272884403;0.9999883272991639
1.6e-05;1.0222843352029845;0.815034492347471;0.7972642455104431;0.4355832822742348;0.42608465238642357;1.0332458078528397;9.999898450421746;0.7999593483183849;-0.4464750036290665;1.0553942571235713;0.9999995337184033;0.9161090751997065;0.999988387930782
2.3e-05;1.022283376520337;0.8150367796214971;0.7972672597246757;0.43555431500100994;0.42605671397879996;1.0332438493161835;9.999898345273573;0.7999593142437817;-0.44645300362347995;1.0553940512701452;0.9999995597011665;0.9160982834895729;0.9999884513382526
2.3e-05;1.0222833737735948;0.8150367157330954;0.7972672316436408;0.43555433062611987;0.4260567281910752;1.0332438897554903;9.99989824754702;0.7999592788823872;-0.446453003618227;1.0553938337553181;0.9999995902985516;0.9160982116836798;0.9999885173457331
2.4e-05;1.0222823720588612;0.8150371167130485;0.7972684401650214;0.43555060100113624;0.426053495132586;1.0332439285340569;9.999898164184122;0.7999592422077457;-0.4464500036135195;1.055393604587977;0.9999996260612992;0.9160966767450777;0.9999885856516432
2.5e-05;1.0222823691227376;0.8150372445643452;0.7972686048569185;0.435546078938074;0.42604907037915046;1.0332439651141616;9.999898102349526;0.7999592042570094;-0.44644700360954515;1.0553933637333968;0.999999667489517;0.9160951413390207;0.9999886558548082
2.7e-05;1.022282365616107;0.8150375675876786;0.7972689625936352;0.43553701842984943;0.4260402058890355;1.0332429990849143;9.99989806912705;0.7999591651689999;-0.44644100360645306;1.0553931111847705;0.9999997150143694;0.9160921442371918;0.999988727504786
3.1e-05;1.0222813622748628;0.8150385540162536;0.7972707501297998;0.43551967349108706;0.4260236536311874;1.0332420301890697;9.999898070787628;0.7999591251467808;-0.44642800360433627;1.0553928470618326;0.9999997689496661;0.9160857370397381;0.9999888001484101
3.9e-05;1.022279358902116;0.8150416846607611;0.7972754155178805;0.43548614995347457;0.42599169144250587;1.0332390583526165;9.999898112684956;0.7999590843480913;-0.44640300360322466;1.055392571609371;0.9999998294324874;0.9160734843383267;0.9999888733496748
5.5e-05;1.0222753563285307;0.8150458496654299;0.7972826517307421;0.435416716135373;0.42592543386903353;1.033234083611731;9.999898200023088;0.7999590428332373;-0.4463530036030907;1.0553922851425979;0.9999998964606852;0.9160490533472212;0.9999889466888525
8.7e-05;1.0222683990420562;0.815053446767152;0.7972955490108065;0.43528125654403227;0.42579581902489216;1.0332231059636225;9.99989833807138;0.7999590006530466;-0.4462540036038581;1.0553919880799072;0.9999999699935174;0.9160007556104904;0.9999890197747802
0.000151;1.0222544040113852;0.8150715722336037;0.7973242334408509;0.4350133304553203;0.4255395508616415;1.0332031253240848;9.999898531430285;0.7999599579475257;-0.4460560036054042;1.055391680987044;1.0000000499815436;0.9159051259675803;0.9999890922849137
0.000279;1.02222750757308;0.8151027053688091;0.7973757050920435;0.4344951880769033;0.4250438694861952;1.0331641415717443;9.999898783674555;0.799961914939579;-0.44566700360756106;1.0553913645406099;1.000000136311346;0.9157174362481758;0.999989164018423
0.000535;1.0221756778642632;0.8151532549648722;0.7974656236654879;0.43351516636703774;0.42410666272566644;1.0330901545467917;9.999899097725091;0.7999708718657259;-0.44491000361012695;1.0553910395272543;1.000000228736261;0.9153570739596602;0.9999892349305365
0.001047;1.022082930378133;0.8152242579196706;0.797607489392731;0.4317438474125739;0.42241210858898953;1.032956164059433;9.999899476112216;0.800002828916843;-0.44347900361288933;1.0553907069015211;1.0000003268294144;0.9146903422652576;0.9999893051443969
0.001559;1.0220020847709081;0.8152727514466215;0.7977180642796969;0.43018695597345563;0.4209221568602446;1.032838170004715;9.999899920954071;0.8000527862397823;-0.4421520036156597;1.0553903677582774;1.0000004299843126;0.914091426764126;0.9999893749398928
0.002071;1.021929275578593;0.8153112393746476;0.7978125899948072;0.42879602304870224;0.41959106715653754;1.0327331724828384;9.999900434212561;0.8001217439863337;-0.44092100361830017;1.0553900232506608;1.0000005374768528;0.9135570256876137;0.9999894447115895
0.002583;1.0218634168323097;0.8153534903571744;0.7979053825507151;0.42753888399243134;0.4183878735023848;1.0326381717815785;9.999901018171862;0.8002067023649853;-0.4397780036207128;1.0553896745801665;1.000000648529951;0.9130803865063152;0.9999895149529914
0.003095;1.021802597486808;0.8154039130413971;0.7980022464175837;0.42639051286521795;0.4172889140653184;1.0325511683150999;9.999901675121922;0.8003076616733258;-0.43871800362280683;1.0553893229736129;1.0000007623310239;0.9126588703659548;0.9999895862596564
0.003607;1.021747773129641;0.8154676518227426;0.7981074691618001;0.42533811188564724;0.41628130923360634;1.0324711626397274;9.999902406248701;0.8004216222680111;-0.4377330036244888;1.0553889695911172;1.0000008780466527;0.9122857992122029;0.9999896592446065
0.004631;1.021649252542953;0.8156377373627858;0.798350932159227;0.4234610491601509;0.4144841794298784;1.0323291554105085;9.99990321127401;0.800687584485775;-0.43596700362567536;1.0553886154831482;1.000000994875527;0.9116733664050052;0.9999897344357574
0.005655;1.021564894009426;0.8158607427706286;0.7986351713856201;0.4218572256047502;0.4129484516555849;1.032207147180973;9.999904089690103;0.8009985486148825;-0.43444800362630714;1.0553882615975896;1.0000011120799475;0.9112213270670714;0.9999898123286617
0.007703;1.0214273726718124;0.8164437197222579;0.799313453520177;0.419268556401956;0.41046970788730475;1.0320101382100517;9.999905042224281;0.8017175149459252;-0.43200200362635205;1.055387908780201;1.0000012289701645;0.91069059294763;0.9999898934905455
0.009751;1.021327211279902;0.8171716837755847;0.8001046119929202;0.417378247485819;0.40865914452386604;1.0318661284966388;9.999906070603402;0.8025374838148688;-0.4302220036257887;1.0553875577923058;1.0000013449220941;0.9105702184327988;0.9999899785332076
0.011799;1.0212542456797813;0.8179994958260492;0.8009723664455506;0.41601937183772514;0.40735776140511437;1.03176211805364;9.999907176442584;0.8034234555857459;-0.4289540036245879;1.0553872093378893;1.000001459407826;0.9107533206814294;0.9999900680385339
0.013847;1.0212014395730815;0.8188865405575556;0.8018824181816641;0.4150595650625961;0.4064389579927055;1.0316871070968872;9.99990836093953;0.8043424306315271;-0.42807300362272194;1.055386864081278;1.0000015719628823;0.9111499096873896;0.9999901624973727
0.015895;1.0211646662177645;0.8198031329117139;0.8028088954230156;0.414397040452079;0.4058048124817461;1.0316360958964754;9.999909624485069;0.8052724093444328;-0.4274770036201869;1.0553865226500994;1.0000016821919657;0.9116914244051052;0.9999902622493374
0.019991;1.0211190573760132;0.8216163298884372;0.8046204472273736;0.41360583295602543;0.4050481089644231;1.0315730845600504;9.999910966085357;0.8070793921225407;-0.42679600361700326;1.0553861856228228;1.0000017898606859;0.9129693725377981;0.9999903675118677
0.022204;1.0211053177988405;0.8225609609980786;0.8055563882088174;0.4133827075583492;0.4048350571019735;1.0315550730269658;9.999912383928253;0.8080073793462893;-0.42662300361319305;1.0553858535315954;1.000001894896372;0.9137091005334508;0.9999904784708947
0.022204;1.0211053256477738;0.8225608571775054;0.8055562986258931;0.41338272010730404;0.40483507821277714;1.0315550611276159;9.999913876047076;0.8080073714049376;-0.42662300360875605;1.0553855268931127;1.0000019972516982;0.9137091634224638;0.9999905953126778
0.022205;1.0211053358521383;0.8225608013139438;0.8055562552293243;0.4133815975886526;0.4048339892387048;1.031555048599943;9.999915440023113;0.8080073687170005;-0.426623003603667;1.0553852062332745;1.0000020968049983;0.9137092344355915;0.9999907181954628
0.022206;1.0211053483580177;0.822560694020957;0.8055561603618964;0.41338160687392755;0.4048340101993466;1.0315550351408105;9.999917072812885;0.8080083716696493;-0.4266230035978936;1.0553848920499915;1.0000021933894165;0.9137101978061564;0.9999908472455636
0.022208;1.0211053631718927;0.822561718847526;0.8055571728284873;0.41338166425763667;0.4048340798228981;1.0315550204874675;9.99991877112762;0.8080083805374367;-0.4266230035914086;1.055384584729408;1.0000022868813256;0.9137102848332319;0.9999909825847436
0.022212;1.0211053804243837;0.8225638758907973;0.8055592926254443;0.4133817696609438;0.4048341980477699;1.0315550044532302;9.99992053181583;0.8080103954664338;-0.4266230035841746;1.0553842845179524;1.0000023772897864;0.913712148403893;0.999991124307205
0.02222;1.021105400295068;0.8225672149962564;0.8055625686926736;0.4133807895272114;0.4048332547587971;1.0315549868800729;9.999922352229817;0.8080134164987303;-0.42662300357611793;1.0553839915773113;1.0000024648312411;0.9137149042688919;0.9999912724200395
0.022236;1.021105466775401;0.8225735841402949;0.8055687764733832;0.4133807795250823;0.4048332456976927;1.0315549675792735;9.999924230748002;0.8080204435832911;-0.4266230035671332;1.0553837060559725;1.0000025499373864;0.9137212054801226;0.9999914268105281
0.022268;1.0211055358229315;0.8225868025342775;0.8055816913686566;0.41337993310435805;0.4048324191037416;1.0315549463559899;9.999926167063755;0.8080334765968377;-0.4266220035571283;1.05538342813245;1.000002633201035;0.9137323539377689;0.9999915872475674
0.022332;1.0211056072603584;0.8226148542521563;0.8056091329242061;0.4133774657149765;0.40483000668518926;1.0315539230520934;9.999928161607174;0.8080605154016431;-0.42662100354605836;1.055383158033986;1.0000027153186613;0.9137558912800531;0.9999917534263189
0.02246;1.0211047696672213;0.8226687464576561;0.8056626000907313;0.41337293509803447;0.404825936606369;1.031553897483407;9.999930214345298;0.8081135598961973;-0.42661900353391347;1.055382896053005;1.0000027970275114;0.9138019629264473;0.9999919250091668
0.022716;1.0211040656234989;0.822777419226046;0.8057696120865284;0.4133653797520941;0.4048188537629032;1.031552869344574;9.99993232392727;0.8082196100279462;-0.42661500352069665;1.0553826425302617;1.0000028790330995;0.913893980717374;0.9999921016063823
0.023228;1.0211026275460042;0.8229926150916359;0.8059815262696214;0.413350177892834;0.40480457567093875;1.0315518382753326;9.999934487376422;0.8084296657949931;-0.4266100035064143;1.0553823977921846;1.0000029619821007;0.9140775205074946;0.9999922827548916
0.024252;1.021100675138291;0.8234148010215309;0.806396559816666;0.41332914438740204;0.40478479231756714;1.0315488040532128;9.9999367003516;0.8088407272341178;-0.42660800349107303;1.0553821621430672;1.000003046499637;0.9144402613163428;0.9999924679504912
