time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_NetworkFrequencyPu;Wind_Turbine_GEN_InjectedCurrent;NetworkFrequencyPu
0.0;0.9993514626394722;0.7171554438873474;0.7176800138114154;0.0010096841457520607;0.0009647579803774919;9.999024176699566;0.7274505202420153;-0.017173968971681032;1.0449774167618882;0.9998074583049912;0.9999896101486175;0.7276431321616849;1.000180532977395
0.0;0.9993502856534555;0.7171551328209677;0.7176789788190102;0.0010084803911729208;0.0009645934447518058;9.999048836523349;0.7274511005890183;-0.017173969557216163;1.0449757273786204;0.999806891916612;0.9999902693008186;0.7276444287331374;1.00017644465637
2e-06;0.9993491052742349;0.7171548995239749;0.7176780344151681;0.0010052785084968417;0.0009624302065510523;9.999073422379082;0.7274516773248468;-0.01717397013955583;1.04497404077682;0.9998053314331812;0.9999909152269406;0.7276456972997746;1.0001723715113406
4e-06;0.9993479231386199;0.7171546658826972;0.7176771027239348;0.0010020758381658896;0.0009602648431582269;9.999097911695877;0.7274522497479566;-0.017172970718225638;1.044972358964938;0.9998047776680001;0.9999915481305383;0.7276469130636474;1.000168317824785
8e-06;0.9993467406866274;0.7171535899286716;0.7176753414974933;0.0009948394338259274;0.0009540595253078466;9.999122283072305;0.7274528172339513;-0.01717297129280596;1.044970683909257;0.9998042313332748;0.9999921681683748;0.7276481220976365;1.0001642877038985
1.6e-05;0.9993445599604069;0.7171530690298084;0.717674866981116;0.000980679297346994;0.0009409213663505514;9.999146517014166;0.7274533792441829;-0.017172971862918694;1.0449690175222615;0.9998026929820989;0.999992775387092;0.7276492997704817;1.0001602850411364
3.2e-05;0.9993413821813588;0.7171513018671437;0.7176738767296037;0.000954524861395181;0.0009157744893205427;9.999170595521402;0.7274539352753344;-0.017171972428208334;1.0449673616780206;0.9997991630905835;0.9999933697254165;0.727650421511841;1.0001563135060494
6.4e-05;0.9993372086236942;0.717149873840549;0.7176739573363342;0.000901437828400756;0.0008636682387293208;9.999194501083172;0.7274544848372166;-0.017170972988337214;1.0449657182412375;0.9997946421268881;0.9999939509815801;0.7276515099905406;1.0001523766236484
0.000128;0.9993310022566045;0.7171477852763621;0.7176748542080362;0.0008017180740845516;0.0007648873563996346;9.999218215656834;0.7274560274893701;-0.01716997354298266;1.0449640890044598;0.9997861305295276;0.9999945188146724;0.7276535640667491;1.0001484778204974
0.000256;0.9993198450383501;0.7171442691060461;0.717677896524369;0.0006229345452248369;0.0005869764114001863;9.99924172042619;0.7274605628957359;-0.017170974091822163;1.0449624755620943;0.9997716286830947;0.9999950728344928;0.7276586295935936;1.0001446203477984
0.000385;0.9993106938252736;0.7171452033860551;0.7176839716140108;0.0004692184661352317;0.0004341353339762478;9.99926499683272;0.7274670908284986;-0.01717597463453561;1.0449608792925267;0.9997591369046156;0.9999956127051989;0.7276657533947454;1.0001408071707856
0.000513;0.9993025898332368;0.7171500157776741;0.7176931963613371;0.00033831783152516;0.000304111387551591;9.999288027544997;0.7274766110789038;-0.017185975170820555;1.0449593014261402;0.999748655430715;0.9999961381893808;0.7276759584114709;1.0001370409684407
0.000593;0.9992974544317528;0.7171546045510004;0.7177000868525327;0.0002665277378000445;0.00023322668269112797;9.99931079618262;0.7274831233309732;-0.017194975700379388;1.0449577431136792;0.9997421844475208;0.9999966490945885;0.7276831044880823;1.0001333242229844
0.000593;0.9992963270468243;0.717154252537613;0.7176991763956905;0.0002663224123454294;0.00023396520318847723;9.999333286947762;0.727483627107104;-0.017194976222896;1.044956205506311;0.9997417241506019;0.9999971451764915;0.7276840033682888;1.0001296592580322
0.000595;0.9992952116569639;0.7171539779808762;0.7176983575235123;0.00026412091560104985;0.00023269116838782637;9.999355485070282;0.7274851218212157;-0.017194976738051343;1.044954689774709;0.9997412747742724;0.999997626107614;0.7276858659172563;1.0001260482051872
0.000598;0.9992941090555532;0.717153702530943;0.7176975517532899;0.00026192029042081523;0.00023140232655780244;9.99937737701641;0.727485606871662;-0.017194977245567112;1.0449531970269388;0.9997408365785362;0.9999980915265378;0.727686693016078;1.0001224929729868
0.000602;0.99929202072551;0.7171528263157952;0.717696876412232;0.00025675299010636924;0.00022712844546714012;9.999398950303151;0.7274860817169305;-0.0171959777452307;1.0449517282397458;0.9997404098385753;0.9999985410979396;0.7276875083790044;1.0001189952531946
0.000612;0.9992909458292438;0.7171537820980136;0.7176973307172881;0.00024860249152048556;0.00021985199428733128;9.999420193551662;0.7274875459381481;-0.017196978236882106;1.0449502842246132;0.9997389948325974;0.9999989745414741;0.7276892884975656;1.0001155565651643
0.000632;0.9992888866112214;0.7171553313150687;0.7176991103319754;0.00023253212675635943;0.00020463283388631043;9.999441096442945;0.7274899992615265;-0.01719997872037843;1.0449488655480932;0.9997375917745863;0.999999391649141;0.7276920811659904;1.0001121782773144
0.000645;0.9992868430384559;0.7171546482839318;0.7176986694273532;0.00022237543606676736;0.0001953146885396435;9.999461649851483;0.7274914415078755;-0.01720097919557202;1.0449474724550016;0.9997362007367758;0.9999997922969501;0.7276937931312008;1.000108861605138
