time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_NetworkFrequencyPu;Wind_Turbine_GEN_InjectedCurrent;NetworkFrequencyPu
0.0;0.9784010227152524;0.7028069652626289;0.7183980342131734;-0.373290117275931;-0.3815225493712808;9.999763604225514;0.7340727366356266;0.3655634893822118;1.0356344256562184;0.9695810402943968;0.9998972834771703;0.8201852892484323;0.9998472834752029
0.0;0.9784017283891384;0.7028070801316308;0.7183961454877525;-0.3732911341204157;-0.3815235874084462;9.999768459495394;0.734073000436822;0.36556444104374647;1.035632779495416;0.9695813689661742;0.9998992665400662;0.8201830991984759;0.999850787477089
1e-06;0.9784024275619059;0.7028073111662341;0.7183943765895612;-0.37329508398070815;-0.3815276231413438;9.999773460156074;0.7340732622561653;0.36556539242404323;1.0356311341743483;0.9695816930352388;0.9999012462226409;0.8201809268387052;0.9998542914937597
3e-06;0.9784031204785626;0.7028066028842467;0.718391651170427;-0.3733000498497502;-0.38153269728765626;9.999778594344837;0.7340735221512263;0.36556734352146364;1.035629490949802;0.9695810133592637;0.9999032195268909;0.8201792204484205;0.9998577909874101
5e-06;0.9784028080689569;0.7028034270773393;0.7183871431776141;-0.3733095713506008;-0.3815428171908125;9.999783848997266;0.7340737802651846;0.3655712943606547;1.035627850961876;0.9695803277104403;0.9999051836278088;0.8201784281486492;0.999861281746642
1.1e-05;0.9784024504279449;0.7027963126666371;0.7183786461922115;-0.37332972571043765;-0.3815638197685332;9.999789211818157;0.734074036742655;0.36557824498318775;1.035626215200779;0.9695795779790871;0.9999071359565047;0.8201789979733002;0.9998647598995993
2.1e-05;0.9784011265564552;0.7027837646026878;0.7183653099949513;-0.3733675734235272;-0.3816032804431945;9.999794672810975;0.7340742916766423;0.36559219543135096;1.035624584601162;0.969576824580431;0.9999090742178949;0.8201827153023796;0.9998682219608548
4.3e-05;0.9783977193501245;0.7027548411581943;0.7183367728493696;-0.3734447498101996;-0.3816837477163907;9.999800224033516;0.7340755450805522;0.3656201457434326;1.0356229601625415;0.9695709532089256;0.9999109963691679;0.8201935983148891;0.9998716648459705
8.6e-05;0.9783902690658038;0.7026990945910928;0.7182837959144707;-0.37359339350284915;-0.38183883513447936;9.999805858411781;0.7340757968840109;0.3656760959654121;1.0356213430090697;0.9695590257171498;0.999912900572026;0.8202161019723406;0.9998750857657065
0.000171;0.9783747000046613;0.7025938770927732;0.7181862228891105;-0.3738776558739265;-0.38213570620724757;9.99981156867175;0.7340790469598896;0.3657840461612728;1.035619734295378;0.9695358768317476;0.9999147851776006;0.8202645161705074;0.999878482071142
0.000343;0.9783459765984219;0.7024107458042557;0.7180186742028559;-0.37439504411591595;-0.38267600821826275;9.999817346757297;0.7340892951455406;0.36598899640825666;1.0356181350613984;0.9694933464248219;0.9999166487376351;0.8203625150994232;0.9998818512261353
0.000514;0.9783213206307317;0.7022611640029532;0.7178824351523382;-0.3748517408933168;-0.383152710912475;9.999823183762674;0.7341055412431696;0.3661779467824353;1.035616546221475;0.9694560277407928;0.9999184899855137;0.8204588158023858;0.9998851909217812
0.000685;0.9782986942623931;0.702141551816961;0.7177753471407662;-0.37525260192162885;-0.383571565662795;9.999829070294815;0.7341297850112279;0.3663538973496919;1.035614968639596;0.9694237471421205;0.9999203077922288;0.8205565385524819;0.999888499133908
0.000857;0.9782791356362478;0.7020484407923699;0.717693107289511;-0.375605355977336;-0.38394005849839424;9.999834997067174;0.7341590261306;0.3665148481713434;1.0356134031611541;0.9693946224392895;0.9999221011409397;0.8206520988981386;0.99989177408293
0.000988;0.9782666414150387;0.7019939187490972;0.7176451437202532;-0.37584863701190596;-0.38419388428314644;9.999840955210383;0.7341852641244458;0.3666297993147691;1.0356118506253935;0.9693756415598439;0.9999238691448502;0.8207244832551567;0.9998950142341139
0.000988;0.9782672459037294;0.7019949206543994;0.7176443446927134;-0.375848637821807;-0.38419388392908244;9.999846935783557;0.7341854983141187;0.36662975085440624;1.0356103119061295;0.9693758469509525;0.999925611061583;0.8207222742290635;0.9998982183131155
0.00099;0.9782678415693394;0.7019950521936393;0.7176426806876647;-0.37585160950352353;-0.38419692042103837;9.999852928962888;0.734186727930113;0.36663170286410673;1.0356087878995783;0.9693749838453417;0.999927326243405;0.8207218937477339;0.9999013852450729
0.000992;0.978268428621744;0.7019961531859759;0.7176420334323095;-0.3758545428875656;-0.38419991777582757;9.999858924088638;0.7341869522943385;0.36663265541131657;1.035607279445512;0.9693751641965243;0.9999290140758952;0.8207202128796223;0.9999045140285338
0.000995;0.9782680083480674;0.7019947035411565;0.7176395385634544;-0.3758600734334802;-0.38420596240628974;9.999864910572963;0.7341881708848437;0.3666356085598487;1.035605787279935;0.9693753322982313;0.9999306740071449;0.8207203618492382;0.9999076036095826
0.001002;0.9782675808035491;0.7019935131892892;0.7176373362313638;-0.3758724466488613;-0.38421900167728823;9.999870878721534;0.7341893832789413;0.36664156238036316;1.0356043120229483;0.9693744900321165;0.9999323056488989;0.820721893377832;0.9999106528275633
0.001017;0.9782671471022056;0.7019898406941101;0.7176326248884577;-0.3758966650153499;-0.38424414918146926;9.999876820505241;0.7341935890754142;0.36665351695745;1.0356028541921736;0.9693726375404665;0.9999339088478993;0.8207288322249846;0.9999136604313928
0.001041;0.9782656702521504;0.7019828013741755;0.7176252625712934;-0.37593888358061084;-0.38428810459098517;9.999882730316322;0.7341987878474752;0.36667347238629805;1.0356014142670957;0.9693687189678979;0.9999354837009069;0.8207402830488314;0.9999166251318853
0.001041;0.9782662277818926;0.7019837420686819;0.7176245923319263;-0.3759388843382989;-0.3842881042693094;9.999888604761718;0.734198979159801;0.3666734287658923;1.0355999927701929;0.9693688395623089;0.9999370305292227;0.820738367873011;0.9999195456708795
