time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Bess_GEN_InjectedActiveCurrent;Bess_GEN_InjectedReactiveCurrent;Bess_GEN_AVRSetpointPu;Bess_GEN_NetworkFrequencyPu;Bess_GEN_InjectedCurrent;NetworkFrequencyPu
0.0;1.0444660043156868;1.2499979720263006;1.196813046642652;9.179492784961349e-07;4.74212714702076e-07;1.0453980387761344;10.000133794894774;1.2120607415702158;-0.04236800145873708;1.0453748314363247;1.0000011519826817;1.2127957576043702;0.9999994957934571
0.0;1.0444667030602932;1.2499971746516019;1.1968114235521132;-1.0305202634134773e-06;-1.3905237644840453e-06;1.045397998461777;10.000133892521;1.2120587351073886;-0.0423680014701267;1.045374864146195;1.0000011557276778;1.2127937571881207;0.9999995192571446
1e-06;1.0444661690345634;1.249988935038516;1.196804083373117;-1.8695683736219375e-06;-2.192986975926393e-06;1.0453979549390193;10.000133997012242;1.212050728047141;-0.04236800148241307;1.0453748994234549;1.0000011598373308;1.2127857602421255;0.9999995443212284
2e-06;1.0444665984715622;1.2499789710125313;1.1967939842426893;-5.651004963606167e-06;-5.812563123740469e-06;1.0453979080745706;10.000134108096576;1.2120417202746263;-0.042368001495629734;1.0453749373643069;1.0000011642713946;1.2127767636651752;0.9999995708705749
4e-06;1.0444664874544627;1.2499585700032378;1.1967745080799774;-9.065870255070142e-06;-9.08109994388527e-06;1.0453978579177199;10.000134225731601;1.212022711631539;-0.042368001509762096;1.0453749780048638;1.000001168935062;1.2127577729170738;0.9999995987516892
8e-06;1.0444669493239436;1.2499190096218304;1.1967360285669268;-1.904569998445963e-05;-1.863515802114151e-05;1.0453978046683077;10.000134350614948;1.211983701963628;-0.042368001524751925;1.045375021377651;1.00000117380596;1.2127187941248312;0.9999996278260722
1.6e-05;1.0444678642502587;1.2498424456942;1.1966615989041165;-4.188214324874152e-05;-4.0498616160210654e-05;1.045397748629117;10.000134483895032;1.2119076912014755;-0.04236800154052757;1.0453750675412146;1.0000011788982592;1.212642837808352;0.9999996580024175
3.2e-05;1.0444687222218938;1.249682864550113;1.1965077484698536;-8.146056584985881e-05;-7.839145186192899e-05;1.0453976902393598;10.00013462632543;1.211754679330884;-0.04236800155704503;1.0453751166034988;1.0000011840681506;1.2124899286566833;0.9999996892083124
6.4e-05;1.0444716638256974;1.2493679906135096;1.1962028261144435;-0.00015713560232458426;-0.00015084427547883887;1.0453986300737343;10.0001347775971;1.2114486663239754;-0.04236800157429695;1.0453751686786865;1.0000011889063645;1.2121841134528446;0.9999997213295394
0.000128;1.0444794749301587;1.2487397959554098;1.195592343829275;-0.00030014454890493845;-0.0002877633260389796;1.0454025687164792;10.000134936431351;1.2108366521557794;-0.04236900159229258;1.0453752237552023;1.000001192819085;1.2115725211758803;0.9999997541946553
0.000256;1.0445040813511286;1.2474910388079223;1.194368518791538;-0.0005574663456748726;-0.0005341178579569653;1.04541950666106;10.000135100992951;1.2096116368471728;-0.042372001611044686;1.0453752816399573;1.0000011951799814;1.2103483758420799;0.9999997875962109
0.000512;1.0445790743160426;1.2450278401426995;1.1919245569011765;-0.0009522897203411595;-0.0009120592151880152;1.0454834443366852;10.000135268516413;1.207162620428635;-0.04238400163054833;1.0453753420832086;1.0000011954085142;1.2079013018750289;0.9999998212831757
0.000702;1.0446528353095448;1.2432205672203323;1.190110247371166;-0.001172229285911499;-0.001122535539905079;1.045549382165415;10.00013543486451;1.2053466028328983;-0.04239600165074001;1.045375404971629;1.0000011929874435;1.2060868458659415;0.999999854954947
0.000702;1.044652860012404;1.2432206565785375;1.1901102118219333;-0.0011722317376707118;-0.001122535439933928;1.0455493205710729;10.00013559511647;1.2053465838529922;-0.04239600167147857;1.0453754703774127;1.0000011874952557;1.2060868497775632;0.999999888285188
0.000702;1.0446528862541853;1.243220748654654;1.1901101735943755;-0.0011722343574338122;-0.0011225352398832565;1.045549259957194;10.00013574447232;1.205346563250107;-0.04239600169256743;1.0453755384370764;1.0000011786180207;1.2060868555850914;0.9999999209269951
0.000702;1.0446529139552345;1.2432208432034033;1.1901101325758978;-0.0011722371387422894;-0.0011225349298203695;1.0455492006799763;10.000135878638671;1.2053465409342257;-0.04239600171378381;1.0453756092575974;1.000001166139162;1.2060868634774728;0.9999999525074822
0.000703;1.0446533675955652;1.2432121214791108;1.190101163284949;-0.001173843439593336;-0.0011240689142699815;1.0455491430693329;10.000135993805257;1.2053365170749384;-0.04239700173489485;1.0453756829174723;1.0000011500053476;1.2060769149468908;0.9999999826503653
0.000704;1.0446538223354753;1.2432029327863081;1.190091742343948;-0.001173773067153876;-0.001123997611771185;1.0455500875174155;10.00013608671869;1.205326492038254;-0.04239700175566456;1.045375759486252;1.0000011303937006;1.2060669336329999;1.00000001104581
0.000706;1.0446547025794297;1.2431832502390618;1.1900717877329257;-0.0011757747457549872;-0.001125909142790326;1.045551034530858;10.000136155092992;1.2053074661987002;-0.04239700177584913;1.0453758390342014;1.0000011076281843;1.2060479603409793;1.0000000375116456
0.00071;1.0446561636180571;1.2431446728929045;1.1900330804372619;-0.001178774776677358;-0.001128775528619392;1.0455519847076615;10.000136197897639;1.205269439803795;-0.0423970017952028;1.045375921620132;1.0000010820645802;1.20601000123788;1.0000000619609966
0.000718;1.0446602870932966;1.2430710308939577;1.1899577700709683;-0.001185153114588058;-0.001134872782186603;1.0455559387107596;10.000136215119728;1.2051934129574464;-0.04239800181351139;1.0453760072788847;1.0000010541006858;1.2059341029989024;1.0000000843163108
0.000734;1.044667539998797;1.2429196151922415;1.1898044413573572;-0.0012001903542138747;-0.001149255242543764;1.0455628972265605;10.000136207481564;1.2050403856562906;-0.04239900183061661;1.045376096045198;1.0000010242104351;1.205781254172975;1.0000001044098878
0.000766;1.0446820171594822;1.2426164845803582;1.1894976535431763;-0.0012230498879554688;-0.0011711171896039404;1.0455768608498095;10.000136176500488;1.2047333578502586;-0.042401001846399874;1.0453761879878658;1.0000009928973157;1.2054745371120066;1.0000001219114634
0.00083;1.0447138440071146;1.2420173793880616;1.1888878058616752;-0.0012703258883687801;-0.0012163305219719935;1.0456058299885722;10.000136124784929;1.2041213294946058;-0.04240700186074505;1.0453762831933222;1.00000096064515;1.2048631506100704;1.0000001363553266
0.000958;1.044779456220589;1.2408166722329945;1.1876637325807207;-0.0013481697908984687;-0.001290758568086896;1.0456688049176186;10.000136056574037;1.2028973005549337;-0.04241800187352349;1.0453763816983292;1.0000009279369888;1.2036403210276096;1.000000147219633
0.001214;1.0449247730975817;1.238435103863547;1.185219188493875;-0.001441159148618677;-0.00137956765310018;1.0458097858686428;10.000135977838818;1.2004482709833324;-0.042443001884618074;1.0453764834455046;1.0000008952724615;1.2011937518648699;1.0000001540120051
0.001726;1.045252542159416;1.233709765111952;1.1803265066085844;-0.0014645247527955516;-0.0014014847517485121;1.046131773007059;10.000135895006991;1.195550240700854;-0.04249700189395022;1.0453765883025252;1.0000008631242545;1.196300762682137;1.0000001563418721
0.002238;1.0456178205788935;1.229023719063694;1.1754322961174684;-0.0013268991815572576;-0.0012693661327139007;1.0464947663767998;10.000135813180494;1.1906532096462954;-0.042554001901481175;1.0453766961181103;1.0000008318905134;1.1914089224376951;1.0000001539101273
0.003262;1.0463946705650868;1.2196944405322658;1.165643627597354;-0.0008264103211177903;-0.000790110260737493;1.0472737659538338;10.000135735369126;1.180857177859731;-0.04266300190720484;1.0453768067554199;1.000000801894692;1.1816231757190185;1.0000001464500972
0.004286;1.0472031672345594;1.2103856192365885;1.1558540783347229;-0.0001679382870962918;-0.00016069073615311824;1.048088771759306;10.0001356623767;1.1710621454891461;-0.042759001911141785;1.0453769200820864;1.000000773417012;1.1718381336208537;1.0000001337180981
0.00531;1.0480154269467146;1.2010638994222018;1.1460632022920707;0.0005333263806224319;0.0005085889561001201;1.0489077838638987;10.000135592782394;1.1612661127502584;-0.04283300191332961;1.0453770359698058;1.0000007467373766;1.1620514549337402;1.0000001155139377
0.006334;1.0488190874627565;1.1917152003202995;1.1362710763425274;0.0012234267788323848;0.0011661968455981648;1.049717802313605;10.000135523483424;1.1514710799413157;-0.04288300191381674;1.045377154358722;1.0000007221747111;1.1522650433088264;1.0000000916483118
0.008382;1.0503387132347055;1.1738349081821848;1.1176031670489006;0.002559073429300214;0.0024361758246228835;1.0512508271142613;10.000135450461599;1.132802047500515;-0.04290200191264988;1.0453772753727553;1.0000007001103697;1.133609922361224;1.0000000618976517
0.01043;1.0517143771713817;1.1572384473057353;1.1003603573682579;0.0037585305156349553;0.003573496444586334;1.0526388582187207;10.000135369198812;1.1155620160077517;-0.04281400190984877;1.0453773993642461;1.00000068100901;1.1163790970920562;1.0000000260529778
0.012478;1.0529334235319479;1.1419933054512779;1.0846071223219922;0.0047591578055728185;0.004519707756607166;1.0538658955006812;10.00013527495321;1.0998149861081536;-0.04262600190539672;1.0453775267884091;1.000000665416905;1.1006365592837566;0.9999999840217261
0.014526;1.0540018028763294;1.1280348170855996;1.0702638754583824;0.005555288517560222;0.005270488327616974;1.0549399388320906;10.000135162774729;1.0854809584305383;-0.04235400189925142;1.0453776580009062;1.0000006538903752;1.0863028218882198;0.999999935842506
0.014572;1.0540244117699895;1.1277366084706304;1.069957771352549;0.0055723422164757124;0.005286560460816837;1.0549619881417782;10.000135026863822;1.0851759335444389;-0.04234700189135125;1.0453777931541797;1.0000006468927767;1.0859977836405383;0.9999998815864843
0.014572;1.0540244315265392;1.1277367335425976;1.0699576534583926;0.0055723396641670355;0.005286563142053047;1.0549620432885758;10.000134860265119;1.0851759119531368;-0.0423470018816187;1.0453779322533565;1.0000006447756076;1.085997783072564;0.9999998212668243
0.014573;1.0540249394091463;1.1277301482609934;1.0699506749758443;0.00557000824062108;0.005284353780353496;1.054963103942329;10.000134655905866;1.0851688940990303;-0.04234700186998197;1.0453780752876574;1.000000647847057;1.0859907844560188;0.9999997548163427
0.014574;1.0540256917769388;1.1277229668148145;1.0699428855449393;0.005572125297821944;0.005286363708077884;1.0549631696477806;10.00013440787398;1.0851628803644178;-0.04234700185641084;1.0453782223062733;1.0000006563878876;1.0859847816416626;0.9999996820836767
0.014576;1.0540259629887676;1.1277114436202385;1.069931469300205;0.005573017815084982;0.005287214202557528;1.054964239922119;10.000134111613178;1.0851488710998314;-0.0423460018409381;1.0453783733860338;1.0000006705973854;1.0859707423601772;0.9999996028413313
0.01458;1.0540284222977296;1.1276873658323103;1.0699059255942538;0.00557174282845285;0.005285997229910877;1.0549663142357277;10.000133763085541;1.0851228666766026;-0.042346001823645125;1.0453785285455217;1.0000006905884407;1.0859447474928345;0.9999995168148781
0.014588;1.0540323440586032;1.127635064501783;1.069852125921381;0.005574138026580515;0.005288255006504005;1.0549703919085394;10.000133357979024;1.0850698674703452;-0.04234500180462393;1.0453786876923654;1.0000007164501037;1.085891730331106;0.9999994237224952
0.014604;1.0540403997044314;1.1275322939047268;1.0697462543240608;0.005580399299705731;0.005294159917556477;1.0549784720586186;10.000132891923904;1.0849638737626792;-0.04234200178395171;1.045378850636118;1.0000007482993596;1.0857856715670742;0.9999993233309624
0.014636;1.054055266181632;1.1273236293653748;1.069533013592427;0.005591730939584624;0.005304840892410283;1.0549935536963984;10.000132361022976;1.0847518856805802;-0.04233700176168508;1.0453790171231248;1.0000007862868612;1.0855736114920882;0.9999992154975702
0.0147;1.0540859386671009;1.1269093435597177;1.0691086757472246;0.0056129349946055776;0.00532480786072864;1.0550246358406192;10.000131761295618;1.084328903222016;-0.04232700173786015;1.0453791868569846;1.0000008305753276;1.0851505130543164;0.9999991001654415
0.014828;1.0541467853932747;1.1260856478177221;1.0682653892815377;0.00565028783305089;0.005359940232358708;1.0550857175277262;10.000131087426498;1.0834859263055;-0.042305001712504245;1.0453793595303886;1.0000008813082875;1.0843072624314243;0.9999989773586098
0.015084;1.054266126120153;1.1244525641725427;1.0665952381977648;0.00572595566214057;0.0054311127248722725;1.055205797815812;10.00013033282123;1.0818169547985064;-0.042259001685658173;1.04537953489873;1.0000009385686637;1.082637700909185;0.9999988472043049
