time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_AVRSetpointPu;Bess_GEN_InjectedActiveCurrent;Bess_GEN_InjectedReactiveCurrent;Bess_GEN_InjectedCurrent
0.0;1.044443528685396;0.8333535412757518;0.7978762931339525;0.44444338744542544;0.42553166039610385;1.0555347440409215;10.000145554380866;0.7502000860420264;0.46442674014586555;0.46444197051401803;0.789986115976447;-0.4400019981959477;0.9042466522259235
0.0;1.0444435645000603;0.8333534818435953;0.7978763111339625;0.4444434011326265;0.4255316475244847;1.0555347510942232;10.000144939157362;0.7502000521524834;0.4644267825263299;0.46444195517047704;0.7899861196086149;-0.4400019982096669;0.9042466532534604
1e-06;1.044443603174855;0.8333534176392601;0.797876330594517;0.44444341590434183;0.42553163370607416;1.0555347585125003;10.000144279099496;0.7502000157904004;0.4644268280944488;0.46444193878815454;0.789986123723374;-0.44000199822444946;0.9042466544238198
2e-06;1.0444436449581465;0.8333533482904132;0.797876351660041;0.4444434317977026;0.4255316189063487;1.0555347661512409;10.000143574504534;0.7501999770024537;0.46442687696751883;0.4644419213684658;0.7899861285635251;-0.44000199824035596;0.9042466558203978
4e-06;1.0444436900828022;0.8333532735464896;0.7978763744604714;0.4444434487848057;0.42553160308542787;1.0555347738144603;10.000142826158811;0.7501999358600417;0.4644269292550034;0.46444190284425685;0.7899861343693478;-0.4400019982574177;0.9042466575945144
8e-06;1.0444437387049061;0.8333531933062804;0.7978763990441449;0.4444434667906492;0.4255315861981602;1.0555347812023754;10.00014203473539;0.7501998923436807;0.46442698506603486;0.46444188308358725;0.7899861412781569;-0.4400019982756059;0.9042466600104708
1.6e-05;1.0444437908454778;0.8333531075421644;0.7978764253484092;0.44444348571826464;0.4255315681860627;1.0555347879211237;10.000141200824828;0.7501998463312913;0.4644270445048365;0.46444186191922504;0.7899861492891145;-0.4400019982948402;0.904246663424776
3.2e-05;1.0444438463713412;0.8333530162152386;0.7978764532668354;0.4444435054656583;0.42553154897084877;1.0555347935734374;10.000140324920967;0.7501997976636592;0.46442710766249723;0.464441839184076;0.7899861582887402;-0.4400019983150208;0.904246668193819
6.4e-05;1.0444439050186796;0.8333529192647585;0.7978764827230886;0.44444352595985465;0.4255315284688641;1.0555347977993028;10.000139407309865;0.7501997461933217;0.46442717460199984;0.46444181475983976;0.7899861681090563;-0.44000199833604686;0.9042466746017976
0.000128;1.0444439664750143;0.8333528166266602;0.7978765136544477;0.4444435471932917;0.4255315066263857;1.0555348002343985;10.00013844846635;0.7501996918275537;0.46442724534379476;0.4644417886204798;0.7899861785864478;-0.4400019983578309;0.904246682860119
0.000256;1.0444440304770304;0.8333527082683415;0.7978765459436178;0.4444435692111437;0.42553148344036296;1.055534800468218;10.000137449625925;0.7501996345696339;0.46442731986836205;0.4644417608385574;0.789986189562295;-0.44000199838031173;0.904246693124162
0.000512;1.0444440968580007;0.8333525942578153;0.7978765794188294;0.4444435920620684;0.4255314589242117;1.055534798099505;10.000136412945812;0.7501995745531389;0.46442739812599876;0.4644417315504143;0.7899862008552194;-0.4400019984034548;0.9042467054737934
0.001024;1.044443827932124;0.8333500294974989;0.7978745305719874;0.44444302979571354;0.42553100958573264;1.0555347928820336;10.000135341525711;0.7501995120707262;0.4644274800323369;0.46444170092828485;0.7899842122653028;-0.4400019984272312;0.9042449726255994
0.002048;1.04444409340867;0.8333379836716712;0.7978630033621118;0.4444410874382345;0.42552901995017645;1.0555347847922005;10.00013423943801;0.7501994475576412;0.4644275654699208;0.4644416691811755;0.7899712235857494;-0.44000199845159116;0.904233631815003
0.004096;1.0444495600233308;0.8332534298496354;0.7977780877236782;0.4444352635989518;0.4255211939061829;1.0555397739114916;10.000133111516195;0.7501993815532946;0.4644276543305507;0.46444163653712967;0.7898812346123463;-0.44000299847646246;0.9041555112783758
0.006144;1.0444657902524197;0.8330608358692223;0.7975815180489163;0.4444303151562137;0.42550982016064215;1.0555547602634805;10.00013196269582;0.7501993146875097;0.4644277465847585;0.46444160318676975;0.7896752451549272;-0.44000399850175254;0.9039760612579186
0.01024;1.0445475559874655;0.8322050615524546;0.7967000347253935;0.4444422648509509;0.4254879277087204;1.055635743784085;10.00013079715432;0.7501992476407835;0.46442784231057893;0.464441569232626;0.788771255028251;-0.44000799852734945;0.9031884510419468
0.014336;1.0447077918285714;0.8306547380269031;0.795094092599178;0.4444965485874224;0.4254746032501955;1.055793724419349;10.000129617895624;0.7501991810548541;0.46442794164098095;0.46444153469420035;0.787143264035504;-0.44000499855314895;0.9017656117818954
0.018432;1.0449527981700886;0.8283538046793607;0.7927059570557816;0.44460145559393044;0.4254752134923285;1.0560357022564066;10.000128426770837;0.7501991154455189;0.4644280446867815;0.4644414995649803;0.784741271977431;-0.43998699857907486;0.8996609343656858
