time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_AVRSetpointPu;Bess_GEN_InjectedActiveCurrent;Bess_GEN_InjectedReactiveCurrent;Bess_GEN_InjectedCurrent
0.0;1.0447603761929953;1.2503406564551036;1.1967360128289737;-5.93924118719796e-07;-5.839368670799621e-07;1.0453192493307004;9.99957376062909;1.2501492003379182;0.02100896642407256;0.021009140046664078;1.196243913220002;-0.03350197234037892;1.1968040867526868
0.0;1.044759704213265;1.2503365071685169;1.1967334862138546;-5.985255334891031e-07;-5.882958556248492e-07;1.04531834119153;9.999574798151023;1.250148063121107;0.021008966650461643;0.02100914017717522;1.1962440513874746;-0.033501972479347684;1.1968037189178182
1e-06;1.0447587009785497;1.2503268972648296;1.1967261609461106;-3.3144636736544706e-06;-3.18861515031207e-06;1.0453163630153965;9.999575944189285;1.250146839548354;0.021008966895243585;0.02100914031751182;1.1962372745184353;-0.0335019726294221;1.196796401237838
2e-06;1.0447586155325963;1.2503149852534463;1.1967156277640487;-7.43674654653495e-06;-7.135431982472262e-06;1.0453153111252236;9.99957723904834;1.2501455270956279;0.02100896716077983;0.021009140468954395;1.1962285845985952;-0.03350097279150927;1.196787104567064
4e-06;1.0447566310809353;1.2502913807142673;1.1966961179505038;-1.3919450585579212e-05;-1.3342247341413666e-05;1.0453131825545021;9.999578731175161;1.250144125673997;0.021008967450149636;0.021009140634247945;1.1962109823760347;-0.03349997296602858;1.1967688593251038
8e-06;1.0447546992759966;1.2502479440756213;1.1966575964926258;-2.8745129060411186e-05;-2.753705689040938e-05;1.0453099746793038;9.999580463713366;1.2501426375954854;0.021008967767491366;0.021009140818252576;1.1961744675034154;-0.033496973153068765;1.1967316127421237
1.6e-05;1.0447509590543116;1.250160963180037;1.1965794898377213;-5.627474176956917e-05;-5.3895389347114504e-05;1.045305685058336;9.999582463383533;1.2501410671880524;0.021008968117950323;0.021009141027340885;1.1960990386714738;-0.03349097335297804;1.1966553441604384
3.2e-05;1.0447449630900054;1.2499930403686705;1.1964265030132823;-0.00010897764143268454;-0.00010435640187201277;1.0452973116631095;9.999584738776889;1.2501394206034513;0.021008968506924953;0.02100914126782792;1.195947693867832;-0.03347997356646255;1.1965030118063833
6.4e-05;1.0447342179132995;1.2496585423806257;1.1961195014447508;-0.00021636990378076879;-0.0002071818679459046;1.0452818531836108;9.999587284994664;1.2501377054266554;0.021008968939546572;0.021009141545090444;1.1956434306260209;-0.0334579737939857;1.1961974771261847
0.000128;1.0447143519767401;1.2489915663572984;1.1955046394072497;-0.0004208782278795836;-0.00040299909028200997;1.0452563096356824;9.999590092356375;1.2501359295803705;0.021008969420019324;0.021009141863217357;1.1950332462617994;-0.033414974035255764;1.1955855181234567
0.000256;1.0446858515745499;1.2476754420621607;1.1942781260598785;-0.0007920770580867856;-0.0007584361381324366;1.045217682796097;9.999593162234525;1.2501341007451972;0.021008969950668407;0.021009142224424147;1.1938101383640107;-0.033329974289415656;1.1943596649568675
0.000512;1.0446628621415923;1.245083029759499;1.1918232415388956;-0.001411084552234513;-0.001351170268556155;1.0451759758816188;9.999596520022505;1.2501322271940594;0.021008970532491587;0.021009142628721587;1.1913631049571758;-0.03317097455550454;1.191908261874974
0.001024;1.0447118386033425;1.2400153221648242;1.1869163259070363;-0.0022781182695519203;-0.002181276618035275;1.0452001930435115;9.99960020939392;1.250130319112079;0.021008971166987824;0.021009143074146943;1.1864661436028472;-0.03287997483255542;1.187004176874151
0.001536;1.0448574982718788;1.2350635995457229;1.1820116044122777;-0.0027740783307521957;-0.0026557775949369;1.0453283388626728;9.999604275739163;1.2501283890241828;0.021008971856520793;0.021009143557618078;1.181569250250228;-0.032620975119566784;1.1821010201378603
0.002048;1.0450644347684448;1.2301828302676576;1.1771072405495953;-0.0030281783218828124;-0.002898463119427272;1.0455234174399137;9.999608762295066;1.2501264509330778;0.021008972602393965;0.021009144076324517;1.176673419141245;-0.03238497541571914;1.1771995306527248
0.00256;1.045310473301283;1.225347104690748;1.1722041904804583;-0.0031315225498528138;-0.0029966712903504904;1.0457614313285695;9.999613719163328;1.2501245196270243;0.021008973403300973;0.02100914462861789;1.1717766437761532;-0.03216697572030122;1.1722975630974801
0.003072;1.0455787919940969;1.2205348240273182;1.1673011400833397;-0.003139067232768817;-0.003003116867736506;1.0460233811897433;9.999619204847955;1.2501226107614913;0.02100897425609731;0.021009145213911583;1.1668799177544724;-0.03196297603217027;1.1673960005821258
0.004096;1.04614425422152;1.2109392082743944;1.1574968096064655;-0.0030244644646847544;-0.0028919104884141266;1.0465822664842308;9.999625277677042;1.2501207399590946;0.021008975157169325;0.021009145832787932;1.1570852349981444;-0.03158297634951715;1.157593475397882
0.00512;1.0467324291550206;1.20137823715156;1.1477114510059658;-0.0027987474915382045;-0.0026745800979049825;1.0471650870010163;9.999631991218296;1.2501189205032452;0.021008976103007896;0.02100914648750814;1.1473075894120819;-0.031234976670166285;1.1478088344199238
0.006144;1.0473186531485896;1.1921526351478677;1.1382597068616478;-0.002479343995626343;-0.002368019503863348;1.0477488448666061;9.999639395236821;1.2501171622947904;0.02100897709075006;0.021009147181384566;1.1378629742929753;-0.030908976992053666;1.138357679975367
0.007168;1.0478880008357765;1.1833191696679892;1.1292112442119466;-0.0021195792671359647;-0.0020233081003675087;1.0483165454713153;9.999647529872078;1.2501154737983693;0.021008978118646264;0.021009147917485343;1.1288233829303156;-0.03059797731356949;1.129311790969971
0.008192;1.0484280576517884;1.1748836722081282;1.1205838012931821;-0.0017600339190614145;-0.0016792281487174063;1.0488561968619179;9.999656410450289;1.250113864104549;0.021008979186091827;0.021009148698067037;1.1202018103027847;-0.030296977633485135;1.1206840240091929
0.009216;1.0489374721414533;1.1668355977239928;1.112367372987923;-0.001421138725497199;-0.0013552346895289123;1.049364809103078;9.99966601583791;1.2501123424889713;0.021008980293619056;0.02100914952377369;1.111991253672969;-0.030003977950623147;1.1124673250244999
0.01024;1.0494141162106978;1.1591552207149776;1.1045440690900215;-0.0011102509100321355;-0.0010582849301962753;1.0498403933581206;9.999676291214497;1.2501109171282752;0.021008981443106457;0.02100915039261167;1.104174711881895;-0.029715978263626226;1.1046446173678046
