time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_AVRSetpointPu;Bess_GEN_InjectedActiveCurrent;Bess_GEN_InjectedReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;Bess_GEN_InjectedCurrent
1.803524;1.0448032574946367;0.7503571403424878;0.7184344402579379;2.4870485985478254e-05;-5.362716086386032e-05;9.996888674921522;0.7508345456623018;0.012600660994987647;0.012606210917086118;0.7179952860564397;-0.012062061516347604;1.0456045016712592;0.7180932611726102
2.803524;1.0448065131884452;0.7503595418693086;0.7184367252984107;2.5011083486439185e-05;-5.393962130040606e-05;9.996868871307514;0.7508376721910298;0.012600625988059494;0.012606213084518163;0.7179957800375987;-0.01206206208097484;1.0456082371011692;0.7180933513414725
3.803524;1.0448099680054916;0.7503620810288252;0.7184391395196968;2.515873863105216e-05;-5.426987629909493e-05;9.99684798237616;0.7508409760364951;0.012600588944664615;0.01260621542996694;0.7179963090788751;-0.01206206267902361;1.0456121875789106;0.7180934512029065
4.803524;1.04481362794074;0.7503647604544615;0.7184416850843562;2.5313366829433633e-05;-5.4618144542113756e-05;9.99682600205259;0.7508444601622349;0.012600549825790758;0.012606217965826198;0.7179968749075775;-0.012062063311397746;1.0456163570415116;0.718093561802467
5.803524;1.0448174989514882;0.7503675825046852;0.7184443638825134;2.5474845361126255e-05;-5.498453659550348e-05;9.996802927871602;0.7508481271138601;0.012600508597932557;0.012606220704811643;0.7179974792852573;-0.012062063978919403;1.0456207488541516;0.7180936842842177
6.803524;1.0448215869410082;0.7503705493012779;0.7184471774990085;2.5643013388339287e-05;-5.536906423505469e-05;9.99677876051735;0.7508519789725832;0.012600465231848636;0.012606223658836145;0.7179981239804546;-0.01206206468234582;1.0456253657645538;0.7180938197990885
7.803524;1.044825897714996;0.7503736627528731;0.7184501272094899;2.5817673190643157e-05;-5.577165840379989e-05;9.9967535038738;0.7508560173344492;0.012600419702485556;0.012606226837889013;0.7179988107868519;-0.012062065422400006;1.0456302099538441;0.7180939694826637
8.803524;1.0448304369178445;0.7503769245527406;0.7184532140259363;2.599859012993945e-05;-5.619218339218753e-05;9.99672716537011;0.7508602432777326;0.012600371989208605;0.012606230250478868;0.7179995416163238;-0.012062066199798356;1.0456352830904325;0.7180941345132749
9.803524;1.0448352099693945;0.7503803361839888;0.7184564387192949;2.6185489905566243e-05;-5.663045928570002e-05;9.996699756450914;0.7508646573238047;0.012600322075472965;0.012606233904833179;0.7180003185590463;-0.012062067015269172;1.0456405863598521;0.7180943161527078
10.803524;1.0448402220244377;0.7503838989011238;0.7184598017662382;2.637805300405723e-05;-5.708627346893859e-05;9.996671293049753;0.7508692594568036;0.0126002699488444;0.0126062378094717;0.7180011438525505;-0.012062067869557895;1.0456461204734568;0.718094515744122
11.803524;1.0448454779496077;0.7503876136798809;0.7184633032644959;2.657591037026005e-05;-5.7559360711686746e-05;9.99664179540087;0.7508740491739292;0.01260021560190959;0.012606241973752319;0.7180020198643853;-0.012062068763416482;1.0456518856272652;0.7180947346925551
12.803524;1.0448509823310814;0.7503914811869399;0.718466942900565;2.677864404848429e-05;-5.8049383628130415e-05;9.996611287152252;0.7508790255005815;0.012600159033790472;0.012606246408295442;0.7180029491387718;-0.012062069697581992;1.0456578814783724;0.7180949744103773
13.803524;1.0448567395951556;0.7503955017702336;0.7184707199637286;2.6985789922859592e-05;-5.855593101114244e-05;9.996579795213899;0.7508841870366413;0.012600100251467607;0.0126062511244739;0.7180039344419359;-0.012062070672766092;1.04566410718558;0.7180952362333595
14.803524;1.0448627542404232;0.750399675453191;0.7184746333524505;2.7196835593543148e-05;-5.907851713262162e-05;9.996547350687774;0.7508895320507851;0.012600039269626372;0.012606256133561913;0.7180049787743287;-0.012062071689648315;1.0456705614416606;0.7180955213580607
15.803524;1.0448690309714446;0.7504040019216363;0.718478681562063;2.7411211920327673e-05;-5.961658201782436e-05;9.996513989884637;0.7508950584723177;0.012599976109571212;0.01260626144623608;0.7180060853418396;-0.01206207274885195;1.0456772424186573;0.7180958308615892
16.803524;1.0448755746330418;0.7504084804610657;0.7184828626554303;2.762828941252941e-05;-6.016949897470433e-05;9.99647975549798;0.7509007637524087;0.01259991079912373;0.012606267072087727;0.7180072574812525;-0.012062073850931396;1.0456841476649155;0.718096165803569
17.803524;1.0448823900901398;0.7504131098619531;0.7184871742593882;2.7847384936999444e-05;-6.07365800087689e-05;9.996444697491269;0.7509066447669287;0.012599843373756399;0.012606273019163831;0.718008498604867;-0.012062074996387447;1.045691274060526;0.7180965273069917
18.803524;1.0448894821496566;0.750417888408256;0.7184916136189149;2.806776691826147e-05;-6.131706382251677e-05;9.996408872397872;0.7509126978037812;0.01259977387724584;0.01260627929384914;0.7180098122062069;-0.012062076185679884;1.0456986178065173;0.718096916544913
19.803524;1.0448968555278;0.7504228139812856;0.7184961776386604;2.8288651858995297e-05;-6.191008355115904e-05;9.996372342045625;0.7509189185272748;0.012599702360188602;0.012606285900839799;0.7180112018857111;-0.012062077419238952;1.0457061743830447;0.7180973346861178
20.803524;1.0449045148418152;0.7504278841727152;0.7185008628500564;2.8509196425661243e-05;-6.251463757566044e-05;9.9963351737757;0.75092530191669;0.012599628877474062;0.012606292843522915;0.7180126714026783;-0.012062078697489221;1.0457139384988154;0.7180977828703499
21.803524;1.0449124645612198;0.7504330963241864;0.718505665346066;2.8728491868667002e-05;-6.312958478970562e-05;9.996297441489475;0.750931842248214;0.012599553487896762;0.012606300125063538;0.7180142247659858;-0.012062080020859192;1.0457219040450791;0.7180982622074303
22.803524;1.0449207089527444;0.7504384474629782;0.7185105807383517;2.8945564540773868e-05;-6.375365516740198e-05;9.996259225454864;0.7509385330962287;0.012599476256658373;0.012606307748719271;0.7180158662984281;-0.01206208138976725;1.045730064087238;0.718098773788491
23.803524;1.044929252128257;0.7504439341824568;0.7185156041344868;2.9159377756528657e-05;-6.438545881243771e-05;9.996220611281554;0.75094536728093;0.012599397258005365;0.012606315716309718;0.7180176006463844;-0.012062082804609336;1.0457384109168444;0.7180993187236351
24.803524;1.044938098157589;0.7504495525965538;0.7185207300967718;2.936882883577796e-05;-6.502349490250608e-05;9.996181690034126;0.7509523368027782;0.012599316576061606;0.012606324026796107;0.7180194327659413;-0.012062084265761889;1.0457469360546492;0.7180998981942464
25.803524;1.0449472511130509;0.7504552983744078;0.7185259525460889;2.9572741354887013e-05;-6.566616012714733e-05;9.996142559391812;0.7509594328143572;0.012599234304731158;0.012606332677422696;0.7180213679147781;-0.01206208577359163;1.0457556301383208;0.7181005134836401
26.803524;1.0449567150312593;0.7504611667492724;0.7185312646731246;2.9769857207222687e-05;-6.63117393857025e-05;9.996103324459575;0.7509666455891749;0.012599150547727415;0.01260634166614095;0.7180234116558819;-0.012062087328451588;1.0457644828393866;0.7181011659558556
27.803524;1.0449664939057894;0.7504671524819151;0.7185366589480581;2.995883444021043e-05;-6.695838630124713e-05;9.996064098211928;0.7509739645030871;0.012599065418931339;0.012606350992061385;0.7180255698612013;-0.012062088930661467;1.0457734828835374;0.7181018570154695
28.803524;1.0449765917221898;0.7504732498188132;0.718542127158882;3.0138251393470438e-05;-6.760411728976227e-05;9.996025001890619;0.7509813780178457;0.01259897904309012;0.012606360653762694;0.7180278487118549;-0.01206209058049413;1.0457826180405358;0.7181025881108782
29.803524;1.0449870124228098;0.7504794524355908;0.7185476603730463;3.0306608372218228e-05;-6.824680624056244e-05;9.99598616510437;0.7509888736146817;0.012598891556359827;0.012606370648009525;0.7180302546672153;-0.012062092278174768;1.0457918750289128;0.7181033607945324
29.999994;1.0449977598066624;0.7504857533685046;0.7185532488724649;3.0462319214326932e-05;-6.888416549621057e-05;9.99594772614645;0.7509964377647873;0.012598803106334244;0.012606380970486561;0.7180327944180829;-0.012062094023886222;1.0458012393817608;0.7181041768088108
29.999994;0.13263985972743217;0.02172918823639719;0.16126662162688843;-0.09240258288598792;-0.6999204709699471;9.9959098330012;0.7510040559772047;0.012598713851794605;0.012606391617697244;0.7180354749060376;-0.012062095817775724;0.11589469531163103;0.7181050381341813
29.999994;0.13265127096781495;0.021736205359220964;0.1612764004188326;-0.09240241784277625;-0.6999207889553413;9.995872644680468;0.7510117127833674;0.012598623962772662;0.012606402588150198;0.7180383033779334;-0.012063097659945576;0.11590422565811234;0.7181059638059393
29.999994;0.13266301880127887;0.02174325448627917;0.1612858876640716;-0.09240214535348064;-0.6999201439286978;9.995836332479005;0.7510193916016854;0.012598533621647706;0.012606413882451779;0.7180412873914871;-0.012063099550414406;0.11591381191799768;0.7181069227193063
29.999994;0.1326751058820645;0.021750910014742438;0.16129949499783172;-0.09240185308750597;-0.6999191816334842;9.995801080538559;0.7510270745840789;0.012598443024972154;0.012606425502969502;0.7180444347946738;-0.012063101489082672;0.11592343426372508;0.7181079343235112
29.999994;0.13268848432897815;0.021759555291692562;0.16131903760566205;-0.09240196751722987;-0.6999160789800442;9.995767085651984;0.7510347425074271;0.012598352384761643;0.012606437453053607;0.7180477537097647;-0.012064103475734372;0.11593407151966564;0.7181090181306634
29.999995;0.1327012563486135;0.02177027134448707;0.16135508908041005;-0.09240102257088292;-0.6999097815611645;9.995734556682665;0.7510423747153088;0.01259826192844007;0.012606449736307436;0.7180512525136704;-0.012066105510052692;0.11594370108344444;0.7181101769307031
29.999996;0.13271532305538744;0.021784961553548587;0.1614198289091032;-0.09239991523588643;-0.6998969936034651;9.99570371364374;0.7510499490855439;0.012598171898441557;0.012606462356803688;0.718054939820756;-0.01207010759163493;0.11595529880655762;0.7181114304324152
29.999997;0.13273099819887538;0.021808465711530774;0.16154960535362367;-0.09239776849463874;-0.6998693957610139;9.99567478726416;0.751057441963745;0.012598082553498305;0.012606475319178112;0.7180588244831345;-0.012077109720016639;0.11596783887725333;0.7181127985070642
30.0;0.13274891942446573;0.02184809909286822;0.16179911340590994;-0.09239325870384754;-0.6998135691179959;9.995648019958178;0.7510648280706452;0.012597994171393057;0.01260648862768782;0.7180629156080901;-0.01209111189469701;0.11598329372145133;0.718114351787637
30.000007;0.1327719354217637;0.021919621024123315;0.1622842611457397;-0.09238508391464094;-0.6997045433957356;9.995623690403038;0.7510720806750476;0.012597907048282382;0.012606502268799053;0.7180672227041178;-0.012121114114899014;0.11600463406175897;0.7181162451835482
30.000019;0.13280288005749927;0.022057654319403874;0.16326369095147336;-0.09236705435452429;-0.6994804324559467;9.995602143249558;0.7510791721618891;0.012597821486260702;0.012606516179177388;0.7180727548055252;-0.012180116378637662;0.11603782864060008;0.7181197016127374
30.000044;0.13285219507524404;0.022326268558349065;0.16520913272176307;-0.09233197834796779;-0.6990315869669818;9.995583731881478;0.7510860742258234;0.01259773775487602;0.012606530267190138;0.7180805166042961;-0.012299118681897227;0.1160948435484121;0.7181262604237191
30.000094;0.1329356847402003;0.02285856292667269;0.169105959337712;-0.09225941928368654;-0.6981202479519512;9.995568724869683;0.751092757053245;0.012597656037077546;0.012606544473364109;0.7180975055505208;-0.012547121019385779;0.11619964576455642;0.7181441642717505
30.000195;0.13308719841161;0.023918927862067722;0.17690146988219305;-0.09210738680156406;-0.696252293277679;9.995557278428363;0.7510991880591679;0.01259757640865616;0.012606558742099259;0.7181507156096975;-0.013075123385704596;0.11640321268403642;0.7182032969769341
30.000395;0.1333766402646207;0.026046645471446698;0.19253909162394228;-0.09177785540876131;-0.6923288001139363;9.995549418951224;0.7511053313821616;0.012597498881020842;0.012606572933464276;0.7183501424195745;-0.014256125774807272;0.11680753620569041;0.7184215827294913
30.000547;0.13360119478405733;0.02766918069139557;0.2044121303742724;-0.09150586068797437;-0.689191763505045;9.995545050620327;0.7511111499928171;0.012597423507282114;0.012606586815787404;0.7185887834504293;-0.015259128178602649;0.11712261650643976;0.7186771439799065
30.000547;0.13361744816928742;0.027674989457302665;0.204416498601161;-0.09150629602319504;-0.689191870124876;9.995544026616543;0.7511166121189394;0.0125973504890983;0.01260660013763677;0.7185946362389068;-0.01525913058671783;0.11713045727602003;0.7186793417469487
30.000547;0.13363481160236396;0.02768106424590553;0.20442286228224363;-0.09150735284382337;-0.6891911736026067;9.995546225494877;0.7511216989958194;0.01259728018693687;0.012606612710030872;0.718600696993463;-0.015260132988206427;0.11713806322326786;0.7186817743025128
30.000547;0.13365132734756938;0.027686962717483332;0.20443095568478237;-0.09150789047433165;-0.68919091774016;9.995551634532;0.7511264060591232;0.012597213023664417;0.012606624474405336;0.7186069591497232;-0.015260135373652572;0.11714543299620984;0.7186844182061062
30.000547;0.13366788840302252;0.027693067839333778;0.20444232158466377;-0.09150821196816768;-0.6891884358015162;9.99556043947373;0.7511307355764723;0.012597149317015789;0.01260663555065443;0.7186134123190512;-0.015261137735390985;0.11715255141251098;0.7186873328160951
30.000547;0.13368443772615657;0.02769983146330246;0.20446042154213234;-0.09150844727587004;-0.6891846939492494;9.995573067449547;0.751134689731288;0.012597089156910369;0.012606646263430736;0.7186210408339749;-0.01526214006651052;0.11716038652231446;0.7186915126644855
30.000548;0.13370122502257195;0.02770906022914028;0.20449841394702836;-0.0915081189619192;-0.6891744765056402;9.99559012166455;0.7511382714924917;0.012597032470469137;0.01260665711933911;0.7186278243151418;-0.015265142360218186;0.11716689750491875;0.7186950157461759
30.000548;0.13371945316315245;0.02772128498967411;0.20455839232415743;-0.09150837690979484;-0.6891598286188593;9.9956122170219;0.7511414890165704;0.012596979144824822;0.012606668743105436;0.7186367426532042;-0.015270144609674942;0.11717504922441435;0.7187008579073264
30.00055;0.13373745263794287;0.027741256099955626;0.2046786303354169;-0.09150635149886124;-0.6891273984076997;9.995639868832988;0.75114435394701;0.012596929003031889;0.01260668181932338;0.7186457797449912;-0.015280146807531366;0.11718381754790799;0.7187071258433182
30.000553;0.1337573543236474;0.02777746484746247;0.20491972263500022;-0.09150176820698991;-0.6890636613442181;9.995673507126476;0.751146870336147;0.012596881727268767;0.012606697029028379;0.7186589234836472;-0.015301148945230075;0.1171951863439011;0.7187179750809612
30.000559;0.13378067252085918;0.027845341592522044;0.20539543717162967;-0.09149127978194722;-0.6889352084531887;9.995713477026902;0.7511490258870821;0.012596836901963603;0.01260671497525107;0.7186771647895638;-0.015344151013174842;0.11721314389315549;0.7187346627852275
30.000571;0.1338127182579741;0.02797823505561331;0.2063484901588358;-0.09146995866406722;-0.6886771323900841;9.995759950276343;0.7511507982891377;0.01259679414153511;0.012606736130478427;0.7187064937511758;-0.015431153001081393;0.11724167527291926;0.7187636645506891
30.000595;0.13386040148141923;0.028241364612752784;0.2082585250822423;-0.09142484721726302;-0.6881559879159539;9.995812872544247;0.7511521671460092;0.012596753181067318;0.012606760809171337;0.7187598952175149;-0.015610154897843507;0.11729575593856367;0.7188190168465434
30.000644;0.1339417174476352;0.028767029157957993;0.212090672631563;-0.09133201769068998;-0.6870989698966583;9.995872039547612;0.7511531182593671;0.012596713901147132;0.012606789127015645;0.718865349971811;-0.01599015669133883;0.117399357874434;0.718931171501292
30.000741;0.13409144578133148;0.02982529955957182;0.21981136289024167;-0.091137698750091;-0.6849244335129147;9.995937240016149;0.751153646747049;0.012596676342825868;0.012606820971235454;0.7190908396180732;-0.016839158368310462;0.11760646255282162;0.7191746208144809
30.000838;0.13424246657248562;0.030896885174092975;0.2276154560332591;-0.09093286141779937;-0.6826651266274784;9.996008356194222;0.751153761836214;0.012596640761755158;0.012606856049379486;0.7193483472220055;-0.01780415991506736;0.11781706463482254;0.7194541758173943
30.001032;0.13453464945635885;0.03307445320128831;0.24343972041436998;-0.0904878376922948;-0.6778885474759924;9.996085358894266;0.7511534848279163;0.012596607657191195;0.012606893975240898;0.7199468524589934;-0.02007316131808761;0.11824616455851608;0.7201113001767385
30.001207;0.1348040302458166;0.0350750490103091;0.2579200135746664;-0.09004836672520844;-0.6732842905360247;9.9961682424982;0.7511528409526373;0.01259657767515466;0.012606934343393803;0.7205913346356629;-0.022494162563349254;0.11864676376917957;0.7208263838710822
30.001382;0.13507622315278162;0.037110817989791274;0.2726022518192711;-0.08956918180656244;-0.668383459018028;9.99625699553663;0.7511518511471791;0.012596551422765175;0.0126069767754017;0.7213377850717979;-0.025264163636803248;0.11905986653932644;0.7216637346380061
30.001556;0.13535183211757715;0.03918111408785575;0.2874780175143126;-0.08904882595858125;-0.6631742858817266;9.996351574717115;0.7511505277608692;0.012596529344518565;0.012607020924106814;0.722184210036999;-0.028373164526939373;0.11948448024962009;0.7226248712143993
30.001731;0.13563087079560907;0.04128159981725697;0.3025125659443522;-0.08848717171038914;-0.6576580651955685;9.996451837750634;0.7511488754706633;0.012596511770214843;0.012607066479477737;0.7231326203112323;-0.031811165226735286;0.11992261312776083;0.723715598598551
30.001906;0.13591301488467958;0.04341140495143788;0.31769784785324945;-0.08788233518223071;-0.6518248013149891;9.996557514748295;0.7511468932234151;0.012596499011826003;0.012607113180549797;0.7241840234596992;-0.0355691657335803;0.12037227469201635;0.7249409933427857
30.00208;0.13619765868123773;0.04556709360075688;0.3330076420579636;-0.0872338150905218;-0.6456761862044464;9.99666824907259;0.7511445759574185;0.012596491324312729;0.012607160824453768;0.7253364293702971;-0.039636166047854464;0.12083348024660806;0.7263032066368157
30.002255;0.1364838671176172;0.04774622808728404;0.34842444680984097;-0.08654020493656726;-0.6392087056041384;9.99678367155489;0.7511419188827984;0.01259648882390788;0.012607209273246845;0.7265928588576289;-0.04400416617159501;0.1213062540664205;0.7278096457291305
30.00243;0.13677291648254586;0.04994764089043851;0.36393485294863637;-0.08580154354113638;-0.6324190740100688;9.996903442687858;0.7511389220225319;0.01259649148587361;0.012607258453684628;0.7279523394179684;-0.04866316610883221;0.1217906309949161;0.7294636909118613
30.002604;0.1370629221199555;0.05216895021511652;0.37952491707252684;-0.08501611707447312;-0.6253059781234763;9.997027212508286;0.751135590660822;0.012596499160419874;0.012607308367336584;0.7294158929615844;-0.053605165867620735;0.12228565900658037;0.7312708716721867
30.002779;0.13735424228277165;0.05440689091344001;0.39516874314786177;-0.08418467685682308;-0.6178756746616271;9.997154615123069;0.7511319337848295;0.012596511622681392;0.012607359072041002;0.7309835307131595;-0.05882016546143934;0.1227913963854548;0.7332355693286315
30.002954;0.13764720587753448;0.0566580639365266;0.41083965618193974;-0.08330373124885908;-0.6101035227975504;9.997285369971577;0.7511279656812986;0.012596528659523952;0.01260741061925114;0.7326262550411361;-0.06430016490800129;0.12330790526812739;0.7353333602642443
30.003111;0.13791040107292632;0.05868937289673563;0.42493090922045856;-0.08246248507762008;-0.6027823883842548;9.997419343748774;0.7511237098788162;0.01259655005619984;0.012607462992453505;0.7341280602575193;-0.06945216422702245;0.12378124974649646;0.7372983197822359
30.003252;0.13814727900906346;0.06051617052568225;0.4375616941384252;-0.08166716202905035;-0.5959354638724199;9.997556497629164;0.7511191987479129;0.012596575525076672;0.012607516088774844;0.7354849333216484;-0.07425316343980866;0.12421449230101007;0.7391174164367836
30.003394;0.13838388507471192;0.06234285571035282;0.4501505929762658;-0.08083418380809172;-0.5888357846734061;9.997696809382184;0.751114463474043;0.012596604729178519;0.012607569769035326;0.7368438555745556;-0.07921216256984749;0.1246536844123472;0.7409844373373969
30.003535;0.1386192639587708;0.0641677383697553;0.4626886187309655;-0.07996321111443216;-0.5814862621171087;9.997840245245424;0.7511095218249064;0.012596637350588335;0.012607623869380755;0.7382028016786051;-0.08432516164108149;0.1250998670986386;0.742899661526532
30.003676;0.1388543783892435;0.06598972257517838;0.47516487513544914;-0.07905512236278558;-0.573890485164913;9.997986783325755;0.7511043790358487;0.012596673115883642;0.012607678102330214;0.7395627386831565;-0.0895871606742715;0.125552087647773;0.7448661787731304
30.003678;0.13885701039878248;0.06600510742121779;0.475306236632806;-0.07904642472214227;-0.57380273238204;9.998136438990386;0.7510990393451764;0.012596711807494467;0.012607731969032629;0.7395856328600964;-0.08964715968457539;0.1255544098650439;0.7448963990675851
30.003678;0.13885607799006877;0.06599916402394201;0.4753059797359419;-0.0790481856059344;-0.5738030752412012;9.99828923685672;0.7510935136480633;0.012596753283124528;0.012607784739047582;0.7395934595452228;-0.0896471586814612;0.1255519054437546;0.7449040147260629
30.003678;0.13885446025363737;0.06599350683573663;0.4753109982010213;-0.07904953243856495;-0.5738007068885238;9.998445132069676;0.751087820607802;0.012596797492406142;0.012607835507885039;0.7396022036953823;-0.08964915767076202;0.12554964249540485;0.7449122843005401
30.003678;0.13885218667765484;0.0659873795461127;0.47531558890762854;-0.07905070999958885;-0.5737974315343385;9.998603953418568;0.7510819832400735;0.012596844499367849;0.012607883350400926;0.7396098558371276;-0.0896521566573988;0.12554768142828684;0.7449190222331017
30.003678;0.13884929956937006;0.06598160103101418;0.4753254897419518;-0.0790514642802814;-0.5737914273864667;9.998765401031662;0.7510760225359457;0.012596894509669103;0.012607927439090245;0.7396184144911275;-0.08965615564640686;0.125547072344238;0.7449261374493775
30.003678;0.13884679231687008;0.06597717490255402;0.4753445748523557;-0.07905196938402265;-0.5737800104228049;9.998929040929617;0.7510699542641289;0.012596947834165604;0.01260796703515204;0.7396278882390734;-0.08966415464229002;0.12554685024534543;0.7449339161970046
30.003679;0.13884278565285676;0.06597486699473203;0.47538496376280126;-0.07904998931368082;-0.5737549120197117;9.999094284118081;0.7510637891125951;0.012597004750600585;0.012608001418529177;0.7396402913449428;-0.08968215364835214;0.1255470336181289;0.7449449911921903
30.00368;0.13884016144981998;0.06597850287731123;0.4754646299257927;-0.07904563259208663;-0.573705029738383;9.999260376666408;0.751057530439627;0.012597065397092494;0.012608029886652827;0.7396556412135004;-0.08971615266723865;0.1255496292935643;0.7449600110665119
30.003681;0.13883769218299344;0.06599295323353171;0.4756233343313605;-0.07903504439510571;-0.5736076177941096;9.999426410345523;0.7510511724366018;0.012597129813335299;0.012608051838872855;0.7396809585751611;-0.08978515170274722;0.12555563634828068;0.7449881516876042
30.003685;0.1388385742389417;0.06603086903197676;0.475942110026843;-0.07901273046322252;-0.5734096315627326;9.999591407547085;0.7510447053665699;0.01259719803272236;0.012608066766019329;0.7397232632141595;-0.08992315076109231;0.12556804572398986;0.7450404272148305
30.003692;0.13884474824981724;0.06611593802969187;0.47658641257105033;-0.07896551142767617;-0.5730074974303929;9.999754444155757;0.751038123909938;0.01259727007654778;0.012608074150739623;0.7398005680997373;-0.0901991498499753;0.12559183664151347;0.7451430584558644
30.003707;0.1388629627312657;0.06629424558232823;0.4778674010473198;-0.07887075170506501;-0.5722091211735739;9.999914711253403;0.7510314283031843;0.012597345830286417;0.012608073455310181;0.7399468775732457;-0.09075314897506981;0.12564097038763047;0.745346943063054
30.003736;0.1389046866546852;0.06666067817201733;0.48043305747799137;-0.07867770873285414;-0.5705994061819313;10.000071565031694;0.7510246189858524;0.012597424953109995;0.012608064149776329;0.740233186453497;-0.09186414813589527;0.12573738598122222;0.7457574199982934
30.003794;0.1389932434706755;0.06740242560581529;0.48555612228713396;-0.0782849508526291;-0.5673487887010478;10.000224565233237;0.7510176956540375;0.01259750695669793;0.01260804569912201;0.7407984776903527;-0.09410614732569206;0.12592900159193476;0.7465868451100349
30.003911;0.139179398380084;0.06889474403817801;0.4957617947246538;-0.07748097146239583;-0.5607263267151265;10.000373409405276;0.7510106622294321;0.012597591336145443;0.012608017554649575;0.7419227238537983;-0.0986611465359967;0.12631572280703413;0.748277221325375
30.004028;0.1393644744767043;0.070381636056379;0.505906032807009;-0.07664968366998606;-0.5539286153093587;10.000517830209288;0.7510035296573072;0.012597677573531627;0.01260797920140172;0.7430298936016984;-0.10331014576099665;0.12670545376397543;0.7499880612393791
30.004103;0.1394798922296074;0.07133218647557227;0.5124099012992838;-0.07609487109633375;-0.5494214170056109;10.000657565632734;0.7509963131919358;0.012597765065921319;0.012607930280458158;0.7437109545386417;-0.106365144998546;0.12695910652697304;0.7510751680790042
30.004179;0.139595485557035;0.07227632779890117;0.5188577449063327;-0.07552533824412104;-0.5448147404670154;10.000792400785713;0.7509890257864409;0.01259785314068466;0.012607870656334482;0.7443448698592035;-0.10945814424939129;0.12721560838469612;0.7521316272219535
30.004254;0.13971000158282432;0.07321226989920906;0.5252415040514741;-0.07493998079263597;-0.5401057754929185;10.000922219062112;0.7509816726628004;0.01259794114430083;0.01260780032913061;0.7449245967683006;-0.11258914351667824;0.1274739030730226;0.7531510252849661
30.004329;0.1398227858111387;0.074140219557651;0.5315654754123591;-0.07433827989474846;-0.535293461544584;10.001046962645905;0.750974254176889;0.012598028441668985;0.01260771933303565;0.7454520896548773;-0.11575614280434957;0.12773294706223431;0.7541355597811537
