time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Bess_GEN_InjectedActiveCurrent;Bess_GEN_InjectedReactiveCurrent;Bess_GEN_AVRSetpointPu;Bess_GEN_NetworkFrequencyPu;Bess_GEN_InjectedCurrent;NetworkFrequencyPu
0.0;1.0444562035891405;1.2500018277724068;1.1968129580168627;1.0481079305155713e-06;-4.524148349488782e-07;1.0453899304027516;9.999862723523941;1.2120273752387012;-0.042367994200997273;1.045388729157615;1.000016181647449;1.212788880406786;1.0000259535352896
0.0;1.0444558122669538;1.2499991807656599;1.1968107810310775;9.459322888171909e-07;-5.539994336972763e-07;1.0453899168894212;9.999862786092867;1.2120254339083967;-0.04236799418834858;1.0453887328795763;1.0000161056398287;1.2127869303250445;1.0000259068113444
1e-06;1.0444560030243275;1.2499907156041146;1.1968023594857717;-3.1419138555712665e-06;-4.471947723681035e-06;1.0453899029759213;9.999862850757022;1.2120174971387165;-0.04236799417466172;1.0453887367138828;1.0000160235049078;1.2127789876639667;1.0000258565780515
2e-06;1.0444558394182644;1.2499812201458567;1.1967933503215504;-6.72040025242983e-06;-7.90252263404072e-06;1.0453898891597695;9.999862915836523;1.2120085651259092;-0.04236799415985598;1.0453887406136317;1.00001593456414;1.2127700495756588;1.0000258026787328
4e-06;1.044455555467586;1.249961602609806;1.1967747803649027;-1.2247021155111754e-05;-1.3198639038650809e-05;1.0453898758929732;9.999862980844002;1.2119896379444868;-0.04236799414390293;1.045388744560362;1.0000158380981865;1.2127511217354876;1.0000257449013663
8e-06;1.0444563215108684;1.249921243087054;1.196735140433502;-2.5451235968866382e-05;-2.584590272153243e-05;1.0453898633999366;9.99986304671185;1.2119507155424138;-0.04236799412682174;1.0453887485233717;1.0000157334805921;1.2127122103607502;1.0000256829639638
1.6e-05;1.0444575525514057;1.2498439570104372;1.1966596047789926;-5.338466320216929e-05;-5.259579465419797e-05;1.0453898516314302;9.999863114951076;1.2118747977397344;-0.04236799410866158;1.045388752509887;1.0000156202917687;1.212636325815705;1.0000256165389163
3.2e-05;1.0444587821056261;1.2496855842748944;1.1965064267730543;-0.00010892120060818102;-0.00010577427688584134;1.0453898403940747;9.999863186887135;1.2117218842605422;-0.04236799408950624;1.0453887566548432;1.0000154983888694;1.2124834924240941;1.0000255452846343
6.4e-05;1.0444629437767547;1.2493734284753917;1.1962026437784181;-0.00021527547624354814;-0.00020760730835696993;1.0453918294818356;9.999863263900044;1.2114159747945739;-0.04236799406948321;1.0453887612068264;1.000015367898165;1.2121777565165868;1.0000254688418626
0.000128;1.0444758043657956;1.24875115860606;1.195591982086721;-0.0004135895815092524;-0.00039748201187796823;1.0453988187147116;9.999863348792761;1.210804069067681;-0.04236899404875471;1.045388766405053;1.000015229114113;1.2115662465972368;1.0000253868114017
