time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActivePower;Wind_Turbine_GEN_InjectedReactivePower;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_ActivePowerPu;Wind_Turbine_GEN_ReactivePowerPu;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_InjectedCurrent
0.0;1.0442940389923372;0.7500402345465907;0.718295038682363;-4.49451730395159e-05;8.248088317006466e-05;10.013589636365275;0.7500439723218456;0.012599772563396;0.012615718373122439;0.7503977692401888;0.012776060794654048;0.7171944979563719;-0.01206609966158921;0.7501765532381071;0.012405768040045484;1.0448665309209026;0.7175864152727718
0.0;1.0442916838614293;0.7500413817390899;0.7183058921351868;-4.413908930326965e-05;6.193849151022808e-05;10.013883853259461;0.7500453781471522;0.01259913758472601;0.012616470082052945;0.7504011148439651;0.012782556511836329;0.7172082950807231;-0.012066107027409586;0.7501801826922878;0.012411626144063378;1.0448686547188997;0.7175923172564609
0.007047;1.0442892571013402;0.7500426403553211;0.718316989396322;-4.338052088574267e-05;4.1166294264872884e-05;10.014188853357458;0.7500464403089462;0.012598492281369323;0.012617235883396607;0.7504045609522912;0.012789175668192028;0.7172220177330839;-0.012066114631271932;0.750183884293229;0.012417550324882587;1.0448708609940753;0.7175980992101478
0.014094;1.0442867568377514;0.7500440151881478;0.7183283333767011;-4.267301742372029e-05;2.0168942042292498e-05;10.01450492946711;0.7500471332522258;0.012597836767452186;0.012618015564128473;0.7504081081222072;0.012795914930066554;0.7172356516996533;-0.012066122476587773;0.7501876581049379;0.012423536783365368;1.044873151502628;0.7176037551011728
0.028188;1.044284181470444;0.7500455111467281;0.7183399275277181;-4.202013577195565e-05;-1.0493108778335196e-06;10.01483236030745;0.750047431507874;0.012597171146693138;0.012618808910713031;0.7504117565148839;0.012802770738411995;0.7172491837418582;-0.012066130566733599;0.75019150426473;0.012429582255223936;1.0448755279159858;0.717609279524462
0.056376;1.0442815297034034;0.7500471332456096;0.7183517759456428;-4.142544406990068e-05;-2.2484077839497675e-05;10.01517141402785;0.7500473096081952;0.012596495516463602;0.012619615706491286;0.7504155058722789;0.012809739387366901;0.717262601575623;-0.012066138905023642;0.7501954230196848;0.012435683946588354;1.0448779917839972;0.7176146671903381
0.112751;1.044278800454064;0.750048886619958;0.7183638833812461;-4.0892520904868516e-05;-4.413087282286436e-05;10.015522351598788;0.7500467418496903;0.012595809974349762;0.012620435724371083;0.7504193555494325;0.012816817151053369;0.7172758940327986;-0.012066147494798968;0.7501994146743574;0.012441839482934031;1.0448805445585254;0.7176199126572486
0.225502;1.0442759927986967;0.7500507765346204;0.7183762551754911;-4.0424971939616183e-05;-6.5985186968243e-05;10.015885427662681;0.7500457023457471;0.012595114620877958;0.012621268723824847;0.7504233045391638;0.012824000327338653;0.7172890511820655;-0.012066156339548282;0.7502034794733282;0.012448046959788888;1.04488318764687;0.717625010444232
0.451005;1.044273106027857;0.7500528083535071;0.7183888970857262;-4.002647409376658e-05;-8.804210946237621e-05;10.016260892560323;0.7500441653130355;0.012594409562856939;0.012622114455196794;0.7504273514487789;0.012831285183337088;0.7173020641729747;-0.012066165442922105;0.7502076175267752;0.012454304969329566;1.0448859224428197;0.7176299552105949
0.90201;1.0442701396663632;0.7500549874816796;0.7184018151767508;-3.970078247395801e-05;-0.00011029619514895228;10.01664899657447;0.7500421049918783;0.012593694916978855;0.01262297266137017;0.7504314944592267;0.012838667869930272;0.7173149251038329;-0.012066174808645653;0.7502118288256029;0.01246061251054993;1.0448887503353623;0.7176347420863701
1.804019;1.0442670934214748;0.7500573193105354;0.7184150158730603;-3.9451692748609676e-05;-0.00013274200888770853;10.017049990180062;0.7500394951747771;0.012592970808167684;0.012623843070338302;0.7504357313019976;0.01284614432677572;0.717327627094904;-0.012066184440430356;0.7502161133000795;0.012466968870757152;1.0448916726714883;0.7176393670548687
2.804019;1.0442639671675913;0.7500598092171883;0.7184285057552016;-3.9283034674628386e-05;-0.00015537489424919423;10.01746411697114;0.7500363088847389;0.012592237367715716;0.012624725387657673;0.7504400592560339;0.01285371020659592;0.7173401643499016;-0.01206619434193965;0.7502204708566466;0.012473373544009528;1.0448946907172247;0.7176438266836274
3.804019;1.0442607609445596;0.7500624626339267;0.7184422910338826;-3.919871644253589e-05;-0.00017819125426184285;10.017891604195164;0.750032518363597;0.012591494733965522;0.012625619296006618;0.7504444751421224;0.012861360818804731;0.7173525320945952;-0.0120662045168076;0.750224901358738;0.012479826186612634;1.044897805687774;0.7176481173300043
4.804019;1.0442574749282618;0.7500652851211599;0.718456377275364;-3.920274627782787e-05;-0.000201188077912874;10.01833265639885;0.7500280950584711;0.012590743052416559;0.012626524456393983;0.7504489752956954;0.012869091023541949;0.7173647265702886;-0.012066214968673217;0.7502294045549702;0.012486326623341806;1.0449010188000794;0.7176522348156387
