time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_AVRSetpointPu;Bess_GEN_InjectedActiveCurrent;Bess_GEN_InjectedReactiveCurrent;Bess_GEN_InjectedCurrent
0.0;1.0444483603945276;1.2499807922210107;1.1968103104552845;-0.6666654872036731;-0.6382969254153127;1.0295745740650817;10.000068782943986;1.2504698409848445;-0.621689996267782;-0.6216900021310675;1.214561308874245;0.603826126251071;1.3563718869104993
0.0;1.0444489803330328;1.249979192760506;1.1968079697786864;-0.6666678810087769;-0.6382987965874929;1.0295746142163764;10.000069014553448;1.250469860024292;-0.621689996265121;-0.6216900021205074;1.2145593038056033;0.6038261432267975;1.356370108802095
1e-06;1.0444483599536738;1.2499680291041766;1.1967978854942138;-0.666668865140596;-0.6383000730083797;1.0295746573316598;10.000069266893107;1.2504698809132178;-0.6216899962623599;-0.6216900021091623;1.214551298448196;0.6038261614340108;1.3563629588871668
2e-06;1.0444484229848836;1.2499573805232524;1.196787502903325;-0.6666734415225046;-0.6383043680434917;1.0295737033575745;10.000069543186338;1.2504699040693539;-0.621689996259593;-0.6216900020969907;1.214542292725526;0.6038261808865061;1.3563549144436353
4e-06;1.0444479341368615;1.2499333793384708;1.1967649592627119;-0.6666778033378797;-0.6383087917998839;1.0295737520830834;10.00006984589829;1.25046992991774;-0.6216899962569301;-0.6216900020839371;1.2145222864850687;0.6038262015384046;1.3563370211117871
8e-06;1.044447035247097;1.2498841322537777;1.1967187044621252;-0.6666886766900934;-0.638319697525782;1.0295728032057998;10.00007017657741;1.2504699589408474;-0.6216899962544806;-0.6216900020699527;1.2144832795828266;0.6038262232403075;1.3563021153727517
1.6e-05;1.044445321593583;1.249788936600292;1.1966293802793297;-0.6667094692508299;-0.6383405953044754;1.029570856409747;10.000070536375054;1.250469991762324;-0.6216899962523523;-0.6216900020550149;1.2144062719053017;0.6038262457469958;1.3562331841744217
3.2e-05;1.0444426729452143;1.2495980510426519;1.1964494991788586;-0.6667512880617431;-0.6383821931940153;1.0295669113795505;10.000070926023477;1.2504700292027557;-0.6216899962506721;-0.6216900020391267;1.2142502633383165;0.6038262687749184;1.3560935169543051
6.4e-05;1.0444380211540396;1.2492181072046364;1.1960908874158203;-0.6668329347694725;-0.6384631462156324;1.0295599677966127;10.00007134586078;1.2504700722558597;-0.6216899962496012;-0.6216900020223072;1.21393925375776;0.6038252920578787;1.3558146261817994
0.000128;1.0444317218926593;1.2484666192072669;1.1953784105580487;-0.6669864751723394;-0.6386139398214258;1.029549025392073;10.000071796844365;1.2504701219260546;-0.6216899962493199;-0.6216900020045797;1.2133182430383451;0.6038243153690975;1.355258210293105
