time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_AVRSetpointPu;Bess_GEN_InjectedActiveCurrent;Bess_GEN_InjectedReactiveCurrent;Bess_GEN_InjectedCurrent
0.0;1.0444451214486705;0.8333295741962723;0.7978673607203824;-3.8975900915061513e-07;-4.2422876913596003e-07;1.044854677984188;10.000056717048649;0.8335065713965687;0.015562851144552893;0.01556290542087485;0.797730137056665;-0.014895001209542938;0.7978722286059778
0.0;1.0444448198613203;0.8333289797171388;0.7978670058803199;-4.3905692678601224e-08;-9.302257203933844e-08;1.0448546082463905;10.00005686178145;0.8335066379095853;0.015562851104244014;0.01556290623766105;0.7977291797343996;-0.014895001214211466;0.7978712173257173
1e-06;1.0444445181136086;0.8333250643091744;0.7978634704601573;-7.446488581146591e-07;-7.638709623122947e-07;1.044854533182618;10.000057014379744;0.8335067097005039;0.015562851060324605;0.01556290711677031;0.7977262256880036;-0.014895001219171373;0.7978682053344711
2e-06;1.0444442161091074;0.833321148358188;0.7978599337144936;-1.4453851581252178e-06;-1.4347062691867328e-06;1.0448544525683663;10.000057170972251;0.8335067871975039;0.01556285101122294;0.01556290805992952;0.7977222751151989;-0.014895001224375138;0.797864192120591
4e-06;1.0444439656598492;0.8333124971271534;0.79785182293975;-4.957457741902521e-06;-4.7972406010034404e-06;1.0448543663087195;10.000057326563711;0.8335068707941001;0.015562850954932934;0.015562909068714714;0.7977143282097591;-0.01489500122978277;0.797856177762827
8e-06;1.0444440673407345;0.8332953323325301;0.7978352911811739;-9.352718512509567e-06;-9.00537028941553e-06;1.0448532744456325;10.000057476613897;0.833506960806303;0.01556285089015627;0.015562910146638126;0.7976983851602355;-0.014895001235385367;0.7978401625435317
1.6e-05;1.044442365006937;0.833260944007629;0.7978036462658269;-1.842092944257293e-05;-1.7687621329215483e-05;1.0448521771471833;10.000057618026702;0.8335070574326182;0.015562850817466332;0.015562911299495899;0.7976664461345734;-0.014895001241197291;0.7978081475270603
3.2e-05;1.0444405698796706;0.8331931086965036;0.79774004788761;-3.668872712396878e-05;-3.517803840655279e-05;1.044850074680798;10.000057749540808;0.833507160758313;0.015562850740178854;0.015562912533191932;0.7976035112422772;-0.014895001247237784;0.7977451349887859
6.4e-05;1.0444379379913542;0.8330571013049146;0.7976118165701203;-7.380309816879621e-05;-7.071324912835637e-05;1.0448449673459415;10.00005787166391;0.833507270780503;0.015562850664123941;0.015562913851543386;0.7974755805333091;-0.01489500125352833;0.7976171304549119
0.000128;1.0444320316025264;0.8327868523415927;0.7973575540696556;-0.00014262550450967922;-0.00013660807831055352;1.0448378554677726;10.00005798595311;0.8335073873816145;0.015562850595809625;0.015562915256178039;0.7972206540278997;-0.014895001260090858;0.7973621443679846
0.000256;1.0444275295555334;0.8322542910021834;0.796851062525678;-0.0002637911133136074;-0.00025262001624904557;1.0448297394768065;10.000058094234317;0.8335075103237527;0.015562850540823946;0.0155629167482587;0.7967147316976183;-0.014897001266932974;0.7968562355262007
0.000512;1.0444379193325433;0.8312141910228243;0.7958472674731386;-0.0004576790261527097;-0.0004382558674247113;1.0448346199374494;10.00005819827584;0.8335076393286511;0.0155628505039481;0.01556291833025015;0.7957108134047508;-0.014902001274035665;0.795852465991087
0.001024;1.0445130568130796;0.8292180898050426;0.7938789601700831;-0.0006934044349724665;-0.0006639038864928244;1.0449024974934378;10.00005829963853;0.8335077741328994;0.015562850489255181;0.01556292000571383;0.7937418988824381;-0.014919001281360518;0.7938840880454076
0.001536;1.0446413678697144;0.8273148858269741;0.7919595532255215;-0.0007822360110824786;-0.0007488575928599243;1.0450273728157669;10.000058399532927;0.8335079144593414;0.015562850499239863;0.01556292177801676;0.7918219877796135;-0.014941001288864933;0.7919647947194797
0.002048;1.0448015816957763;0.8254870699831314;0.790088648186167;-0.0007784656717033325;-0.000745133830116439;1.045187246575269;10.000058498566188;0.8335080599653594;0.015562850534837596;0.015562923649443927;0.789951079719454;-0.014965001296497523;0.7900945300208354
0.00256;1.0449794018472938;0.8237229951593709;0.7882660321610147;-0.0007189954077399059;-0.0006880962721481488;1.0453641194052032;10.000058596442152;0.8335082102046459;0.015562850596961032;0.015562925620040519;0.7881271743214943;-0.014989001304177763;0.7882712565205001
0.003584;1.0453456635142238;0.8203393540409737;0.7847529510689644;-0.0005391499293478777;-0.0005158108186172234;1.0457319918631363;10.000058692150413;0.8335083646315399;0.015562850687860542;0.01556292768610435;0.7846122711854494;-0.015033001311789246;0.7847576743176418
0.004608;1.0457072894215724;0.8172053809889127;0.7814845469788518;-0.00031434771361438284;-0.00030065584747027764;1.0460968644047561;10.000058784715266;0.8335085226750999;0.015562850811083079;0.015562929839366997;0.7813423698971124;-0.015063001319190904;0.7814887877260918
0.005632;1.0460490818320223;0.8141917368543757;0.7783481871588595;-0.00010766944003968302;-0.00010297733991975893;1.0464417373658648;10.00005887343774;0.8335086838483133;0.015562850970519565;0.015562932067407076;0.7782064700880388;-0.015083001326234927;0.7783536888472113
0.006656;1.0463713349052273;0.8113145006006242;0.7753587122605119;8.360841948251162e-05;7.985587969927797e-05;1.0467656110341748;10.000058957529301;0.8335088478283287;0.015562851169665111;0.015562934355143285;0.7752155714804662;-0.015092001332793242;0.7753633526994478
0.008704;1.046959464562174;0.8058926508399478;0.7697444495815177;0.00041349525284835624;0.00039490178029034174;1.0473564858003088;10.000059036370741;0.8335090144593309;0.015562851411479948;0.015562936687087085;0.7696006738795238;-0.015080001338776931;0.769749110444411
0.010752;1.0474722466287367;0.8009314241812936;0.7646312022951176;0.0006665233965394431;0.0006362695697683214;1.0478713621865348;10.000059109562832;0.8335091836900912;0.015562851698450052;0.015562939049764454;0.7644877771452171;-0.015030001344128924;0.7646360321946722
0.014848;1.048308638261915;0.7922259453833436;0.7557167835724194;0.000992722834607839;0.0009469296883863491;1.0487092406886453;10.000059176218928;0.8335093555024041;0.015562852032318414;0.015562941433406722;0.7555758811297044;-0.014839001348812698;0.7557219156906019
0.018455;1.0488688702923108;0.785775512036923;0.7491631863224529;0.0011138731867163167;0.0010619300177156232;1.049267121589816;10.000059235379455;0.8335095298697482;0.015562852413616579;0.015562943831870124;0.7490259855881826;-0.014595001352811873;0.7491683102289631
0.022061;1.0493016858412958;0.7802877391277341;0.7436241887886932;0.0011271466559828148;0.001074142213074387;1.0496970049108882;10.000059287110716;0.8335097067825813;0.01556285284124679;0.015562946240543496;0.7434920901718892;-0.0143100013561245;0.7436297419077404
0.025668;1.0496370375112414;0.7756221988470821;0.7389416404432123;0.0010701633800734493;0.0010195109116782639;1.0500268905251586;10.00005933239207;0.8335098863357465;0.01556285331189231;0.015562948654187917;0.7388141945219496;-0.014009001358750323;0.7389467577631575
0.029275;1.049899757932416;0.7716512362500093;0.7349744416000296;0.0009756456979359296;0.0009292308259544886;1.05028477829464;10.000059372398676;0.8335100687824886;0.015562853820063092;0.015562951066393303;0.7348522983384282;-0.013710001360675001;0.7349797470040272
0.032881;1.0501054599361748;0.7682777038990755;0.7316178411791744;0.0008589310330325492;0.0008179036443517408;1.050484668092712;10.000059408666656;0.8335102544626691;0.015562854359298854;0.015562953469965819;0.7314994013678977;-0.01342600136186052;0.7316219781874088
0.036488;1.0502685373011977;0.7654151783908258;0.728778658042206;0.0007360976044463143;0.0007008228834394089;1.0506425598148088;10.000059444137174;0.8335104436570092;0.015562854922943568;0.015562955857350323;0.7286655033751056;-0.013164001362254723;0.7287835905027543
0.038997;1.0503623610170125;0.7636812475474881;0.7270626992523425;0.0006522768450264711;0.0006209591021173217;1.0507344534784244;10.000059483672397;0.8335106364914597;0.015562855503905779;0.015562958221020304;0.7269516041357111;-0.012997001361810947;0.727066780653156
0.038997;1.0503622885775719;0.7636812094162343;0.7270626439271399;0.0006522766505234273;0.0006209595436927804;1.050734349240047;10.00005953320329;0.8335108329061064;0.015562856094456207;0.01556296055375477;0.7269517034252857;-0.012997001360509164;0.7270666970411335
0.038998;1.0503619399851472;0.7636801689411276;0.7270618244580096;0.000650134882836337;0.0006189212844816162;1.050733247278964;10.000059598407695;0.8335110326697328;0.015562856685949672;0.015562962848416975;0.7269518010098953;-0.012997001358364898;0.7270666160396769
0.038999;1.0503618637537993;0.763679006332988;0.7270606999356477;0.0006498149486500424;0.0006186173704304187;1.0507331477720985;10.000059684065175;0.8335112354844463;0.01556285726834628;0.01556296509735075;0.7269508966681266;-0.012997001355408558;0.7270655382262005
0.039001;1.0503615126792902;0.7636773244718669;0.7270592718997488;0.000649917991323295;0.0006187163392437815;1.0507330509486503;10.000059794306337;0.8335114411399777;0.015562857830987722;0.015562967292535708;0.7269499902468358;-0.01299700135166189;0.7270644637458759
0.039005;1.0503611613826138;0.7636745191977945;0.7270567760313285;0.0006497013275171936;0.0006185109553211984;1.050732957050978;10.000059933290844;0.8335116495885884;0.015562858364304518;0.015562969426981632;0.7269470817071052;-0.012997001347138035;0.7270613931291074
0.039013;1.0503614985040486;0.7636696492955966;0.7270518406597016;0.0006490697364762257;0.0006179101575822975;1.0507338662828092;10.000060105717193;0.833511860916421;0.015562858859791922;0.015562971495789906;0.7269421711132247;-0.012996001341857062;0.7270563086343815
0.039029;1.0503625249046282;0.7636601502537864;0.727042024745363;0.0006485063424477686;0.0006173739054760588;1.0507337787814246;10.000060317165396;0.8335120752900461;0.015562859308853887;0.01556297349545355;0.726932258555007;-0.012995001335876293;0.7270462287230524
0.039061;1.05036314579414;0.7636397791889512;0.7270221435280422;0.0006473023031895805;0.0006162279882002625;1.050734694512116;10.000060574015011;0.8335122929252343;0.015562859703362204;0.015562975422544801;0.7269123440058165;-0.012993001329312422;0.7270261364590153
0.039125;1.050365699476779;0.7635985371364253;0.7269810598600871;0.0006461992561003474;0.0006151771121007517;1.0507366132455231;10.00006088243744;0.8335125140607642;0.015562860037039801;0.015562977273409714;0.7268724272075693;-0.012989001322318755;0.7269860157647158
0.039253;1.0503696455135385;0.7635172818843313;0.7269009244609154;0.0006404491679753414;0.0006097012581012234;1.0507405347211685;10.000061247672763;0.8335127389306839;0.015562860305320027;0.015562979045030931;0.7267915077269097;-0.012981001315047454;0.726904834495148
0.039509;1.0503769230770625;0.7633551208259474;0.7267414653036435;0.0006313054562225607;0.0006009926932852138;1.0507484587533442;10.000061674517802;0.8335129677735329;0.01556286050406486;0.015562980736005863;0.7266325851490609;-0.01296400130764051;0.7267455095619973
0.040021;1.0503923782080424;0.7630360923808047;0.726427016611446;0.0006116473969842858;0.0005822697502462017;1.050763385191265;10.000062167927693;0.8335132008742389;0.015562860628442506;0.01556298234578076;0.7263196592219869;-0.012929001300232137;0.7264318932823626
0.041045;1.0504207767057863;0.7624211940648958;0.7258219687216598;0.0005680612077686277;0.0005407608996332662;1.0507893138739959;10.000062733181247;0.8335134385459243;0.01556286067252305;0.015562983872931348;0.7257147298563762;-0.012858001292937135;0.725825690165534
0.043093;1.0504652503800571;0.7612654041899812;0.7246909559781286;0.00046957780769689883;0.00044698684171279296;1.0508302446160422;10.000063375449969;0.8335136810037066;0.015562860629503471;0.015562985315482399;0.7245867970597085;-0.0127070012858307;0.7246951708646227
0.045141;1.0504971989629077;0.760208623372188;0.7236629222761106;0.000359980810746965;0.00034264560978284833;1.0508601772217727;10.000064098275796;0.8335139282586318;0.015562860491597033;0.015562986672746531;0.7235608608979195;-0.012552001278941212;0.7236665952334924
0.047189;1.0505215272736717;0.7592430503252229;0.7227270210183053;0.00024586062222040935;0.00023400682346951904;1.050880111535267;10.000064902176863;0.8335141801375942;0.015562860249549799;0.0155629879460346;0.7226279215011254;-0.012397001272269339;0.7227310366376133
0.049237;1.050538067836559;0.7583618546090639;0.7218768386679625;0.00013061587765736643;0.00012430356787926998;1.0508940474632882;10.000065784781018;0.8335144363392525;0.01556285989324808;0.015562989138150669;0.7217799790974647;-0.012246001265813433;0.7218805651476474
0.053333;1.0505616108957927;0.756822942710459;0.7203958228308481;-8.468168032182086e-05;-8.063362948471102e-05;1.0509119849379822;10.000066741944131;0.8335146964653872;0.015562859413553535;0.01556299025294965;0.7203040340320394;-0.011969001259578007;0.7204001083277178
