time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent
0.003039000;1.046e+00;7.666e-01;-8.416e-03;7.327e-01;-8.043e-03;1.046e+00;6.900e-01;-7.574e-03;1.000e+01;8.335e-01;1.045e+00;7.190e-01;-3.847e-02
0.003139000;1.046e+00;7.653e-01;-8.399e-03;7.313e-01;-8.026e-03;1.046e+00;6.887e-01;-7.559e-03;1.000e+01;8.335e-01;1.045e+00;7.258e-01;-3.925e-02
0.003239000;1.047e+00;7.640e-01;-8.367e-03;7.300e-01;-7.994e-03;1.047e+00;6.876e-01;-7.530e-03;1.000e+01;8.335e-01;1.045e+00;7.323e-01;-3.997e-02
0.003438000;1.047e+00;7.616e-01;-8.254e-03;7.275e-01;-7.885e-03;1.047e+00;6.854e-01;-7.429e-03;1.000e+01;8.335e-01;1.045e+00;7.442e-01;-4.125e-02
0.003538000;1.047e+00;7.605e-01;-8.177e-03;7.264e-01;-7.810e-03;1.047e+00;6.845e-01;-7.359e-03;1.000e+01;8.335e-01;1.045e+00;7.496e-01;-4.181e-02
0.003737000;1.047e+00;7.586e-01;-7.980e-03;7.244e-01;-7.621e-03;1.047e+00;6.828e-01;-7.182e-03;1.000e+01;8.335e-01;1.045e+00;7.594e-01;-4.274e-02
0.003937000;1.047e+00;7.570e-01;-7.734e-03;7.227e-01;-7.385e-03;1.047e+00;6.813e-01;-6.961e-03;1.000e+01;8.335e-01;1.045e+00;7.678e-01;-4.344e-02
0.004036000;1.048e+00;7.563e-01;-7.596e-03;7.220e-01;-7.251e-03;1.048e+00;6.806e-01;-6.836e-03;1.000e+01;8.335e-01;1.045e+00;7.715e-01;-4.370e-02
0.004236000;1.048e+00;7.550e-01;-7.287e-03;7.206e-01;-6.955e-03;1.048e+00;6.795e-01;-6.558e-03;1.000e+01;8.335e-01;1.045e+00;7.779e-01;-4.406e-02
0.004435000;1.048e+00;7.541e-01;-6.944e-03;7.196e-01;-6.627e-03;1.048e+00;6.787e-01;-6.250e-03;1.000e+01;8.335e-01;1.045e+00;7.831e-01;-4.420e-02
0.004635000;1.048e+00;7.533e-01;-6.572e-03;7.187e-01;-6.270e-03;1.048e+00;6.780e-01;-5.915e-03;1.000e+01;8.335e-01;1.045e+00;7.871e-01;-4.413e-02
0.004735000;1.048e+00;7.530e-01;-6.377e-03;7.184e-01;-6.083e-03;1.048e+00;6.777e-01;-5.739e-03;1.000e+01;8.335e-01;1.045e+00;7.887e-01;-4.402e-02
0.004834000;1.048e+00;7.528e-01;-6.177e-03;7.181e-01;-5.892e-03;1.048e+00;6.775e-01;-5.559e-03;1.000e+01;8.335e-01;1.045e+00;7.900e-01;-4.386e-02
0.004934000;1.048e+00;7.526e-01;-5.972e-03;7.179e-01;-5.696e-03;1.048e+00;6.774e-01;-5.375e-03;1.000e+01;8.335e-01;1.045e+00;7.911e-01;-4.366e-02
0.005034000;1.049e+00;7.525e-01;-5.763e-03;7.177e-01;-5.497e-03;1.049e+00;6.773e-01;-5.187e-03;1.000e+01;8.335e-01;1.045e+00;7.920e-01;-4.341e-02
0.005133000;1.049e+00;7.524e-01;-5.551e-03;7.175e-01;-5.294e-03;1.049e+00;6.772e-01;-4.996e-03;1.000e+01;8.335e-01;1.045e+00;7.926e-01;-4.312e-02
0.005233000;1.049e+00;7.524e-01;-5.337e-03;7.174e-01;-5.089e-03;1.049e+00;6.771e-01;-4.803e-03;1.000e+01;8.335e-01;1.045e+00;7.930e-01;-4.279e-02
0.005333000;1.049e+00;7.524e-01;-5.120e-03;7.174e-01;-4.882e-03;1.049e+00;6.771e-01;-4.608e-03;1.000e+01;8.335e-01;1.045e+00;7.932e-01;-4.243e-02
0.005433000;1.049e+00;7.524e-01;-4.902e-03;7.173e-01;-4.674e-03;1.049e+00;6.772e-01;-4.412e-03;1.000e+01;8.335e-01;1.045e+00;7.931e-01;-4.202e-02
0.005632000;1.049e+00;7.526e-01;-4.463e-03;7.174e-01;-4.255e-03;1.049e+00;6.774e-01;-4.017e-03;1.000e+01;8.335e-01;1.045e+00;7.926e-01;-4.111e-02
0.005732000;1.049e+00;7.528e-01;-4.244e-03;7.175e-01;-4.046e-03;1.049e+00;6.775e-01;-3.820e-03;1.000e+01;8.335e-01;1.045e+00;7.920e-01;-4.061e-02
0.005832000;1.049e+00;7.530e-01;-4.026e-03;7.176e-01;-3.837e-03;1.049e+00;6.777e-01;-3.623e-03;1.000e+01;8.335e-01;1.045e+00;7.913e-01;-4.008e-02
0.006031000;1.049e+00;7.534e-01;-3.591e-03;7.179e-01;-3.422e-03;1.049e+00;6.781e-01;-3.232e-03;1.000e+01;8.335e-01;1.045e+00;7.895e-01;-3.894e-02
0.006131000;1.049e+00;7.537e-01;-3.377e-03;7.181e-01;-3.218e-03;1.049e+00;6.783e-01;-3.039e-03;1.000e+01;8.335e-01;1.045e+00;7.883e-01;-3.833e-02
0.006231000;1.050e+00;7.539e-01;-3.164e-03;7.184e-01;-3.015e-03;1.050e+00;6.785e-01;-2.848e-03;1.000e+01;8.335e-01;1.045e+00;7.871e-01;-3.771e-02
0.006330000;1.050e+00;7.542e-01;-2.956e-03;7.186e-01;-2.816e-03;1.050e+00;6.788e-01;-2.660e-03;1.000e+01;8.335e-01;1.045e+00;7.858e-01;-3.707e-02
0.006530000;1.050e+00;7.549e-01;-2.546e-03;7.191e-01;-2.425e-03;1.050e+00;6.794e-01;-2.291e-03;1.000e+01;8.335e-01;1.045e+00;7.828e-01;-3.573e-02
0.006729000;1.050e+00;7.556e-01;-2.151e-03;7.197e-01;-2.049e-03;1.050e+00;6.800e-01;-1.936e-03;1.000e+01;8.335e-01;1.045e+00;7.796e-01;-3.434e-02
0.007946000;1.050e+00;7.604e-01;-1.701e-04;7.240e-01;-1.618e-04;1.050e+00;6.843e-01;-1.529e-04;1.000e+01;8.335e-01;1.045e+00;7.567e-01;-2.556e-02
0.008125000;1.050e+00;7.611e-01;5.104e-05;7.246e-01;4.873e-05;1.050e+00;6.849e-01;4.604e-05;1.000e+01;8.335e-01;1.045e+00;7.533e-01;-2.431e-02
0.008484000;1.050e+00;7.623e-01;4.377e-04;7.258e-01;4.169e-04;1.050e+00;6.861e-01;3.940e-04;1.000e+01;8.335e-01;1.045e+00;7.468e-01;-2.190e-02
0.009203000;1.050e+00;7.645e-01;9.855e-04;7.278e-01;9.382e-04;1.050e+00;6.881e-01;8.870e-04;1.000e+01;8.335e-01;1.045e+00;7.355e-01;-1.761e-02
0.009382000;1.050e+00;7.650e-01;1.079e-03;7.282e-01;1.027e-03;1.050e+00;6.885e-01;9.710e-04;1.000e+01;8.335e-01;1.045e+00;7.331e-01;-1.667e-02
0.009562000;1.050e+00;7.654e-01;1.157e-03;7.286e-01;1.101e-03;1.050e+00;6.889e-01;1.041e-03;1.000e+01;8.335e-01;1.045e+00;7.309e-01;-1.577e-02
0.009741000;1.050e+00;7.658e-01;1.218e-03;7.290e-01;1.159e-03;1.050e+00;6.892e-01;1.096e-03;1.000e+01;8.335e-01;1.045e+00;7.288e-01;-1.494e-02
0.010100000;1.050e+00;7.664e-01;1.299e-03;7.296e-01;1.237e-03;1.050e+00;6.897e-01;1.169e-03;1.000e+01;8.335e-01;1.045e+00;7.253e-01;-1.343e-02
0.010459000;1.050e+00;7.668e-01;1.329e-03;7.300e-01;1.265e-03;1.050e+00;6.902e-01;1.196e-03;1.000e+01;8.335e-01;1.045e+00;7.224e-01;-1.215e-02
0.010818000;1.050e+00;7.672e-01;1.316e-03;7.304e-01;1.252e-03;1.050e+00;6.904e-01;1.184e-03;1.000e+01;8.335e-01;1.045e+00;7.203e-01;-1.109e-02
0.011177000;1.050e+00;7.673e-01;1.266e-03;7.306e-01;1.205e-03;1.050e+00;6.906e-01;1.139e-03;1.000e+01;8.335e-01;1.045e+00;7.188e-01;-1.023e-02
0.011536000;1.050e+00;7.674e-01;1.187e-03;7.306e-01;1.130e-03;1.050e+00;6.906e-01;1.068e-03;1.000e+01;8.335e-01;1.045e+00;7.179e-01;-9.555e-03
0.011716000;1.050e+00;7.674e-01;1.139e-03;7.306e-01;1.084e-03;1.050e+00;6.906e-01;1.025e-03;1.000e+01;8.335e-01;1.045e+00;7.177e-01;-9.284e-03
0.011895000;1.050e+00;7.673e-01;1.086e-03;7.306e-01;1.034e-03;1.050e+00;6.906e-01;9.769e-04;1.000e+01;8.335e-01;1.045e+00;7.175e-01;-9.054e-03
0.012075000;1.050e+00;7.673e-01;1.029e-03;7.306e-01;9.796e-04;1.050e+00;6.906e-01;9.259e-04;1.000e+01;8.335e-01;1.045e+00;7.175e-01;-8.861e-03
0.012434000;1.050e+00;7.671e-01;9.055e-04;7.304e-01;8.622e-04;1.050e+00;6.904e-01;8.149e-04;1.000e+01;8.335e-01;1.045e+00;7.177e-01;-8.578e-03
0.012613000;1.050e+00;7.670e-01;8.410e-04;7.304e-01;8.008e-04;1.050e+00;6.903e-01;7.569e-04;1.000e+01;8.335e-01;1.045e+00;7.179e-01;-8.482e-03
0.012972000;1.050e+00;7.668e-01;7.077e-04;7.301e-01;6.739e-04;1.050e+00;6.901e-01;6.369e-04;1.000e+01;8.335e-01;1.045e+00;7.185e-01;-8.370e-03
0.013152000;1.050e+00;7.666e-01;6.410e-04;7.300e-01;6.104e-04;1.050e+00;6.900e-01;5.769e-04;1.000e+01;8.335e-01;1.045e+00;7.189e-01;-8.348e-03
0.013332000;1.050e+00;7.665e-01;5.732e-04;7.299e-01;5.459e-04;1.050e+00;6.898e-01;5.159e-04;1.000e+01;8.335e-01;1.045e+00;7.193e-01;-8.346e-03
0.014768000;1.050e+00;7.652e-01;7.994e-05;7.288e-01;7.607e-05;1.050e+00;6.887e-01;7.196e-05;1.000e+01;8.335e-01;1.045e+00;7.234e-01;-8.782e-03
0.015091000;1.050e+00;7.649e-01;-1.339e-05;7.285e-01;-1.282e-05;1.050e+00;6.884e-01;-1.204e-05;1.000e+01;8.335e-01;1.045e+00;7.242e-01;-8.933e-03
0.016060000;1.050e+00;7.643e-01;-2.500e-04;7.279e-01;-2.382e-04;1.050e+00;6.878e-01;-2.250e-04;1.000e+01;8.335e-01;1.045e+00;7.264e-01;-9.381e-03
0.016383000;1.050e+00;7.641e-01;-3.144e-04;7.277e-01;-2.996e-04;1.050e+00;6.877e-01;-2.830e-04;1.000e+01;8.335e-01;1.045e+00;7.270e-01;-9.514e-03
0.016707000;1.050e+00;7.639e-01;-3.722e-04;7.276e-01;-3.546e-04;1.050e+00;6.875e-01;-3.350e-04;1.000e+01;8.335e-01;1.045e+00;7.274e-01;-9.633e-03
0.017030000;1.050e+00;7.638e-01;-4.244e-04;7.275e-01;-4.044e-04;1.050e+00;6.874e-01;-3.820e-04;1.000e+01;8.335e-01;1.045e+00;7.278e-01;-9.738e-03
0.017353000;1.050e+00;7.636e-01;-4.711e-04;7.273e-01;-4.488e-04;1.050e+00;6.873e-01;-4.240e-04;1.000e+01;8.335e-01;1.045e+00;7.281e-01;-9.828e-03
0.017676000;1.050e+00;7.635e-01;-5.122e-04;7.273e-01;-4.880e-04;1.050e+00;6.872e-01;-4.610e-04;1.000e+01;8.335e-01;1.045e+00;7.283e-01;-9.903e-03
0.017999000;1.050e+00;7.634e-01;-5.500e-04;7.272e-01;-5.240e-04;1.050e+00;6.871e-01;-4.950e-04;1.000e+01;8.335e-01;1.045e+00;7.284e-01;-9.962e-03
0.018322000;1.050e+00;7.634e-01;-5.833e-04;7.271e-01;-5.557e-04;1.050e+00;6.870e-01;-5.250e-04;1.000e+01;8.335e-01;1.045e+00;7.284e-01;-1.001e-02
0.018645000;1.050e+00;7.633e-01;-6.144e-04;7.271e-01;-5.854e-04;1.050e+00;6.870e-01;-5.530e-04;1.000e+01;8.335e-01;1.045e+00;7.284e-01;-1.004e-02
0.018968000;1.050e+00;7.633e-01;-6.433e-04;7.270e-01;-6.129e-04;1.050e+00;6.870e-01;-5.790e-04;1.000e+01;8.335e-01;1.045e+00;7.284e-01;-1.006e-02
0.019292000;1.050e+00;7.632e-01;-6.700e-04;7.270e-01;-6.383e-04;1.050e+00;6.869e-01;-6.030e-04;1.000e+01;8.335e-01;1.045e+00;7.283e-01;-1.008e-02
0.020907000;1.050e+00;7.632e-01;-7.910e-04;7.270e-01;-7.537e-04;1.050e+00;6.868e-01;-7.120e-04;1.000e+01;8.335e-01;1.045e+00;7.274e-01;-1.005e-02
0.023169000;1.050e+00;7.631e-01;-9.588e-04;7.269e-01;-9.136e-04;1.050e+00;6.868e-01;-8.630e-04;1.000e+01;8.335e-01;1.045e+00;7.263e-01;-9.997e-03
0.023815000;1.050e+00;7.630e-01;-1.007e-03;7.269e-01;-9.591e-04;1.050e+00;6.867e-01;-9.060e-04;1.000e+01;8.335e-01;1.045e+00;7.262e-01;-1.001e-02
0.024462000;1.050e+00;7.630e-01;-1.054e-03;7.268e-01;-1.005e-03;1.050e+00;6.867e-01;-9.490e-04;1.000e+01;8.335e-01;1.045e+00;7.260e-01;-1.002e-02
0.025431000;1.050e+00;7.629e-01;-1.124e-03;7.267e-01;-1.071e-03;1.050e+00;6.866e-01;-1.012e-03;1.000e+01;8.335e-01;1.045e+00;7.259e-01;-1.007e-02
0.028598000;1.050e+00;7.625e-01;-1.308e-03;7.264e-01;-1.246e-03;1.050e+00;6.863e-01;-1.177e-03;1.000e+01;8.335e-01;1.045e+00;7.259e-01;-1.029e-02
0.029761000;1.050e+00;7.624e-01;-1.357e-03;7.263e-01;-1.293e-03;1.050e+00;6.862e-01;-1.221e-03;1.000e+01;8.335e-01;1.045e+00;7.259e-01;-1.035e-02
0.031506000;1.050e+00;7.622e-01;-1.417e-03;7.262e-01;-1.350e-03;1.050e+00;6.860e-01;-1.275e-03;1.000e+01;8.335e-01;1.045e+00;7.258e-01;-1.042e-02
0.032669000;1.050e+00;7.622e-01;-1.450e-03;7.261e-01;-1.381e-03;1.050e+00;6.859e-01;-1.305e-03;1.000e+01;8.335e-01;1.045e+00;7.258e-01;-1.046e-02
0.035578000;1.050e+00;7.620e-01;-1.516e-03;7.259e-01;-1.444e-03;1.050e+00;6.858e-01;-1.364e-03;1.000e+01;8.335e-01;1.045e+00;7.255e-01;-1.051e-02
0.041976000;1.050e+00;7.615e-01;-1.613e-03;7.256e-01;-1.537e-03;1.050e+00;6.854e-01;-1.452e-03;1.000e+01;8.335e-01;1.045e+00;7.252e-01;-1.054e-02
0.043139000;1.050e+00;7.615e-01;-1.627e-03;7.255e-01;-1.550e-03;1.050e+00;6.853e-01;-1.464e-03;1.000e+01;8.335e-01;1.045e+00;7.251e-01;-1.054e-02
0.044302000;1.050e+00;7.614e-01;-1.639e-03;7.254e-01;-1.561e-03;1.050e+00;6.853e-01;-1.475e-03;1.000e+01;8.335e-01;1.045e+00;7.250e-01;-1.054e-02
0.044884000;1.050e+00;7.614e-01;-1.644e-03;7.254e-01;-1.567e-03;1.050e+00;6.852e-01;-1.480e-03;1.000e+01;8.335e-01;1.045e+00;7.250e-01;-1.054e-02
0.046884000;1.050e+00;7.612e-01;-1.663e-03;7.253e-01;-1.585e-03;1.050e+00;6.851e-01;-1.497e-03;1.000e+01;8.335e-01;1.045e+00;7.249e-01;-1.053e-02
0.054884000;1.050e+00;7.608e-01;-1.729e-03;7.248e-01;-1.647e-03;1.050e+00;6.847e-01;-1.556e-03;1.000e+01;8.335e-01;1.045e+00;7.245e-01;-1.048e-02
0.068884000;1.050e+00;7.601e-01;-1.826e-03;7.241e-01;-1.739e-03;1.050e+00;6.840e-01;-1.643e-03;1.000e+01;8.335e-01;1.045e+00;7.238e-01;-1.038e-02
0.070884000;1.050e+00;7.599e-01;-1.839e-03;7.240e-01;-1.752e-03;1.050e+00;6.840e-01;-1.655e-03;1.000e+01;8.335e-01;1.045e+00;7.237e-01;-1.036e-02
0.075884000;1.050e+00;7.597e-01;-1.872e-03;7.238e-01;-1.784e-03;1.050e+00;6.837e-01;-1.685e-03;1.000e+01;8.335e-01;1.045e+00;7.235e-01;-1.032e-02
0.080884000;1.050e+00;7.595e-01;-1.904e-03;7.236e-01;-1.814e-03;1.050e+00;6.835e-01;-1.714e-03;1.000e+01;8.335e-01;1.045e+00;7.232e-01;-1.029e-02
0.084884000;1.050e+00;7.593e-01;-1.929e-03;7.234e-01;-1.838e-03;1.050e+00;6.833e-01;-1.736e-03;1.000e+01;8.335e-01;1.045e+00;7.230e-01;-1.026e-02
0.089884000;1.050e+00;7.590e-01;-1.961e-03;7.231e-01;-1.868e-03;1.050e+00;6.831e-01;-1.765e-03;1.000e+01;8.335e-01;1.045e+00;7.228e-01;-1.022e-02
0.091884000;1.050e+00;7.589e-01;-1.973e-03;7.231e-01;-1.880e-03;1.050e+00;6.830e-01;-1.776e-03;1.000e+01;8.335e-01;1.045e+00;7.227e-01;-1.021e-02
0.093884000;1.050e+00;7.588e-01;-1.986e-03;7.230e-01;-1.892e-03;1.050e+00;6.830e-01;-1.787e-03;1.000e+01;8.335e-01;1.045e+00;7.227e-01;-1.019e-02
0.140884000;1.050e+00;7.570e-01;-2.258e-03;7.211e-01;-2.151e-03;1.050e+00;6.813e-01;-2.032e-03;1.000e+01;8.335e-01;1.045e+00;7.209e-01;-9.880e-03
0.146884000;1.050e+00;7.567e-01;-2.291e-03;7.209e-01;-2.183e-03;1.050e+00;6.811e-01;-2.062e-03;1.000e+01;8.335e-01;1.045e+00;7.207e-01;-9.843e-03
0.147884000;1.050e+00;7.567e-01;-2.296e-03;7.209e-01;-2.187e-03;1.050e+00;6.810e-01;-2.066e-03;1.000e+01;8.335e-01;1.045e+00;7.207e-01;-9.837e-03
0.150884000;1.050e+00;7.566e-01;-2.312e-03;7.208e-01;-2.203e-03;1.050e+00;6.810e-01;-2.081e-03;1.000e+01;8.335e-01;1.045e+00;7.206e-01;-9.819e-03
0.157884000;1.050e+00;7.564e-01;-2.349e-03;7.206e-01;-2.238e-03;1.050e+00;6.807e-01;-2.114e-03;1.000e+01;8.335e-01;1.045e+00;7.204e-01;-9.777e-03
0.160884000;1.050e+00;7.563e-01;-2.364e-03;7.205e-01;-2.253e-03;1.050e+00;6.807e-01;-2.128e-03;1.000e+01;8.335e-01;1.045e+00;7.203e-01;-9.760e-03
0.164884000;1.050e+00;7.562e-01;-2.386e-03;7.204e-01;-2.273e-03;1.050e+00;6.805e-01;-2.147e-03;1.000e+01;8.335e-01;1.045e+00;7.201e-01;-9.737e-03
0.167884000;1.050e+00;7.561e-01;-2.401e-03;7.203e-01;-2.288e-03;1.050e+00;6.805e-01;-2.161e-03;1.000e+01;8.335e-01;1.045e+00;7.201e-01;-9.719e-03
0.171884000;1.050e+00;7.559e-01;-2.421e-03;7.202e-01;-2.307e-03;1.050e+00;6.803e-01;-2.179e-03;1.000e+01;8.335e-01;1.045e+00;7.199e-01;-9.697e-03
0.178884000;1.050e+00;7.557e-01;-2.457e-03;7.200e-01;-2.340e-03;1.050e+00;6.802e-01;-2.211e-03;1.000e+01;8.335e-01;1.045e+00;7.198e-01;-9.657e-03
0.182884000;1.050e+00;7.556e-01;-2.477e-03;7.199e-01;-2.359e-03;1.050e+00;6.800e-01;-2.229e-03;1.000e+01;8.335e-01;1.045e+00;7.196e-01;-9.635e-03
0.186884000;1.050e+00;7.555e-01;-2.496e-03;7.197e-01;-2.377e-03;1.050e+00;6.799e-01;-2.246e-03;1.000e+01;8.335e-01;1.045e+00;7.195e-01;-9.613e-03
0.195884000;1.050e+00;7.552e-01;-2.540e-03;7.195e-01;-2.420e-03;1.050e+00;6.797e-01;-2.286e-03;1.000e+01;8.335e-01;1.045e+00;7.193e-01;-9.565e-03
0.198884000;1.050e+00;7.552e-01;-2.554e-03;7.194e-01;-2.434e-03;1.050e+00;6.796e-01;-2.299e-03;1.000e+01;8.335e-01;1.045e+00;7.192e-01;-9.549e-03
0.202884000;1.050e+00;7.551e-01;-2.573e-03;7.193e-01;-2.452e-03;1.050e+00;6.796e-01;-2.316e-03;1.000e+01;8.335e-01;1.045e+00;7.191e-01;-9.528e-03
0.211884000;1.050e+00;7.548e-01;-2.616e-03;7.191e-01;-2.492e-03;1.050e+00;6.793e-01;-2.354e-03;1.000e+01;8.335e-01;1.045e+00;7.189e-01;-9.481e-03
0.215884000;1.050e+00;7.547e-01;-2.633e-03;7.190e-01;-2.509e-03;1.050e+00;6.793e-01;-2.370e-03;1.000e+01;8.335e-01;1.045e+00;7.188e-01;-9.461e-03
0.217884000;1.050e+00;7.547e-01;-2.643e-03;7.190e-01;-2.518e-03;1.050e+00;6.792e-01;-2.379e-03;1.000e+01;8.335e-01;1.045e+00;7.188e-01;-9.451e-03
0.219884000;1.050e+00;7.546e-01;-2.652e-03;7.189e-01;-2.527e-03;1.050e+00;6.792e-01;-2.387e-03;1.000e+01;8.335e-01;1.045e+00;7.187e-01;-9.441e-03
0.220884000;1.050e+00;7.546e-01;-2.657e-03;7.189e-01;-2.531e-03;1.050e+00;6.791e-01;-2.391e-03;1.000e+01;8.335e-01;1.045e+00;7.187e-01;-9.436e-03
0.227884000;1.050e+00;7.544e-01;-2.688e-03;7.187e-01;-2.561e-03;1.050e+00;6.790e-01;-2.419e-03;1.000e+01;8.335e-01;1.045e+00;7.186e-01;-9.401e-03
0.245884000;1.050e+00;7.540e-01;-2.768e-03;7.184e-01;-2.637e-03;1.050e+00;6.786e-01;-2.491e-03;1.000e+01;8.335e-01;1.045e+00;7.182e-01;-9.315e-03
0.248884000;1.050e+00;7.540e-01;-2.780e-03;7.183e-01;-2.648e-03;1.050e+00;6.786e-01;-2.502e-03;1.000e+01;8.335e-01;1.045e+00;7.181e-01;-9.301e-03
0.249884000;1.050e+00;7.540e-01;-2.784e-03;7.183e-01;-2.653e-03;1.050e+00;6.786e-01;-2.506e-03;1.000e+01;8.335e-01;1.045e+00;7.181e-01;-9.296e-03
0.250884000;1.050e+00;7.539e-01;-2.789e-03;7.183e-01;-2.657e-03;1.050e+00;6.785e-01;-2.510e-03;1.000e+01;8.335e-01;1.045e+00;7.181e-01;-9.291e-03
0.255884000;1.050e+00;7.538e-01;-2.810e-03;7.182e-01;-2.677e-03;1.050e+00;6.785e-01;-2.529e-03;1.000e+01;8.335e-01;1.045e+00;7.180e-01;-9.268e-03
0.261884000;1.050e+00;7.537e-01;-2.836e-03;7.181e-01;-2.701e-03;1.050e+00;6.783e-01;-2.552e-03;1.000e+01;8.335e-01;1.045e+00;7.179e-01;-9.241e-03
0.281884000;1.050e+00;7.534e-01;-2.918e-03;7.177e-01;-2.780e-03;1.050e+00;6.780e-01;-2.626e-03;1.000e+01;8.335e-01;1.045e+00;7.176e-01;-9.152e-03
0.285884000;1.050e+00;7.533e-01;-2.934e-03;7.177e-01;-2.796e-03;1.050e+00;6.780e-01;-2.641e-03;1.000e+01;8.335e-01;1.045e+00;7.175e-01;-9.135e-03
0.287884000;1.050e+00;7.532e-01;-2.942e-03;7.176e-01;-2.803e-03;1.050e+00;6.779e-01;-2.648e-03;1.000e+01;8.335e-01;1.045e+00;7.175e-01;-9.126e-03
0.292884000;1.050e+00;7.532e-01;-2.962e-03;7.175e-01;-2.822e-03;1.050e+00;6.778e-01;-2.666e-03;1.000e+01;8.335e-01;1.045e+00;7.174e-01;-9.105e-03
0.310884000;1.050e+00;7.529e-01;-3.033e-03;7.173e-01;-2.890e-03;1.050e+00;6.776e-01;-2.730e-03;1.000e+01;8.335e-01;1.045e+00;7.171e-01;-9.030e-03
0.319884000;1.050e+00;7.527e-01;-3.068e-03;7.171e-01;-2.923e-03;1.050e+00;6.775e-01;-2.761e-03;1.000e+01;8.335e-01;1.045e+00;7.170e-01;-8.994e-03
0.320884000;1.050e+00;7.527e-01;-3.071e-03;7.171e-01;-2.926e-03;1.050e+00;6.775e-01;-2.764e-03;1.000e+01;8.335e-01;1.045e+00;7.170e-01;-8.990e-03
0.321884000;1.050e+00;7.527e-01;-3.074e-03;7.171e-01;-2.929e-03;1.050e+00;6.774e-01;-2.767e-03;1.000e+01;8.335e-01;1.045e+00;7.170e-01;-8.986e-03
0.328884000;1.050e+00;7.526e-01;-3.101e-03;7.170e-01;-2.954e-03;1.050e+00;6.774e-01;-2.791e-03;1.000e+01;8.335e-01;1.045e+00;7.169e-01;-8.958e-03
