time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000000;1.044e+00;8.333e-01;3.839e-09;7.979e-01;-5.690e-08;1.044e+00;7.500e-01;1.444e-08;1.000e+01;8.335e-01;1.556e-02
0.000389000;1.044e+00;8.245e-01;-1.723e-03;7.894e-01;-1.650e-03;1.044e+00;7.420e-01;-1.551e-03;1.000e+01;8.335e-01;1.556e-02
0.000446000;1.045e+00;8.231e-01;-1.958e-03;7.880e-01;-1.874e-03;1.045e+00;7.408e-01;-1.762e-03;1.000e+01;8.335e-01;1.556e-02
0.000617000;1.045e+00;8.189e-01;-2.621e-03;7.839e-01;-2.509e-03;1.045e+00;7.370e-01;-2.359e-03;1.000e+01;8.335e-01;1.556e-02
0.000903000;1.045e+00;8.118e-01;-3.590e-03;7.770e-01;-3.436e-03;1.045e+00;7.306e-01;-3.231e-03;1.000e+01;8.335e-01;1.556e-02
0.001131000;1.045e+00;8.061e-01;-4.230e-03;7.714e-01;-4.048e-03;1.045e+00;7.255e-01;-3.807e-03;1.000e+01;8.335e-01;1.556e-02
0.001336000;1.045e+00;8.011e-01;-4.702e-03;7.665e-01;-4.499e-03;1.045e+00;7.210e-01;-4.232e-03;1.000e+01;8.335e-01;1.556e-02
0.001542000;1.045e+00;7.962e-01;-5.076e-03;7.616e-01;-4.855e-03;1.045e+00;7.166e-01;-4.568e-03;1.000e+01;8.335e-01;1.556e-02
0.001644000;1.046e+00;7.938e-01;-5.227e-03;7.592e-01;-4.999e-03;1.046e+00;7.145e-01;-4.704e-03;1.000e+01;8.335e-01;1.556e-02
0.001850000;1.046e+00;7.892e-01;-5.458e-03;7.546e-01;-5.218e-03;1.046e+00;7.103e-01;-4.912e-03;1.000e+01;8.335e-01;1.556e-02
