time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;NetworkFrequencyPu
29.990654000;1.094e+00;4.157e-01;4.521e-01;3.799e-01;4.131e-01;1.094e+00;3.741e-01;4.069e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.774e-01;-3.301e-01;5.000e+01
29.990699000;1.094e+00;4.156e-01;4.524e-01;3.798e-01;4.135e-01;1.094e+00;3.740e-01;4.072e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.775e-01;-3.267e-01;5.000e+01
29.990745000;1.094e+00;4.155e-01;4.527e-01;3.798e-01;4.138e-01;1.094e+00;3.740e-01;4.075e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.775e-01;-3.234e-01;5.000e+01
29.990835000;1.094e+00;4.154e-01;4.533e-01;3.798e-01;4.145e-01;1.094e+00;3.738e-01;4.080e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.777e-01;-3.175e-01;5.000e+01
29.990917000;1.093e+00;4.152e-01;4.537e-01;3.798e-01;4.150e-01;1.093e+00;3.737e-01;4.084e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.778e-01;-3.126e-01;5.000e+01
29.990998000;1.093e+00;4.151e-01;4.541e-01;3.798e-01;4.155e-01;1.093e+00;3.736e-01;4.087e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.780e-01;-3.083e-01;5.000e+01
29.991080000;1.093e+00;4.149e-01;4.545e-01;3.798e-01;4.160e-01;1.093e+00;3.734e-01;4.090e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.781e-01;-3.043e-01;5.000e+01
29.991161000;1.092e+00;4.148e-01;4.548e-01;3.798e-01;4.164e-01;1.092e+00;3.733e-01;4.093e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.782e-01;-3.008e-01;5.000e+01
29.991242000;1.092e+00;4.146e-01;4.550e-01;3.797e-01;4.168e-01;1.092e+00;3.732e-01;4.095e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.784e-01;-2.976e-01;5.000e+01
29.991324000;1.091e+00;4.145e-01;4.553e-01;3.797e-01;4.171e-01;1.091e+00;3.730e-01;4.098e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.785e-01;-2.947e-01;5.000e+01
29.991487000;1.091e+00;4.142e-01;4.557e-01;3.797e-01;4.178e-01;1.091e+00;3.728e-01;4.101e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.787e-01;-2.898e-01;5.000e+01
29.991568000;1.090e+00;4.140e-01;4.558e-01;3.797e-01;4.181e-01;1.090e+00;3.726e-01;4.102e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.788e-01;-2.877e-01;5.000e+01
29.991650000;1.090e+00;4.139e-01;4.560e-01;3.797e-01;4.183e-01;1.090e+00;3.725e-01;4.104e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.789e-01;-2.858e-01;5.000e+01
29.991731000;1.090e+00;4.137e-01;4.561e-01;3.797e-01;4.186e-01;1.090e+00;3.724e-01;4.105e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.790e-01;-2.841e-01;5.000e+01
29.991813000;1.089e+00;4.136e-01;4.562e-01;3.797e-01;4.188e-01;1.089e+00;3.722e-01;4.106e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.791e-01;-2.826e-01;5.000e+01
29.991894000;1.089e+00;4.135e-01;4.563e-01;3.797e-01;4.190e-01;1.089e+00;3.721e-01;4.106e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.792e-01;-2.813e-01;5.000e+01
29.991975000;1.088e+00;4.133e-01;4.563e-01;3.797e-01;4.192e-01;1.088e+00;3.720e-01;4.107e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.793e-01;-2.801e-01;5.000e+01
29.992057000;1.088e+00;4.132e-01;4.564e-01;3.797e-01;4.194e-01;1.088e+00;3.719e-01;4.107e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.793e-01;-2.790e-01;5.000e+01
29.992138000;1.088e+00;4.130e-01;4.564e-01;3.797e-01;4.196e-01;1.088e+00;3.717e-01;4.108e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.794e-01;-2.781e-01;5.000e+01
29.992220000;1.087e+00;4.129e-01;4.565e-01;3.797e-01;4.198e-01;1.087e+00;3.716e-01;4.108e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.795e-01;-2.773e-01;5.000e+01
29.992301000;1.087e+00;4.128e-01;4.565e-01;3.798e-01;4.200e-01;1.087e+00;3.715e-01;4.108e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.795e-01;-2.766e-01;5.000e+01
29.992464000;1.086e+00;4.125e-01;4.565e-01;3.798e-01;4.203e-01;1.086e+00;3.713e-01;4.109e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.796e-01;-2.753e-01;5.000e+01
29.992611000;1.085e+00;4.123e-01;4.565e-01;3.798e-01;4.206e-01;1.085e+00;3.710e-01;4.109e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.797e-01;-2.745e-01;5.000e+01
29.992757000;1.085e+00;4.120e-01;4.565e-01;3.798e-01;4.208e-01;1.085e+00;3.708e-01;4.108e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.798e-01;-2.739e-01;5.000e+01
29.992904000;1.084e+00;4.118e-01;4.565e-01;3.799e-01;4.211e-01;1.084e+00;3.706e-01;4.108e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.799e-01;-2.734e-01;5.000e+01
29.993050000;1.083e+00;4.116e-01;4.564e-01;3.799e-01;4.213e-01;1.083e+00;3.704e-01;4.108e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.799e-01;-2.731e-01;5.000e+01
29.993197000;1.083e+00;4.114e-01;4.564e-01;3.800e-01;4.215e-01;1.083e+00;3.702e-01;4.107e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.800e-01;-2.729e-01;5.000e+01
29.993344000;1.082e+00;4.112e-01;4.563e-01;3.800e-01;4.218e-01;1.082e+00;3.701e-01;4.107e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.800e-01;-2.728e-01;5.000e+01
29.993490000;1.081e+00;4.110e-01;4.563e-01;3.801e-01;4.220e-01;1.081e+00;3.699e-01;4.106e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.801e-01;-2.728e-01;5.000e+01
29.993637000;1.081e+00;4.108e-01;4.562e-01;3.802e-01;4.222e-01;1.081e+00;3.697e-01;4.106e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.801e-01;-2.729e-01;5.000e+01
29.993783000;1.080e+00;4.106e-01;4.561e-01;3.802e-01;4.224e-01;1.080e+00;3.695e-01;4.105e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.802e-01;-2.730e-01;5.000e+01
29.993930000;1.079e+00;4.104e-01;4.560e-01;3.803e-01;4.226e-01;1.079e+00;3.693e-01;4.104e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.802e-01;-2.732e-01;5.000e+01
29.994223000;1.078e+00;4.100e-01;4.559e-01;3.804e-01;4.230e-01;1.078e+00;3.690e-01;4.103e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.803e-01;-2.737e-01;5.000e+01
29.994516000;1.076e+00;4.096e-01;4.558e-01;3.806e-01;4.235e-01;1.076e+00;3.686e-01;4.102e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.804e-01;-2.742e-01;5.000e+01
29.994810000;1.075e+00;4.092e-01;4.556e-01;3.807e-01;4.239e-01;1.075e+00;3.683e-01;4.101e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.805e-01;-2.749e-01;5.000e+01
29.995103000;1.073e+00;4.088e-01;4.555e-01;3.809e-01;4.243e-01;1.073e+00;3.680e-01;4.099e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.807e-01;-2.756e-01;5.000e+01
29.995396000;1.072e+00;4.085e-01;4.554e-01;3.810e-01;4.248e-01;1.072e+00;3.676e-01;4.098e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.808e-01;-2.764e-01;5.000e+01
29.995689000;1.071e+00;4.081e-01;4.553e-01;3.812e-01;4.252e-01;1.071e+00;3.673e-01;4.097e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.810e-01;-2.772e-01;5.000e+01
29.995982000;1.069e+00;4.078e-01;4.552e-01;3.814e-01;4.257e-01;1.069e+00;3.670e-01;4.096e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.812e-01;-2.780e-01;5.000e+01
29.996276000;1.068e+00;4.074e-01;4.551e-01;3.816e-01;4.262e-01;1.068e+00;3.667e-01;4.096e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.814e-01;-2.788e-01;5.000e+01
29.996569000;1.066e+00;4.071e-01;4.550e-01;3.817e-01;4.267e-01;1.066e+00;3.664e-01;4.095e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.816e-01;-2.797e-01;5.000e+01
29.997155000;1.064e+00;4.064e-01;4.548e-01;3.821e-01;4.277e-01;1.064e+00;3.658e-01;4.094e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.821e-01;-2.814e-01;5.000e+01
29.997741000;1.061e+00;4.058e-01;4.547e-01;3.825e-01;4.287e-01;1.061e+00;3.652e-01;4.093e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.826e-01;-2.831e-01;5.000e+01
29.998328000;1.058e+00;4.052e-01;4.547e-01;3.830e-01;4.298e-01;1.058e+00;3.646e-01;4.092e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.832e-01;-2.849e-01;5.000e+01
29.998914000;1.055e+00;4.046e-01;4.547e-01;3.834e-01;4.309e-01;1.055e+00;3.641e-01;4.092e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.838e-01;-2.866e-01;5.000e+01
29.999501000;1.052e+00;4.040e-01;4.547e-01;3.839e-01;4.320e-01;1.052e+00;3.636e-01;4.092e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.845e-01;-2.884e-01;5.000e+01
29.999647000;1.052e+00;4.039e-01;4.547e-01;3.840e-01;4.323e-01;1.052e+00;3.635e-01;4.092e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.846e-01;-2.888e-01;5.000e+01
29.999940000;1.050e+00;4.036e-01;4.547e-01;3.843e-01;4.329e-01;1.050e+00;3.632e-01;4.092e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.850e-01;-2.897e-01;5.000e+01
29.999977000;1.050e+00;4.035e-01;4.547e-01;3.843e-01;4.330e-01;1.050e+00;3.632e-01;4.092e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.850e-01;-2.898e-01;5.000e+01
30.000002000;1.050e+00;4.035e-01;4.547e-01;3.843e-01;4.330e-01;1.050e+00;3.632e-01;4.092e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.850e-01;-2.899e-01;5.000e+01
30.000010000;1.050e+00;4.035e-01;4.547e-01;3.843e-01;4.331e-01;1.050e+00;3.632e-01;4.092e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.850e-01;-2.899e-01;5.000e+01
30.000026000;1.050e+00;4.035e-01;4.547e-01;3.843e-01;4.331e-01;1.050e+00;3.631e-01;4.092e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.851e-01;-2.899e-01;5.000e+01
30.000058000;1.050e+00;4.035e-01;4.547e-01;3.844e-01;4.332e-01;1.050e+00;3.631e-01;4.092e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.851e-01;-2.900e-01;5.000e+01
30.000122000;1.049e+00;4.034e-01;4.547e-01;3.844e-01;4.333e-01;1.049e+00;3.631e-01;4.092e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.852e-01;-2.902e-01;5.000e+01
30.000250000;1.049e+00;4.033e-01;4.547e-01;3.845e-01;4.336e-01;1.049e+00;3.630e-01;4.092e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.853e-01;-2.906e-01;5.000e+01
30.000506000;1.048e+00;4.031e-01;4.548e-01;3.847e-01;4.341e-01;1.048e+00;3.628e-01;4.093e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.856e-01;-2.914e-01;5.000e+01
30.001018000;1.045e+00;4.026e-01;4.548e-01;3.852e-01;4.352e-01;1.045e+00;3.623e-01;4.093e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.862e-01;-2.929e-01;5.000e+01
30.001530000;1.043e+00;4.022e-01;4.549e-01;3.857e-01;4.363e-01;1.043e+00;3.620e-01;4.094e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.868e-01;-2.945e-01;5.000e+01
30.002042000;1.040e+00;4.017e-01;4.550e-01;3.862e-01;4.374e-01;1.040e+00;3.616e-01;4.095e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.874e-01;-2.960e-01;5.000e+01
30.002554000;1.038e+00;4.013e-01;4.552e-01;3.867e-01;4.385e-01;1.038e+00;3.612e-01;4.096e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.880e-01;-2.975e-01;5.000e+01
30.003066000;1.035e+00;4.009e-01;4.553e-01;3.872e-01;4.397e-01;1.035e+00;3.608e-01;4.098e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.886e-01;-2.991e-01;5.000e+01
30.003578000;1.033e+00;4.006e-01;4.555e-01;3.877e-01;4.409e-01;1.033e+00;3.605e-01;4.099e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.893e-01;-3.006e-01;5.000e+01
30.004090000;1.031e+00;4.002e-01;4.556e-01;3.883e-01;4.421e-01;1.031e+00;3.602e-01;4.101e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.899e-01;-3.022e-01;5.000e+01
30.004602000;1.028e+00;3.998e-01;4.558e-01;3.888e-01;4.433e-01;1.028e+00;3.598e-01;4.102e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.905e-01;-3.038e-01;5.000e+01
30.005114000;1.026e+00;3.995e-01;4.560e-01;3.894e-01;4.445e-01;1.026e+00;3.595e-01;4.104e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.912e-01;-3.053e-01;5.000e+01
30.005626000;1.023e+00;3.991e-01;4.562e-01;3.900e-01;4.458e-01;1.023e+00;3.592e-01;4.106e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.918e-01;-3.069e-01;5.000e+01
30.006626000;1.019e+00;3.985e-01;4.566e-01;3.912e-01;4.482e-01;1.019e+00;3.586e-01;4.110e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.931e-01;-3.099e-01;5.000e+01
30.007526000;1.015e+00;3.979e-01;4.571e-01;3.922e-01;4.505e-01;1.015e+00;3.581e-01;4.113e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.943e-01;-3.127e-01;5.000e+01
30.008426000;1.010e+00;3.974e-01;4.575e-01;3.933e-01;4.528e-01;1.010e+00;3.577e-01;4.117e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.955e-01;-3.155e-01;5.000e+01
30.009326000;1.006e+00;3.969e-01;4.580e-01;3.945e-01;4.552e-01;1.006e+00;3.572e-01;4.122e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.968e-01;-3.183e-01;5.000e+01
30.009551000;1.005e+00;3.968e-01;4.581e-01;3.948e-01;4.558e-01;1.005e+00;3.571e-01;4.123e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.971e-01;-3.190e-01;5.000e+01
30.009994000;1.003e+00;3.965e-01;4.583e-01;3.954e-01;4.569e-01;1.003e+00;3.569e-01;4.125e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.977e-01;-3.205e-01;5.000e+01
30.009994000;1.003e+00;3.965e-01;4.584e-01;3.953e-01;4.571e-01;1.003e+00;3.569e-01;4.126e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.977e-01;-3.199e-01;5.000e+01
30.009994000;1.003e+00;3.965e-01;4.584e-01;3.953e-01;4.571e-01;1.003e+00;3.569e-01;4.126e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.977e-01;-3.198e-01;5.000e+01
30.009995000;1.003e+00;3.965e-01;4.584e-01;3.954e-01;4.571e-01;1.003e+00;3.569e-01;4.126e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.977e-01;-3.197e-01;5.000e+01
30.009995000;1.003e+00;3.965e-01;4.584e-01;3.954e-01;4.570e-01;1.003e+00;3.569e-01;4.125e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.977e-01;-3.197e-01;5.000e+01
30.009997000;1.003e+00;3.965e-01;4.584e-01;3.954e-01;4.570e-01;1.003e+00;3.569e-01;4.125e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.977e-01;-3.197e-01;5.000e+01
30.009997000;1.003e+00;3.965e-01;4.584e-01;3.954e-01;4.570e-01;1.003e+00;3.569e-01;4.125e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.977e-01;-3.198e-01;5.000e+01
30.010045000;1.003e+00;3.965e-01;4.577e-01;3.954e-01;4.564e-01;1.003e+00;3.569e-01;4.119e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.977e-01;-3.277e-01;5.000e+01
30.010069000;1.003e+00;3.966e-01;4.573e-01;3.955e-01;4.560e-01;1.003e+00;3.569e-01;4.116e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.977e-01;-3.314e-01;5.000e+01
30.010116000;1.003e+00;3.966e-01;4.567e-01;3.955e-01;4.554e-01;1.003e+00;3.569e-01;4.110e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.977e-01;-3.385e-01;5.000e+01
30.010163000;1.003e+00;3.966e-01;4.561e-01;3.956e-01;4.549e-01;1.003e+00;3.570e-01;4.105e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.977e-01;-3.453e-01;5.000e+01
30.010211000;1.003e+00;3.967e-01;4.555e-01;3.957e-01;4.543e-01;1.003e+00;3.570e-01;4.100e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.977e-01;-3.517e-01;5.000e+01
30.010258000;1.003e+00;3.967e-01;4.550e-01;3.957e-01;4.539e-01;1.003e+00;3.571e-01;4.095e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.977e-01;-3.578e-01;5.000e+01
30.010305000;1.002e+00;3.968e-01;4.545e-01;3.958e-01;4.534e-01;1.002e+00;3.571e-01;4.091e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.977e-01;-3.636e-01;5.000e+01
30.010352000;1.002e+00;3.968e-01;4.541e-01;3.959e-01;4.529e-01;1.002e+00;3.572e-01;4.086e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.977e-01;-3.690e-01;5.000e+01
30.010399000;1.002e+00;3.969e-01;4.536e-01;3.959e-01;4.525e-01;1.002e+00;3.572e-01;4.083e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.977e-01;-3.742e-01;5.000e+01
30.010447000;1.002e+00;3.969e-01;4.532e-01;3.960e-01;4.522e-01;1.002e+00;3.573e-01;4.079e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.977e-01;-3.791e-01;5.000e+01
30.010494000;1.002e+00;3.970e-01;4.528e-01;3.961e-01;4.518e-01;1.002e+00;3.573e-01;4.075e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.976e-01;-3.837e-01;5.000e+01
30.010541000;1.002e+00;3.971e-01;4.525e-01;3.962e-01;4.515e-01;1.002e+00;3.574e-01;4.072e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.976e-01;-3.881e-01;5.000e+01
30.010588000;1.002e+00;3.971e-01;4.521e-01;3.962e-01;4.511e-01;1.002e+00;3.574e-01;4.069e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.976e-01;-3.923e-01;5.000e+01
30.010635000;1.002e+00;3.972e-01;4.518e-01;3.963e-01;4.509e-01;1.002e+00;3.575e-01;4.067e-01;5.000e+01;1.000e+01;4.168e-01;4.520e-01;4.520e-01;3.976e-01;-3.962e-01;5.000e+01
