time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent
0.000000000;1.044e+00;8.333e-01;-4.444e-01;7.979e-01;-4.255e-01;1.044e+00;7.500e-01;-4.000e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;8.058e-01;4.103e-01
0.000013000;1.044e+00;8.331e-01;-4.445e-01;7.977e-01;-4.256e-01;1.044e+00;7.498e-01;-4.000e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;4.030e-01;4.102e-01
0.002264000;1.046e+00;7.751e-01;-4.503e-01;7.407e-01;-4.303e-01;1.046e+00;6.976e-01;-4.053e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;6.700e-01;3.663e-01
0.002461000;1.047e+00;7.714e-01;-4.503e-01;7.369e-01;-4.302e-01;1.047e+00;6.942e-01;-4.053e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;6.890e-01;3.649e-01
0.002560000;1.047e+00;7.696e-01;-4.503e-01;7.351e-01;-4.301e-01;1.047e+00;6.927e-01;-4.052e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;6.980e-01;3.644e-01
0.002856000;1.047e+00;7.650e-01;-4.501e-01;7.304e-01;-4.297e-01;1.047e+00;6.885e-01;-4.051e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;7.225e-01;3.636e-01
0.002955000;1.048e+00;7.636e-01;-4.500e-01;7.290e-01;-4.296e-01;1.048e+00;6.873e-01;-4.050e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;7.299e-01;3.635e-01
0.004733000;1.050e+00;7.525e-01;-4.472e-01;7.168e-01;-4.260e-01;1.050e+00;6.772e-01;-4.025e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;7.982e-01;3.772e-01
0.004831000;1.050e+00;7.524e-01;-4.471e-01;7.167e-01;-4.258e-01;1.050e+00;6.772e-01;-4.023e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;7.989e-01;3.784e-01
0.005029000;1.050e+00;7.526e-01;-4.467e-01;7.167e-01;-4.254e-01;1.050e+00;6.773e-01;-4.020e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;7.995e-01;3.809e-01
