time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine1_GEN_MagnitudeControlledByAVRPu;Wind_Turbine2_GEN_MagnitudeControlledByAVRPu;Wind_Turbine1_GEN_UPuInjTerminal;Wind_Turbine1_GEN_IpInjTerminal;Wind_Turbine1_GEN_IqInjTerminal;Wind_Turbine2_GEN_UPuInjTerminal;Wind_Turbine2_GEN_IpInjTerminal;Wind_Turbine2_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr1_XFMR_Tap;StepUp_Xfmr2_XFMR_Tap;Wind_Turbine1_GEN_ActivePowerSetpointPu;Wind_Turbine1_GEN_ReactivePowerSetpointPu;Wind_Turbine1_GEN_VoltageSetpointPu;Wind_Turbine1_GEN_NetworkFrequencyPu;Wind_Turbine2_GEN_ActivePowerSetpointPu;Wind_Turbine2_GEN_ReactivePowerSetpointPu;Wind_Turbine2_GEN_VoltageSetpointPu;Wind_Turbine2_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.044e+00;4.167e-01;4.167e-02;3.989e-01;3.989e-02;1.069e+00;1.069e+00;1.055e+00;2.014e-01;2.769e-02;1.055e+00;2.014e-01;2.769e-02;1.044e+00;7.500e-01;7.500e-02;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;5.000e+01
0.012024000;1.044e+00;4.167e-01;4.156e-02;3.989e-01;3.979e-02;1.069e+00;1.069e+00;1.055e+00;2.014e-01;2.764e-02;1.055e+00;2.014e-01;2.764e-02;1.044e+00;7.500e-01;7.480e-02;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;5.000e+01
0.013024000;1.044e+00;4.166e-01;4.154e-02;3.989e-01;3.977e-02;1.069e+00;1.069e+00;1.055e+00;2.014e-01;2.763e-02;1.055e+00;2.014e-01;2.763e-02;1.044e+00;7.500e-01;7.477e-02;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;5.000e+01
0.017024000;1.044e+00;4.166e-01;4.147e-02;3.989e-01;3.971e-02;1.069e+00;1.069e+00;1.055e+00;2.014e-01;2.760e-02;1.055e+00;2.014e-01;2.760e-02;1.044e+00;7.500e-01;7.465e-02;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;5.000e+01
0.018024000;1.044e+00;4.166e-01;4.145e-02;3.989e-01;3.969e-02;1.069e+00;1.069e+00;1.055e+00;2.014e-01;2.759e-02;1.055e+00;2.014e-01;2.759e-02;1.044e+00;7.499e-01;7.462e-02;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;5.000e+01
0.041024000;1.044e+00;4.166e-01;4.099e-02;3.989e-01;3.926e-02;1.069e+00;1.069e+00;1.055e+00;2.014e-01;2.738e-02;1.055e+00;2.014e-01;2.738e-02;1.044e+00;7.499e-01;7.379e-02;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;5.000e+01
0.042024000;1.044e+00;4.166e-01;4.097e-02;3.990e-01;3.924e-02;1.069e+00;1.069e+00;1.054e+00;2.014e-01;2.737e-02;1.054e+00;2.014e-01;2.737e-02;1.044e+00;7.499e-01;7.375e-02;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;5.000e+01
0.055024000;1.044e+00;4.166e-01;4.069e-02;3.990e-01;3.897e-02;1.069e+00;1.069e+00;1.054e+00;2.014e-01;2.724e-02;1.054e+00;2.014e-01;2.724e-02;1.044e+00;7.499e-01;7.325e-02;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;5.000e+01
0.056024000;1.044e+00;4.166e-01;4.067e-02;3.990e-01;3.895e-02;1.069e+00;1.069e+00;1.054e+00;2.014e-01;2.723e-02;1.054e+00;2.014e-01;2.723e-02;1.044e+00;7.498e-01;7.321e-02;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;5.000e+01
0.057024000;1.044e+00;4.166e-01;4.065e-02;3.990e-01;3.893e-02;1.069e+00;1.069e+00;1.054e+00;2.014e-01;2.722e-02;1.054e+00;2.014e-01;2.722e-02;1.044e+00;7.498e-01;7.317e-02;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;5.000e+01
0.058024000;1.044e+00;4.166e-01;4.063e-02;3.990e-01;3.891e-02;1.068e+00;1.068e+00;1.054e+00;2.014e-01;2.721e-02;1.054e+00;2.014e-01;2.721e-02;1.044e+00;7.498e-01;7.313e-02;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;5.000e+01
0.088024000;1.044e+00;4.166e-01;3.995e-02;3.990e-01;3.827e-02;1.068e+00;1.068e+00;1.054e+00;2.014e-01;2.689e-02;1.054e+00;2.014e-01;2.689e-02;1.044e+00;7.498e-01;7.191e-02;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;5.000e+01
0.089024000;1.044e+00;4.166e-01;3.993e-02;3.991e-01;3.825e-02;1.068e+00;1.068e+00;1.054e+00;2.014e-01;2.688e-02;1.054e+00;2.014e-01;2.688e-02;1.044e+00;7.498e-01;7.187e-02;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;5.000e+01
0.098024000;1.044e+00;4.166e-01;3.972e-02;3.991e-01;3.805e-02;1.068e+00;1.068e+00;1.054e+00;2.014e-01;2.679e-02;1.054e+00;2.014e-01;2.679e-02;1.044e+00;7.498e-01;7.149e-02;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;5.000e+01
0.099024000;1.044e+00;4.166e-01;3.969e-02;3.991e-01;3.803e-02;1.068e+00;1.068e+00;1.054e+00;2.015e-01;2.677e-02;1.054e+00;2.015e-01;2.677e-02;1.044e+00;7.498e-01;7.145e-02;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;5.000e+01
0.105024000;1.044e+00;4.166e-01;3.955e-02;3.991e-01;3.789e-02;1.068e+00;1.068e+00;1.054e+00;2.015e-01;2.671e-02;1.054e+00;2.015e-01;2.671e-02;1.044e+00;7.498e-01;7.119e-02;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;5.000e+01
0.106024000;1.044e+00;4.166e-01;3.953e-02;3.991e-01;3.787e-02;1.067e+00;1.067e+00;1.054e+00;2.015e-01;2.670e-02;1.054e+00;2.015e-01;2.670e-02;1.044e+00;7.498e-01;7.115e-02;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;5.000e+01
0.142024000;1.044e+00;4.166e-01;3.866e-02;3.992e-01;3.705e-02;1.067e+00;1.067e+00;1.054e+00;2.015e-01;2.630e-02;1.054e+00;2.015e-01;2.630e-02;1.044e+00;7.498e-01;6.959e-02;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;5.000e+01
0.143024000;1.043e+00;4.166e-01;3.864e-02;3.992e-01;3.703e-02;1.067e+00;1.067e+00;1.054e+00;2.015e-01;2.628e-02;1.054e+00;2.015e-01;2.628e-02;1.043e+00;7.498e-01;6.955e-02;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;5.000e+01
0.151024000;1.043e+00;4.166e-01;3.844e-02;3.992e-01;3.684e-02;1.067e+00;1.067e+00;1.054e+00;2.015e-01;2.619e-02;1.054e+00;2.015e-01;2.619e-02;1.043e+00;7.498e-01;6.920e-02;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;5.000e+01
0.152024000;1.043e+00;4.166e-01;3.842e-02;3.992e-01;3.682e-02;1.066e+00;1.066e+00;1.053e+00;2.015e-01;2.618e-02;1.053e+00;2.015e-01;2.618e-02;1.043e+00;7.498e-01;6.915e-02;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;5.000e+01
0.153024000;1.043e+00;4.166e-01;3.840e-02;3.992e-01;3.680e-02;1.066e+00;1.066e+00;1.053e+00;2.015e-01;2.617e-02;1.053e+00;2.015e-01;2.617e-02;1.043e+00;7.498e-01;6.911e-02;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;5.000e+01
0.154024000;1.043e+00;4.166e-01;3.837e-02;3.992e-01;3.677e-02;1.066e+00;1.066e+00;1.053e+00;2.016e-01;2.616e-02;1.053e+00;2.016e-01;2.616e-02;1.043e+00;7.498e-01;6.907e-02;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;5.000e+01
0.158024000;1.043e+00;4.166e-01;3.827e-02;3.992e-01;3.668e-02;1.066e+00;1.066e+00;1.053e+00;2.016e-01;2.612e-02;1.053e+00;2.016e-01;2.612e-02;1.043e+00;7.498e-01;6.889e-02;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;8.333e-01;4.167e-02;1.069e+00;5.000e+01;5.000e+01
