time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine1_GEN_MagnitudeControlledByAVRPu;Wind_Turbine2_GEN_MagnitudeControlledByAVRPu;Wind_Turbine1_GEN_VoltageInjTerminal;Wind_Turbine1_GEN_ActiveCurrentInjTerminal;Wind_Turbine1_GEN_ReactiveCurrentInjTerminal;Wind_Turbine2_GEN_VoltageInjTerminal;Wind_Turbine2_GEN_ActiveCurrentInjTerminal;Wind_Turbine2_GEN_ReactiveCurrentInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Main_Xfmr_XFMR_Tap;Wind_Turbine1_GEN_ActivePowerSetpointPu;Wind_Turbine1_GEN_ReactivePowerSetpointPu;Wind_Turbine1_GEN_VoltageSetpointPu;Wind_Turbine1_GEN_NetworkFrequencyPu;Wind_Turbine2_GEN_ActivePowerSetpointPu;Wind_Turbine2_GEN_ReactivePowerSetpointPu;Wind_Turbine2_GEN_VoltageSetpointPu;Wind_Turbine2_GEN_NetworkFrequencyPu;NetworkFrequencyPu
30.011493;3.231e-02;1.870e-02;7.658e-03;5.788e-01;2.370e-01;3.690e-02;3.690e-02;7.669e-02;1.628e-01;2.705e-01;7.669e-02;1.628e-01;2.705e-01;3.231e-02;3.366e-02;1.378e-02;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.438e+01;8.333e-01;0.000e+00;1.044e+00;5.438e+01;5.438e+01
30.011933;3.237e-02;1.908e-02;7.944e-03;5.894e-01;2.454e-01;3.714e-02;3.714e-02;7.789e-02;1.644e-01;2.771e-01;7.789e-02;1.644e-01;2.771e-01;3.237e-02;3.434e-02;1.430e-02;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.437e+01;8.333e-01;0.000e+00;1.044e+00;5.437e+01;5.437e+01
30.012152;3.240e-02;1.927e-02;8.082e-03;5.947e-01;2.494e-01;3.725e-02;3.725e-02;7.849e-02;1.651e-01;2.804e-01;7.849e-02;1.651e-01;2.804e-01;3.240e-02;3.468e-02;1.455e-02;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.436e+01;8.333e-01;0.000e+00;1.044e+00;5.436e+01;5.436e+01
30.012812;3.248e-02;1.983e-02;8.475e-03;6.106e-01;2.609e-01;3.757e-02;3.757e-02;8.022e-02;1.675e-01;2.901e-01;8.022e-02;1.675e-01;2.901e-01;3.248e-02;3.570e-02;1.525e-02;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.434e+01;8.333e-01;0.000e+00;1.044e+00;5.434e+01;5.434e+01
30.013251;3.253e-02;2.020e-02;8.719e-03;6.211e-01;2.680e-01;3.776e-02;3.776e-02;8.134e-02;1.691e-01;2.964e-01;8.134e-02;1.691e-01;2.964e-01;3.253e-02;3.637e-02;1.569e-02;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.433e+01;8.333e-01;0.000e+00;1.044e+00;5.433e+01;5.433e+01
30.013910;3.259e-02;2.076e-02;9.059e-03;6.369e-01;2.779e-01;3.803e-02;3.803e-02;8.297e-02;1.714e-01;3.056e-01;8.297e-02;1.714e-01;3.056e-01;3.259e-02;3.737e-02;1.630e-02;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.431e+01;8.333e-01;0.000e+00;1.044e+00;5.431e+01;5.431e+01
30.014569;3.265e-02;2.131e-02;9.368e-03;6.526e-01;2.869e-01;3.827e-02;3.827e-02;8.453e-02;1.738e-01;3.146e-01;8.453e-02;1.738e-01;3.146e-01;3.265e-02;3.835e-02;1.686e-02;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.429e+01;8.333e-01;0.000e+00;1.044e+00;5.429e+01;5.429e+01
30.015008;3.268e-02;2.167e-02;9.558e-03;6.630e-01;2.924e-01;3.841e-02;3.841e-02;8.554e-02;1.754e-01;3.204e-01;8.554e-02;1.754e-01;3.204e-01;3.268e-02;3.900e-02;1.720e-02;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.428e+01;8.333e-01;0.000e+00;1.044e+00;5.428e+01;5.428e+01
30.015448;3.271e-02;2.203e-02;9.734e-03;6.734e-01;2.976e-01;3.855e-02;3.855e-02;8.652e-02;1.770e-01;3.261e-01;8.652e-02;1.770e-01;3.261e-01;3.271e-02;3.965e-02;1.752e-02;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.427e+01;8.333e-01;0.000e+00;1.044e+00;5.427e+01;5.427e+01
30.016107;3.274e-02;2.256e-02;9.973e-03;6.889e-01;3.046e-01;3.873e-02;3.873e-02;8.794e-02;1.794e-01;3.345e-01;8.794e-02;1.794e-01;3.345e-01;3.274e-02;4.060e-02;1.795e-02;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.425e+01;8.333e-01;0.000e+00;1.044e+00;5.425e+01;5.425e+01
30.017205;3.278e-02;2.342e-02;1.031e-02;7.144e-01;3.144e-01;3.897e-02;3.897e-02;9.018e-02;1.833e-01;3.479e-01;9.018e-02;1.833e-01;3.479e-01;3.278e-02;4.216e-02;1.855e-02;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.421e+01;8.333e-01;0.000e+00;1.044e+00;5.421e+01;5.421e+01
30.018304;3.280e-02;2.426e-02;1.057e-02;7.396e-01;3.222e-01;3.914e-02;3.914e-02;9.226e-02;1.872e-01;3.607e-01;9.226e-02;1.872e-01;3.607e-01;3.280e-02;4.367e-02;1.902e-02;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.418e+01;8.333e-01;0.000e+00;1.044e+00;5.418e+01;5.418e+01
30.019182;3.280e-02;2.491e-02;1.072e-02;7.595e-01;3.269e-01;3.923e-02;3.923e-02;9.382e-02;1.902e-01;3.704e-01;9.382e-02;1.902e-01;3.704e-01;3.280e-02;4.484e-02;1.930e-02;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.415e+01;8.333e-01;0.000e+00;1.044e+00;5.415e+01;5.415e+01
30.020061;3.279e-02;2.554e-02;1.083e-02;7.790e-01;3.303e-01;3.929e-02;3.929e-02;9.529e-02;1.932e-01;3.797e-01;9.529e-02;1.932e-01;3.797e-01;3.279e-02;4.597e-02;1.949e-02;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.413e+01;8.333e-01;0.000e+00;1.044e+00;5.413e+01;5.413e+01
30.021160;3.275e-02;2.630e-02;1.091e-02;8.029e-01;3.329e-01;3.930e-02;3.930e-02;9.700e-02;1.969e-01;3.908e-01;9.700e-02;1.969e-01;3.908e-01;3.275e-02;4.734e-02;1.963e-02;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.410e+01;8.333e-01;0.000e+00;1.044e+00;5.410e+01;5.410e+01
30.022038;3.271e-02;2.688e-02;1.092e-02;8.218e-01;3.337e-01;3.927e-02;3.927e-02;9.827e-02;1.997e-01;3.993e-01;9.827e-02;1.997e-01;3.993e-01;3.271e-02;4.839e-02;1.965e-02;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.407e+01;8.333e-01;0.000e+00;1.044e+00;5.407e+01;5.407e+01
30.023137;3.265e-02;2.758e-02;1.088e-02;8.447e-01;3.332e-01;3.918e-02;3.918e-02;9.975e-02;2.032e-01;4.093e-01;9.975e-02;2.032e-01;4.093e-01;3.265e-02;4.965e-02;1.958e-02;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.404e+01;8.333e-01;0.000e+00;1.044e+00;5.404e+01;5.404e+01
30.024016;3.259e-02;2.811e-02;1.081e-02;8.627e-01;3.316e-01;3.907e-02;3.907e-02;1.009e-01;2.059e-01;4.170e-01;1.009e-01;2.059e-01;4.170e-01;3.259e-02;5.060e-02;1.945e-02;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.402e+01;8.333e-01;0.000e+00;1.044e+00;5.402e+01;5.402e+01
30.025114;3.250e-02;2.875e-02;1.066e-02;8.846e-01;3.281e-01;3.889e-02;3.889e-02;1.021e-01;2.091e-01;4.262e-01;1.021e-01;2.091e-01;4.262e-01;3.250e-02;5.174e-02;1.919e-02;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.399e+01;8.333e-01;0.000e+00;1.044e+00;5.399e+01;5.399e+01
30.026212;3.239e-02;2.934e-02;1.047e-02;9.060e-01;3.232e-01;3.867e-02;3.867e-02;1.033e-01;2.123e-01;4.348e-01;1.033e-01;2.123e-01;4.348e-01;3.239e-02;5.282e-02;1.884e-02;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.396e+01;8.333e-01;0.000e+00;1.044e+00;5.396e+01;5.396e+01
30.026652;3.234e-02;2.957e-02;1.038e-02;9.143e-01;3.208e-01;3.857e-02;3.857e-02;1.037e-01;2.135e-01;4.382e-01;1.037e-01;2.135e-01;4.382e-01;3.234e-02;5.323e-02;1.868e-02;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.395e+01;8.333e-01;0.000e+00;1.044e+00;5.395e+01;5.395e+01
30.027311;3.227e-02;2.990e-02;1.022e-02;9.267e-01;3.168e-01;3.840e-02;3.840e-02;1.043e-01;2.153e-01;4.431e-01;1.043e-01;2.153e-01;4.431e-01;3.227e-02;5.382e-02;1.840e-02;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.393e+01;8.333e-01;0.000e+00;1.044e+00;5.393e+01;5.393e+01
30.028195;3.216e-02;3.032e-02;9.991e-03;9.428e-01;3.106e-01;3.816e-02;3.816e-02;1.051e-01;2.176e-01;4.494e-01;1.051e-01;2.176e-01;4.494e-01;3.216e-02;5.458e-02;1.798e-02;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.391e+01;8.333e-01;0.000e+00;1.044e+00;5.391e+01;5.391e+01
30.029219;3.203e-02;3.078e-02;9.688e-03;9.610e-01;3.025e-01;3.784e-02;3.784e-02;1.059e-01;2.202e-01;4.563e-01;1.059e-01;2.202e-01;4.563e-01;3.203e-02;5.541e-02;1.744e-02;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.389e+01;8.333e-01;0.000e+00;1.044e+00;5.389e+01;5.389e+01
30.030243;3.189e-02;3.121e-02;9.348e-03;9.786e-01;2.931e-01;3.750e-02;3.750e-02;1.067e-01;2.228e-01;4.629e-01;1.067e-01;2.228e-01;4.629e-01;3.189e-02;5.617e-02;1.683e-02;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.386e+01;8.333e-01;0.000e+00;1.044e+00;5.386e+01;5.386e+01
30.031011;3.178e-02;3.150e-02;9.072e-03;9.914e-01;2.855e-01;3.722e-02;3.722e-02;1.072e-01;2.246e-01;4.677e-01;1.072e-01;2.246e-01;4.677e-01;3.178e-02;5.671e-02;1.633e-02;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.385e+01;8.333e-01;0.000e+00;1.044e+00;5.385e+01;5.385e+01
30.032035;3.162e-02;3.187e-02;8.674e-03;1.008e+00;2.743e-01;3.682e-02;3.682e-02;1.078e-01;2.269e-01;4.737e-01;1.078e-01;2.269e-01;4.737e-01;3.162e-02;5.737e-02;1.561e-02;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.383e+01;8.333e-01;0.000e+00;1.044e+00;5.383e+01;5.383e+01
30.033059;3.145e-02;3.221e-02;8.247e-03;1.024e+00;2.622e-01;3.640e-02;3.640e-02;1.084e-01;2.291e-01;4.795e-01;1.084e-01;2.291e-01;4.795e-01;3.145e-02;5.797e-02;1.485e-02;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.381e+01;8.333e-01;0.000e+00;1.044e+00;5.381e+01;5.381e+01
30.034083;3.128e-02;3.251e-02;7.793e-03;1.039e+00;2.491e-01;3.595e-02;3.595e-02;1.089e-01;2.312e-01;4.850e-01;1.089e-01;2.312e-01;4.850e-01;3.128e-02;5.851e-02;1.403e-02;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.379e+01;8.333e-01;0.000e+00;1.044e+00;5.379e+01;5.379e+01
30.035107;3.110e-02;3.277e-02;7.312e-03;1.054e+00;2.351e-01;3.548e-02;3.548e-02;1.093e-01;2.332e-01;4.902e-01;1.093e-01;2.332e-01;4.902e-01;3.110e-02;5.899e-02;1.316e-02;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.377e+01;8.333e-01;0.000e+00;1.044e+00;5.377e+01;5.377e+01
30.036387;3.086e-02;3.306e-02;6.676e-03;1.071e+00;2.163e-01;3.487e-02;3.487e-02;1.097e-01;2.355e-01;4.963e-01;1.097e-01;2.355e-01;4.963e-01;3.086e-02;5.951e-02;1.202e-02;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.376e+01;8.333e-01;0.000e+00;1.044e+00;5.376e+01;5.376e+01
30.037309;3.068e-02;3.324e-02;6.198e-03;1.083e+00;2.020e-01;3.440e-02;3.440e-02;1.100e-01;2.371e-01;5.005e-01;1.100e-01;2.371e-01;5.005e-01;3.068e-02;5.983e-02;1.116e-02;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.374e+01;8.333e-01;0.000e+00;1.044e+00;5.374e+01;5.374e+01
30.038230;3.050e-02;3.339e-02;5.702e-03;1.095e+00;1.870e-01;3.392e-02;3.392e-02;1.102e-01;2.387e-01;5.046e-01;1.102e-01;2.387e-01;5.046e-01;3.050e-02;6.010e-02;1.026e-02;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.373e+01;8.333e-01;0.000e+00;1.044e+00;5.373e+01;5.373e+01
30.039152;3.031e-02;3.352e-02;5.191e-03;1.106e+00;1.713e-01;3.343e-02;3.343e-02;1.104e-01;2.401e-01;5.084e-01;1.104e-01;2.401e-01;5.084e-01;3.031e-02;6.033e-02;9.345e-03;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.372e+01;8.333e-01;0.000e+00;1.044e+00;5.372e+01;5.372e+01
30.040073;3.012e-02;3.361e-02;4.666e-03;1.116e+00;1.549e-01;3.292e-02;3.292e-02;1.106e-01;2.414e-01;5.121e-01;1.106e-01;2.414e-01;5.121e-01;3.012e-02;6.051e-02;8.400e-03;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.372e+01;8.333e-01;0.000e+00;1.044e+00;5.372e+01;5.372e+01
30.041456;2.982e-02;3.372e-02;3.853e-03;1.131e+00;1.292e-01;3.213e-02;3.213e-02;1.107e-01;2.433e-01;5.174e-01;1.107e-01;2.433e-01;5.174e-01;2.982e-02;6.069e-02;6.937e-03;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.371e+01;8.333e-01;0.000e+00;1.044e+00;5.371e+01;5.371e+01
30.042377;2.962e-02;3.375e-02;3.297e-03;1.140e+00;1.113e-01;3.160e-02;3.160e-02;1.108e-01;2.444e-01;5.208e-01;1.108e-01;2.444e-01;5.208e-01;2.962e-02;6.075e-02;5.935e-03;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.370e+01;8.333e-01;0.000e+00;1.044e+00;5.370e+01;5.370e+01
30.043299;2.941e-02;3.376e-02;2.729e-03;1.148e+00;9.278e-02;3.105e-02;3.105e-02;1.108e-01;2.455e-01;5.240e-01;1.108e-01;2.455e-01;5.240e-01;2.941e-02;6.077e-02;4.913e-03;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.370e+01;8.333e-01;0.000e+00;1.044e+00;5.370e+01;5.370e+01
30.044221;2.920e-02;3.375e-02;2.151e-03;1.156e+00;7.367e-02;3.049e-02;3.049e-02;1.108e-01;2.464e-01;5.270e-01;1.108e-01;2.464e-01;5.270e-01;2.920e-02;6.075e-02;3.873e-03;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.369e+01;8.333e-01;0.000e+00;1.044e+00;5.369e+01;5.369e+01
30.045142;2.899e-02;3.371e-02;1.564e-03;1.163e+00;5.397e-02;2.993e-02;2.993e-02;1.108e-01;2.473e-01;5.300e-01;1.108e-01;2.473e-01;5.300e-01;2.899e-02;6.068e-02;2.817e-03;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.369e+01;8.333e-01;0.000e+00;1.044e+00;5.369e+01;5.369e+01
30.046064;2.877e-02;3.365e-02;9.688e-04;1.170e+00;3.368e-02;2.935e-02;2.935e-02;1.107e-01;2.481e-01;5.328e-01;1.107e-01;2.481e-01;5.328e-01;2.877e-02;6.057e-02;1.745e-03;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.369e+01;8.333e-01;0.000e+00;1.044e+00;5.369e+01;5.369e+01
30.047446;2.843e-02;3.351e-02;6.209e-05;1.178e+00;2.188e-03;2.847e-02;2.847e-02;1.106e-01;2.492e-01;5.369e-01;1.106e-01;2.492e-01;5.369e-01;2.843e-02;6.032e-02;1.128e-04;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.370e+01;8.333e-01;0.000e+00;1.044e+00;5.370e+01;5.370e+01
30.048368;2.821e-02;3.339e-02;-5.513e-04;1.184e+00;-1.954e-02;2.788e-02;2.788e-02;1.105e-01;2.497e-01;5.395e-01;1.105e-01;2.497e-01;5.395e-01;2.821e-02;6.010e-02;-9.912e-04;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.370e+01;8.333e-01;0.000e+00;1.044e+00;5.370e+01;5.370e+01
30.049289;2.798e-02;3.324e-02;-1.169e-03;1.188e+00;-4.180e-02;2.728e-02;2.728e-02;1.103e-01;2.503e-01;5.420e-01;1.103e-01;2.503e-01;5.420e-01;2.798e-02;5.983e-02;-2.104e-03;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.371e+01;8.333e-01;0.000e+00;1.044e+00;5.371e+01;5.371e+01
30.050211;2.775e-02;3.307e-02;-1.793e-03;1.192e+00;-6.463e-02;2.667e-02;2.667e-02;1.101e-01;2.507e-01;5.444e-01;1.101e-01;2.507e-01;5.444e-01;2.775e-02;5.953e-02;-3.227e-03;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.372e+01;8.333e-01;0.000e+00;1.044e+00;5.372e+01;5.372e+01
30.051133;2.751e-02;3.288e-02;-2.422e-03;1.195e+00;-8.802e-02;2.606e-02;2.606e-02;1.099e-01;2.510e-01;5.468e-01;1.099e-01;2.510e-01;5.468e-01;2.751e-02;5.918e-02;-4.358e-03;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.373e+01;8.333e-01;0.000e+00;1.044e+00;5.373e+01;5.373e+01
30.052054;2.728e-02;3.266e-02;-3.054e-03;1.197e+00;-1.120e-01;2.544e-02;2.544e-02;1.097e-01;2.513e-01;5.491e-01;1.097e-01;2.513e-01;5.491e-01;2.728e-02;5.878e-02;-5.496e-03;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.374e+01;8.333e-01;0.000e+00;1.044e+00;5.374e+01;5.374e+01
30.053437;2.691e-02;3.229e-02;-4.008e-03;1.200e+00;-1.489e-01;2.451e-02;2.451e-02;1.093e-01;2.515e-01;5.524e-01;1.093e-01;2.515e-01;5.524e-01;2.691e-02;5.812e-02;-7.213e-03;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.376e+01;8.333e-01;0.000e+00;1.044e+00;5.376e+01;5.376e+01
30.054358;2.667e-02;3.201e-02;-4.647e-03;1.200e+00;-1.742e-01;2.388e-02;2.388e-02;1.090e-01;2.515e-01;5.545e-01;1.090e-01;2.515e-01;5.545e-01;2.667e-02;5.762e-02;-8.364e-03;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.377e+01;8.333e-01;0.000e+00;1.044e+00;5.377e+01;5.377e+01
30.055280;2.643e-02;3.171e-02;-5.288e-03;1.200e+00;-2.001e-01;2.325e-02;2.325e-02;1.087e-01;2.514e-01;5.565e-01;1.087e-01;2.514e-01;5.565e-01;2.643e-02;5.708e-02;-9.518e-03;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.379e+01;8.333e-01;0.000e+00;1.044e+00;5.379e+01;5.379e+01
30.056201;2.618e-02;3.138e-02;-5.931e-03;1.199e+00;-2.266e-01;2.262e-02;2.262e-02;1.084e-01;2.512e-01;5.585e-01;1.084e-01;2.512e-01;5.585e-01;2.618e-02;5.649e-02;-1.068e-02;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.381e+01;8.333e-01;0.000e+00;1.044e+00;5.381e+01;5.381e+01
30.057123;2.593e-02;3.104e-02;-6.574e-03;1.197e+00;-2.536e-01;2.198e-02;2.198e-02;1.081e-01;2.510e-01;5.605e-01;1.081e-01;2.510e-01;5.605e-01;2.593e-02;5.586e-02;-1.183e-02;1.000e+01;8.333e-01;0.000e+00;1.044e+00;5.383e+01;8.333e-01;0.000e+00;1.044e+00;5.383e+01;5.383e+01
