time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine1_GEN_MagnitudeControlledByAVRPu;Wind_Turbine2_GEN_MagnitudeControlledByAVRPu;Wind_Turbine1_GEN_VoltageInjTerminal;Wind_Turbine1_GEN_ActiveCurrentInjTerminal;Wind_Turbine1_GEN_ReactiveCurrentInjTerminal;Wind_Turbine2_GEN_VoltageInjTerminal;Wind_Turbine2_GEN_ActiveCurrentInjTerminal;Wind_Turbine2_GEN_ReactiveCurrentInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Main_Xfmr_XFMR_Tap;Wind_Turbine1_GEN_ActivePowerSetpointPu;Wind_Turbine1_GEN_ReactivePowerSetpointPu;Wind_Turbine1_GEN_VoltageSetpointPu;Wind_Turbine1_GEN_NetworkFrequencyPu;Wind_Turbine2_GEN_ActivePowerSetpointPu;Wind_Turbine2_GEN_ReactivePowerSetpointPu;Wind_Turbine2_GEN_VoltageSetpointPu;Wind_Turbine2_GEN_NetworkFrequencyPu;NetworkFrequencyPu
19.992951;1.082e+00;4.314e-01;2.297e-01;3.987e-01;2.123e-01;1.220e+00;1.220e+00;1.107e+00;1.989e-01;1.130e-01;1.107e+00;1.989e-01;1.130e-01;1.082e+00;7.766e-01;4.134e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
19.993207;1.085e+00;4.327e-01;2.302e-01;3.986e-01;2.121e-01;1.224e+00;1.224e+00;1.110e+00;1.989e-01;1.130e-01;1.110e+00;1.989e-01;1.130e-01;1.085e+00;7.788e-01;4.144e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
19.993463;1.089e+00;4.339e-01;2.308e-01;3.986e-01;2.120e-01;1.227e+00;1.227e+00;1.113e+00;1.989e-01;1.129e-01;1.113e+00;1.989e-01;1.129e-01;1.089e+00;7.811e-01;4.154e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
19.993719;1.092e+00;4.352e-01;2.313e-01;3.985e-01;2.118e-01;1.231e+00;1.231e+00;1.117e+00;1.989e-01;1.128e-01;1.117e+00;1.989e-01;1.128e-01;1.092e+00;7.833e-01;4.164e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
19.994231;1.099e+00;4.376e-01;2.323e-01;3.984e-01;2.115e-01;1.238e+00;1.238e+00;1.123e+00;1.988e-01;1.126e-01;1.123e+00;1.988e-01;1.126e-01;1.099e+00;7.877e-01;4.181e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
19.994691;1.104e+00;4.398e-01;2.331e-01;3.983e-01;2.111e-01;1.244e+00;1.244e+00;1.129e+00;1.988e-01;1.123e-01;1.129e+00;1.988e-01;1.123e-01;1.104e+00;7.917e-01;4.196e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
19.995152;1.110e+00;4.420e-01;2.339e-01;3.981e-01;2.106e-01;1.251e+00;1.251e+00;1.135e+00;1.987e-01;1.121e-01;1.135e+00;1.987e-01;1.121e-01;1.110e+00;7.956e-01;4.209e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
19.995613;1.116e+00;4.442e-01;2.345e-01;3.979e-01;2.101e-01;1.257e+00;1.257e+00;1.141e+00;1.987e-01;1.118e-01;1.141e+00;1.987e-01;1.118e-01;1.116e+00;7.995e-01;4.222e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
19.996074;1.122e+00;4.463e-01;2.351e-01;3.978e-01;2.096e-01;1.263e+00;1.263e+00;1.147e+00;1.986e-01;1.115e-01;1.147e+00;1.986e-01;1.115e-01;1.122e+00;8.033e-01;4.233e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
19.996535;1.128e+00;4.484e-01;2.357e-01;3.976e-01;2.089e-01;1.269e+00;1.269e+00;1.152e+00;1.985e-01;1.112e-01;1.152e+00;1.985e-01;1.112e-01;1.128e+00;8.071e-01;4.242e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
19.996995;1.134e+00;4.505e-01;2.361e-01;3.973e-01;2.083e-01;1.276e+00;1.276e+00;1.158e+00;1.984e-01;1.108e-01;1.158e+00;1.984e-01;1.108e-01;1.134e+00;8.109e-01;4.250e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
19.997456;1.140e+00;4.526e-01;2.365e-01;3.971e-01;2.075e-01;1.282e+00;1.282e+00;1.164e+00;1.983e-01;1.104e-01;1.164e+00;1.983e-01;1.104e-01;1.140e+00;8.146e-01;4.257e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
19.997851;1.145e+00;4.543e-01;2.368e-01;3.968e-01;2.068e-01;1.287e+00;1.287e+00;1.169e+00;1.983e-01;1.100e-01;1.169e+00;1.983e-01;1.100e-01;1.145e+00;8.177e-01;4.262e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
19.998107;1.148e+00;4.554e-01;2.369e-01;3.967e-01;2.064e-01;1.290e+00;1.290e+00;1.172e+00;1.982e-01;1.098e-01;1.172e+00;1.982e-01;1.098e-01;1.148e+00;8.197e-01;4.265e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
19.998619;1.155e+00;4.576e-01;2.371e-01;3.964e-01;2.054e-01;1.297e+00;1.297e+00;1.179e+00;1.981e-01;1.092e-01;1.179e+00;1.981e-01;1.092e-01;1.155e+00;8.237e-01;4.268e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
19.999131;1.161e+00;4.598e-01;2.373e-01;3.960e-01;2.043e-01;1.303e+00;1.303e+00;1.185e+00;1.979e-01;1.087e-01;1.185e+00;1.979e-01;1.087e-01;1.161e+00;8.276e-01;4.271e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
19.999643;1.168e+00;4.619e-01;2.373e-01;3.956e-01;2.032e-01;1.310e+00;1.310e+00;1.192e+00;1.977e-01;1.081e-01;1.192e+00;1.977e-01;1.081e-01;1.168e+00;8.315e-01;4.271e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
19.999898;1.171e+00;4.630e-01;2.372e-01;3.954e-01;2.026e-01;1.313e+00;1.313e+00;1.195e+00;1.977e-01;1.078e-01;1.195e+00;1.977e-01;1.078e-01;1.171e+00;8.334e-01;4.270e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
20.000000;1.172e+00;4.634e-01;2.372e-01;3.953e-01;2.024e-01;1.315e+00;1.315e+00;1.196e+00;1.976e-01;1.076e-01;1.196e+00;1.976e-01;1.076e-01;1.172e+00;8.341e-01;4.270e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
20.000252;1.175e+00;4.644e-01;2.372e-01;3.951e-01;2.018e-01;1.318e+00;1.318e+00;1.199e+00;1.975e-01;1.073e-01;1.199e+00;1.975e-01;1.073e-01;1.175e+00;8.360e-01;4.269e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
20.000508;1.179e+00;4.655e-01;2.371e-01;3.949e-01;2.011e-01;1.321e+00;1.321e+00;1.202e+00;1.974e-01;1.070e-01;1.202e+00;1.974e-01;1.070e-01;1.179e+00;8.378e-01;4.268e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
20.001020;1.185e+00;4.675e-01;2.369e-01;3.944e-01;1.998e-01;1.327e+00;1.327e+00;1.209e+00;1.972e-01;1.063e-01;1.209e+00;1.972e-01;1.063e-01;1.185e+00;8.415e-01;4.263e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
20.001532;1.192e+00;4.695e-01;2.365e-01;3.939e-01;1.985e-01;1.334e+00;1.334e+00;1.215e+00;1.970e-01;1.056e-01;1.215e+00;1.970e-01;1.056e-01;1.192e+00;8.451e-01;4.257e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
20.002044;1.198e+00;4.714e-01;2.361e-01;3.934e-01;1.970e-01;1.340e+00;1.340e+00;1.222e+00;1.968e-01;1.048e-01;1.222e+00;1.968e-01;1.048e-01;1.198e+00;8.486e-01;4.250e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
20.002556;1.205e+00;4.733e-01;2.356e-01;3.929e-01;1.955e-01;1.346e+00;1.346e+00;1.228e+00;1.966e-01;1.040e-01;1.228e+00;1.966e-01;1.040e-01;1.205e+00;8.520e-01;4.240e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
20.003068;1.211e+00;4.752e-01;2.349e-01;3.923e-01;1.939e-01;1.352e+00;1.352e+00;1.235e+00;1.963e-01;1.032e-01;1.235e+00;1.963e-01;1.032e-01;1.211e+00;8.554e-01;4.229e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
20.003580;1.218e+00;4.771e-01;2.342e-01;3.917e-01;1.923e-01;1.359e+00;1.359e+00;1.241e+00;1.960e-01;1.023e-01;1.241e+00;1.960e-01;1.023e-01;1.218e+00;8.587e-01;4.216e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
20.004092;1.225e+00;4.788e-01;2.334e-01;3.910e-01;1.906e-01;1.365e+00;1.365e+00;1.247e+00;1.958e-01;1.015e-01;1.247e+00;1.958e-01;1.015e-01;1.225e+00;8.619e-01;4.202e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
20.004604;1.231e+00;4.806e-01;2.325e-01;3.904e-01;1.889e-01;1.371e+00;1.371e+00;1.254e+00;1.955e-01;1.006e-01;1.254e+00;1.955e-01;1.006e-01;1.231e+00;8.651e-01;4.186e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
20.005116;1.238e+00;4.823e-01;2.315e-01;3.897e-01;1.871e-01;1.377e+00;1.377e+00;1.260e+00;1.952e-01;9.963e-02;1.260e+00;1.952e-01;9.963e-02;1.238e+00;8.682e-01;4.168e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
20.005628;1.244e+00;4.840e-01;2.305e-01;3.890e-01;1.852e-01;1.382e+00;1.382e+00;1.266e+00;1.949e-01;9.867e-02;1.266e+00;1.949e-01;9.867e-02;1.244e+00;8.712e-01;4.148e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
20.006140;1.251e+00;4.856e-01;2.293e-01;3.883e-01;1.833e-01;1.388e+00;1.388e+00;1.273e+00;1.945e-01;9.768e-02;1.273e+00;1.945e-01;9.768e-02;1.251e+00;8.741e-01;4.128e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
20.006652;1.257e+00;4.872e-01;2.281e-01;3.875e-01;1.814e-01;1.394e+00;1.394e+00;1.279e+00;1.942e-01;9.667e-02;1.279e+00;1.942e-01;9.667e-02;1.257e+00;8.770e-01;4.105e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
20.007164;1.264e+00;4.888e-01;2.267e-01;3.867e-01;1.794e-01;1.400e+00;1.400e+00;1.286e+00;1.938e-01;9.564e-02;1.286e+00;1.938e-01;9.564e-02;1.264e+00;8.798e-01;4.081e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
20.007676;1.270e+00;4.903e-01;2.253e-01;3.859e-01;1.774e-01;1.405e+00;1.405e+00;1.292e+00;1.935e-01;9.458e-02;1.292e+00;1.935e-01;9.458e-02;1.270e+00;8.825e-01;4.056e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
20.008188;1.277e+00;4.917e-01;2.238e-01;3.851e-01;1.753e-01;1.411e+00;1.411e+00;1.298e+00;1.931e-01;9.350e-02;1.298e+00;1.931e-01;9.350e-02;1.277e+00;8.851e-01;4.029e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
20.008700;1.283e+00;4.932e-01;2.222e-01;3.843e-01;1.732e-01;1.417e+00;1.417e+00;1.305e+00;1.927e-01;9.240e-02;1.305e+00;1.927e-01;9.240e-02;1.283e+00;8.877e-01;4.000e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
20.009212;1.290e+00;4.946e-01;2.206e-01;3.834e-01;1.710e-01;1.422e+00;1.422e+00;1.311e+00;1.923e-01;9.128e-02;1.311e+00;1.923e-01;9.128e-02;1.290e+00;8.902e-01;3.970e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
20.009724;1.296e+00;4.959e-01;2.188e-01;3.825e-01;1.688e-01;1.428e+00;1.428e+00;1.317e+00;1.919e-01;9.014e-02;1.317e+00;1.919e-01;9.014e-02;1.296e+00;8.927e-01;3.939e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
20.009948;1.299e+00;4.965e-01;2.181e-01;3.821e-01;1.678e-01;1.430e+00;1.430e+00;1.320e+00;1.917e-01;8.964e-02;1.320e+00;1.917e-01;8.964e-02;1.299e+00;8.937e-01;3.925e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.996e+01;8.333e-01;4.444e-01;1.178e+00;4.996e+01;4.996e+01
20.009996;1.300e+00;4.965e-01;2.178e-01;3.820e-01;1.676e-01;1.430e+00;1.430e+00;1.320e+00;1.917e-01;8.953e-02;1.320e+00;1.917e-01;8.953e-02;1.300e+00;8.937e-01;3.921e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.996e+01;8.333e-01;4.444e-01;1.178e+00;4.996e+01;4.996e+01
20.009997;1.300e+00;4.966e-01;2.179e-01;3.820e-01;1.676e-01;1.431e+00;1.431e+00;1.321e+00;1.917e-01;8.953e-02;1.321e+00;1.917e-01;8.953e-02;1.300e+00;8.940e-01;3.922e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
20.010000;1.300e+00;4.966e-01;2.179e-01;3.820e-01;1.676e-01;1.431e+00;1.431e+00;1.321e+00;1.917e-01;8.952e-02;1.321e+00;1.917e-01;8.952e-02;1.300e+00;8.939e-01;3.922e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;8.333e-01;4.444e-01;1.178e+00;4.995e+01;4.995e+01
20.010004;1.300e+00;4.966e-01;2.178e-01;3.820e-01;1.676e-01;1.431e+00;1.431e+00;1.321e+00;1.917e-01;8.951e-02;1.321e+00;1.917e-01;8.951e-02;1.300e+00;8.939e-01;3.921e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.996e+01;8.333e-01;4.444e-01;1.178e+00;4.996e+01;4.996e+01
20.010252;1.300e+00;4.961e-01;2.164e-01;3.816e-01;1.665e-01;1.430e+00;1.430e+00;1.321e+00;1.915e-01;8.896e-02;1.321e+00;1.915e-01;8.896e-02;1.300e+00;8.929e-01;3.896e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.996e+01;8.333e-01;4.444e-01;1.178e+00;4.996e+01;4.996e+01
20.010380;1.300e+00;4.958e-01;2.157e-01;3.814e-01;1.659e-01;1.429e+00;1.429e+00;1.321e+00;1.914e-01;8.868e-02;1.321e+00;1.914e-01;8.868e-02;1.300e+00;8.924e-01;3.883e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.997e+01;8.333e-01;4.444e-01;1.178e+00;4.997e+01;4.997e+01
20.010636;1.300e+00;4.952e-01;2.142e-01;3.809e-01;1.648e-01;1.429e+00;1.429e+00;1.320e+00;1.912e-01;8.810e-02;1.320e+00;1.912e-01;8.810e-02;1.300e+00;8.913e-01;3.856e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.997e+01;8.333e-01;4.444e-01;1.178e+00;4.997e+01;4.997e+01
20.010764;1.300e+00;4.949e-01;2.135e-01;3.807e-01;1.642e-01;1.428e+00;1.428e+00;1.320e+00;1.910e-01;8.782e-02;1.320e+00;1.910e-01;8.782e-02;1.300e+00;8.907e-01;3.843e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.998e+01;8.333e-01;4.444e-01;1.178e+00;4.998e+01;4.998e+01
20.011148;1.300e+00;4.940e-01;2.113e-01;3.800e-01;1.625e-01;1.427e+00;1.427e+00;1.320e+00;1.907e-01;8.695e-02;1.320e+00;1.907e-01;8.695e-02;1.300e+00;8.891e-01;3.803e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.998e+01;8.333e-01;4.444e-01;1.178e+00;4.998e+01;4.998e+01
20.011378;1.300e+00;4.934e-01;2.100e-01;3.795e-01;1.615e-01;1.426e+00;1.426e+00;1.320e+00;1.905e-01;8.644e-02;1.320e+00;1.905e-01;8.644e-02;1.300e+00;8.881e-01;3.779e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.998e+01;8.333e-01;4.444e-01;1.178e+00;4.998e+01;4.998e+01
