time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu
26.775187000;1.087e+00;7.499e-01;9.017e-02;6.900e-01;8.296e-02;1.089e+00;1.000e+01;8.335e-01;1.097e+00
26.785187000;1.087e+00;7.499e-01;9.021e-02;6.900e-01;8.300e-02;1.089e+00;1.000e+01;8.335e-01;1.097e+00
26.795187000;1.087e+00;7.499e-01;9.025e-02;6.900e-01;8.304e-02;1.089e+00;1.000e+01;8.335e-01;1.097e+00
26.805187000;1.087e+00;7.499e-01;9.030e-02;6.900e-01;8.308e-02;1.089e+00;1.000e+01;8.335e-01;1.097e+00
26.815187000;1.087e+00;7.499e-01;9.034e-02;6.900e-01;8.312e-02;1.089e+00;1.000e+01;8.335e-01;1.097e+00
26.825187000;1.087e+00;7.499e-01;9.038e-02;6.900e-01;8.316e-02;1.089e+00;1.000e+01;8.335e-01;1.097e+00
26.835187000;1.087e+00;7.499e-01;9.043e-02;6.900e-01;8.320e-02;1.089e+00;1.000e+01;8.335e-01;1.097e+00
26.845187000;1.087e+00;7.499e-01;9.047e-02;6.899e-01;8.323e-02;1.089e+00;1.000e+01;8.335e-01;1.097e+00
26.855187000;1.087e+00;7.499e-01;9.051e-02;6.899e-01;8.327e-02;1.089e+00;1.000e+01;8.335e-01;1.097e+00
26.865187000;1.087e+00;7.499e-01;9.055e-02;6.899e-01;8.331e-02;1.089e+00;1.000e+01;8.335e-01;1.097e+00
26.875187000;1.087e+00;7.499e-01;9.060e-02;6.899e-01;8.335e-02;1.089e+00;1.000e+01;8.335e-01;1.097e+00
26.885187000;1.087e+00;7.499e-01;9.064e-02;6.899e-01;8.339e-02;1.089e+00;1.000e+01;8.335e-01;1.097e+00
26.895187000;1.087e+00;7.499e-01;9.068e-02;6.899e-01;8.342e-02;1.089e+00;1.000e+01;8.335e-01;1.097e+00
26.905187000;1.087e+00;7.499e-01;9.072e-02;6.899e-01;8.346e-02;1.089e+00;1.000e+01;8.335e-01;1.097e+00
26.915187000;1.087e+00;7.499e-01;9.077e-02;6.899e-01;8.350e-02;1.089e+00;1.000e+01;8.335e-01;1.097e+00
26.925187000;1.087e+00;7.499e-01;9.081e-02;6.899e-01;8.354e-02;1.089e+00;1.000e+01;8.335e-01;1.097e+00
26.935187000;1.087e+00;7.499e-01;9.085e-02;6.898e-01;8.357e-02;1.089e+00;1.000e+01;8.335e-01;1.097e+00
26.945187000;1.087e+00;7.499e-01;9.089e-02;6.898e-01;8.361e-02;1.089e+00;1.000e+01;8.335e-01;1.097e+00
26.955187000;1.087e+00;7.499e-01;9.093e-02;6.898e-01;8.365e-02;1.089e+00;1.000e+01;8.335e-01;1.097e+00
26.965187000;1.087e+00;7.499e-01;9.098e-02;6.898e-01;8.369e-02;1.089e+00;1.000e+01;8.335e-01;1.097e+00
26.975187000;1.087e+00;7.499e-01;9.102e-02;6.898e-01;8.372e-02;1.089e+00;1.000e+01;8.335e-01;1.097e+00
26.985187000;1.087e+00;7.499e-01;9.106e-02;6.898e-01;8.376e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
26.995187000;1.087e+00;7.499e-01;9.110e-02;6.898e-01;8.380e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.005187000;1.087e+00;7.499e-01;9.114e-02;6.898e-01;8.383e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.015187000;1.087e+00;7.499e-01;9.118e-02;6.898e-01;8.387e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.025187000;1.087e+00;7.499e-01;9.122e-02;6.898e-01;8.391e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.035187000;1.087e+00;7.499e-01;9.127e-02;6.897e-01;8.394e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.045187000;1.087e+00;7.499e-01;9.131e-02;6.897e-01;8.398e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.055187000;1.087e+00;7.499e-01;9.135e-02;6.897e-01;8.402e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.065187000;1.087e+00;7.499e-01;9.139e-02;6.897e-01;8.405e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.075187000;1.087e+00;7.499e-01;9.143e-02;6.897e-01;8.409e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.085187000;1.087e+00;7.499e-01;9.147e-02;6.897e-01;8.413e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.095187000;1.087e+00;7.499e-01;9.151e-02;6.897e-01;8.416e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.105187000;1.087e+00;7.499e-01;9.155e-02;6.897e-01;8.420e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.115187000;1.087e+00;7.499e-01;9.159e-02;6.897e-01;8.423e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.125187000;1.087e+00;7.499e-01;9.163e-02;6.897e-01;8.427e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.135187000;1.087e+00;7.499e-01;9.167e-02;6.896e-01;8.431e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.145187000;1.087e+00;7.499e-01;9.171e-02;6.896e-01;8.434e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.155187000;1.087e+00;7.499e-01;9.175e-02;6.896e-01;8.438e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.165187000;1.087e+00;7.499e-01;9.179e-02;6.896e-01;8.441e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.175187000;1.087e+00;7.499e-01;9.183e-02;6.896e-01;8.445e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.185187000;1.087e+00;7.499e-01;9.187e-02;6.896e-01;8.448e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.195187000;1.087e+00;7.499e-01;9.191e-02;6.896e-01;8.452e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.205187000;1.087e+00;7.499e-01;9.195e-02;6.896e-01;8.455e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.215187000;1.088e+00;7.499e-01;9.199e-02;6.896e-01;8.459e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.225187000;1.088e+00;7.499e-01;9.203e-02;6.896e-01;8.462e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.235187000;1.088e+00;7.499e-01;9.207e-02;6.895e-01;8.466e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.245187000;1.088e+00;7.499e-01;9.211e-02;6.895e-01;8.469e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.255187000;1.088e+00;7.499e-01;9.215e-02;6.895e-01;8.473e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.265187000;1.088e+00;7.499e-01;9.219e-02;6.895e-01;8.476e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.275187000;1.088e+00;7.499e-01;9.223e-02;6.895e-01;8.480e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.285187000;1.088e+00;7.499e-01;9.227e-02;6.895e-01;8.483e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.295187000;1.088e+00;7.499e-01;9.230e-02;6.895e-01;8.487e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.305187000;1.088e+00;7.499e-01;9.234e-02;6.895e-01;8.490e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.315187000;1.088e+00;7.499e-01;9.238e-02;6.895e-01;8.494e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.325187000;1.088e+00;7.499e-01;9.242e-02;6.895e-01;8.497e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.335187000;1.088e+00;7.499e-01;9.246e-02;6.895e-01;8.501e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.345187000;1.088e+00;7.499e-01;9.250e-02;6.894e-01;8.504e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.355187000;1.088e+00;7.499e-01;9.254e-02;6.894e-01;8.507e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.365187000;1.088e+00;7.499e-01;9.257e-02;6.894e-01;8.511e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.375187000;1.088e+00;7.499e-01;9.261e-02;6.894e-01;8.514e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.385187000;1.088e+00;7.499e-01;9.265e-02;6.894e-01;8.518e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.395187000;1.088e+00;7.499e-01;9.269e-02;6.894e-01;8.521e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.405187000;1.088e+00;7.499e-01;9.273e-02;6.894e-01;8.524e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.415187000;1.088e+00;7.499e-01;9.276e-02;6.894e-01;8.528e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.425187000;1.088e+00;7.499e-01;9.280e-02;6.894e-01;8.531e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.435187000;1.088e+00;7.499e-01;9.284e-02;6.894e-01;8.535e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.445187000;1.088e+00;7.499e-01;9.288e-02;6.894e-01;8.538e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.455187000;1.088e+00;7.499e-01;9.292e-02;6.893e-01;8.541e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.465187000;1.088e+00;7.499e-01;9.295e-02;6.893e-01;8.545e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.475187000;1.088e+00;7.499e-01;9.299e-02;6.893e-01;8.548e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.485187000;1.088e+00;7.499e-01;9.303e-02;6.893e-01;8.551e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.495187000;1.088e+00;7.499e-01;9.306e-02;6.893e-01;8.554e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.505187000;1.088e+00;7.499e-01;9.310e-02;6.893e-01;8.558e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.515187000;1.088e+00;7.499e-01;9.314e-02;6.893e-01;8.561e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.525187000;1.088e+00;7.499e-01;9.318e-02;6.893e-01;8.564e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.535187000;1.088e+00;7.499e-01;9.321e-02;6.893e-01;8.568e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.545187000;1.088e+00;7.499e-01;9.325e-02;6.893e-01;8.571e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.555187000;1.088e+00;7.499e-01;9.329e-02;6.893e-01;8.574e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.565187000;1.088e+00;7.499e-01;9.332e-02;6.892e-01;8.577e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.575187000;1.088e+00;7.499e-01;9.336e-02;6.892e-01;8.581e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.585187000;1.088e+00;7.499e-01;9.340e-02;6.892e-01;8.584e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.595187000;1.088e+00;7.499e-01;9.343e-02;6.892e-01;8.587e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.605187000;1.088e+00;7.499e-01;9.347e-02;6.892e-01;8.590e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.615187000;1.088e+00;7.499e-01;9.350e-02;6.892e-01;8.594e-02;1.090e+00;1.000e+01;8.335e-01;1.097e+00
27.625187000;1.088e+00;7.499e-01;9.354e-02;6.892e-01;8.597e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.635187000;1.088e+00;7.499e-01;9.358e-02;6.892e-01;8.600e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.645187000;1.088e+00;7.499e-01;9.361e-02;6.892e-01;8.603e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.655187000;1.088e+00;7.499e-01;9.365e-02;6.892e-01;8.606e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.665187000;1.088e+00;7.499e-01;9.368e-02;6.892e-01;8.610e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.675187000;1.088e+00;7.499e-01;9.372e-02;6.891e-01;8.613e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.685187000;1.088e+00;7.499e-01;9.376e-02;6.891e-01;8.616e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.695187000;1.088e+00;7.499e-01;9.379e-02;6.891e-01;8.619e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.705187000;1.088e+00;7.499e-01;9.383e-02;6.891e-01;8.622e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.715187000;1.088e+00;7.499e-01;9.386e-02;6.891e-01;8.625e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.725187000;1.088e+00;7.499e-01;9.390e-02;6.891e-01;8.628e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.735187000;1.088e+00;7.499e-01;9.393e-02;6.891e-01;8.632e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.745187000;1.088e+00;7.499e-01;9.397e-02;6.891e-01;8.635e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.755187000;1.088e+00;7.499e-01;9.400e-02;6.891e-01;8.638e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.765187000;1.088e+00;7.499e-01;9.404e-02;6.891e-01;8.641e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.775187000;1.088e+00;7.499e-01;9.407e-02;6.891e-01;8.644e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.785187000;1.088e+00;7.499e-01;9.411e-02;6.891e-01;8.647e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.795187000;1.088e+00;7.499e-01;9.414e-02;6.890e-01;8.650e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.805187000;1.088e+00;7.499e-01;9.418e-02;6.890e-01;8.653e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.815187000;1.088e+00;7.499e-01;9.421e-02;6.890e-01;8.657e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.825187000;1.088e+00;7.499e-01;9.425e-02;6.890e-01;8.660e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.835187000;1.088e+00;7.499e-01;9.428e-02;6.890e-01;8.663e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.845187000;1.088e+00;7.499e-01;9.432e-02;6.890e-01;8.666e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.855187000;1.088e+00;7.499e-01;9.435e-02;6.890e-01;8.669e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.865187000;1.088e+00;7.499e-01;9.439e-02;6.890e-01;8.672e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.875187000;1.088e+00;7.499e-01;9.442e-02;6.890e-01;8.675e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.885187000;1.088e+00;7.499e-01;9.445e-02;6.890e-01;8.678e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.895187000;1.088e+00;7.499e-01;9.449e-02;6.890e-01;8.681e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.905187000;1.088e+00;7.499e-01;9.452e-02;6.890e-01;8.684e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.915187000;1.088e+00;7.499e-01;9.456e-02;6.889e-01;8.687e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.925187000;1.088e+00;7.499e-01;9.459e-02;6.889e-01;8.690e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.935187000;1.089e+00;7.499e-01;9.462e-02;6.889e-01;8.693e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.945187000;1.089e+00;7.499e-01;9.466e-02;6.889e-01;8.696e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.955187000;1.089e+00;7.499e-01;9.469e-02;6.889e-01;8.699e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.965187000;1.089e+00;7.499e-01;9.472e-02;6.889e-01;8.702e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.975187000;1.089e+00;7.499e-01;9.476e-02;6.889e-01;8.705e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.985187000;1.089e+00;7.499e-01;9.479e-02;6.889e-01;8.708e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
27.995187000;1.089e+00;7.499e-01;9.482e-02;6.889e-01;8.711e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.005187000;1.089e+00;7.499e-01;9.486e-02;6.889e-01;8.714e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.015187000;1.089e+00;7.499e-01;9.489e-02;6.889e-01;8.717e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.025187000;1.089e+00;7.499e-01;9.492e-02;6.889e-01;8.720e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.035187000;1.089e+00;7.499e-01;9.496e-02;6.888e-01;8.723e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.045187000;1.089e+00;7.499e-01;9.499e-02;6.888e-01;8.726e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.055187000;1.089e+00;7.499e-01;9.502e-02;6.888e-01;8.729e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.065187000;1.089e+00;7.499e-01;9.506e-02;6.888e-01;8.731e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.075187000;1.089e+00;7.499e-01;9.509e-02;6.888e-01;8.734e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.085187000;1.089e+00;7.499e-01;9.512e-02;6.888e-01;8.737e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.095187000;1.089e+00;7.499e-01;9.515e-02;6.888e-01;8.740e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.105187000;1.089e+00;7.499e-01;9.519e-02;6.888e-01;8.743e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.115187000;1.089e+00;7.499e-01;9.522e-02;6.888e-01;8.746e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.125187000;1.089e+00;7.499e-01;9.525e-02;6.888e-01;8.749e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.135187000;1.089e+00;7.499e-01;9.528e-02;6.888e-01;8.752e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.145187000;1.089e+00;7.499e-01;9.532e-02;6.888e-01;8.755e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.155187000;1.089e+00;7.499e-01;9.535e-02;6.888e-01;8.757e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.165187000;1.089e+00;7.499e-01;9.538e-02;6.887e-01;8.760e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.175187000;1.089e+00;7.499e-01;9.541e-02;6.887e-01;8.763e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.185187000;1.089e+00;7.499e-01;9.545e-02;6.887e-01;8.766e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.195187000;1.089e+00;7.499e-01;9.548e-02;6.887e-01;8.769e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.205187000;1.089e+00;7.499e-01;9.551e-02;6.887e-01;8.771e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.215187000;1.089e+00;7.499e-01;9.554e-02;6.887e-01;8.774e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.225187000;1.089e+00;7.499e-01;9.557e-02;6.887e-01;8.777e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.235187000;1.089e+00;7.499e-01;9.560e-02;6.887e-01;8.780e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.245187000;1.089e+00;7.499e-01;9.564e-02;6.887e-01;8.783e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.255187000;1.089e+00;7.499e-01;9.567e-02;6.887e-01;8.786e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.265187000;1.089e+00;7.499e-01;9.570e-02;6.887e-01;8.788e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.275187000;1.089e+00;7.499e-01;9.573e-02;6.887e-01;8.791e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.285187000;1.089e+00;7.499e-01;9.576e-02;6.887e-01;8.794e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.295187000;1.089e+00;7.499e-01;9.579e-02;6.886e-01;8.797e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.305187000;1.089e+00;7.499e-01;9.582e-02;6.886e-01;8.799e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.315187000;1.089e+00;7.499e-01;9.585e-02;6.886e-01;8.802e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.325187000;1.089e+00;7.499e-01;9.589e-02;6.886e-01;8.805e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.335187000;1.089e+00;7.499e-01;9.592e-02;6.886e-01;8.808e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.345187000;1.089e+00;7.499e-01;9.595e-02;6.886e-01;8.810e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.355187000;1.089e+00;7.499e-01;9.598e-02;6.886e-01;8.813e-02;1.091e+00;1.000e+01;8.335e-01;1.097e+00
28.365187000;1.089e+00;7.499e-01;9.601e-02;6.886e-01;8.816e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.375187000;1.089e+00;7.499e-01;9.604e-02;6.886e-01;8.819e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.385187000;1.089e+00;7.499e-01;9.607e-02;6.886e-01;8.821e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.395187000;1.089e+00;7.499e-01;9.610e-02;6.886e-01;8.824e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.405187000;1.089e+00;7.499e-01;9.613e-02;6.886e-01;8.827e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.415187000;1.089e+00;7.499e-01;9.616e-02;6.886e-01;8.829e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.425187000;1.089e+00;7.499e-01;9.619e-02;6.885e-01;8.832e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.435187000;1.089e+00;7.499e-01;9.622e-02;6.885e-01;8.835e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.445187000;1.089e+00;7.499e-01;9.625e-02;6.885e-01;8.838e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.455187000;1.089e+00;7.499e-01;9.628e-02;6.885e-01;8.840e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.465187000;1.089e+00;7.499e-01;9.631e-02;6.885e-01;8.843e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.475187000;1.089e+00;7.499e-01;9.634e-02;6.885e-01;8.845e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.485187000;1.089e+00;7.499e-01;9.637e-02;6.885e-01;8.848e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.495187000;1.089e+00;7.499e-01;9.640e-02;6.885e-01;8.851e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.505187000;1.089e+00;7.499e-01;9.643e-02;6.885e-01;8.854e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.515187000;1.089e+00;7.499e-01;9.646e-02;6.885e-01;8.856e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.525187000;1.089e+00;7.499e-01;9.649e-02;6.885e-01;8.859e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.535187000;1.089e+00;7.499e-01;9.652e-02;6.885e-01;8.861e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.545187000;1.089e+00;7.499e-01;9.655e-02;6.885e-01;8.864e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.555187000;1.089e+00;7.499e-01;9.658e-02;6.885e-01;8.867e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.565187000;1.089e+00;7.499e-01;9.661e-02;6.884e-01;8.869e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.575187000;1.089e+00;7.499e-01;9.664e-02;6.884e-01;8.872e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.585187000;1.089e+00;7.499e-01;9.667e-02;6.884e-01;8.874e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.595187000;1.089e+00;7.499e-01;9.670e-02;6.884e-01;8.877e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.605187000;1.089e+00;7.499e-01;9.673e-02;6.884e-01;8.880e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.615187000;1.089e+00;7.499e-01;9.675e-02;6.884e-01;8.882e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.625187000;1.089e+00;7.499e-01;9.678e-02;6.884e-01;8.885e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.635187000;1.089e+00;7.499e-01;9.681e-02;6.884e-01;8.887e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.645187000;1.089e+00;7.499e-01;9.684e-02;6.884e-01;8.890e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.655187000;1.089e+00;7.499e-01;9.687e-02;6.884e-01;8.893e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.665187000;1.089e+00;7.499e-01;9.690e-02;6.884e-01;8.895e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.675187000;1.089e+00;7.499e-01;9.693e-02;6.884e-01;8.898e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.685187000;1.089e+00;7.499e-01;9.696e-02;6.884e-01;8.900e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.695187000;1.089e+00;7.499e-01;9.699e-02;6.884e-01;8.903e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.705187000;1.089e+00;7.499e-01;9.701e-02;6.883e-01;8.905e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.715187000;1.089e+00;7.499e-01;9.704e-02;6.883e-01;8.908e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.725187000;1.089e+00;7.499e-01;9.707e-02;6.883e-01;8.910e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.735187000;1.089e+00;7.499e-01;9.710e-02;6.883e-01;8.913e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.745187000;1.089e+00;7.499e-01;9.713e-02;6.883e-01;8.915e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.755187000;1.089e+00;7.499e-01;9.716e-02;6.883e-01;8.918e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
28.765187000;1.089e+00;7.499e-01;9.718e-02;6.883e-01;8.920e-02;1.092e+00;1.000e+01;8.335e-01;1.097e+00
