time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.044e+00;8.333e-01;1.228e-07;7.979e-01;4.505e-09;1.051e+00;1.044e+00;7.500e-01;3.554e-08;1.000e+01;8.083e-01;-2.061e-02;1.039e+00;5.000e+01;5.000e+01
0.000768000;1.044e+00;8.332e-01;-1.991e-05;7.978e-01;-1.910e-05;1.051e+00;1.044e+00;7.499e-01;-1.798e-05;1.000e+01;8.049e-01;-2.061e-02;1.039e+00;5.000e+01;5.000e+01
0.001024000;1.044e+00;8.332e-01;-3.658e-05;7.977e-01;-3.506e-05;1.051e+00;1.044e+00;7.498e-01;-3.298e-05;1.000e+01;8.037e-01;-2.061e-02;1.039e+00;4.999e+01;4.999e+01
0.001280000;1.044e+00;8.331e-01;-5.770e-05;7.976e-01;-5.526e-05;1.051e+00;1.044e+00;7.498e-01;-5.198e-05;1.000e+01;8.027e-01;-2.061e-02;1.039e+00;4.999e+01;4.999e+01
0.001536000;1.044e+00;8.329e-01;-8.325e-05;7.975e-01;-7.973e-05;1.051e+00;1.044e+00;7.496e-01;-7.498e-05;1.000e+01;8.016e-01;-2.061e-02;1.039e+00;4.999e+01;4.999e+01
0.001792000;1.044e+00;8.328e-01;-1.143e-04;7.973e-01;-1.095e-04;1.051e+00;1.044e+00;7.495e-01;-1.030e-04;1.000e+01;8.005e-01;-2.061e-02;1.039e+00;4.998e+01;4.998e+01
0.002048000;1.044e+00;8.326e-01;-1.499e-04;7.971e-01;-1.435e-04;1.051e+00;1.044e+00;7.493e-01;-1.350e-04;1.000e+01;7.995e-01;-2.061e-02;1.039e+00;4.998e+01;4.998e+01
0.002304000;1.044e+00;8.324e-01;-1.899e-04;7.969e-01;-1.818e-04;1.051e+00;1.044e+00;7.491e-01;-1.710e-04;1.000e+01;7.984e-01;-2.062e-02;1.039e+00;4.997e+01;4.997e+01
0.002560000;1.044e+00;8.321e-01;-2.355e-04;7.967e-01;-2.254e-04;1.051e+00;1.044e+00;7.489e-01;-2.120e-04;1.000e+01;7.974e-01;-2.062e-02;1.039e+00;4.997e+01;4.997e+01
0.002816000;1.044e+00;8.318e-01;-2.843e-04;7.964e-01;-2.722e-04;1.051e+00;1.044e+00;7.486e-01;-2.560e-04;1.000e+01;7.964e-01;-2.062e-02;1.039e+00;4.996e+01;4.996e+01
0.003328000;1.044e+00;8.312e-01;-3.955e-04;7.958e-01;-3.786e-04;1.051e+00;1.044e+00;7.481e-01;-3.560e-04;1.000e+01;7.944e-01;-2.063e-02;1.039e+00;4.995e+01;4.995e+01
0.003789000;1.045e+00;8.305e-01;-5.088e-04;7.951e-01;-4.871e-04;1.051e+00;1.045e+00;7.474e-01;-4.580e-04;1.000e+01;7.926e-01;-2.064e-02;1.039e+00;4.994e+01;4.994e+01
0.004710000;1.045e+00;8.288e-01;-7.688e-04;7.935e-01;-7.360e-04;1.051e+00;1.045e+00;7.460e-01;-6.920e-04;1.000e+01;7.893e-01;-2.067e-02;1.039e+00;4.992e+01;4.992e+01
0.005632000;1.045e+00;8.269e-01;-1.062e-03;7.915e-01;-1.017e-03;1.051e+00;1.045e+00;7.442e-01;-9.560e-04;1.000e+01;7.860e-01;-2.072e-02;1.039e+00;4.990e+01;4.990e+01
0.006093000;1.045e+00;8.258e-01;-1.218e-03;7.905e-01;-1.166e-03;1.051e+00;1.045e+00;7.432e-01;-1.096e-03;1.000e+01;7.845e-01;-2.075e-02;1.039e+00;4.989e+01;4.989e+01
0.007475000;1.045e+00;8.221e-01;-1.702e-03;7.868e-01;-1.629e-03;1.051e+00;1.045e+00;7.399e-01;-1.532e-03;1.000e+01;7.800e-01;-2.085e-02;1.039e+00;4.986e+01;4.986e+01
0.007936000;1.045e+00;8.208e-01;-1.864e-03;7.855e-01;-1.784e-03;1.051e+00;1.045e+00;7.387e-01;-1.678e-03;1.000e+01;7.786e-01;-2.089e-02;1.039e+00;4.986e+01;4.986e+01
0.008397000;1.045e+00;8.194e-01;-2.026e-03;7.842e-01;-1.938e-03;1.051e+00;1.045e+00;7.375e-01;-1.823e-03;1.000e+01;7.772e-01;-2.094e-02;1.039e+00;4.985e+01;4.985e+01
0.008858000;1.045e+00;8.180e-01;-2.183e-03;7.828e-01;-2.089e-03;1.051e+00;1.045e+00;7.362e-01;-1.965e-03;1.000e+01;7.759e-01;-2.099e-02;1.039e+00;4.985e+01;4.985e+01
0.009318000;1.045e+00;8.166e-01;-2.338e-03;7.814e-01;-2.237e-03;1.051e+00;1.045e+00;7.349e-01;-2.104e-03;1.000e+01;7.745e-01;-2.104e-02;1.039e+00;4.984e+01;4.984e+01
0.009779000;1.045e+00;8.151e-01;-2.487e-03;7.799e-01;-2.379e-03;1.051e+00;1.045e+00;7.336e-01;-2.238e-03;1.000e+01;7.732e-01;-2.109e-02;1.039e+00;4.984e+01;4.984e+01
0.010240000;1.045e+00;8.137e-01;-2.631e-03;7.785e-01;-2.517e-03;1.051e+00;1.045e+00;7.323e-01;-2.368e-03;1.000e+01;7.720e-01;-2.115e-02;1.039e+00;4.983e+01;4.983e+01
0.011162000;1.045e+00;8.107e-01;-2.897e-03;7.755e-01;-2.771e-03;1.051e+00;1.045e+00;7.296e-01;-2.607e-03;1.000e+01;7.695e-01;-2.127e-02;1.039e+00;4.983e+01;4.983e+01
0.011622000;1.045e+00;8.092e-01;-3.019e-03;7.741e-01;-2.888e-03;1.051e+00;1.045e+00;7.283e-01;-2.717e-03;1.000e+01;7.683e-01;-2.134e-02;1.039e+00;4.983e+01;4.983e+01
0.012083000;1.045e+00;8.077e-01;-3.132e-03;7.726e-01;-2.996e-03;1.051e+00;1.045e+00;7.270e-01;-2.819e-03;1.000e+01;7.672e-01;-2.141e-02;1.039e+00;4.983e+01;4.983e+01
0.012544000;1.046e+00;8.063e-01;-3.237e-03;7.711e-01;-3.096e-03;1.051e+00;1.046e+00;7.257e-01;-2.913e-03;1.000e+01;7.660e-01;-2.147e-02;1.039e+00;4.983e+01;4.983e+01
0.013005000;1.046e+00;8.048e-01;-3.332e-03;7.697e-01;-3.187e-03;1.051e+00;1.046e+00;7.243e-01;-2.999e-03;1.000e+01;7.649e-01;-2.154e-02;1.039e+00;4.983e+01;4.983e+01
