time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent
0.000000000;1.044e+00;8.333e-01;-5.828e-09;7.979e-01;-1.675e-08;1.044e+00;7.500e-01;3.499e-08;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;-1.490e-02
0.002048000;1.044e+00;8.323e-01;-8.915e-06;7.969e-01;-8.504e-06;1.044e+00;7.491e-01;-7.980e-06;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.900e-01;-1.490e-02
0.002560000;1.044e+00;8.318e-01;-8.917e-06;7.964e-01;-8.501e-06;1.044e+00;7.486e-01;-7.980e-06;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.881e-01;-1.490e-02
0.003942000;1.044e+00;8.296e-01;6.632e-06;7.943e-01;6.401e-06;1.044e+00;7.467e-01;6.018e-06;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.834e-01;-1.490e-02
0.004403000;1.044e+00;8.287e-01;1.774e-05;7.935e-01;1.704e-05;1.044e+00;7.459e-01;1.602e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.819e-01;-1.491e-02
0.004864000;1.044e+00;8.278e-01;3.107e-05;7.926e-01;2.981e-05;1.044e+00;7.450e-01;2.802e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.805e-01;-1.491e-02
0.008090000;1.044e+00;8.198e-01;1.966e-04;7.849e-01;1.883e-04;1.044e+00;7.378e-01;1.770e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.711e-01;-1.494e-02
0.011315000;1.044e+00;8.109e-01;4.543e-04;7.764e-01;4.351e-04;1.044e+00;7.298e-01;4.090e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.632e-01;-1.499e-02
0.014449000;1.044e+00;8.026e-01;7.456e-04;7.684e-01;7.138e-04;1.044e+00;7.224e-01;6.710e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.566e-01;-1.503e-02
0.015278000;1.045e+00;8.006e-01;8.244e-04;7.664e-01;7.893e-04;1.045e+00;7.205e-01;7.420e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.550e-01;-1.504e-02
0.016108000;1.045e+00;7.986e-01;9.033e-04;7.645e-01;8.648e-04;1.045e+00;7.187e-01;8.130e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.535e-01;-1.505e-02
