time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.044e+00;8.333e-01;1.417e-07;7.979e-01;-2.233e-09;1.051e+00;1.044e+00;7.500e-01;1.006e-07;1.000e+01;8.083e-01;-2.061e-02;1.039e+00;5.000e+01;5.000e+01
0.001024000;1.044e+00;8.330e-01;-3.231e-06;7.976e-01;-3.207e-06;1.051e+00;1.044e+00;7.497e-01;-2.867e-06;1.000e+01;8.037e-01;-2.061e-02;1.039e+00;5.000e+01;5.000e+01
0.001280000;1.044e+00;8.328e-01;-4.348e-06;7.974e-01;-4.274e-06;1.051e+00;1.044e+00;7.495e-01;-3.862e-06;1.000e+01;8.027e-01;-2.061e-02;1.039e+00;5.000e+01;5.000e+01
0.001536000;1.044e+00;8.326e-01;-5.467e-06;7.971e-01;-5.341e-06;1.051e+00;1.044e+00;7.493e-01;-4.858e-06;1.000e+01;8.016e-01;-2.061e-02;1.039e+00;4.999e+01;4.999e+01
0.001792000;1.044e+00;8.323e-01;-5.474e-06;7.969e-01;-5.344e-06;1.051e+00;1.044e+00;7.491e-01;-4.853e-06;1.000e+01;8.005e-01;-2.061e-02;1.039e+00;4.999e+01;4.999e+01
0.002304000;1.044e+00;8.317e-01;-4.379e-06;7.963e-01;-4.286e-06;1.051e+00;1.044e+00;7.485e-01;-3.844e-06;1.000e+01;7.984e-01;-2.061e-02;1.039e+00;4.999e+01;4.999e+01
0.002816000;1.044e+00;8.309e-01;1.157e-06;7.955e-01;1.026e-06;1.051e+00;1.044e+00;7.478e-01;1.165e-06;1.000e+01;7.964e-01;-2.061e-02;1.039e+00;4.999e+01;4.999e+01
0.003328000;1.044e+00;8.299e-01;8.925e-06;7.946e-01;8.470e-06;1.051e+00;1.044e+00;7.469e-01;8.168e-06;1.000e+01;7.944e-01;-2.061e-02;1.039e+00;4.998e+01;4.998e+01
0.003840000;1.044e+00;8.289e-01;2.114e-05;7.936e-01;2.017e-05;1.051e+00;1.044e+00;7.460e-01;1.917e-05;1.000e+01;7.924e-01;-2.062e-02;1.039e+00;4.998e+01;4.998e+01
0.004352000;1.044e+00;8.277e-01;3.669e-05;7.925e-01;3.506e-05;1.051e+00;1.044e+00;7.450e-01;3.317e-05;1.000e+01;7.906e-01;-2.062e-02;1.039e+00;4.998e+01;4.998e+01
0.004864000;1.044e+00;8.265e-01;5.557e-05;7.913e-01;5.314e-05;1.051e+00;1.044e+00;7.438e-01;5.018e-05;1.000e+01;7.887e-01;-2.062e-02;1.039e+00;4.998e+01;4.998e+01
0.005376000;1.044e+00;8.252e-01;7.888e-05;7.900e-01;7.548e-05;1.051e+00;1.044e+00;7.427e-01;7.118e-05;1.000e+01;7.869e-01;-2.063e-02;1.039e+00;4.997e+01;4.997e+01
0.006400000;1.044e+00;8.224e-01;1.344e-04;7.873e-01;1.286e-04;1.051e+00;1.044e+00;7.401e-01;1.212e-04;1.000e+01;7.835e-01;-2.063e-02;1.039e+00;4.997e+01;4.997e+01
0.006912000;1.044e+00;8.209e-01;1.678e-04;7.859e-01;1.605e-04;1.051e+00;1.044e+00;7.388e-01;1.512e-04;1.000e+01;7.818e-01;-2.064e-02;1.039e+00;4.997e+01;4.997e+01
0.007424000;1.044e+00;8.194e-01;2.033e-04;7.845e-01;1.946e-04;1.051e+00;1.044e+00;7.374e-01;1.832e-04;1.000e+01;7.802e-01;-2.064e-02;1.039e+00;4.997e+01;4.997e+01
0.007936000;1.044e+00;8.178e-01;2.410e-04;7.830e-01;2.307e-04;1.051e+00;1.044e+00;7.361e-01;2.172e-04;1.000e+01;7.786e-01;-2.065e-02;1.039e+00;4.997e+01;4.997e+01
