;time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu
2089;2.064e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2090;2.065e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2091;2.066e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2092;2.067e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2093;2.068e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2094;2.069e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2095;2.070e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2096;2.071e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2097;2.072e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2098;2.073e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2099;2.074e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2100;2.075e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2101;2.076e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2102;2.077e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2103;2.078e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2104;2.079e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2105;2.080e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2106;2.081e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2107;2.082e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2108;2.083e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2109;2.084e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2110;2.085e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2111;2.086e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2112;2.087e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2113;2.088e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2114;2.089e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2115;2.090e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2116;2.091e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2117;2.092e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2118;2.093e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2119;2.094e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2120;2.095e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2121;2.096e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2122;2.097e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2123;2.098e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2124;2.099e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2125;2.100e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2126;2.101e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2127;2.102e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2128;2.103e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2129;2.104e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2130;2.105e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2131;2.106e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2132;2.107e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2133;2.108e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2134;2.109e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2135;2.110e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2136;2.111e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2137;2.112e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2138;2.113e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2139;2.114e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2140;2.115e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2141;2.116e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2142;2.117e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2143;2.118e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2144;2.119e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2145;2.120e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2146;2.121e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2147;2.122e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2148;2.123e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2149;2.124e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2150;2.125e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2151;2.126e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2152;2.127e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2153;2.128e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2154;2.129e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2155;2.130e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2156;2.131e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2157;2.132e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2158;2.133e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2159;2.134e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2160;2.135e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2161;2.136e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2162;2.137e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2163;2.138e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2164;2.139e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2165;2.140e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2166;2.141e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2167;2.142e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2168;2.143e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2169;2.144e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2170;2.145e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2171;2.146e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2172;2.147e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2173;2.148e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2174;2.149e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2175;2.150e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2176;2.151e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2177;2.152e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2178;2.153e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2179;2.154e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2180;2.155e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2181;2.156e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2182;2.157e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2183;2.158e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2184;2.159e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2185;2.160e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2186;2.161e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2187;2.162e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2188;2.163e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2189;2.164e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2190;2.165e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2191;2.166e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2192;2.167e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2193;2.168e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2194;2.169e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2195;2.170e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2196;2.171e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2197;2.172e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2198;2.173e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2199;2.174e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2200;2.175e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2201;2.176e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2202;2.177e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2203;2.178e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2204;2.179e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2205;2.180e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2206;2.181e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2207;2.182e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2208;2.183e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2209;2.184e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2210;2.185e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2211;2.186e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2212;2.187e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2213;2.188e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2214;2.189e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2215;2.190e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2216;2.191e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2217;2.192e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2218;2.193e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2219;2.194e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2220;2.195e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2221;2.196e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2222;2.197e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2223;2.198e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2224;2.199e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2225;2.200e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2226;2.201e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2227;2.202e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2228;2.203e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2229;2.204e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2230;2.205e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2231;2.206e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2232;2.207e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2233;2.208e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2234;2.209e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2235;2.210e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2236;2.211e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2237;2.212e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2238;2.213e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2239;2.214e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2240;2.215e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2241;2.216e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2242;2.217e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2243;2.218e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2244;2.219e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2245;2.220e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2246;2.221e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2247;2.222e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2248;2.223e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2249;2.224e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2250;2.225e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2251;2.226e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2252;2.227e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2253;2.228e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2254;2.229e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2255;2.230e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2256;2.231e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2257;2.232e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2258;2.233e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2259;2.234e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
2260;2.235e+01;1.045e+00;7.499e-01;2.966e-03;7.178e-01;2.840e-03;1.045e+00;1.000e+01;8.335e-01;1.556e-02;1.556e-02
