time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.044e+00;8.333e-01;3.611e-08;7.979e-01;-2.436e-09;1.051e+00;1.044e+00;7.500e-01;-3.409e-08;1.000e+01;8.083e-01;-2.061e-02;1.051e+00;5.000e+01;5.000e+01
0.002816000;1.044e+00;8.316e-01;-2.200e-04;7.962e-01;-2.106e-04;1.051e+00;1.044e+00;7.485e-01;-1.980e-04;1.000e+01;7.964e-01;-2.062e-02;1.051e+00;4.997e+01;4.997e+01
0.003840000;1.044e+00;8.301e-01;-3.900e-04;7.947e-01;-3.734e-04;1.051e+00;1.044e+00;7.470e-01;-3.510e-04;1.000e+01;7.924e-01;-2.064e-02;1.051e+00;4.995e+01;4.995e+01
0.005376000;1.045e+00;8.269e-01;-6.956e-04;7.916e-01;-6.659e-04;1.051e+00;1.045e+00;7.442e-01;-6.260e-04;1.000e+01;7.869e-01;-2.069e-02;1.051e+00;4.992e+01;4.992e+01
0.006912000;1.045e+00;8.229e-01;-1.022e-03;7.877e-01;-9.785e-04;1.051e+00;1.045e+00;7.406e-01;-9.200e-04;1.000e+01;7.818e-01;-2.077e-02;1.051e+00;4.990e+01;4.990e+01
0.009984000;1.045e+00;8.135e-01;-1.594e-03;7.785e-01;-1.526e-03;1.051e+00;1.045e+00;7.322e-01;-1.435e-03;1.000e+01;7.727e-01;-2.101e-02;1.051e+00;4.987e+01;4.987e+01
0.011008000;1.045e+00;8.103e-01;-1.734e-03;7.753e-01;-1.660e-03;1.051e+00;1.045e+00;7.292e-01;-1.561e-03;1.000e+01;7.699e-01;-2.111e-02;1.051e+00;4.987e+01;4.987e+01
0.014080000;1.045e+00;8.007e-01;-1.959e-03;7.659e-01;-1.874e-03;1.051e+00;1.045e+00;7.206e-01;-1.763e-03;1.000e+01;7.625e-01;-2.143e-02;1.051e+00;4.987e+01;4.987e+01
0.015104000;1.046e+00;7.977e-01;-1.967e-03;7.630e-01;-1.881e-03;1.051e+00;1.046e+00;7.179e-01;-1.770e-03;1.000e+01;7.602e-01;-2.153e-02;1.051e+00;4.988e+01;4.988e+01
0.015616000;1.046e+00;7.963e-01;-1.959e-03;7.615e-01;-1.873e-03;1.052e+00;1.046e+00;7.166e-01;-1.763e-03;1.000e+01;7.591e-01;-2.159e-02;1.051e+00;4.988e+01;4.988e+01
