time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu
30.231704000;1.108e+00;6.693e-01;-3.296e-01;6.038e-01;-2.974e-01;1.108e+00;6.023e-01;-2.967e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.231960000;1.107e+00;6.683e-01;-3.334e-01;6.038e-01;-3.012e-01;1.107e+00;6.015e-01;-3.001e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.232216000;1.105e+00;6.674e-01;-3.371e-01;6.038e-01;-3.050e-01;1.105e+00;6.006e-01;-3.034e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.233752000;1.096e+00;6.622e-01;-3.585e-01;6.040e-01;-3.270e-01;1.096e+00;5.960e-01;-3.226e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.234008000;1.095e+00;6.614e-01;-3.619e-01;6.041e-01;-3.305e-01;1.095e+00;5.953e-01;-3.257e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.237592000;1.076e+00;6.526e-01;-4.040e-01;6.063e-01;-3.753e-01;1.076e+00;5.873e-01;-3.636e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.239436000;1.068e+00;6.496e-01;-4.220e-01;6.081e-01;-3.950e-01;1.068e+00;5.846e-01;-3.798e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.243583000;1.053e+00;6.464e-01;-4.542e-01;6.137e-01;-4.312e-01;1.053e+00;5.818e-01;-4.087e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.244044000;1.052e+00;6.464e-01;-4.571e-01;6.145e-01;-4.345e-01;1.052e+00;5.817e-01;-4.114e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.244604000;1.050e+00;6.464e-01;-4.604e-01;6.154e-01;-4.384e-01;1.050e+00;5.817e-01;-4.144e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.245116000;1.049e+00;6.464e-01;-4.633e-01;6.163e-01;-4.418e-01;1.049e+00;5.818e-01;-4.170e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.245628000;1.047e+00;6.465e-01;-4.661e-01;6.172e-01;-4.450e-01;1.047e+00;5.819e-01;-4.195e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.248188000;1.042e+00;6.480e-01;-4.779e-01;6.222e-01;-4.588e-01;1.042e+00;5.832e-01;-4.301e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.249212000;1.040e+00;6.490e-01;-4.817e-01;6.243e-01;-4.633e-01;1.040e+00;5.841e-01;-4.335e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.251772000;1.036e+00;6.523e-01;-4.891e-01;6.298e-01;-4.723e-01;1.036e+00;5.871e-01;-4.402e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.252796000;1.034e+00;6.539e-01;-4.913e-01;6.321e-01;-4.750e-01;1.034e+00;5.885e-01;-4.422e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.253820000;1.033e+00;6.557e-01;-4.932e-01;6.345e-01;-4.773e-01;1.033e+00;5.901e-01;-4.439e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.254772000;1.033e+00;6.574e-01;-4.946e-01;6.367e-01;-4.790e-01;1.033e+00;5.917e-01;-4.451e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.254796000;1.033e+00;6.575e-01;-4.946e-01;6.368e-01;-4.790e-01;1.033e+00;5.917e-01;-4.452e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.255276000;1.032e+00;6.584e-01;-4.952e-01;6.379e-01;-4.798e-01;1.032e+00;5.926e-01;-4.457e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.258860000;1.031e+00;6.661e-01;-4.975e-01;6.464e-01;-4.827e-01;1.031e+00;5.995e-01;-4.477e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.259372000;1.030e+00;6.673e-01;-4.975e-01;6.476e-01;-4.828e-01;1.030e+00;6.006e-01;-4.478e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.259884000;1.030e+00;6.685e-01;-4.975e-01;6.488e-01;-4.829e-01;1.030e+00;6.017e-01;-4.478e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.266904000;1.032e+00;6.859e-01;-4.927e-01;6.649e-01;-4.776e-01;1.032e+00;6.173e-01;-4.435e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.267804000;1.032e+00;6.882e-01;-4.916e-01;6.668e-01;-4.764e-01;1.032e+00;6.194e-01;-4.425e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.268704000;1.032e+00;6.904e-01;-4.905e-01;6.687e-01;-4.750e-01;1.032e+00;6.214e-01;-4.414e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.280404000;1.040e+00;7.164e-01;-4.725e-01;6.890e-01;-4.544e-01;1.040e+00;6.448e-01;-4.252e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.284904000;1.043e+00;7.241e-01;-4.658e-01;6.945e-01;-4.468e-01;1.043e+00;6.517e-01;-4.192e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.285804000;1.043e+00;7.254e-01;-4.646e-01;6.954e-01;-4.454e-01;1.043e+00;6.529e-01;-4.181e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.286704000;1.044e+00;7.267e-01;-4.634e-01;6.963e-01;-4.440e-01;1.044e+00;6.540e-01;-4.171e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.293004000;1.047e+00;7.341e-01;-4.562e-01;7.014e-01;-4.359e-01;1.047e+00;6.607e-01;-4.106e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.293904000;1.047e+00;7.350e-01;-4.554e-01;7.020e-01;-4.350e-01;1.047e+00;6.615e-01;-4.099e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.294804000;1.047e+00;7.358e-01;-4.546e-01;7.025e-01;-4.341e-01;1.047e+00;6.622e-01;-4.091e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.297504000;1.048e+00;7.379e-01;-4.525e-01;7.039e-01;-4.317e-01;1.048e+00;6.641e-01;-4.072e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.298404000;1.048e+00;7.385e-01;-4.518e-01;7.043e-01;-4.310e-01;1.048e+00;6.646e-01;-4.067e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.302904000;1.050e+00;7.409e-01;-4.493e-01;7.059e-01;-4.281e-01;1.050e+00;6.668e-01;-4.044e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.304704000;1.050e+00;7.416e-01;-4.486e-01;7.063e-01;-4.273e-01;1.050e+00;6.674e-01;-4.037e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.307404000;1.050e+00;7.424e-01;-4.477e-01;7.069e-01;-4.263e-01;1.050e+00;6.682e-01;-4.030e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.311004000;1.051e+00;7.431e-01;-4.470e-01;7.074e-01;-4.255e-01;1.051e+00;6.688e-01;-4.023e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.311904000;1.051e+00;7.433e-01;-4.469e-01;7.075e-01;-4.254e-01;1.051e+00;6.690e-01;-4.022e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.314604000;1.051e+00;7.436e-01;-4.467e-01;7.077e-01;-4.251e-01;1.051e+00;6.692e-01;-4.020e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.315504000;1.051e+00;7.436e-01;-4.466e-01;7.078e-01;-4.251e-01;1.051e+00;6.693e-01;-4.020e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.344404000;1.049e+00;7.433e-01;-4.491e-01;7.082e-01;-4.279e-01;1.049e+00;6.689e-01;-4.042e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.367404000;1.049e+00;7.439e-01;-4.498e-01;7.091e-01;-4.288e-01;1.049e+00;6.695e-01;-4.048e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.370404000;1.049e+00;7.440e-01;-4.498e-01;7.092e-01;-4.287e-01;1.049e+00;6.696e-01;-4.048e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.371404000;1.049e+00;7.441e-01;-4.497e-01;7.093e-01;-4.287e-01;1.049e+00;6.697e-01;-4.048e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.414404000;1.049e+00;7.459e-01;-4.487e-01;7.107e-01;-4.275e-01;1.049e+00;6.713e-01;-4.038e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.532404000;1.050e+00;7.481e-01;-4.475e-01;7.125e-01;-4.262e-01;1.050e+00;6.732e-01;-4.027e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.542404000;1.050e+00;7.482e-01;-4.474e-01;7.126e-01;-4.261e-01;1.050e+00;6.734e-01;-4.027e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.785404000;1.050e+00;7.495e-01;-4.463e-01;7.136e-01;-4.249e-01;1.050e+00;6.746e-01;-4.017e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.841404000;1.050e+00;7.496e-01;-4.462e-01;7.136e-01;-4.247e-01;1.050e+00;6.747e-01;-4.016e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.868404000;1.050e+00;7.497e-01;-4.461e-01;7.136e-01;-4.247e-01;1.050e+00;6.747e-01;-4.015e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.871404000;1.051e+00;7.497e-01;-4.461e-01;7.136e-01;-4.246e-01;1.051e+00;6.747e-01;-4.015e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.930404000;1.051e+00;7.497e-01;-4.459e-01;7.136e-01;-4.245e-01;1.051e+00;6.747e-01;-4.014e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.932404000;1.051e+00;7.497e-01;-4.459e-01;7.136e-01;-4.245e-01;1.051e+00;6.747e-01;-4.013e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
30.943404000;1.051e+00;7.497e-01;-4.459e-01;7.136e-01;-4.244e-01;1.051e+00;6.748e-01;-4.013e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
33.564404000;1.052e+00;7.498e-01;-4.423e-01;7.125e-01;-4.204e-01;1.052e+00;6.748e-01;-3.981e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
33.653404000;1.052e+00;7.498e-01;-4.423e-01;7.125e-01;-4.203e-01;1.052e+00;6.748e-01;-3.980e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
33.676404000;1.052e+00;7.498e-01;-4.423e-01;7.125e-01;-4.202e-01;1.052e+00;6.748e-01;-3.980e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
34.030404000;1.053e+00;7.498e-01;-4.420e-01;7.124e-01;-4.200e-01;1.053e+00;6.748e-01;-3.978e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
38.019404000;1.053e+00;7.498e-01;-4.408e-01;7.120e-01;-4.186e-01;1.053e+00;6.748e-01;-3.968e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
100.000000000;1.053e+00;7.498e-01;-4.411e-01;7.121e-01;-4.190e-01;1.053e+00;6.748e-01;-3.970e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01
